cell,mode,stem,has_sql,has_end,has_err,has_eio,sql_bytes,n_dict_rows,n_zone_keys,n_abups_enduse_rows,has_elec_facility,has_gas_facility,sql_open_error
austin_urban,floor,way_382005633,True,True,True,False,221184,9,0,0,True,True,
austin_urban,floor,way_382005635,True,True,True,False,221184,9,0,0,True,True,
austin_urban,floor,way_382005640,True,True,True,False,221184,9,0,0,True,True,
austin_urban,floor,way_382005641,True,True,True,False,217088,9,0,0,True,True,
austin_urban,floor,way_382005643,True,True,True,False,217088,9,0,0,True,True,
austin_urban,floor,way_382005645,True,True,True,False,217088,9,0,0,True,True,
austin_urban,floor,way_382005646,True,True,True,False,221184,9,0,0,True,True,
austin_urban,floor,way_382005651,True,True,True,False,221184,9,0,0,True,True,
austin_urban,floor,way_382005654,True,True,True,False,217088,9,0,0,True,True,
austin_urban,floor,way_382005656,True,True,True,False,221184,9,0,0,True,True,
austin_urban,floor,way_382005659,True,True,True,False,225280,9,0,0,True,True,
austin_urban,floor,way_382005664,True,True,True,False,229376,9,0,0,True,True,
austin_urban,floor,way_382005665,True,True,True,False,221184,9,0,0,True,True,
austin_urban,floor,way_382005667,True,True,True,False,221184,9,0,0,True,True,
austin_urban,floor,way_382005670,True,True,True,False,229376,9,0,0,True,True,
austin_urban,floor,way_382005671,True,True,True,False,212992,9,0,0,True,True,
austin_urban,floor,way_382005672,True,True,True,False,221184,9,0,0,True,True,
austin_urban,floor,way_382005676,True,True,True,False,225280,9,0,0,True,True,
austin_urban,floor,way_382005677,True,True,True,False,217088,9,0,0,True,True,
austin_urban,floor,way_382005679,True,True,True,False,225280,9,0,0,True,True,
austin_urban,floor,way_382005682,True,True,True,False,233472,9,0,0,True,True,
austin_urban,floor,way_382005683,True,True,True,False,225280,9,0,0,True,True,
austin_urban,floor,way_382005689,True,True,True,False,225280,9,0,0,True,True,
austin_urban,floor,way_382005691,True,True,True,False,217088,9,0,0,True,True,
austin_urban,floor,way_382005696,True,True,True,False,221184,9,0,0,True,True,
austin_urban,floor,way_382005698,True,True,True,False,221184,9,0,0,True,True,
austin_urban,floor,way_382005701,True,True,True,False,217088,9,0,0,True,True,
austin_urban,floor,way_382005724,True,True,True,False,212992,9,0,0,True,True,
austin_urban,floor,way_382005981,True,True,True,False,233472,9,0,0,True,True,
austin_urban,floor,way_382005986,True,True,True,False,225280,9,0,0,True,True,
austin_urban,floor,way_382005989,True,True,True,False,229376,9,0,0,True,True,
austin_urban,floor,way_382005990,True,True,True,False,249856,13,0,0,True,True,
austin_urban,floor,way_382006006,True,True,True,False,204800,9,0,0,True,True,
austin_urban,floor,way_382006020,True,True,True,False,212992,9,0,0,True,True,
austin_urban,floor,way_382006027,True,True,True,False,217088,9,0,0,True,True,
austin_urban,floor,way_382006053,True,True,True,False,212992,9,0,0,True,True,
austin_urban,floor,way_382006077,True,True,True,False,204800,9,0,0,True,True,
austin_urban,floor,way_382006080,True,True,True,False,200704,9,0,0,True,True,
austin_urban,floor,way_382006127,True,True,True,False,208896,9,0,0,True,True,
austin_urban,floor,way_382006130,True,True,True,False,217088,9,0,0,True,True,
austin_urban,floor,way_382006148,True,True,True,False,212992,9,0,0,True,True,
austin_urban,floor,way_382006171,True,True,True,False,200704,9,0,0,True,True,
austin_urban,floor,way_382006178,True,True,True,False,200704,9,0,0,True,True,
austin_urban,floor,way_382006189,True,True,True,False,212992,9,0,0,True,True,
austin_urban,floor,way_382006191,True,True,True,False,221184,9,0,0,True,True,
austin_urban,floor,way_382006194,True,True,True,False,212992,9,0,0,True,True,
austin_urban,floor,way_382006202,True,True,True,False,204800,9,0,0,True,True,
austin_urban,floor,way_382006205,True,True,True,False,217088,9,0,0,True,True,
austin_urban,floor,way_382006219,True,True,True,False,200704,9,0,0,True,True,
austin_urban,floor,way_382006232,True,True,True,False,212992,9,0,0,True,True,
austin_urban,floor,way_382006277,True,True,True,False,208896,9,0,0,True,True,
austin_urban,floor,way_382006288,True,True,True,False,196608,9,0,0,True,True,
austin_urban,floor,way_382006304,True,True,True,False,200704,9,0,0,True,True,
austin_urban,floor,way_382026978,True,True,True,False,204800,9,0,0,True,True,
austin_urban,floor,way_382026984,True,True,True,False,212992,9,0,0,True,True,
austin_urban,floor,way_382026985,True,True,True,False,217088,9,0,0,True,True,
austin_urban,floor,way_382026988,True,True,True,False,217088,9,0,0,True,True,
austin_urban,floor,way_382026989,True,True,True,False,217088,9,0,0,True,True,
austin_urban,floor,way_382026990,True,True,True,False,221184,9,0,0,True,True,
austin_urban,floor,way_382026991,True,True,True,False,217088,8,0,0,True,True,
austin_urban,floor,way_382026992,True,True,True,False,221184,9,0,0,True,True,
austin_urban,floor,way_382026993,True,True,True,False,212992,9,0,0,True,True,
austin_urban,floor,way_382026994,True,True,True,False,225280,9,0,0,True,True,
austin_urban,floor,way_382026996,True,True,True,False,262144,8,0,0,True,True,
austin_urban,floor,way_382026997,True,True,True,False,225280,12,0,0,True,True,
austin_urban,floor,way_382027053,True,True,True,False,221184,9,0,0,True,True,
austin_urban,floor,way_382027093,True,True,True,False,229376,8,0,0,True,True,
austin_urban,floor,way_382027101,True,True,True,False,217088,9,0,0,True,True,
austin_urban,floor,way_382027104,True,True,True,False,233472,10,0,0,True,True,
austin_urban,floor,way_382027130,True,True,True,False,245760,10,0,0,True,True,
austin_urban,floor,way_382027154,True,True,True,False,221184,9,0,0,True,True,
austin_urban,floor,way_382027156,True,True,True,False,212992,9,0,0,True,True,
austin_urban,floor,way_382027164,True,True,True,False,225280,8,0,0,True,True,
austin_urban,floor,way_382027173,True,True,True,False,221184,9,0,0,True,True,
austin_urban,floor,way_382027174,True,True,True,False,225280,9,0,0,True,True,
austin_urban,floor,way_382027176,True,True,True,False,225280,9,0,0,True,True,
austin_urban,floor,way_382027180,True,True,True,False,229376,9,0,0,True,True,
austin_urban,floor,way_382027229,True,True,True,False,204800,9,0,0,True,True,
austin_urban,floor,way_382027231,True,True,True,False,188416,9,0,0,True,True,
austin_urban,floor,way_382027242,True,True,True,False,204800,9,0,0,True,True,
austin_urban,floor,way_382027249,True,True,True,False,196608,9,0,0,True,True,
austin_urban,floor,way_382027263,True,True,True,False,204800,9,0,0,True,True,
austin_urban,floor,way_382027307,True,True,True,False,212992,9,0,0,True,True,
austin_urban,floor,way_382027370,True,True,True,False,221184,9,0,0,True,True,
austin_urban,floor,way_567895775,True,True,True,False,196608,9,0,0,True,True,
austin_urban,floor,way_871658604,True,True,True,False,208896,9,0,0,True,True,
austin_urban,floor,way_871658605,True,True,True,False,196608,9,0,0,True,True,
austin_urban,floor,way_978402223,True,True,True,False,188416,9,0,0,True,True,
austin_urban,layout_assign,relation_5682346,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,relation_5682347,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,relation_5682350,True,True,True,False,270336,10,0,0,True,True,
austin_urban,layout_assign,relation_5682352,True,True,True,False,323584,10,0,0,True,True,
austin_urban,layout_assign,relation_5682354,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,relation_5682408,True,True,True,False,327680,10,0,0,True,True,
austin_urban,layout_assign,relation_5682409,True,True,True,False,323584,10,0,0,True,True,
austin_urban,layout_assign,relation_5682410,True,True,True,False,323584,10,0,0,True,True,
austin_urban,layout_assign,relation_5685040,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_1009979627,True,True,True,False,270336,10,0,0,True,True,
austin_urban,layout_assign,way_1206018498,True,True,True,False,323584,10,0,0,True,True,
austin_urban,layout_assign,way_1273903515,True,True,True,False,266240,10,0,0,True,True,
austin_urban,layout_assign,way_1273903542,True,True,True,False,266240,10,0,0,True,True,
austin_urban,layout_assign,way_187382924,True,True,True,False,503808,14,0,0,True,True,
austin_urban,layout_assign,way_199742457,True,True,True,False,229376,9,0,0,True,True,
austin_urban,layout_assign,way_199742458,True,True,True,False,507904,14,0,0,True,True,
austin_urban,layout_assign,way_199742459,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_199742460,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_199742463,True,True,True,False,323584,10,0,0,True,True,
austin_urban,layout_assign,way_199742464,True,True,True,False,229376,9,0,0,True,True,
austin_urban,layout_assign,way_199742466,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_199742467,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_199742468,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_199742470,True,True,True,False,266240,10,0,0,True,True,
austin_urban,layout_assign,way_199742471,True,True,True,False,266240,10,0,0,True,True,
austin_urban,layout_assign,way_199742472,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_199742473,True,True,True,False,323584,10,0,0,True,True,
austin_urban,layout_assign,way_199742474,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_199742475,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_243238233,True,True,True,False,319488,10,0,0,True,True,
austin_urban,layout_assign,way_243238257,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_303100348,True,True,True,False,188416,9,0,0,True,True,
austin_urban,layout_assign,way_312329732,True,True,True,False,323584,10,0,0,True,True,
austin_urban,layout_assign,way_379436164,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381802938,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381802955,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381802967,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381802985,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381802999,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381803065,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381803067,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381803379,True,True,True,False,266240,10,0,0,True,True,
austin_urban,layout_assign,way_381803409,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381803480,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381803825,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381803853,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805524,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381805525,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805529,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805533,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805537,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805540,True,True,True,False,188416,9,0,0,True,True,
austin_urban,layout_assign,way_381805542,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805546,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805549,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805553,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805555,True,True,True,False,229376,9,0,0,True,True,
austin_urban,layout_assign,way_381805562,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805563,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805569,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381805572,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805575,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805579,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805583,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805589,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805601,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805610,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805620,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805631,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381805648,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805655,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805660,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805663,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805666,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805669,True,True,True,False,266240,10,0,0,True,True,
austin_urban,layout_assign,way_381805675,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805678,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381805684,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805695,True,True,True,False,208896,13,0,0,True,True,
austin_urban,layout_assign,way_381805696,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805699,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805702,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805705,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805707,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381805728,True,True,True,False,204800,10,0,0,True,True,
austin_urban,layout_assign,way_381805731,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381805740,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381805780,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381805791,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381805814,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381805835,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805841,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381805853,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381805877,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381805882,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805883,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381805896,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381805904,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381810523,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381810530,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381810532,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381810537,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381810539,True,True,True,False,323584,10,0,0,True,True,
austin_urban,layout_assign,way_381810541,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381810545,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381810546,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381810555,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381810562,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381810568,True,True,True,False,266240,10,0,0,True,True,
austin_urban,layout_assign,way_381810569,True,True,True,False,270336,10,0,0,True,True,
austin_urban,layout_assign,way_381810570,True,True,True,False,331776,9,0,0,True,True,
austin_urban,layout_assign,way_381810571,True,True,True,False,331776,9,0,0,True,True,
austin_urban,layout_assign,way_381810574,True,True,True,False,331776,9,0,0,True,True,
austin_urban,layout_assign,way_381810576,True,True,True,False,323584,10,0,0,True,True,
austin_urban,layout_assign,way_381810578,True,True,True,False,331776,9,0,0,True,True,
austin_urban,layout_assign,way_381810579,True,True,True,False,270336,10,0,0,True,True,
austin_urban,layout_assign,way_381810582,True,True,True,False,335872,9,0,0,True,True,
austin_urban,layout_assign,way_381810583,True,True,True,False,270336,10,0,0,True,True,
austin_urban,layout_assign,way_381810584,True,True,True,False,335872,9,0,0,True,True,
austin_urban,layout_assign,way_381810585,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381810591,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381810592,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381810602,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381810603,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381810606,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381810615,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381810616,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381810621,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381810629,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381810633,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381810637,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381810647,True,True,True,False,335872,9,0,0,True,True,
austin_urban,layout_assign,way_381810648,True,True,True,False,335872,9,0,0,True,True,
austin_urban,layout_assign,way_381810649,True,True,True,False,335872,9,0,0,True,True,
austin_urban,layout_assign,way_381810651,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381810657,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381810663,True,True,True,False,217088,10,0,0,True,True,
austin_urban,layout_assign,way_381810668,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381810670,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381810675,True,True,True,False,331776,9,0,0,True,True,
austin_urban,layout_assign,way_381810676,True,True,True,False,270336,10,0,0,True,True,
austin_urban,layout_assign,way_381810677,True,True,True,False,270336,10,0,0,True,True,
austin_urban,layout_assign,way_381810678,True,True,True,False,274432,10,0,0,True,True,
austin_urban,layout_assign,way_381810679,True,True,True,False,331776,9,0,0,True,True,
austin_urban,layout_assign,way_381810686,True,True,True,False,266240,10,0,0,True,True,
austin_urban,layout_assign,way_381810692,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824351,True,True,True,False,745472,11,0,0,True,True,
austin_urban,layout_assign,way_381824356,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824357,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824372,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824383,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824391,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824392,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824393,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824395,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824398,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381824402,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381824405,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824406,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381824409,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824413,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824416,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824420,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824422,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824423,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824425,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824428,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824429,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824430,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824431,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824457,True,True,True,False,749568,11,0,0,True,True,
austin_urban,layout_assign,way_381824459,True,True,True,False,270336,10,0,0,True,True,
austin_urban,layout_assign,way_381824467,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824474,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824478,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824480,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824481,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824483,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381824484,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824486,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824490,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824494,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381824495,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824498,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824501,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824502,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824504,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824505,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824506,True,True,True,False,270336,10,0,0,True,True,
austin_urban,layout_assign,way_381824510,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824511,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824512,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824513,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824514,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824515,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824519,True,True,True,False,208896,13,0,0,True,True,
austin_urban,layout_assign,way_381824521,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824522,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824528,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381824533,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824534,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824535,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824536,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824537,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824538,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824539,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381824540,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824541,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824542,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824543,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824544,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824545,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824546,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824547,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824548,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824549,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824550,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824551,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381824552,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824553,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824554,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824555,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824556,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824557,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824558,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824559,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824561,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824562,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824563,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824564,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824567,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824568,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824569,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824571,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824572,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381824573,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381824576,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381824578,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824582,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381824664,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824666,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824670,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824671,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824672,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824675,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381824679,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824681,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824682,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824683,True,True,True,False,270336,10,0,0,True,True,
austin_urban,layout_assign,way_381824684,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824689,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824690,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824702,True,True,True,False,229376,10,0,0,True,True,
austin_urban,layout_assign,way_381824707,True,True,True,False,270336,10,0,0,True,True,
austin_urban,layout_assign,way_381824708,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381824710,True,True,True,False,274432,10,0,0,True,True,
austin_urban,layout_assign,way_381824712,True,True,True,False,266240,10,0,0,True,True,
austin_urban,layout_assign,way_381824717,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381824722,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381824725,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381824729,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381824731,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381824741,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381824750,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381824753,True,True,True,False,233472,10,0,0,True,True,
austin_urban,layout_assign,way_381824756,True,True,True,False,233472,10,0,0,True,True,
