stem,osm_id,archetype_id,cell,city,task_id,floor_area_m2,area_provenance,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,fans_eui_kwh_m2,pumps_eui_kwh_m2,dhw_eui_kwh_m2,cooking_eui_kwh_m2,refrigeration_eui_kwh_m2,total_eui_kwh_m2,total_kwh,gwp_total_kgco2_m2,gwp_total_kgco2
way_401907388,way/401907388,RetailStandalone,la_urban,la,3320,957.14,ok,12.482059254215178,25.362704470965117,58.281550154709336,48.97421167975316,13.994644086949668,0.0,3.3554564089038426,0.0,0.0,162.45062605549631,155487.99222275775,33.379529959080394,31948.883305034207
way_401907389,way/401907389,SmallOffice,la_urban,la,3321,1984.44,ok,4.765244828716322,10.871219926304944,26.46488173484428,27.76454844658156,5.997487750229251,0.0,1.566039033005037,0.0,0.0,77.42942171968139,153654.04163740453,15.941197988995595,31634.350937282423
way_401910456,way/401910456,MidriseApartment,la_urban,la,3322,4264.75,ok,2.0318019332108195,5.791234806222502,3.9654744989024566,46.58065514266711,6.489674310714231,0.0,31.629024792201083,0.0,0.0,96.4878654839182,411496.6243225401,19.968522809445545,85160.75765158288
way_401910457,way/401910457,MidriseApartment,la_urban,la,3323,1372.36,ok,7.10314264672348,4.821306157379751,3.965471953905852,46.56797388779079,5.107225502657058,0.0,31.810917295118628,0.0,0.0,99.37603744357556,136379.69874606535,20.433401764141323,28041.983245036983
way_401910458,way/401910458,MidriseApartment,la_urban,la,3324,1560.15,ok,7.4448397579638526,5.802694174639268,3.965466862759168,46.55263494052869,6.271104806770733,0.0,31.605509281671964,0.0,0.0,101.64224982433367,158577.15606343417,20.894608953883992,32598.724159402107
way_401910460,way/401910460,MediumOffice,la_urban,la,3325,9327.340000000004,ok,4.196236321580835,15.533212774575114,26.46513438613656,47.60211448879603,31.82588491267577,0.0,3.371885854971207,0.0,0.0,128.99446873873552,1203175.268045558,26.567254141767737,247801.812246676
way_401910461,way/401910461,MidriseApartment,la_urban,la,3326,4317.54,ok,1.523664519889582,5.924567246206066,3.965497646558089,46.56573920861662,7.639523267426943,0.0,31.476969096101453,0.0,0.0,97.09596098479877,419215.695390308,20.10818166212625,86817.87865349656
way_401910463,way/401910463,SmallHotel,la_urban,la,3327,782.72,ok,37.96411607671374,18.27555908919596,21.300266323524347,12.313031075914484,0.8769680595209428,0.0,39.98123061404837,0.0,0.0,130.71117123891787,102310.2479521258,25.05764953466483,19613.123443772856
way_401910464,way/401910464,RetailStandalone,la_urban,la,3328,598.98,ok,13.227805524136953,21.140216127761484,58.28160875871452,48.97426092494092,12.120160210649772,0.0,3.7457002730390254,0.0,0.0,157.48975181924268,94333.21154468998,32.33031779945877,19365.213755519813
way_401910465,way/401910465,SmallOffice,la_urban,la,3329,362.9,ok,7.497627795348364,14.468194907436509,26.46566745323657,27.76537275091283,8.765921706435087,0.0,3.1001345560749103,0.0,0.0,88.06291916944427,31958.033366591324,18.07533537457944,6559.539207434879
way_401910884,way/401910884,MediumOffice,la_urban,la,3330,3148.74,ok,9.801952025550436,17.92097565046935,26.464847772568262,47.60159699928171,40.7596005010988,0.0,4.037146671409071,0.0,0.0,146.58611962037767,461561.578293468,30.05147667001001,94624.28664992732
way_401910885,way/401910885,MidriseApartment,la_urban,la,3331,2865.84,ok,4.283602756071661,6.043554629874752,3.965497433815631,46.55616604592562,7.202345521345792,0.0,31.45546466532916,0.0,0.0,99.5066310523626,285170.08353510284,20.5352531466689,58850.7498778496
way_401910886,way/401910886,SmallOffice,la_urban,la,3332,1088.4,ok,5.941757960468252,14.115096874387856,26.46484499532124,27.764509902827346,8.110092360959792,0.0,1.8486087238953828,0.0,0.0,84.24491081785986,91692.16093415867,17.324302046587803,18855.770347506168
way_401910888,way/401910888,HighriseApartment,la_urban,la,3333,9514.5,ok,0.0488120879220593,16.410709890288256,3.965499937036489,46.46776442062924,3.97374607573264,3.221527555795976,29.27026567547213,0.0,0.0,103.35832564287678,983402.7893291512,20.670785481141543,196672.1884603212
way_401910889,way/401910889,MidriseApartment,la_urban,la,3334,11450.8,ok,1.3483345901336474,5.69825969205788,3.965497856226954,46.55392460216624,7.286625975265517,0.0,31.27314453986946,0.0,0.0,96.1257872557197,1100717.164707795,19.911507318355284,228002.68800102267
way_401910891,way/401910891,MidriseApartment,la_urban,la,3335,785.97,ok,11.635149004461963,5.990048747603537,3.965503578515888,46.51667918698366,6.537582081732042,0.0,31.643358261498214,0.0,0.0,106.28832086079532,83539.4315469593,21.74763096805906,17092.98551196538
way_401910892,way/401910892,HighriseApartment,la_urban,la,3336,17742.399999999998,ok,0.1013339329792005,14.853176491599172,3.965481895539823,46.46748314942149,3.528507626431024,3.2705203220452943,29.133447323545397,0.0,0.0,101.3199507415614,1797659.0940370788,20.250033097609908,359284.187231034
way_401911154,way/401911154,MidriseApartment,la_urban,la,3337,2970.52,ok,2.0431356946068324,5.499286811281596,3.965510429193808,46.553775626497725,7.508645863684798,0.0,31.42050669156582,0.0,0.0,96.99086111683056,288113.29276476754,20.07259995854033,59626.05962884322
way_401911274,way/401911274,MidriseApartment,la_urban,la,3338,575.16,ok,12.933459607217614,6.607046736477996,3.965554393349063,46.61509444128197,7.26083737050785,0.0,32.900999899244944,0.0,0.0,110.28299244807944,63430.36593643737,22.542152447779305,12965.344401864744
way_401911275,way/401911275,MidriseApartment,la_urban,la,3339,143.76,ok,30.537131109041137,8.02276973790333,3.965750241220397,46.589324932418826,8.768848275926773,0.0,35.94525015184343,0.0,0.0,133.82907444835388,19239.267742695352,26.96153847696392,3875.990771448333
way_401911276,way/401911276,MidriseApartment,la_urban,la,3340,454.02,ok,16.837517851922502,6.9875673190079866,3.9654025846508727,46.55503450713043,7.5074788333353775,0.0,32.619660228311275,0.0,0.0,114.47266132435844,51972.877694485214,23.3080546234501,10582.322960138814
way_401911277,way/401911277,MidriseApartment,la_urban,la,3341,200.68,ok,25.308688826231773,7.50289600482412,3.965657471335061,46.63537397200755,7.863243911136318,0.0,35.14465684146844,0.0,0.0,126.42051702700324,25370.069356979013,25.56279037114644,5129.940771681668
way_401911278,way/401911278,MidriseApartment,la_urban,la,3342,591.72,ok,13.62668167196574,5.733556883349483,3.965481013509888,46.61451827083511,6.216461425122535,0.0,32.871214668165294,0.0,0.0,109.02791393294804,64513.99723240401,22.26332989156676,13173.657563437882
way_401911279,way/401911279,MidriseApartment,la_urban,la,3343,486.51,ok,13.38077210356356,6.74047530060727,3.9653840973007854,46.59779452357421,7.336719964251897,0.0,32.944784185048064,0.0,0.0,110.96593017434576,53986.03468912096,22.672011072329163,11030.16010679886
way_401911280,way/401911280,MediumOffice,la_urban,la,3344,5244.9,ok,6.1796403899046615,16.695939210513693,26.465098705806515,47.61415367979442,35.734321911061684,0.0,3.6482044482041194,0.0,0.0,136.33735834528508,715075.8107851857,28.031082082598857,147020.22241502273
way_401911281,way/401911281,MidriseApartment,la_urban,la,3345,1703.12,ok,5.968492824362245,6.023517852913257,3.965513257123967,46.55636154740059,6.988891324955847,0.0,31.603253121192967,0.0,0.0,101.10602992794888,172195.7016908883,20.82247780064904,35463.178391841386
way_402036175,way/402036175,LargeOffice,la_urban,la,3346,5249.33,ok,6.564546078561597,7.533000868759964,26.465112677561308,50.93521668213404,3.82747688720916,0.0,2.8314210380217446,0.0,0.0,98.15677423224784,515257.2996805655,20.11960265428735,105614.4338012302
way_402036176,way/402036176,TallBuilding,la_urban,la,3347,68315.09999999998,ok,2.628269478076048,18.967251176368272,26.465102152554643,44.06327868019959,26.24626882435803,6.454993076993507,44.909281015892894,0.0,0.0,169.73444440444297,11595425.542933958,33.96161848855867,2320091.3632077337
way_402036177,way/402036177,MidriseApartment,la_urban,la,3348,1838.35,ok,4.26534683852528,5.294478775964777,3.965543241390885,46.55671280101063,7.041591726251931,0.0,31.576714405368683,0.0,0.0,98.70038778851216,181445.85789101137,20.36843199538676,37444.30695871925
way_402036179,way/402036179,LargeOffice,la_urban,la,3349,89886.99,ok,1.9815500125423564,18.51318025796895,26.46511406964696,50.94394167463473,26.61497396880337,6.193867962394327,2.2687870587290133,0.0,0.0,132.9814150047197,11953299.120715093,27.48255445402585,2470324.0973834773
way_402036180,way/402036180,LargeOffice,la_urban,la,3350,49428.12000000001,ok,1.6518584513307708,16.949718018726546,26.465113688994617,50.92464014954723,24.52966599705708,5.512620612245072,2.2903992892206237,0.0,0.0,128.32401620712196,6342814.87196757,26.52425611395479,1311044.1141112917
way_402036181,way/402036181,LargeOffice,la_urban,la,3351,10328.32,ok,5.589643421789996,7.015132103762495,26.465090376336807,50.92750551365269,3.644523050636193,0.0,2.5339594818548123,0.0,0.0,96.175853948033,993334.995848548,19.742270844282796,203904.49080642284
way_402036182,way/402036182,LargeOffice,la_urban,la,3352,3907.79,ok,7.393136988428374,8.753555903219361,26.465068191649497,50.92626980279741,4.862139790011234,0.0,3.0361113173619265,0.0,0.0,101.4362819934678,396391.6884112535,20.77274551794537,81175.52720757175
way_402036183,way/402036183,MediumOffice,la_urban,la,3353,2493.15,ok,8.85436279251341,18.018218195720067,26.46523708852754,47.60190514932572,42.31684513863343,0.0,4.302994447542192,0.0,0.0,147.55956281226236,367888.1240253919,30.271552143149837,75471.52022569401
way_402036184,way/402036184,SmallOffice,la_urban,la,3354,837.28,ok,6.2071715978959565,15.9570101406444,26.464696531999508,27.764354148630638,8.91569409554,0.0,2.035061375687192,0.0,0.0,87.34398789039768,73131.37418087217,17.96036108170879,15037.851126493137
way_402036185,way/402036185,RetailStandalone,la_urban,la,3355,49657.04999999999,ok,2.2148549795652537,23.05298561437049,58.282131116530856,48.974699864189645,9.7112097759866,0.0,2.6325581940217675,0.0,0.0,144.86843954466462,7193739.345891386,30.00321939157421,1489871.3654883697
way_402036784,way/402036784,TallBuilding,la_urban,la,3356,33661.54,ok,3.189103757042356,19.43910218822717,26.465177128939384,44.063403512712064,26.507204650847143,6.800539924091899,44.86111976198347,0.0,0.0,171.32565092384348,5767085.251598994,34.2782209485722,1153857.705589201
way_402036789,way/402036789,TallBuilding,la_urban,la,3357,101278.15000000004,ok,2.537501310920426,18.997225999833645,26.46512989154925,44.06332486443032,24.716798292682327,6.588374315976635,44.80311895927122,0.0,0.0,168.17147363466384,17032095.732492536,33.64250431227304,3407250.598114037
way_402215465,way/402215465,HighriseApartment,la_urban,la,3358,19050.460000000003,ok,0.2511909857405111,13.986763585621375,3.965482509560143,46.46753010422064,3.386143994316852,3.251965599389305,29.123901023232754,0.0,0.0,100.43297780208157,1913294.426299443,20.062255650323653,382195.1987762648
way_402215466,way/402215466,MidriseApartment,la_urban,la,3359,4458.32,ok,2.5238439010783167,5.203186764947106,3.965499775112416,46.56146273926937,6.95839492342465,0.0,31.43125382041165,0.0,0.0,96.64364192424352,430868.2816636933,19.98780327347823,89112.02309021346
way_402215467,way/402215467,MidriseApartment,la_urban,la,3360,2139.68,ok,3.4780142480600285,4.990763751580023,3.965457088562939,46.52886471309627,6.627363062762532,0.0,31.26292996329854,0.0,0.0,96.85339282736032,207235.26756484632,20.00603213864663,42806.50684641942
way_402215468,way/402215468,MidriseApartment,la_urban,la,3361,3266.52,ok,2.43244753394148,5.454602277879536,3.96551172952888,46.556335856495295,7.063433399768916,0.0,31.42867620250755,0.0,0.0,96.90100700012164,316529.0773860374,20.04363271558939,65472.92713812705
way_402215469,way/402215469,Warehouse,la_urban,la,3362,7077.840000000001,ok,0.826072782683875,0.0,4.86357448996461,11.30037597057304,0.0254107899989747,0.0,0.5980916239225604,0.0,0.0,17.61352565714306,124665.71643715346,3.6331170945505553,25714.621496493703
way_402215470,way/402215470,MidriseApartment,la_urban,la,3363,2881.88,ok,3.209255194635044,5.173447306612562,3.965499474824648,46.5503570164684,6.576037184354688,0.0,31.39695839057244,0.0,0.0,96.87155456746775,279172.19567689404,20.01692625768421,57686.379443494974
way_402216570,way/402216570,MidriseApartment,la_urban,la,3364,3997.12,ok,1.718299792022834,5.198854999367445,3.965492899992963,46.57397807824756,7.385585652118149,0.0,31.570201685756977,0.0,0.0,96.41241310750593,385371.9846802741,19.961177104678654,79787.22022865315
way_402216572,way/402216572,MidriseApartment,la_urban,la,3365,3501.24,ok,4.571583371210813,5.693869736816224,3.965505431752272,46.56899191444951,6.912601892298534,0.0,31.543481746354196,0.0,0.0,99.25603409288154,347519.1968073605,20.475616328344493,71690.04691345287
way_402216573,way/402216573,MidriseApartment,la_urban,la,3366,511.26,ok,20.364438932654117,5.688716865117713,3.965502122796705,46.55620994558944,6.621883683811617,0.0,32.48186048391629,0.0,0.0,115.6786120338859,59141.8471884445,23.4647981353932,11996.612694701127
way_402216574,way/402216574,MidriseApartment,la_urban,la,3367,915.78,ok,8.019816313344707,5.800109529567732,3.965535510881786,46.55662234622999,6.675767431877426,0.0,31.916968393604016,0.0,0.0,102.93481952550566,94265.64902506756,21.14758889927733,19366.538962180195
way_402216575,way/402216575,MidriseApartment,la_urban,la,3368,155.86,ok,26.65750668880147,6.343151229396472,3.965292864378672,46.55382448433994,7.747842193277526,0.0,35.3136949087263,0.0,0.0,126.58131236892038,19728.96334581993,25.5603974749659,3983.8435504481854
way_402216579,way/402216579,MediumOffice,la_urban,la,3369,5693.58,ok,5.377171911378051,16.04986042095593,26.46518890489568,47.60222289137567,34.203897014865326,0.0,3.588824901100784,0.0,0.0,133.28716604457145,758881.142848051,27.42097989274867,156123.54269775597
way_402217278,way/402217278,MidriseApartment,la_urban,la,3370,1529.07,ok,4.634004684711734,5.825850186608768,3.965486730982089,46.55604412641444,5.974593680515248,0.0,31.64176200337046,0.0,0.0,98.59774141260274,150762.84846176847,20.337357783810944,31097.2436664918
way_402217279,way/402217279,MidriseApartment,la_urban,la,3371,759.52,ok,9.571974229889545,5.200009131391291,3.965529165256677,46.5565415264375,5.294424942978396,0.0,32.05588065165195,0.0,0.0,102.64435964760536,77960.44403954921,21.04616417841105,15984.98261678676
way_402217281,way/402217281,MidriseApartment,la_urban,la,3372,470.02,ok,12.75361228207981,5.73976973917166,3.965552018447198,46.55582009002872,6.16867388318727,0.0,32.55215599575327,0.0,0.0,107.73558400866791,50637.87919575409,22.0183027399842,10349.042653847371
way_402217282,way/402217282,SmallOffice,la_urban,la,3373,557.37,ok,8.749708388983441,18.56765527789008,26.465701693846896,27.765408673063387,10.410105220714929,0.0,2.4477317088673387,0.0,0.0,94.40631096336608,52619.24554165135,19.35847013182129,10789.830497373234
way_402217283,way/402217283,MidriseApartment,la_urban,la,3374,374.76,ok,16.572430472654215,7.127148066556952,3.96543896302008,46.55549528275022,7.628733041286151,0.0,32.91036057404734,0.0,0.0,114.75960640031496,43007.31009458203,23.37462716665115,8759.875276974184
way_402217284,way/402217284,MidriseApartment,la_urban,la,3375,1158.72,ok,7.389806607774438,5.7891197622325326,3.965522275146568,46.577867734447615,6.49906919752952,0.0,31.986881852861647,0.0,0.0,102.20826742999232,118430.7636364807,21.013523438147253,24348.789878249987
way_402220799,way/402220799,FullServiceRestaurant,la_urban,la,3376,963.2,ok,27.025475872607064,53.93806986492423,72.73329385351026,426.08355708626266,29.18959467259283,0.0,64.64189492763516,399.1455538577984,153.01761004983385,1225.775050185165,1180666.5283383506,241.35059995548988,232468.89787712783
way_402220802,way/402220802,RetailStandalone,la_urban,la,3377,1230.8,ok,13.730246256183454,27.476237733714356,58.281365586297454,48.97405658617339,14.5663844339804,0.0,3.1806213193593327,0.0,0.0,166.2089119157084,204569.92878585387,34.12632744070854,42002.68381402407
way_402220810,way/402220810,RetailStandalone,la_urban,la,3378,916.92,ok,14.264271487351827,27.756475740572085,58.28154813187631,48.974209979936525,14.537594297047796,0.0,3.393402092464834,0.0,0.0,167.2075017292494,153315.90248558336,34.31938873316732,31468.13391721578
way_402220821,way/402220821,MidriseApartment,la_urban,la,3379,2108.01,ok,2.7805813600994447,5.211745706560297,3.965471873818484,46.554238214532425,6.492349898422938,0.0,31.5149522679232,0.0,0.0,96.51933932135678,203463.7324828133,19.95520236823443,42065.766144261856
way_402220825,way/402220825,SmallOffice,la_urban,la,3380,147.88,ok,11.066550004244071,18.3963777112248,26.46554956173881,27.76524906987406,11.335739943524525,0.0,5.840778788929923,0.0,0.0,100.8702450795362,14916.691842361814,20.6383899232322,3052.005101847577
way_402220827,way/402220827,MidriseApartment,la_urban,la,3381,1125.36,ok,8.373794442063105,6.420685825897375,3.965451859534378,46.56144187889343,6.939211831176261,0.0,31.848018617969156,0.0,0.0,104.10860445553372,117159.6591100794,21.381778689528733,24062.19846604805
way_402220830,way/402220830,MidriseApartment,la_urban,la,3382,157.44,ok,26.13100102424648,7.0061969414635366,3.965273104435128,46.55349622888511,7.425946694437839,0.0,35.254230205448685,0.0,0.0,126.33614419891676,19890.362542677456,25.5234808558508,4018.416825945149
way_402220832,way/402220832,MidriseApartment,la_urban,la,3383,1235.72,ok,8.778791137611684,6.364135755774519,3.9654674934755847,46.52950636334952,7.150268283312973,0.0,31.4819459573346,0.0,0.0,104.27011499085889,128848.66649650411,21.40455679134275,26450.03891819806
way_402222541,way/402222541,SmallOffice,la_urban,la,3384,75.54,ok,15.36787091083408,26.405804720027007,26.46264437424065,27.762201211225754,15.443738029084296,0.0,10.267543560583375,0.0,0.0,121.70980280599515,9193.958503964875,24.84881160628964,1877.0792287391196
way_402222542,way/402222542,RetailStandalone,la_urban,la,3385,1580.0100000000002,ok,26.17400833674801,32.57726079327724,58.28053538571438,48.97335896541889,19.24239826685215,0.0,3.150827489490072,0.0,0.0,188.3983892375007,297671.33897914353,38.40100123842839,60673.96596672924
way_402222543,way/402222543,RetailStandalone,la_urban,la,3386,1005.21,ok,11.056825461861694,22.652488587235094,58.28142271551474,48.97410459205966,12.831908255593843,0.0,3.2604886337287144,0.0,0.0,157.0572382459938,157875.50645725543,32.29812306625777,32466.396287432977
way_402222548,way/402222548,MidriseApartment,la_urban,la,3387,525.56,ok,12.92663327143534,5.571376746558692,3.9654821916131207,46.58851200161995,6.2121518794540105,0.0,32.74442302409173,0.0,0.0,108.00857911477286,56764.988839560014,22.07036536797245,11599.3012227916
way_402222549,way/402222549,MidriseApartment,la_urban,la,3388,985.77,ok,8.604144326910273,6.041740124590487,3.965539362704071,46.556664700961264,6.779451536936134,0.0,31.868666284478955,0.0,0.0,103.8162063365812,102338.90172041164,21.314995534921596,21011.68314845966
way_402222550,way/402222550,MidriseApartment,la_urban,la,3389,1560.87,ok,5.814047730304431,5.639120431418765,3.9655282916596777,46.556535449086525,6.770183598372808,0.0,31.63475924509752,0.0,0.0,100.38017474593973,156680.40335569493,20.675948788453614,32272.46818543359
way_402222551,way/402222551,MidriseApartment,la_urban,la,3390,182.26,ok,28.092280699266663,7.40533825549194,3.96547157236399,46.55513019467215,7.817247163598493,0.0,34.71069920377481,0.0,0.0,128.54616708916805,23428.82441367177,25.93008967910848,4726.018144914311
way_402222552,way/402222552,MidriseApartment,la_urban,la,3391,818.0699999999999,ok,8.50121480692716,6.024083726029774,3.965553323380076,46.60443940459839,6.952969828594486,0.0,32.467139453318666,0.0,0.0,104.51540054284855,85500.91372208811,21.462815590486336,17558.085550109157
way_402222553,way/402222553,SmallOffice,la_urban,la,3392,933.24,ok,6.743817144537252,16.56823997438609,26.465293786259792,27.764980733472445,9.179328069805262,0.0,1.953813952664247,0.0,0.0,88.67547366112508,82755.49903950837,18.222432810231417,17005.903195820367
way_402222554,way/402222554,SmallOffice,la_urban,la,3393,974.13,ok,6.575714629298635,16.398317415210773,26.464851420542956,27.76451664361072,9.036565382626632,0.0,1.92320378213522,0.0,0.0,88.16316927342493,85882.38808432141,18.120580236014987,17651.800825309278
way_402222555,way/402222555,SmallOffice,la_urban,la,3394,166.96,ok,11.0542902111429,14.349651217715875,26.464671238474708,27.76432761294462,8.955528647102858,0.0,5.306092827629408,0.0,0.0,93.89456175501036,15676.636030616532,19.19117695682789,3204.1589047119846
way_402222556,way/402222556,SmallOffice,la_urban,la,3395,1160.85,ok,6.054309469016668,15.90824668687596,26.465257164222173,27.764942312964912,8.78800465474612,0.0,1.81032088699003,0.0,0.0,86.79108117481587,100751.426581785,17.849678984105818,20720.79984869924
way_402222560,way/402222560,MidriseApartment,la_urban,la,3396,89.95,ok,30.488025669204134,5.513371186987575,3.965634215181967,46.55781959234827,6.447768621339156,0.0,38.3679701248701,0.0,0.0,131.3405894099312,11814.086017423311,26.4464498530917,2378.8581642855984
way_402222662,way/402222662,MidriseApartment,la_urban,la,3397,1552.44,ok,5.094830271035208,5.534135422140648,3.9655179970917263,46.556417757127456,6.473394995477882,0.0,31.6369690642202,0.0,0.0,99.26126550709311,154097.15902383166,20.46282958776222,31767.31516522558
way_402231355,way/402231355,SmallOffice,la_urban,la,3398,273.0,ok,10.538161123321256,20.80445822239016,26.466052572501525,27.765776783055063,11.54287236693615,0.0,3.766709598197101,0.0,0.0,100.88403066640124,27541.34037192754,20.65525924394476,5638.88577359692
way_402231358,way/402231358,RetailStandalone,la_urban,la,3399,3340.96,ok,7.78020827645564,24.76205615312084,58.28243476233905,48.974955018895706,12.469560002463565,0.0,2.81984527700794,0.0,0.0,155.08905949028275,518146.3441946551,31.97657203112216,106832.44809309788
way_402231369,way/402231369,MidriseApartment,la_urban,la,3400,2902.8,ok,3.0857322723230585,5.94226922973406,3.9655108768385072,46.57442462333653,7.240981156816579,0.0,31.63092387150862,0.0,0.0,98.43984203055734,285751.1734463019,20.34563956544119,59059.32253056269
way_402231370,way/402231370,MidriseApartment,la_urban,la,3401,1529.6,ok,4.984597484387405,4.4127756515199925,3.9654402306396497,46.55910150026655,5.617483159233473,0.0,31.68017219599512,0.0,0.0,97.21957022204218,148707.0546116357,20.04207580741034,30656.35915501485
way_402231371,way/402231371,MidriseApartment,la_urban,la,3402,9863.94,ok,2.0141563011620995,5.860448788677631,3.9654857938376127,46.55623491562457,7.297234321139896,0.0,31.305989372672,0.0,0.0,96.99954949311382,956797.7362271053,20.075171202558625,198020.28423176613
way_402231372,way/402231372,MidriseApartment,la_urban,la,3403,1329.51,ok,5.58480045482309,5.740361954762536,3.965519176495716,46.55804699291027,6.585486622166368,0.0,31.720113162222304,0.0,0.0,100.1543283633803,133156.18110239774,20.6351607576835,27434.65257894779
way_402231373,way/402231373,MidriseApartment,la_urban,la,3404,1668.56,ok,5.485104421358884,6.0182708713040585,3.965460057607862,46.55656113611396,7.024873017287412,0.0,31.61787042229168,0.0,0.0,100.66813992596386,167970.83155486625,20.744425963897548,34613.319386320894
way_402234752,way/402234752,HighriseApartment,la_urban,la,3405,7605.260000000002,ok,0.2340405223278977,13.94795495080103,3.965466377737079,46.45550370159322,3.3598563858120363,3.301107736778918,29.23349109146996,0.0,0.0,100.49742076652014,764309.0142587852,20.07317757995712,152661.73452174471
way_402234753,way/402234753,HighriseApartment,la_urban,la,3406,7037.299999999999,ok,0.1807001394403536,14.205165853588726,3.965465810622928,46.45426378735954,3.4130151461391023,3.2566993692628587,29.252568228441177,0.0,0.0,100.7278783348547,708852.2982058729,20.12190867805309,141603.907940063
way_402234754,way/402234754,HighriseApartment,la_urban,la,3407,798.5899999999998,ok,14.378234939023944,10.164893821893331,3.9654992180737607,46.467691139026094,3.103301394583925,5.451664213287865,32.59071672357723,0.0,0.0,116.12200144946614,92733.86913752914,22.85146791830274,18248.95376487738
way_402234756,way/402234756,MidriseApartment,la_urban,la,3408,607.26,ok,13.0453651020736,6.589339903279536,3.965537544773188,46.55663776857331,7.36871323589607,0.0,32.26878195570321,0.0,0.0,109.7943755102989,66673.73247238412,22.437791731306977,13625.573406753474
way_402234757,way/402234757,MidriseApartment,la_urban,la,3409,915.93,ok,8.17532087433823,5.90990943451559,3.965472810404534,46.53544077568793,6.833516361729036,0.0,31.7127294642448,0.0,0.0,103.13238972092012,94462.04971708237,21.18446434874712,19403.486430947956
way_402234758,way/402234758,MidriseApartment,la_urban,la,3410,1805.44,ok,4.4067895255361895,5.709723966521432,3.9654704955830056,46.55585341585595,6.994894712581917,0.0,31.58149015361708,0.0,0.0,99.21422226969558,179125.3254545992,20.47130888772805,36959.71991825973
way_402234762,way/402234762,MidriseApartment,la_urban,la,3411,8351.7,ok,0.6230255492726903,5.965537092064995,3.965479707676641,46.555962473003504,8.009884065031596,0.0,31.314184773120967,0.0,0.0,96.4340736601704,805388.4529876452,19.99470984000696,166989.81817078617
way_402234763,way/402234763,MidriseApartment,la_urban,la,3412,250.56,ok,25.74899836414437,7.74872056465066,3.965352898673817,46.538290254402405,8.914463044796411,0.0,33.60557008075384,0.0,0.0,126.52139520742148,31701.20078317153,25.572050317652256,6407.332927590949
way_402241959,way/402241959,MidriseApartment,la_urban,la,3413,1928.52,ok,9.232994157938409,6.132666763781818,3.9654611482815887,46.55574183099471,6.823203940528376,0.0,31.56308307913324,0.0,0.0,104.27315092065814,201092.85701350763,21.39314495273235,41257.10790424339
way_402241964,way/402241964,MidriseApartment,la_urban,la,3414,998.19,ok,8.056209449164564,5.937876793036845,3.965479626081984,46.57962644522797,6.860114485883172,0.0,32.0928863968128,0.0,0.0,103.49219319620732,103304.8723265222,21.26228576961513,21223.801032372125
way_402247246,way/402247246,RetailStandalone,la_urban,la,3415,4623.28,ok,10.800546650370496,26.033485329540365,58.28203109723744,48.97461581761567,13.967282866087896,0.0,2.7572578725349093,0.0,0.0,160.81521963338676,743493.7886266443,33.08474376376873,152960.03414815667
way_402247247,way/402247247,MidriseApartment,la_urban,la,3416,646.8,ok,12.274367790167805,6.525817820774702,3.9654932440297945,46.558883129217136,7.21719726419852,0.0,32.23016959138838,0.0,0.0,108.77192883977636,70353.68357356734,22.24606245854674,14388.75319818803
way_402247248,way/402247248,MidriseApartment,la_urban,la,3417,45.36,ok,42.88067258063901,7.162684295598178,3.965841767044771,46.596599215729256,8.487749537929876,0.0,45.76040803873953,0.0,0.0,154.85395543568063,7024.175418562473,30.997201608911052,1406.0330649802054
way_402247249,way/402247249,MidriseApartment,la_urban,la,3418,42.56,ok,46.341201855332,7.554387677671151,3.965800327594936,46.559878701032105,9.31179088566206,0.0,46.353428859484254,0.0,0.0,160.08648830677652,6813.280942336409,31.99126941792724,1361.5484264269833
way_402247250,way/402247250,MidriseApartment,la_urban,la,3419,789.9300000000001,ok,14.3105132387019,6.546830748354566,3.9654720686849823,46.50345998771388,7.1293073351911165,0.0,31.51346777746361,0.0,0.0,109.96905115611004,86867.85257974602,22.440497416522245,17726.422124233417
way_402247251,way/402247251,MidriseApartment,la_urban,la,3420,60.77,ok,42.08201458901978,7.732853815753121,3.9652612489596826,46.55345686714887,8.337337601445723,0.0,41.76823452689515,0.0,0.0,150.43915864922235,9142.187671113245,30.10225231883333,1829.3138734155016
way_402247252,way/402247252,MidriseApartment,la_urban,la,3421,718.23,ok,10.219305245244142,6.3379577081541925,3.965412091930282,46.50457875564858,6.969071760457234,0.0,31.60330047147166,0.0,0.0,105.5996260329061,75844.81940561415,21.64225537667849,15544.117079191796
way_402247253,way/402247253,MidriseApartment,la_urban,la,3422,673.08,ok,14.749268511221125,6.728893761875378,3.965466699460613,46.55579829898602,7.233732020482723,0.0,32.16944674516476,0.0,0.0,111.40260603719062,74982.86607151227,22.72634497722,15296.64827726724
way_402247254,way/402247254,MidriseApartment,la_urban,la,3423,161.22,ok,29.82429662823334,8.080165068085964,3.9655239600797274,46.55641389551226,9.05196874868647,0.0,35.166277868858586,0.0,0.0,132.64464616945634,21384.96985543975,26.734654063708504,4310.160928151085
way_402247255,way/402247255,MidriseApartment,la_urban,la,3424,772.86,ok,10.629978578350164,6.3087633586757255,3.965526741857973,46.5009762811121,7.002260805869038,0.0,31.49496024671326,0.0,0.0,105.90246601257826,81847.77988248123,21.69421053513292,16766.587554182828
