cell,osm_id,archetype_id_meter,meter_only_eui,published_eui,diff,pct_diff,meters_used,elevators_eui_kwh_m2,floor_area_m2,archetype_id_results,zoning_strategy,data_quality_flag,floor_area_provenance,simulation_status,gap,resid,abs_resid_area
nyc_suburban,way/1014146150,OpenUBEMUnknown,551.73670230708,461.03561796897344,90.70108433810655,19.67333559556141,Electricity:Facility;NaturalGas:Facility,0.0,23.22,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-90.70108433810657,-90.70108433810657,2106.0791783308346
nyc_suburban,way/1014146153,OpenUBEMUnknown,639.6438924952957,342.1207300928441,297.52316240245165,86.9643772599545,Electricity:Facility;NaturalGas:Facility,0.0,31.87,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-297.52316240245165,-297.52316240245165,9482.063185766134
nyc_suburban,way/1014146156,OpenUBEMUnknown,520.7634511004666,377.0898565995944,143.67359450087218,38.10062561651698,Electricity:Facility;NaturalGas:Facility,0.0,32.19,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-143.67359450087218,-143.67359450087218,4624.853006983075
nyc_suburban,way/1014146158,OpenUBEMUnknown,359.44098944301487,277.26704632364385,82.17394311937102,29.637111300797116,Electricity:Facility;NaturalGas:Facility,0.0,40.77,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-82.17394311937102,-82.17394311937102,3350.2316609767568
nyc_suburban,way/1014146167,OpenUBEMUnknown,371.3976687167624,339.14275534141973,32.25491337534265,9.510718677410988,Electricity:Facility;NaturalGas:Facility,0.0,32.09,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-32.25491337534265,-32.25491337534265,1035.0601702147458
nyc_suburban,way/1014146168,OpenUBEMUnknown,596.5813796327625,315.6181420544869,280.9632375782756,89.01998970951783,Electricity:Facility;NaturalGas:Facility,0.0,42.83,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-280.9632375782756,-280.9632375782756,12033.655465477543
nyc_suburban,way/1014146174,OpenUBEMUnknown,440.989330704602,457.9243269254735,-16.93499622087154,-3.698208464829536,Electricity:Facility;NaturalGas:Facility,0.0,22.94,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,16.934996220871483,16.934996220871483,388.4888133067918
nyc_suburban,way/1014146179,OpenUBEMUnknown,404.8500674047884,333.0210504765328,71.82901692825561,21.568911882739144,Electricity:Facility;NaturalGas:Facility,0.0,42.81,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-71.82901692825556,-71.82901692825556,3075.0002146986203
nyc_suburban,way/1014146180,OpenUBEMUnknown,425.105949139262,298.7519658978917,126.35398324137032,42.293942020303206,Electricity:Facility;NaturalGas:Facility,0.0,45.14,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-126.35398324137032,-126.35398324137032,5703.618803515456
nyc_suburban,way/1014146183,OpenUBEMUnknown,490.0749214070585,438.2096447567644,51.865276650294106,11.835722301156286,Electricity:Facility;NaturalGas:Facility,0.0,24.45,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-51.865276650294106,-51.865276650294106,1268.1060140996908
nyc_suburban,way/1014146185,OpenUBEMUnknown,495.4009350593108,350.9279824091119,144.47295265019886,41.16883232234592,Electricity:Facility;NaturalGas:Facility,0.0,24.12,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-144.47295265019892,-144.47295265019892,3484.687617922798
nyc_suburban,way/1014146190,OpenUBEMUnknown,630.0350029724954,368.5242743544909,261.51072861800446,70.96160193953793,Electricity:Facility;NaturalGas:Facility,0.0,30.09,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-261.51072861800446,-261.51072861800446,7868.857824115754
nyc_suburban,way/1014146193,OpenUBEMUnknown,418.8768850908277,361.19313150040927,57.68375359041846,15.970335136440186,Electricity:Facility;NaturalGas:Facility,0.0,30.73,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-57.68375359041846,-57.68375359041846,1772.6217478335593
nyc_suburban,way/1014146195,OpenUBEMUnknown,642.2039633635818,452.7317150096482,189.4722483539336,41.85088918497696,Electricity:Facility;NaturalGas:Facility,0.0,23.31,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-189.4722483539336,-189.4722483539336,4416.598109130192
nyc_suburban,way/1014146196,OpenUBEMUnknown,552.6142158593053,296.3353280336276,256.2788878256777,86.4827320880876,Electricity:Facility;NaturalGas:Facility,0.0,57.43,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-256.2788878256777,-256.2788878256777,14718.096527828671
nyc_suburban,way/1014146199,OpenUBEMUnknown,463.99009587056975,360.3102686849508,103.67982718561892,28.77515191671509,Electricity:Facility;NaturalGas:Facility,0.0,36.94,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-103.67982718561893,-103.67982718561893,3829.9328162367633
nyc_suburban,way/1014146201,OpenUBEMUnknown,395.9640429664733,331.93491107602745,64.02913189044585,19.289664857150385,Electricity:Facility;NaturalGas:Facility,0.0,40.94,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-64.02913189044585,-64.02913189044585,2621.3526595948533
nyc_suburban,way/1014146209,OpenUBEMUnknown,548.1732227669736,337.44380675167014,210.72941601530343,62.44874310891779,Electricity:Facility;NaturalGas:Facility,0.0,36.14,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-210.72941601530346,-210.72941601530346,7615.761094793067
nyc_suburban,way/1014146214,OpenUBEMUnknown,463.4673448542677,388.09386638860894,75.3734784656587,19.421455733645946,Electricity:Facility;NaturalGas:Facility,0.0,25.25,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-75.37347846565876,-75.37347846565876,1903.1803312578838
nyc_suburban,way/1014146217,OpenUBEMUnknown,522.9032530569997,433.6102475436619,89.29300551333779,20.592918645066508,Electricity:Facility;NaturalGas:Facility,0.0,27.31,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-89.29300551333779,-89.29300551333779,2438.5919805692547
nyc_suburban,way/1014146220,OpenUBEMUnknown,690.6708744366852,362.5376684639907,328.13320597269444,90.51009991953056,Electricity:Facility;NaturalGas:Facility,0.0,25.03,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-328.13320597269444,-328.13320597269444,8213.174145496543
nyc_suburban,way/1014146221,OpenUBEMUnknown,742.636253253877,384.1183119890672,358.51794126480985,93.33529021522254,Electricity:Facility;NaturalGas:Facility,0.0,23.76,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-358.51794126480985,-358.51794126480985,8518.386284451883
nyc_suburban,way/1014146224,OpenUBEMUnknown,612.95007641601,360.3790147373017,252.5710616787083,70.08484161121868,Electricity:Facility;NaturalGas:Facility,0.0,32.07,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-252.5710616787083,-252.5710616787083,8099.9539480361755
nyc_suburban,way/1014146230,OpenUBEMUnknown,517.4901721101003,459.3599651282292,58.13020698187108,12.654608889489136,Electricity:Facility;NaturalGas:Facility,0.0,21.65,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-58.13020698187108,-58.13020698187108,1258.518981157509
nyc_suburban,way/1014146233,OpenUBEMUnknown,658.3957879249219,467.1025379917782,191.29324993314373,40.95316003967224,Electricity:Facility;NaturalGas:Facility,0.0,22.36,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-191.29324993314373,-191.29324993314373,4277.317068505094
nyc_suburban,way/1014146241,OpenUBEMUnknown,553.2828375091971,266.94659687415657,286.3362406350405,107.26349164511902,Electricity:Facility;NaturalGas:Facility,0.0,40.14,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-286.3362406350405,-286.3362406350405,11493.536699090526
nyc_suburban,way/1014146245,OpenUBEMUnknown,540.5019213172426,388.6777711674805,151.8241501497621,39.06170134034791,Electricity:Facility;NaturalGas:Facility,0.0,23.99,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-151.8241501497621,-151.8241501497621,3642.2613620927923
nyc_suburban,way/1014146247,OpenUBEMUnknown,532.5898424785579,329.34938315403724,203.24045932452063,61.709682701748,Electricity:Facility;NaturalGas:Facility,0.0,43.34,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-203.24045932452066,-203.24045932452066,8808.441507124726
nyc_suburban,way/1014146250,OpenUBEMUnknown,321.7041699856809,267.077392211116,54.62677777456497,20.45353869989276,Electricity:Facility;NaturalGas:Facility,0.0,55.05,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-54.626777774564914,-54.626777774564914,3007.2041164897983
nyc_suburban,way/1014146252,OpenUBEMUnknown,470.6865878369384,406.6300192422545,64.05656859468388,15.753034838414488,Electricity:Facility;NaturalGas:Facility,0.0,26.47,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-64.05656859468388,-64.05656859468388,1695.5773707012822
nyc_suburban,way/1014146255,OpenUBEMUnknown,468.7757948629792,333.9595333056926,134.81626155728657,40.369041189754384,Electricity:Facility;NaturalGas:Facility,0.0,41.88,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-134.81626155728657,-134.81626155728657,5646.105034019161
nyc_suburban,way/1014146256,OpenUBEMUnknown,441.8750485716804,362.2078852886336,79.66716328304682,21.99487270122853,Electricity:Facility;NaturalGas:Facility,0.0,33.03,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-79.66716328304682,-79.66716328304682,2631.4064032390365
nyc_suburban,way/1014146261,OpenUBEMUnknown,339.0908385488095,277.7522569396923,61.33858160911717,22.083918339657444,Electricity:Facility;NaturalGas:Facility,0.0,47.73,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-61.33858160911717,-61.33858160911717,2927.690500203162
nyc_suburban,way/1014146264,OpenUBEMUnknown,631.9097411751903,312.4145432158768,319.49519795931354,102.26642929952978,Electricity:Facility;NaturalGas:Facility,0.0,35.02,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-319.49519795931354,-319.49519795931354,11188.72183253516
nyc_suburban,way/1014146267,OpenUBEMUnknown,683.4890574183463,339.0197634586799,344.4692939596664,101.6074374087783,Electricity:Facility;NaturalGas:Facility,0.0,33.35,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-344.4692939596664,-344.4692939596664,11488.050953554875
nyc_suburban,way/1014146268,OpenUBEMUnknown,481.9433814861424,357.52257833267856,124.4208031534638,34.800823974168395,Electricity:Facility;NaturalGas:Facility,0.0,43.5,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-124.42080315346385,-124.42080315346385,5412.304937175678
nyc_suburban,way/1014146275,OpenUBEMUnknown,708.185441861652,373.82507491535415,334.3603669462978,89.44300138828504,Electricity:Facility;NaturalGas:Facility,0.0,22.63,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-334.3603669462978,-334.3603669462978,7566.575103994719
nyc_suburban,way/1014146276,OpenUBEMUnknown,648.3989755170733,298.39752528317564,350.00145023389763,117.29368395456714,Electricity:Facility;NaturalGas:Facility,0.0,34.09,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-350.00145023389763,-350.00145023389763,11931.549438473572
nyc_suburban,way/1014146282,OpenUBEMUnknown,404.177960181618,390.84835122022304,13.329608961394968,3.4104298815077807,Electricity:Facility;NaturalGas:Facility,0.0,31.11,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-13.329608961394968,-13.329608961394968,414.6841347889974
nyc_suburban,way/1014146288,OpenUBEMUnknown,467.665803156284,375.0799200866742,92.58588306960984,24.684308093116503,Electricity:Facility;NaturalGas:Facility,0.0,41.69,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-92.58588306960985,-92.58588306960985,3859.9054651720344
nyc_suburban,way/1014146291,OpenUBEMUnknown,491.3834738424209,314.0579423044701,177.32553153795084,56.4626801783089,Electricity:Facility;NaturalGas:Facility,0.0,31.59,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-177.32553153795084,-177.32553153795084,5601.713541283867
nyc_suburban,way/1014146296,OpenUBEMUnknown,362.0590824214184,309.973180532455,52.085901888963406,16.8033575677396,Electricity:Facility;NaturalGas:Facility,0.0,38.25,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-52.085901888963406,-52.085901888963406,1992.2857472528503
nyc_suburban,way/1014146303,OpenUBEMUnknown,606.8350193833277,411.0768367357168,195.75818264761085,47.62082539169305,Electricity:Facility;NaturalGas:Facility,0.0,29.16,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-195.75818264761085,-195.75818264761085,5708.308606004332
nyc_suburban,way/1014146308,OpenUBEMUnknown,466.94759511892926,274.1929681060184,192.75462701291087,70.29889509725906,Electricity:Facility;NaturalGas:Facility,0.0,45.36,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-192.75462701291087,-192.75462701291087,8743.349881305638
nyc_suburban,way/1014146310,OpenUBEMUnknown,568.0648056429272,378.50000590670993,189.5647997362173,50.08316955824301,Electricity:Facility;NaturalGas:Facility,0.0,28.82,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-189.5647997362173,-189.5647997362173,5463.257528397783
nyc_suburban,way/1014146311,OpenUBEMUnknown,325.9691160859811,248.2650704187589,77.7040456672222,31.29882328438535,Electricity:Facility;NaturalGas:Facility,0.0,65.08,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-77.7040456672222,-77.7040456672222,5056.979292022821
nyc_suburban,way/1014146316,OpenUBEMUnknown,346.92630043631635,336.62045395200647,10.305846484309882,3.0615627670026355,Electricity:Facility;NaturalGas:Facility,0.0,44.48,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-10.305846484309882,-10.305846484309882,458.4040516221035
nyc_suburban,way/1014146327,OpenUBEMUnknown,724.2909517435305,455.9890554185715,268.301896324959,58.839547383143525,Electricity:Facility;NaturalGas:Facility,0.0,22.08,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-268.301896324959,-268.301896324959,5924.105870855094
nyc_suburban,way/1014146339,OpenUBEMUnknown,403.242515599316,294.3213311027017,108.92118449661422,37.007574030917525,Electricity:Facility;NaturalGas:Facility,0.0,39.83,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-108.92118449661427,-108.92118449661427,4338.330778500146
nyc_suburban,way/1014148270,OpenUBEMUnknown,429.2252346237812,347.20873459511245,82.01650002866876,23.621669577036982,Electricity:Facility;NaturalGas:Facility,0.0,29.16,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-82.01650002866876,-82.01650002866876,2391.601140835981
nyc_suburban,way/1014148278,OpenUBEMUnknown,348.0475527947992,305.5788876367123,42.46866515808688,13.897774642263828,Electricity:Facility;NaturalGas:Facility,0.0,69.5,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-42.46866515808688,-42.46866515808688,2951.572228487038
nyc_suburban,way/1014148285,OpenUBEMUnknown,550.1626571500352,444.31141066128,105.85124648875524,23.82366150156129,Electricity:Facility;NaturalGas:Facility,0.0,23.62,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-105.85124648875524,-105.85124648875524,2500.2064420643987
nyc_suburban,way/1014148291,OpenUBEMUnknown,539.3723884214357,346.931374916301,192.44101350513472,55.46947535418557,Electricity:Facility;NaturalGas:Facility,0.0,28.95,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-192.44101350513472,-192.44101350513472,5571.16734097365
nyc_suburban,way/1014148293,OpenUBEMUnknown,426.8270320314418,288.8704889831564,137.95654304828545,47.75722973083951,Electricity:Facility;NaturalGas:Facility,0.0,55.08,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-137.95654304828537,-137.95654304828537,7598.646391099558
nyc_suburban,way/1014148296,OpenUBEMUnknown,418.6804029230436,388.3551757538005,30.32522716924308,7.808632165229052,Electricity:Facility;NaturalGas:Facility,0.0,27.71,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-30.325227169243078,-30.325227169243078,840.3120448597257
nyc_suburban,way/1014148299,OpenUBEMUnknown,458.2539731451788,381.5014565275157,76.7525166176631,20.118538292429125,Electricity:Facility;NaturalGas:Facility,0.0,32.44,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-76.7525166176631,-76.7525166176631,2489.851639076991
nyc_suburban,way/1014148300,OpenUBEMUnknown,646.3241023708192,341.340886922157,304.98321544866224,89.34857414787636,Electricity:Facility;NaturalGas:Facility,0.0,28.28,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-304.98321544866224,-304.98321544866224,8624.925332888168
nyc_suburban,way/1014148305,OpenUBEMUnknown,623.0340860774659,464.5754286595823,158.45865741788356,34.1082734132274,Electricity:Facility;NaturalGas:Facility,0.0,24.41,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-158.45865741788356,-158.45865741788356,3867.9758275705376
nyc_suburban,way/1014148307,OpenUBEMUnknown,568.7565420288254,332.1429100922415,236.6136319365839,71.23850148445813,Electricity:Facility;NaturalGas:Facility,0.0,33.71,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-236.6136319365839,-236.6136319365839,7976.245532582243
nyc_suburban,way/1014148310,OpenUBEMUnknown,556.2748516131719,347.6590088990882,208.61584271408373,60.00587856897353,Electricity:Facility;NaturalGas:Facility,0.0,32.9,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-208.61584271408373,-208.61584271408373,6863.461225293354
nyc_suburban,way/1014148314,OpenUBEMUnknown,637.4136791245284,358.5808970187384,278.83278210579,77.76007713294858,Electricity:Facility;NaturalGas:Facility,0.0,26.72,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-278.83278210578993,-278.83278210578993,7450.4119378667065
nyc_suburban,way/1014148316,OpenUBEMUnknown,318.29920012769605,305.9577571742532,12.34144295344288,4.0337081391317735,Electricity:Facility;NaturalGas:Facility,0.0,56.87,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-12.34144295344288,-12.34144295344288,701.8578607622965
nyc_suburban,way/1014148320,OpenUBEMUnknown,434.8837572050721,306.3804148437473,128.50334236132483,41.94241411509968,Electricity:Facility;NaturalGas:Facility,0.0,45.8,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-128.50334236132477,-128.50334236132477,5885.453080148674
nyc_suburban,way/1014148321,OpenUBEMUnknown,601.2048366323012,391.1739273979035,210.03090923439763,53.69246121067611,Electricity:Facility;NaturalGas:Facility,0.0,26.23,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-210.03090923439765,-210.03090923439765,5509.110749218251
nyc_suburban,way/1014148325,OpenUBEMUnknown,501.5174485623559,444.9832419377237,56.53420662463225,12.70479453977827,Electricity:Facility;NaturalGas:Facility,0.0,21.83,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-56.53420662463225,-56.53420662463225,1234.1417306157218
nyc_suburban,way/1014148329,OpenUBEMUnknown,566.6556464834387,263.26339904939573,303.39224743404293,115.24285127729354,Electricity:Facility;NaturalGas:Facility,0.0,51.33,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-303.39224743404293,-303.39224743404293,15573.124060789423
nyc_suburban,way/1014148336,OpenUBEMUnknown,407.5512414783721,242.53830520783265,165.01293627053946,68.03582474493619,Electricity:Facility;NaturalGas:Facility,0.0,58.72,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-165.01293627053946,-165.01293627053946,9689.559617806077
nyc_suburban,way/1014148339,OpenUBEMUnknown,622.9376061338045,379.9985824691903,242.93902366461415,63.93156050373196,Electricity:Facility;NaturalGas:Facility,0.0,24.58,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-242.93902366461418,-242.93902366461418,5971.441201676216
nyc_suburban,way/1014148341,OpenUBEMUnknown,529.4581297980548,222.5825844716362,306.87554532641855,137.87042056990933,Electricity:Facility;NaturalGas:Facility,0.0,121.83,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-306.87554532641855,-306.87554532641855,37386.64768711757
nyc_suburban,way/1014148344,OpenUBEMUnknown,476.946181061997,311.1152334179534,165.8309476440436,53.302098332570445,Electricity:Facility;NaturalGas:Facility,0.0,34.42,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-165.8309476440436,-165.8309476440436,5707.901217907981
nyc_suburban,way/1014148347,OpenUBEMUnknown,578.7306711163565,356.03300928094984,222.69766183540665,62.54972320829759,Electricity:Facility;NaturalGas:Facility,0.0,42.23,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-222.69766183540662,-222.69766183540662,9404.52225930922
nyc_suburban,way/1014148351,OpenUBEMUnknown,507.6426728227812,285.99034304540555,221.65232977737568,77.5034315554441,Electricity:Facility;NaturalGas:Facility,0.0,32.51,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-221.65232977737566,-221.65232977737566,7205.917241062482
nyc_suburban,way/1108092436,OpenUBEMUnknown,597.702656322143,296.2297660531426,301.47289026900035,101.76995184707978,Electricity:Facility;NaturalGas:Facility,0.0,44.12,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-301.47289026900035,-301.47289026900035,13300.983918668295
nyc_suburban,way/1108093304,OpenUBEMUnknown,413.4972951510437,244.31621348019783,169.18108167084588,69.2467680555954,Electricity:Facility;NaturalGas:Facility,0.0,57.62,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-169.18108167084588,-169.18108167084588,9748.213925874139
nyc_suburban,way/813297304,OpenUBEMUnknown,644.0573847476643,352.27412180069126,291.783262946973,82.82846933390623,Electricity:Facility;NaturalGas:Facility,0.0,32.78,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-291.783262946973,-291.783262946973,9564.655359401777
nyc_suburban,way/813297305,OpenUBEMUnknown,361.5669483070931,340.3654871382843,21.201461168808805,6.229027903817709,Electricity:Facility;NaturalGas:Facility,0.0,32.78,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-21.201461168808805,-21.201461168808805,694.9838971135526
nyc_suburban,way/813297309,OpenUBEMUnknown,700.4564614196235,345.90261882937506,354.5538425902484,102.50105760695055,Electricity:Facility;NaturalGas:Facility,0.0,33.41,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",eio_simulated,success,-354.5538425902484,-354.5538425902484,11845.643880940197
