cell,osm_id,archetype_id,stem,sql_path,abups_ok,meter_ok,gas_zero,raw_abups_diff
la_suburban,way/442622065,MidriseApartment,way_442622065,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622065\sim_out\eplusout.sql,True,False,False,3.2736825178328126e-05
la_suburban,way/442622066,MidriseApartment,way_442622066,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622066\sim_out\eplusout.sql,True,False,False,0.00011622125933653927
la_suburban,way/442622067,MidriseApartment,way_442622067,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622067\sim_out\eplusout.sql,True,False,False,7.2457024062547e-05
la_suburban,way/442622068,MidriseApartment,way_442622068,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622068\sim_out\eplusout.sql,True,False,False,3.408745347150867e-05
la_suburban,way/442622069,MidriseApartment,way_442622069,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622069\sim_out\eplusout.sql,True,False,False,0.0001356055868542412
la_suburban,way/442622072,MidriseApartment,way_442622072,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622072\sim_out\eplusout.sql,True,False,False,6.1019901044115717e-05
la_suburban,way/442622074,MidriseApartment,way_442622074,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622074\sim_out\eplusout.sql,True,False,False,9.862322406465689e-05
la_suburban,way/442622075,MidriseApartment,way_442622075,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622075\sim_out\eplusout.sql,True,False,False,7.148047934023467e-05
la_suburban,way/442622076,MidriseApartment,way_442622076,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622076\sim_out\eplusout.sql,True,False,False,1.545627518760546e-05
la_suburban,way/442622077,MidriseApartment,way_442622077,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622077\sim_out\eplusout.sql,True,False,False,9.500980319085756e-05
la_suburban,way/442622078,MidriseApartment,way_442622078,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622078\sim_out\eplusout.sql,True,False,False,2.7132839057834934e-05
la_suburban,way/442622080,MidriseApartment,way_442622080,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622080\sim_out\eplusout.sql,True,False,False,5.7670481652495254e-05
la_suburban,way/442622083,MidriseApartment,way_442622083,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622083\sim_out\eplusout.sql,True,False,False,9.91950365533259e-05
la_suburban,way/442622084,MidriseApartment,way_442622084,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622084\sim_out\eplusout.sql,True,False,False,1.47807600836143e-06
la_suburban,way/442622085,MidriseApartment,way_442622085,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622085\sim_out\eplusout.sql,True,False,False,2.9987596612060582e-06
la_suburban,way/442622086,MidriseApartment,way_442622086,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622086\sim_out\eplusout.sql,True,False,False,6.455520628270234e-05
la_suburban,way/442622087,MidriseApartment,way_442622087,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622087\sim_out\eplusout.sql,True,False,False,4.588428701896918e-05
la_suburban,way/442622088,MidriseApartment,way_442622088,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622088\sim_out\eplusout.sql,True,False,False,0.00010717273585471025
la_suburban,way/442622089,MidriseApartment,way_442622089,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622089\sim_out\eplusout.sql,True,False,False,1.12875900134561e-05
la_suburban,way/442622090,MidriseApartment,way_442622090,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622090\sim_out\eplusout.sql,True,False,False,8.164158713203074e-06
la_suburban,way/442622091,MidriseApartment,way_442622091,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622091\sim_out\eplusout.sql,True,False,False,5.549252796627226e-05
la_suburban,way/442622092,MidriseApartment,way_442622092,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622092\sim_out\eplusout.sql,True,False,False,5.7172440854022004e-05
la_suburban,way/442622093,MidriseApartment,way_442622093,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622093\sim_out\eplusout.sql,True,False,False,3.7653057800743826e-05
la_suburban,way/442622094,MidriseApartment,way_442622094,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622094\sim_out\eplusout.sql,True,False,False,7.260028381530732e-05
la_suburban,way/442622096,MidriseApartment,way_442622096,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622096\sim_out\eplusout.sql,True,False,False,1.813931420669001e-05
la_suburban,way/442622097,MidriseApartment,way_442622097,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622097\sim_out\eplusout.sql,True,False,False,7.687950283074469e-05
la_suburban,way/442622098,MidriseApartment,way_442622098,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622098\sim_out\eplusout.sql,True,False,False,0.00012558856314006308
la_suburban,way/442622101,MidriseApartment,way_442622101,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622101\sim_out\eplusout.sql,True,False,False,0.00011051113554286036
la_suburban,way/442622102,MidriseApartment,way_442622102,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622102\sim_out\eplusout.sql,True,False,False,0.00011123389771937583
la_suburban,way/442622103,MidriseApartment,way_442622103,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622103\sim_out\eplusout.sql,True,False,False,2.8974248578259184e-05
la_suburban,way/442622104,MidriseApartment,way_442622104,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622104\sim_out\eplusout.sql,True,False,False,5.738427028624479e-05
la_suburban,way/442622105,MidriseApartment,way_442622105,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622105\sim_out\eplusout.sql,True,False,False,4.105771493992934e-05
la_suburban,way/442622107,MidriseApartment,way_442622107,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622107\sim_out\eplusout.sql,True,False,False,5.478412087892188e-05
la_suburban,way/442622108,MidriseApartment,way_442622108,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622108\sim_out\eplusout.sql,True,False,False,6.239674430766229e-05
la_suburban,way/442622109,MidriseApartment,way_442622109,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622109\sim_out\eplusout.sql,True,False,False,5.4213333026591876e-05
la_suburban,way/442622110,MidriseApartment,way_442622110,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622110\sim_out\eplusout.sql,True,False,False,1.122493724262013e-05
la_suburban,way/442622111,MidriseApartment,way_442622111,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622111\sim_out\eplusout.sql,True,False,False,0.00010803017630123356
la_suburban,way/442622112,MidriseApartment,way_442622112,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622112\sim_out\eplusout.sql,True,False,False,4.536719921083868e-06
la_suburban,way/442622113,MidriseApartment,way_442622113,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622113\sim_out\eplusout.sql,True,False,False,8.567826932610072e-06
la_suburban,way/442622115,MidriseApartment,way_442622115,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622115\sim_out\eplusout.sql,True,False,False,3.741964463562426e-05
la_suburban,way/442622116,MidriseApartment,way_442622116,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622116\sim_out\eplusout.sql,True,False,False,1.7663923856117862e-05
la_suburban,way/442622117,MidriseApartment,way_442622117,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622117\sim_out\eplusout.sql,True,False,False,4.8791950489581565e-06
la_suburban,way/442622119,MidriseApartment,way_442622119,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622119\sim_out\eplusout.sql,True,False,False,1.132580182148539e-05
la_suburban,way/442622120,MidriseApartment,way_442622120,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622120\sim_out\eplusout.sql,True,False,False,8.085168657496159e-05
la_suburban,way/442622122,MidriseApartment,way_442622122,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622122\sim_out\eplusout.sql,True,False,False,1.7682606652938148e-07
la_suburban,way/442622123,MidriseApartment,way_442622123,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622123\sim_out\eplusout.sql,True,False,False,9.484097644153452e-06
la_suburban,way/442622124,MidriseApartment,way_442622124,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622124\sim_out\eplusout.sql,True,False,False,6.268625408479413e-05
la_suburban,way/442622126,MidriseApartment,way_442622126,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622126\sim_out\eplusout.sql,True,False,False,3.0514560976577947e-05
la_suburban,way/442622127,MidriseApartment,way_442622127,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622127\sim_out\eplusout.sql,True,False,False,3.478286175570645e-05
la_suburban,way/442622128,MidriseApartment,way_442622128,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622128\sim_out\eplusout.sql,True,False,False,4.630212474797327e-05
la_suburban,way/442622129,MidriseApartment,way_442622129,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622129\sim_out\eplusout.sql,True,False,False,5.3378800949133124e-05
la_suburban,way/442622130,MidriseApartment,way_442622130,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622130\sim_out\eplusout.sql,True,False,False,3.2271642590432996e-05
la_suburban,way/442622131,MidriseApartment,way_442622131,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622131\sim_out\eplusout.sql,True,False,False,6.689007972628127e-05
la_suburban,way/442622132,MidriseApartment,way_442622132,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622132\sim_out\eplusout.sql,True,False,False,3.466715890963708e-05
la_suburban,way/442622134,MidriseApartment,way_442622134,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622134\sim_out\eplusout.sql,True,False,False,5.7323293385289124e-06
la_suburban,way/442622135,MidriseApartment,way_442622135,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622135\sim_out\eplusout.sql,True,False,False,3.2307120845007165e-05
la_suburban,way/442622136,MidriseApartment,way_442622136,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622136\sim_out\eplusout.sql,True,False,False,3.148955510796715e-05
la_suburban,way/442622138,MidriseApartment,way_442622138,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622138\sim_out\eplusout.sql,True,False,False,9.887901887045506e-06
la_suburban,way/442622139,MidriseApartment,way_442622139,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622139\sim_out\eplusout.sql,True,False,False,5.123757877827417e-05
la_suburban,way/442622140,MidriseApartment,way_442622140,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622140\sim_out\eplusout.sql,True,False,False,1.4317700762387818e-05
la_suburban,way/442622141,MidriseApartment,way_442622141,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622141\sim_out\eplusout.sql,True,False,False,1.1248699087983869e-05
la_suburban,way/442622145,MidriseApartment,way_442622145,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622145\sim_out\eplusout.sql,True,False,False,2.334456183838762e-05
la_suburban,way/442622146,MidriseApartment,way_442622146,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622146\sim_out\eplusout.sql,True,False,False,9.018481610267143e-06
la_suburban,way/442622147,MidriseApartment,way_442622147,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622147\sim_out\eplusout.sql,True,False,False,3.823377883496724e-06
la_suburban,way/442622148,MidriseApartment,way_442622148,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622148\sim_out\eplusout.sql,True,False,False,7.502665271023225e-06
la_suburban,way/442622151,MidriseApartment,way_442622151,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622151\sim_out\eplusout.sql,True,False,False,4.7039743559763906e-05
la_suburban,way/442622152,MidriseApartment,way_442622152,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622152\sim_out\eplusout.sql,True,False,False,0.00011523097850174757
la_suburban,way/442622153,MidriseApartment,way_442622153,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622153\sim_out\eplusout.sql,True,False,False,2.251391626894689e-06
la_suburban,way/442622154,MidriseApartment,way_442622154,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622154\sim_out\eplusout.sql,True,False,False,6.546921306689344e-05
la_suburban,way/442622155,MidriseApartment,way_442622155,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622155\sim_out\eplusout.sql,True,False,False,1.335668763093274e-05
la_suburban,way/442622156,MidriseApartment,way_442622156,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622156\sim_out\eplusout.sql,True,False,False,5.924141675669695e-05
la_suburban,way/442622157,MidriseApartment,way_442622157,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622157\sim_out\eplusout.sql,True,False,False,3.6866576284845686e-05
la_suburban,way/442622158,MidriseApartment,way_442622158,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622158\sim_out\eplusout.sql,True,False,False,4.457151550466483e-05
la_suburban,way/442622162,MidriseApartment,way_442622162,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622162\sim_out\eplusout.sql,True,False,False,9.607138406630528e-06
la_suburban,way/442622167,MidriseApartment,way_442622167,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622167\sim_out\eplusout.sql,True,False,False,9.441047163723527e-05
la_suburban,way/442622168,MidriseApartment,way_442622168,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622168\sim_out\eplusout.sql,True,False,False,9.13086306059988e-06
la_suburban,way/442622169,MidriseApartment,way_442622169,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622169\sim_out\eplusout.sql,True,False,False,1.7278549108904017e-05
la_suburban,way/442622170,MidriseApartment,way_442622170,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622170\sim_out\eplusout.sql,True,False,False,4.9508370208867984e-05
la_suburban,way/442622171,MidriseApartment,way_442622171,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622171\sim_out\eplusout.sql,True,False,False,4.547751245500245e-05
la_suburban,way/442622172,MidriseApartment,way_442622172,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622172\sim_out\eplusout.sql,True,False,False,0.00010221175346834238
la_suburban,way/442622174,MidriseApartment,way_442622174,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622174\sim_out\eplusout.sql,True,False,False,1.8480979077401533e-05
la_suburban,way/442622175,MidriseApartment,way_442622175,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622175\sim_out\eplusout.sql,True,False,False,2.6576179658029936e-05
la_suburban,way/442622176,MidriseApartment,way_442622176,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622176\sim_out\eplusout.sql,True,False,False,3.8334112591042645e-05
la_suburban,way/442622177,MidriseApartment,way_442622177,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622177\sim_out\eplusout.sql,True,False,False,0.00011341055711668769
la_suburban,way/442622178,MidriseApartment,way_442622178,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622178\sim_out\eplusout.sql,True,False,False,5.2694058969843305e-05
la_suburban,way/442622179,MidriseApartment,way_442622179,C:\Users\o_iseri\AppData\Local\Temp\claude\C--Users-o-iseri-Desktop-OpenUBEM\89a28ab2-bc04-4d19-9e55-89a800c96691\scratchpad\open61_census_fleet_work\la_suburban\way_442622179\sim_out\eplusout.sql,True,False,False,7.270075447606865e-05
