cell,osm_id,archetype_id,footprint_area_m2,recorded_floor_area_m2,recorded_total_eui_kwh_m2,recorded_dhw_eui_kwh_m2,recorded_simulation_status,generation_status,zoning_strategy,num_zones,status,elapsed_s,dh_total_gj,dh_total_kwh,dh_a_reconciles,dh_b_available,dh_water_systems_gj,dh_other_rows_sum_gj,c2b_pass,parsed_parse_status,parsed_error_summary,parsed_data_quality_flag,parsed_floor_area_m2,parsed_floor_area_provenance,parsed_heating_eui_kwh_m2,parsed_cooling_eui_kwh_m2,parsed_lighting_eui_kwh_m2,parsed_equipment_eui_kwh_m2,parsed_fans_eui_kwh_m2,parsed_pumps_eui_kwh_m2,parsed_dhw_gas_eui_kwh_m2,parsed_dhw_elec_eui_kwh_m2,parsed_dhw_eui_kwh_m2,parsed_cooking_eui_kwh_m2,parsed_refrigeration_eui_kwh_m2,parsed_elevators_eui_kwh_m2,parsed_total_eui_kwh_m2,parsed_iod,c1_diff_kwh_m2,c1_pass
nyc_centre,way/266170726,SmallOffice,187.58923326631736,937.95,123.34185737245056,2.1250195875697893,success,success,one_zone_per_floor,5,ok,90.9,4.72,1311.111111111111,True,False,4.72,0.0,True,success,,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",937.95,eio_simulated,48.152672015655206,8.775024288840378,26.464995190408963,27.76466747387075,10.059478816105454,0.0,0.0,2.1250195875697875,2.1250195875697875,0.0,0.0,0.0,123.34185737245053,0.0,-2.842170943040401e-14,True
nyc_rural,way/772627063,SmallOffice,111.27769449930608,111.28,139.44929240742903,7.681448490554847,success,success,single_zone,1,ok,7.4,0.6,166.66666666666666,True,False,0.6,0.0,True,success,,"generic_tag,no_floors,no_function,no_height,no_year|GROUPMODE_MED",111.28,eio_simulated,46.45602197949722,15.016651809003706,26.464552294052456,27.76420282726962,16.06641500705111,0.0,0.0,7.681448490554889,7.681448490554889,0.0,0.0,0.0,139.449292407429,0.04718442264374898,-2.842170943040401e-14,True
nyc_suburban,way/1110653601,SmallOffice,149.12822199577062,149.13,138.4491549832792,6.119009858160089,success,success,single_zone,1,ok,6.0,0.79,219.44444444444446,True,False,0.79,0.0,True,success,,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",149.13,eio_simulated,53.088375412054674,11.128079245118316,26.4647850679179,27.764447032451766,13.884458367576455,0.0,0.0,6.119009858160111,6.119009858160111,0.0,0.0,0.0,138.44915498327921,0.011149440010792017,2.842170943040401e-14,True
la_urban,way/402253650,SmallOffice,321.62066434278944,964.86,86.61715423444677,1.932224472977463,success,success,one_zone_per_floor,3,ok,15.0,4.29,1191.6666666666667,True,False,4.29,0.0,True,success,,no_floors,964.86,eio_simulated,5.17165887804501,16.147731714927346,26.465154914396273,27.764835041760453,9.135549212340235,0.0,0.0,1.9322244729774778,1.9322244729774778,0.0,0.0,0.0,86.6171542344468,0.0,2.842170943040401e-14,True
nyc_centre,way/266143305,SmallOffice,232.2146448816056,1625.54,112.93233656622348,1.813594754398622,success,success,one_zone_per_floor,7,ok,74.1,8.18,2272.222222222222,True,False,8.18,0.0,True,success,,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",1625.54,eio_simulated,38.83270539431576,8.44875319116748,26.464579465349935,27.76423133292526,9.608472428066408,0.0,0.0,1.8135947543986295,1.8135947543986295,0.0,0.0,0.0,112.93233656622347,0.0,-1.4210854715202004e-14,True
austin_rural,way/1480414327,SmallOffice,258.86500149503576,258.86,105.48942641248937,3.76781487643493,success,success,single_zone,1,ok,6.3,1.1,305.5555555555556,True,False,1.1,0.0,True,success,,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",258.86,eio_simulated,14.807323437364994,22.558090194890834,26.46561193684265,27.765314508171098,10.125271458784832,0.0,0.0,3.7678148764349215,3.7678148764349215,0.0,0.0,0.0,105.48942641248934,0.0,-2.842170943040401e-14,True
austin_suburban,way/382991685,SmallOffice,33.427757381453986,33.43,167.0506129223354,21.107176733527176,success,success,single_zone,1,ok,5.2,0.14,38.88888888888889,True,False,0.14,0.0,True,success,,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",33.43,eio_simulated,29.14553810874855,42.2411347676429,26.463325213254198,27.762915485629012,20.33052261353359,0.0,0.0,21.10717673352728,21.10717673352728,0.0,0.0,0.0,167.0506129223355,0.0,8.526512829121202e-14,True
austin_centre,way/328605839,SmallOffice,69.77032098106031,139.54,119.98773092872683,5.88789748042605,success,success,one_zone_per_floor,2,ok,8.7,0.57,158.33333333333331,True,False,0.57,0.0,True,success,,"generic_tag,no_function,no_height,no_year|GROUPMODE_MED",139.54,eio_simulated,18.163545719065016,29.265299640040144,26.4652223621552,27.764905801818593,12.440859925221813,0.0,0.0,5.887897480426051,5.887897480426051,0.0,0.0,0.0,119.9877309287268,0.0,-2.842170943040401e-14,True
nyc_centre,way/265301710,SmallOffice,137.20831138742943,548.84,121.15226668311227,2.6442794917216634,success,success,one_zone_per_floor,4,ok,17.8,2.76,766.6666666666666,True,False,2.76,0.0,True,success,,"generic_tag,no_function,no_year|GROUPMODE_MED",548.84,eio_simulated,45.854646720627706,8.301181773480723,26.464774841855526,27.764436304196597,10.122947551230066,0.0,0.0,2.6442794917216745,2.6442794917216745,0.0,0.0,0.0,121.15226668311229,0.0,1.4210854715202004e-14,True
nyc_urban,way/281345324,SmallOffice,97.62389800340824,292.86,138.87912272029564,3.743436063800433,success,success,one_zone_per_floor,3,ok,12.8,1.47,408.3333333333333,True,False,1.47,0.0,True,success,,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",292.86,eio_simulated,51.14750438020699,13.29609244734893,26.46615733431923,27.765886689630783,16.460045804989267,0.0,0.0,3.7434360638004107,3.7434360638004107,0.0,0.0,0.0,138.8791227202956,0.008283953850538081,-2.842170943040401e-14,True
austin_urban,way/381824883,SmallOffice,82.06707212824423,163.9,122.48517401746363,5.185911199205443,success,success,one_zone_per_floor,2,ok,9.9,0.67,186.11111111111111,True,False,0.67,0.0,True,success,,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",163.9,eio_simulated,16.168801329563923,33.10963564299858,26.46504679897222,27.76472161688447,13.79105742983901,0.0,0.0,5.185911199205427,5.185911199205427,0.0,0.0,0.0,122.48517401746363,0.0,0.0,True
la_centre,way/427817502,SmallOffice,543.6574069382395,2725.4,83.18475287898671,1.4722387993381143,success,success,perimeter_core,5,ok,40.2,12.08,3355.5555555555557,True,False,12.08,0.0,True,success,,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED|narrow_perimeter_fallback",2725.4,eio_simulated,3.992330275567671,14.77937977448831,26.46494089895168,27.764610516208478,8.711252614432471,0.0,0.0,1.472238799338115,1.472238799338115,0.0,0.0,0.0,83.18475287898673,7.855538374664514e-06,1.4210854715202004e-14,True
la_centre,way/425993586,SmallOffice,105.61053491864482,211.22,92.12312699535885,4.458768452943527,success,success,one_zone_per_floor,2,ok,10.8,0.94,261.1111111111111,True,False,0.94,0.0,True,success,,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",211.22,eio_simulated,8.293773361300858,15.441397598080238,26.46523442620052,27.764918458318416,9.699034698515275,0.0,0.0,4.4587684529435085,4.4587684529435085,0.0,0.0,0.0,92.12312699535882,0.0010792043920457577,-2.842170943040401e-14,True
nyc_rural,way/772627058,SmallOffice,35.28763580422971,35.29,195.1853235852842,21.06887409534845,success,success,single_zone,1,ok,6.7,0.19,52.77777777777778,True,False,0.19,0.0,True,success,,"generic_tag,no_floors,no_function,no_height,no_year|GROUPMODE_MED",35.29,eio_simulated,76.00954866992822,20.23395945252593,26.463327612316263,27.762918002506876,23.646695752658484,0.0,0.0,21.068874095348516,21.068874095348516,0.0,0.0,0.0,195.1853235852843,0.08372783280855493,8.526512829121202e-14,True
nyc_suburban,way/1108093303,SmallOffice,86.1720038283635,86.17,160.84149556423282,9.536991152599777,success,success,single_zone,1,ok,6.3,0.45,125.0,True,False,0.45,0.0,True,success,,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",86.17,eio_simulated,67.06205930269611,12.70143545470984,26.465716027426595,27.76542371055068,17.30986991624981,0.0,0.0,9.536991152599747,9.536991152599747,0.0,0.0,0.0,160.8414955642328,0.0216378059960564,-2.842170943040401e-14,True
la_suburban,way/442624963,SmallOffice,51.00336679077569,102.0,105.36341913629934,8.003562481803208,success,success,one_zone_per_floor,2,ok,10.3,0.47,130.55555555555554,True,False,0.47,0.0,True,success,,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",102.0,eio_simulated,11.024791841787174,20.056776363331267,26.466846510682508,27.76660971082989,12.044832227865289,0.0,0.0,8.003562481803202,8.003562481803202,0.0,0.0,0.0,105.36341913629931,0.004496454611966989,-2.842170943040401e-14,True
la_rural,way/472961216,SmallOffice,461.1914922839939,922.38,98.78549544750445,1.9795746100220384,success,success,one_zone_per_floor,2,ok,12.4,4.14,1149.9999999999998,True,False,4.14,0.0,True,success,,"generic_tag,no_floors,no_function",922.38,eio_simulated,12.640794767949279,19.18776698320492,26.465187040543114,27.764868745593684,10.747303300191417,0.0,0.0,1.979574610022025,1.979574610022025,0.0,0.0,0.0,98.78549544750445,0.0,0.0,True
austin_rural,way/1480414376,SmallOffice,49.10032702860006,49.1,146.67475397123278,14.846268903940484,success,success,single_zone,1,ok,4.6,0.21,58.33333333333333,True,False,0.21,0.0,True,success,,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",49.1,eio_simulated,26.55885865874932,34.375224740204025,26.465276868151513,27.764962984555723,16.664161815631694,0.0,0.0,14.84626890394056,14.84626890394056,0.0,0.0,0.0,146.67475397123286,0.0,8.526512829121202e-14,True
la_rural,way/472961009,SmallOffice,30.495663065116062,30.5,201.897350904052,23.73117664539892,success,success,single_zone,1,ok,4.8,0.14,38.88888888888889,True,False,0.14,0.0,True,success,,"generic_tag,no_floors,no_function",30.5,eio_simulated,49.921257751307344,45.933094456726025,26.461337404367463,27.76083005722276,28.08965458902948,0.0,0.0,23.73117664539884,23.73117664539884,0.0,0.0,0.0,201.89735090405193,0.018638577689571917,-5.684341886080802e-14,True
la_suburban,way/1119752143,SmallOffice,718.3656971467426,718.37,74.73204245986318,2.217956358091757,success,success,single_zone,1,ok,4.5,3.28,911.1111111111111,True,False,3.28,0.0,True,success,,"generic_tag,no_floors,no_function,no_height,no_year|GROUPMODE_MED",718.37,eio_simulated,3.2687830435435288,9.326964023363672,26.464942079190784,27.76461175440807,5.688785201265362,0.0,0.0,2.2179563580917594,2.2179563580917594,0.0,0.0,0.0,74.73204245986317,0.001976199627199959,-1.4210854715202004e-14,True
la_urban,way/401907389,SmallOffice,496.1550332385391,1984.44,76.3004246002907,1.567408479632021,success,success,one_zone_per_floor,4,ok,16.4,8.82,2450.0,True,False,8.82,0.0,True,success,,no_floors,1984.44,eio_simulated,3.571479590270231,10.81086445176617,26.464881734828452,27.76454844658799,6.121241897205823,0.0,0.0,1.567408479632025,1.567408479632025,0.0,0.0,0.0,76.30042460029068,0.0,-1.4210854715202004e-14,True
austin_urban,way/381824495,SmallOffice,145.71170395725807,291.74,110.75785554614905,3.4077506403882247,success,success,one_zone_per_floor,2,ok,8.9,1.19,330.55555555555554,True,False,1.19,0.0,True,success,,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",291.74,eio_simulated,12.411239945615561,28.97649822975039,26.46538667241267,27.7650781812061,11.731901876776098,0.0,0.0,3.407750640388237,3.407750640388237,0.0,0.0,0.0,110.75785554614905,0.0,0.0,True
austin_suburban,way/382991227,SmallOffice,133.17876707495486,266.16,119.01312418716104,3.658462156276557,success,success,one_zone_per_floor,2,ok,10.6,1.11,308.33333333333337,True,False,1.11,0.0,True,success,,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",266.16,eio_simulated,18.38673621353992,29.90666192937232,26.465703824294025,27.765410908133173,12.830149155545067,0.0,0.0,3.6584621562765682,3.6584621562765682,0.0,0.0,0.0,119.01312418716108,0.0,4.263256414560601e-14,True
la_urban,way/401910465,SmallOffice,181.45388845537093,362.9,87.08853227877951,3.106567779748645,success,success,one_zone_per_floor,2,ok,7.8,1.61,447.22222222222223,True,False,1.61,0.0,True,success,,no_floors,362.9,eio_simulated,6.368485311377829,14.417217169924264,26.465667453223613,27.76537275091197,8.965221813593192,0.0,0.0,3.106567779748644,3.106567779748644,0.0,0.0,0.0,87.08853227877951,0.0007787388512415217,0.0,True
nyc_rural,way/772627075,SmallOffice,169.1376123000884,169.14,139.1598178950244,5.565951130569895,success,success,single_zone,1,ok,6.2,0.91,252.77777777777777,True,False,0.91,0.0,True,success,,"generic_tag,no_floors,no_function,no_height,no_year|GROUPMODE_MED",169.14,eio_simulated,48.02161101607663,14.95794648261784,26.464726998315104,27.76438611110262,16.385196156342285,0.0,0.0,5.565951130569873,5.565951130569873,0.0,0.0,0.0,139.15981789502436,0.04709300218952821,-2.842170943040401e-14,True
nyc_suburban,way/815835398,SmallOffice,123.65257952748738,123.65,145.2939148506757,7.082763876510571,success,success,single_zone,1,ok,7.8,0.65,180.55555555555557,True,False,0.65,0.0,True,success,,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",123.65,eio_simulated,57.3755861086404,11.585923624240529,26.46565270074088,27.76535727394797,15.018631266595346,0.0,0.0,7.082763876510567,7.082763876510567,0.0,0.0,0.0,145.2939148506757,0.01529567925115021,0.0,True
austin_rural,way/1450169429,MidriseApartment,322.8114363425348,322.81,121.0732525410856,31.74834633392105,success,success,single_zone,1,ok,6.5,34.84,9677.77777777778,True,False,34.84,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",322.81,eio_simulated,23.503643624969975,10.364785432885888,3.9655087889459653,43.39821859943896,4.934683059148501,0.0,0.0,31.748346333920725,31.748346333920725,0.0,0.0,3.1580667017752244,121.07325254108524,0.07728721566401477,-3.552713678800501e-13,True
austin_centre,way/328529688,SmallOffice,247.75357192694017,247.75,104.68120203048392,3.823735488720162,success,success,single_zone,1,ok,21.9,1.02,283.3333333333333,True,False,1.02,0.0,True,success,,"generic_tag,no_floors,no_function,no_height,no_year|GROUPMODE_MED",247.75,eio_simulated,13.037735568884653,23.714117174129406,26.46548215806015,27.76517835606847,9.874953284621055,0.0,0.0,3.823735488720188,3.823735488720188,0.0,0.0,0.0,104.68120203048393,0.0,1.4210854715202004e-14,True
austin_suburban,way/240181910,MidriseApartment,400.28275850977485,398.82,116.72382738599504,31.04703916637293,success,success,single_zone,1,ok,9.1,42.57,11825.0,True,False,42.57,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",398.82,eio_simulated,20.50346461774845,10.526217859302072,3.9655309621192583,43.398461260915795,4.113448650672587,0.0,0.0,31.047039166372873,31.047039166372873,0.0,0.0,3.169664868863959,116.72382738599498,0.06589667514747201,-5.684341886080802e-14,True
nyc_urban,way/241836708,SmallOffice,52.3072606865007,156.89999999999998,153.20591586656673,5.784989865994008,success,success,one_zone_per_floor,3,ok,24.9,0.79,219.44444444444446,True,False,0.79,0.0,True,success,,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",156.89999999999998,eio_simulated,67.57417087608873,11.021849339265724,26.464937256741276,27.764606695132372,14.595361833344592,0.0,0.0,5.78498986599399,5.78498986599399,0.0,0.0,0.0,153.20591586656667,2.6785721577931397e-05,-5.684341886080802e-14,True
nyc_centre,way/266149305,SmallOffice,190.11802319503622,1140.72,118.94427182866222,1.9938318304336489,success,success,one_zone_per_floor,6,ok,30.7,5.74,1594.4444444444446,True,False,5.74,0.0,True,success,,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",1140.72,eio_simulated,40.1540885264365,10.106366971509754,26.46482450463923,27.764488405875255,12.460671589767841,0.0,0.0,1.9938318304336593,1.9938318304336593,0.0,0.0,0.0,118.94427182866224,0.002296450654378077,1.4210854715202004e-14,True
la_centre,way/427817708,SmallOffice,344.3507233100654,2019.84,80.7154508440133,1.5904453977879702,success,success,one_zone_per_floor,6,ok,24.6,9.18,2550.0,True,False,9.18,0.0,True,success,,no_floors,2019.8399999999997,eio_simulated,4.831115632473835,12.804861102308037,26.4647985809965,27.76446120914558,7.259768921301387,0.0,0.0,1.5904453977879658,1.5904453977879658,0.0,0.0,0.0,80.71545084401329,0.0004198358455499433,-1.4210854715202004e-14,True
la_rural,way/472961098,MidriseApartment,133.1647398576157,266.32,151.71939423634652,33.975918418740385,success,success,one_zone_per_floor,2,ok,9.8,30.45,8458.333333333332,True,False,30.45,0.0,True,success,,no_floors,266.32,eio_simulated,44.56338632742759,13.501329471864707,3.9656322547828013,43.399569799917636,9.15540971714209,0.0,0.0,33.97591841874065,33.97591841874065,0.0,0.0,3.158148246471289,151.71939423634677,0.17041212606434825,2.5579538487363607e-13,True
la_urban,way/429289130,MidriseApartment,66.87480699025689,133.74,134.33072552615647,35.97322290625716,success,success,one_zone_per_floor,2,ok,7.4,15.13,4202.777777777778,True,False,15.13,0.0,True,success,,no_floors,133.74,eio_simulated,30.762108751962277,7.87939969535307,3.9657762358653006,43.40114551764525,9.190785332188874,0.0,0.0,35.973222906257114,35.973222906257114,0.0,0.0,3.1582870868845605,134.33072552615647,0.2489033332123002,0.0,True
nyc_rural,way/334332026,MidriseApartment,299.68398501247066,299.68,167.04344902406157,40.01360715592291,success,success,single_zone,1,ok,5.6,40.97,11380.555555555555,True,False,40.97,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",299.68,eio_simulated,66.87689984263459,4.342249547352438,3.96554387585232,43.398602587802486,5.28844416919454,0.0,0.0,40.01360715592337,40.01360715592337,0.0,0.0,3.1581018453022347,167.04344902406197,0.2432582797561328,3.979039320256561e-13,True
nyc_suburban,way/1108091567,MidriseApartment,89.70787939929606,89.71,220.49464297996337,44.54637494352786,success,success,single_zone,1,ok,4.6,12.04,3344.4444444444443,True,False,12.04,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",89.71,eio_simulated,114.1353302267174,4.622741811367831,3.965397406641206,43.39699964019098,6.6697258604464125,0.0,0.0,44.54637494352797,44.54637494352797,0.0,0.0,3.158073091071711,220.49464297996352,0.20009548468739988,1.4210854715202004e-13,True
la_suburban,way/442624966,MidriseApartment,37.5280279978581,75.06,144.64475217544023,40.645602033873246,success,success,one_zone_per_floor,2,ok,12.5,8.71,2419.444444444445,True,False,8.71,0.0,True,success,,no_floors,75.06,eio_simulated,39.41556539127406,4.972260515867054,3.965282837211039,43.395745801293444,9.092261716359726,0.0,0.0,40.64560203387346,40.64560203387346,0.0,0.0,3.1580338795616987,144.6447521754405,0.2343235155471864,2.5579538487363607e-13,True
austin_rural,way/1450169424,MidriseApartment,354.48801628952657,354.49,120.17909028884078,31.571267546001124,success,success,single_zone,1,ok,5.9,38.25,10625.0,True,False,38.25,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",354.49,eio_simulated,22.47700416217677,10.497521198519758,3.9654689537856895,43.397782646553836,5.111966194225866,0.0,0.0,31.571267546001078,31.571267546001078,0.0,0.0,3.158079587577707,120.1790902888407,0.08519992776322327,-8.526512829121202e-14,True
austin_suburban,way/333639429,MidriseApartment,393.8354221161537,393.81,115.93517470693536,30.962498976992805,success,success,single_zone,1,ok,5.4,41.89,11636.111111111111,True,False,41.89,0.0,True,success,,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",393.81,eio_simulated,19.959583050606806,10.358461769017165,3.9654727766931206,43.39782448415589,4.13305642949083,0.0,0.0,30.96249897699271,30.96249897699271,0.0,0.0,3.15827721997877,115.93517470693529,0.06474236018813616,-7.105427357601002e-14,True
nyc_urban,way/241836822,SmallOffice,144.9220221093216,579.68,125.07345741394792,2.5781387457245333,success,success,one_zone_per_floor,4,ok,25.7,2.92,811.1111111111111,True,False,2.92,0.0,True,success,,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",579.68,eio_simulated,42.23717099232481,12.23540954124751,26.4654650334796,27.765160390515067,13.792112710656419,0.0,0.0,2.5781387457245306,2.5781387457245306,0.0,0.0,0.0,125.07345741394793,0.0046097391343145125,1.4210854715202004e-14,True
la_rural,way/472961029,MidriseApartment,64.70239900725761,64.7,207.2417054187575,41.52816747466407,success,success,single_zone,1,ok,6.7,7.4,2055.5555555555557,True,False,7.4,0.0,True,success,,"no_floors,no_year|HOTDECK_NEIGHBOR_HIGH",64.7,eio_simulated,85.46722294052817,16.96347578806104,3.9656381806983863,43.39963465267605,12.75949837594754,0.0,0.0,41.52816747466395,41.52816747466395,0.0,0.0,3.15806800618238,207.24170541875753,0.16887972593632763,2.842170943040401e-14,True
la_suburban,way/442341161,MidriseApartment,260.786753475198,521.58,103.08226787042322,33.270641254945,success,success,one_zone_per_floor,2,ok,9.1,60.55,16819.44444444444,True,False,60.55,0.0,True,success,,no_floors,521.58,eio_simulated,10.202717741584213,3.9184961524125135,3.9654417808378843,43.39748526793703,5.169445182275077,0.0,0.0,33.27064125494512,33.27064125494512,0.0,0.0,3.158040490431501,103.08226787042334,0.26403413462435615,1.1368683772161603e-13,True
nyc_rural,way/1103897841,MidriseApartment,234.48546175055088,234.49,176.10426211846752,40.62632724351854,success,success,single_zone,1,ok,4.9,32.06,8905.555555555557,True,False,32.06,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",234.49,eio_simulated,75.7050962939863,4.302607975015234,3.965414397568352,43.39718558757155,4.949600623792618,0.0,0.0,40.62632724351799,40.62632724351799,0.0,0.0,3.1580299970149297,176.10426211846698,0.23071155035547547,-5.400124791776761e-13,True
nyc_suburban,way/1108091109,MidriseApartment,84.13394090313793,84.13,220.27433011361796,45.03860896715569,success,success,single_zone,1,ok,4.4,11.29,3136.111111111111,True,False,11.29,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",84.13,eio_simulated,112.93234047967773,4.743311528926898,3.9656769000746444,43.4000583945064,7.036207027633587,0.0,0.0,45.038608967155625,45.038608967155625,0.0,0.0,3.158126815643037,220.27433011361794,0.2074170487453724,-2.842170943040401e-14,True
la_urban,way/427049872,MidriseApartment,356.98774055598017,1070.37,108.75136527599189,31.84148780617174,success,success,one_zone_per_floor,3,ok,19.1,121.12,33644.444444444445,True,False,121.12,0.0,True,success,,no_floors,1070.3700000000001,eio_simulated,13.014695399520983,6.041905567974298,3.9655389139848576,43.39854828551292,7.329366601331339,0.0,0.0,31.841487806171926,31.841487806171926,0.0,0.0,3.159822701495744,108.75136527599207,0.24524771402379614,1.8474111129762605e-13,True
austin_rural,way/1509648448,MidriseApartment,445.6678872683556,445.67,114.49324109454564,31.20678875702269,success,success,single_zone,1,ok,4.8,48.09,13358.333333333334,True,False,48.09,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",445.67,eio_simulated,18.769204467090127,9.56016857302572,3.9654723457955177,43.39781976844575,4.435733506678762,0.0,0.0,31.206788757022785,31.206788757022785,0.0,0.0,3.1580536764870866,114.49324109454575,0.0722204393303788,1.1368683772161603e-13,True
nyc_centre,way/266170660,SmallOffice,161.77607291179203,808.9,124.20446521774858,2.241997319677888,success,success,one_zone_per_floor,5,ok,55.6,4.07,1130.5555555555557,True,False,4.07,0.0,True,success,,"generic_tag,no_function,no_year|GROUPMODE_MED",808.9,eio_simulated,48.69042130675563,8.779394019619975,26.464605138483467,27.764258266843466,10.263789166368145,0.0,0.0,2.2419973196778753,2.2419973196778753,0.0,0.0,0.0,124.20446521774856,0.0,-1.4210854715202004e-14,True
la_centre,way/202905185,MidriseApartment,5033.0187319654415,35224.91,94.41146462924657,31.265149296519667,success,success,one_zone_per_floor,7,ok,31.6,3984.61,1106836.111111111,True,False,3984.61,0.0,True,success,,"no_height,no_year|GROUPMODE_MED",35224.91,eio_simulated,0.12146657766717683,6.533765610775809,3.9654918216687145,43.398032910882044,5.9689298065789265,0.0,0.0,31.265149296519652,31.265149296519652,0.0,0.0,3.1586286051542194,94.41146462924654,0.45339939527580936,-2.842170943040401e-14,True
nyc_centre,way/265302177,MidriseApartment,1887.9441897646313,7543.96,100.38616871853222,35.53166712374194,success,success,one_zone_per_floor,4,ok,25.3,967.37,268713.8888888889,True,False,967.37,0.0,True,success,,,7543.96,eio_simulated,4.446989587126183,6.098809388910567,3.965484551733328,43.397953349276065,3.7839214126363014,0.0,0.0,35.531667123741904,35.531667123741904,0.0,0.0,3.161343305107828,100.38616871853219,0.3407422419434891,-2.842170943040401e-14,True
nyc_urban,way/281346718,MidriseApartment,646.976172797489,3883.26,127.54304096929997,35.565892174812454,success,success,one_zone_per_floor,6,ok,40.3,497.26,138127.77777777778,True,False,497.26,0.0,True,success,,"no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",3883.26,eio_simulated,29.619226009143976,6.463166365278623,3.9654617378275474,43.39770367567184,5.374658778746018,0.0,0.0,35.565892174812305,35.565892174812305,0.0,0.0,3.156932227819511,127.54304096929982,0.2521234068667134,-1.4210854715202004e-13,True
nyc_centre,way/265301705,MidriseApartment,1223.4847636324062,6095.549999999999,102.50146617282716,35.641635914064665,success,success,one_zone_per_floor,5,ok,46.3,783.63,217675.0,True,False,783.63,0.0,True,success,,no_floors,6095.549999999999,eio_simulated,5.601240269316173,6.539283676326845,3.9654776685518747,43.397878020275336,4.186547688051426,0.0,0.0,35.641635914064665,35.641635914064665,0.0,0.0,3.169402936240823,102.50146617282715,0.35219808863260504,-1.4210854715202004e-14,True
la_suburban,way/442622353,MidriseApartment,41.15466029597039,82.3,137.07260288780066,39.91632315553137,success,success,one_zone_per_floor,2,ok,8.5,9.56,2655.5555555555557,True,False,9.56,0.0,True,success,,no_floors,82.3,eio_simulated,35.183648057251936,3.9317478697718022,3.9659402925827996,43.40294094155322,7.513444247901744,0.0,0.0,39.91632315553154,39.91632315553154,0.0,0.0,3.1585583232077763,137.07260288780083,0.20657451203374386,1.7053025658242404e-13,True
la_rural,way/472961250,MidriseApartment,193.116421819778,385.02,146.03873120221195,33.33233628223135,success,success,one_zone_per_floor,2,ok,11.0,44.15,12263.888888888889,True,False,44.15,0.0,True,success,,no_floors,385.02,eio_simulated,40.782721136620125,12.869037956235886,3.965472362105544,43.39781994694171,8.523348665862152,0.0,0.0,33.33233628223157,33.33233628223157,0.0,0.0,3.1679948522151764,146.03873120221218,0.16655414341641886,2.2737367544323206e-13,True
nyc_suburban,way/1014146177,MidriseApartment,93.55564655674914,93.56,217.58649005481607,44.23720688809694,success,success,single_zone,1,ok,4.5,12.56,3488.888888888889,True,False,12.56,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",93.56,eio_simulated,111.97569375202545,4.522075235526045,3.965306626109027,43.39600614513316,6.332261668719372,0.0,0.0,44.237206888097106,44.237206888097106,0.0,0.0,3.1579397392061463,217.5864900548163,0.19647296816036428,2.2737367544323206e-13,True
