definition,cell,osm_id,storeys,footprint_area_m2,redefined_area_m2,published_floor_area_m2,total_eui_kwh_m2
auto_storey_count,la_suburban,way/442634364,1.0,41.9719873223322,41.9719873223322,41.97,156.71995475975737
auto_storey_count,la_suburban,way/442634367,2.0,30.608590305834703,61.217180611669406,61.22,152.81962957177248
auto_storey_count,la_suburban,way/442634368,1.0,37.39147601165635,37.39147601165635,37.39,161.78039868659368
auto_storey_count,la_suburban,way/442634369,1.0,59.65417271226465,59.65417271226465,59.65,144.60508644260221
auto_storey_count,la_suburban,way/442634371,1.0,32.298461440110266,32.298461440110266,32.3,169.29343736095427
auto_storey_count,la_suburban,way/442634372,2.0,40.83674877126448,81.67349754252896,81.68,141.59921471488846
auto_storey_count,la_suburban,way/442634374,2.0,38.344175299649564,76.68835059929913,76.68,143.73187019969936
auto_storey_count,la_suburban,way/442634380,3.0,164.58193671372027,493.7458101411608,493.74,100.61260542855543
auto_storey_count,la_suburban,way/442634384,2.0,62.132653036770435,124.26530607354087,124.26,128.8558780658084
auto_storey_count,la_suburban,way/442634387,1.0,40.852570818766765,40.852570818766765,40.85,157.87241982693848
auto_storey_count,la_suburban,way/442634395,1.0,39.91840935579263,39.91840935579263,39.92,158.77727579016045
auto_storey_count,la_suburban,way/442634400,2.0,32.89871205231643,65.79742410463285,65.8,150.55389310346615
auto_storey_count,la_suburban,way/442634417,1.0,40.2392664449999,40.2392664449999,40.24,157.5379954969823
auto_storey_count,la_suburban,way/442634428,1.0,31.665805409662575,31.665805409662575,31.67,169.58382019985063
auto_storey_count,la_suburban,way/442634432,2.0,61.3566949186859,122.7133898373718,122.72,128.8372862028716
auto_storey_count,la_suburban,way/442634439,2.0,280.84964280173324,561.6992856034665,561.7,100.13347013378545
auto_storey_count,la_suburban,way/442634462,2.0,159.31530286877336,318.6306057375467,318.64,107.52924282760033
auto_storey_count,la_suburban,way/442634470,2.0,53.63961630050402,107.27923260100803,107.28,132.8684927332677
auto_storey_count,la_suburban,way/442634490,2.0,67.28245973223508,134.56491946447017,134.56,127.04781317529823
auto_storey_count,la_suburban,way/442634503,1.0,50.46245463444567,50.46245463444567,50.46,148.0378849574889
auto_storey_count,la_suburban,way/442634506,2.0,37.446865442037385,74.89373088407477,74.9,143.55589169572033
auto_storey_count,la_suburban,way/442634507,1.0,37.8091578219465,37.8091578219465,37.81,160.75922612287647
auto_storey_count,la_suburban,way/442634509,2.0,38.197245204736696,76.39449040947339,76.4,192.56091014065808
auto_storey_count,la_suburban,way/442634512,1.0,93.09211418275481,93.09211418275481,93.09,133.12176545496624
auto_storey_count,la_suburban,way/442634514,2.0,39.52499912787111,79.04999825574222,79.04,142.63100611898395
auto_storey_count,la_suburban,way/442634517,1.0,40.129687361090475,40.129687361090475,40.13,158.52760762636913
auto_storey_count,la_suburban,way/442634523,2.0,38.67030370096228,77.34060740192456,77.34,143.41394175163506
auto_storey_count,la_suburban,way/442634529,2.0,40.89956748294064,81.79913496588128,81.8,141.45222673566218
auto_storey_count,la_suburban,way/442634534,1.0,33.0663563246885,33.0663563246885,33.07,168.1615903904159
auto_storey_count,la_suburban,way/442634547,1.0,40.97850847795984,40.97850847795984,40.98,157.73659478728385
auto_storey_count,la_suburban,way/442634548,2.0,41.912326495401416,83.82465299080283,83.82,140.5960481400044
auto_storey_count,la_suburban,way/442634549,1.0,33.89751800823572,33.89751800823572,33.9,166.81741989415428
auto_storey_count,la_suburban,way/442634550,3.0,171.8248168811431,515.4744506434293,515.46,100.19788118026851
auto_storey_count,la_suburban,way/442634551,2.0,26.254692568256907,52.509385136513814,52.5,159.53891393522784
auto_storey_count,la_suburban,way/442634558,2.0,68.46072072362583,136.92144144725165,136.92,124.76451906939197
auto_storey_count,la_suburban,way/442634560,2.0,20.06271213133237,40.12542426266474,40.12,172.76259546300233
auto_storey_count,la_suburban,way/442634561,2.0,40.337494684037694,80.67498936807539,80.68,141.03320130041325
auto_storey_count,la_suburban,way/442634563,3.0,219.49150727385762,658.4745218215728,658.47,98.94040757020161
auto_storey_count,la_suburban,way/442634564,2.0,54.301897307782895,108.60379461556579,108.6,132.9256243488065
auto_storey_count,la_suburban,way/442634566,1.0,45.41924527237876,45.41924527237876,45.42,153.94834731084907
auto_storey_count,la_suburban,way/442634567,4.0,173.37782255636415,693.5112902254566,693.52,98.89276661308985
auto_storey_count,la_suburban,way/442634568,2.0,52.729836963742365,105.45967392748473,105.46,138.50616071738028
auto_storey_count,la_suburban,way/442634569,3.0,171.4270802011586,514.2812406034758,514.29,100.32737495181651
auto_storey_count,la_suburban,way/442634570,3.0,163.8875223008146,491.6625669024438,491.66999999999996,100.81605496439892
auto_storey_count,la_suburban,way/442634581,3.0,161.06567677566312,483.19703032698936,483.21,101.39711589652228
auto_storey_count,la_suburban,way/442634584,1.0,38.739692111593776,38.739692111593776,38.74,159.16208586238704
auto_storey_count,la_suburban,way/442634587,3.0,167.17147924962578,501.5144377488773,501.51,100.4320521870548
auto_storey_count,la_suburban,way/442634590,2.0,121.2440970507749,242.4881941015498,242.48,115.42007918741466
auto_storey_count,la_suburban,way/442634595,3.0,175.605093880297,526.815281640891,526.83,99.86880893253876
auto_storey_count,la_suburban,way/442634599,3.0,161.25888862573854,483.7766658772156,483.78,100.98026125223954
auto_storey_count,la_suburban,way/442634601,2.0,67.2385550981601,134.4771101963202,134.48,127.45053621319354
auto_storey_count,la_suburban,way/442634603,2.0,47.211533799339364,94.42306759867873,94.42,138.7818636334909
auto_storey_count,la_suburban,way/442634605,2.0,38.04617627620004,76.09235255240009,76.1,143.73581754829473
auto_storey_count,la_suburban,way/442634607,4.0,162.07202704145868,648.2881081658347,648.28,99.44051419282177
auto_storey_count,la_suburban,way/442634608,3.0,172.18609933347466,516.558298000424,516.5699999999999,100.30012345315315
auto_storey_count,la_suburban,way/442634609,3.0,162.4465839351685,487.33975180550544,487.34999999999997,100.89393376311621
auto_storey_count,la_suburban,way/442634610,1.0,45.956227134143624,45.956227134143624,45.96,157.12594618601938
auto_storey_count,la_suburban,way/442634611,1.0,63.07989336528121,63.07989336528121,63.08,143.03659661695417
auto_storey_count,la_suburban,way/442634613,1.0,44.268508484180465,44.268508484180465,44.27,153.62851148091832
auto_storey_count,la_suburban,way/442634614,2.0,110.67232451658742,221.34464903317485,221.34,114.00057810798431
auto_storey_count,la_suburban,way/442634615,2.0,49.99377900653674,99.98755801307348,99.98,134.28104638312607
auto_storey_count,la_suburban,way/442634616,3.0,161.29827409644736,483.8948222893421,483.90000000000003,100.99204534228912
auto_storey_count,la_suburban,way/442634617,4.0,166.06337873815568,664.2535149526227,664.24,99.03424293474627
auto_storey_count,la_suburban,way/442634621,3.0,168.87907639145504,506.63722917436513,506.64,100.576803158432
auto_storey_count,la_suburban,way/442634628,3.0,159.52744398917616,478.5823319675285,478.59000000000003,101.13605896626785
auto_storey_count,la_suburban,way/442634637,2.0,102.33082267838363,204.66164535676725,204.66,117.41252223246617
auto_storey_count,la_suburban,way/442634643,3.0,3058.6973732034576,9176.092119610374,9176.099999999999,117.12576329558279
auto_storey_count,la_suburban,way/442634646,1.0,60.69517556541365,60.69517556541365,60.7,140.20367711043156
auto_storey_count,la_suburban,way/442634650,2.0,61.84979506550938,123.69959013101877,123.7,130.17791673351584
auto_storey_count,la_suburban,way/442634651,2.0,146.5432533849169,293.0865067698338,293.08,113.08920823979274
auto_storey_count,la_suburban,way/442634654,4.0,166.57493686569018,666.2997474627607,666.28,99.19575076925734
auto_storey_count,la_suburban,way/442634657,1.0,143.53945433430337,143.53945433430337,143.54,123.71193232651017
auto_storey_count,la_suburban,way/442634658,2.0,167.63839521870574,335.2767904374115,335.28,107.71856660404883
auto_storey_count,la_suburban,way/442634659,2.0,141.7315409778983,283.4630819557966,283.46,114.54991873181602
auto_storey_count,la_suburban,way/442634660,2.0,179.12622542743776,358.2524508548755,358.26,108.28866980476168
auto_storey_count,la_suburban,way/442634661,3.0,181.6822441884009,545.0467325652027,545.04,99.36347289814583
auto_storey_count,la_suburban,way/442634662,2.0,55.20320916483503,110.40641832967006,110.4,134.53661964964235
auto_storey_count,la_suburban,way/442634666,1.0,70.53231257882206,70.53231257882206,70.53,140.32617927741495
auto_storey_count,la_suburban,way/442634671,1.0,41.487806737010246,41.487806737010246,41.49,157.16438658890752
auto_storey_count,la_suburban,way/442634677,2.0,32.687652529734194,65.37530505946839,65.38,150.8046523407167
auto_storey_count,la_suburban,way/442634678,2.0,38.222887158590424,76.44577431718085,76.44,144.89302695707605
auto_storey_count,la_suburban,way/442634680,1.0,49.96811347130933,49.96811347130933,49.97,154.47574728610817
auto_storey_count,la_suburban,way/442634681,3.0,166.28432782255672,498.85298346767013,498.84000000000003,100.61955898182308
auto_storey_count,la_suburban,way/442634684,2.0,187.40968274816643,374.81936549633286,374.82,105.27520665831436
auto_storey_count,la_suburban,way/442634691,2.0,139.65735480487817,279.31470960975633,279.32,110.12800042688458
auto_storey_count,la_suburban,way/442634698,2.0,119.28207936416158,238.56415872832315,238.56,115.31988435894776
auto_storey_count,la_suburban,way/442634701,4.0,176.60884777137196,706.4353910854878,706.44,98.49871615727167
auto_storey_count,la_suburban,way/442634708,2.0,36.24942094435544,72.49884188871088,72.5,149.81063443521222
auto_storey_count,la_suburban,way/442634710,2.0,38.68268842307099,77.36537684614198,77.36,146.7137504374631
auto_storey_count,la_suburban,way/442634711,3.0,204.3529065370324,613.0587196110972,613.05,103.00720070383319
auto_storey_count,la_suburban,way/442634712,2.0,65.99221930625677,131.98443861251354,131.98,129.70106327026798
auto_storey_count,la_suburban,way/442634713,2.0,41.544559694503064,83.08911938900613,83.08,139.73795517054035
auto_storey_count,la_suburban,way/442634714,2.0,166.17658802508865,332.3531760501773,332.36,108.4534712346996
auto_storey_count,la_suburban,way/442634715,2.0,172.13819880816658,344.27639761633316,344.28,108.879051843676
auto_storey_count,la_suburban,way/442634716,3.0,170.90862633122958,512.7258789936888,512.73,100.27435801999886
auto_storey_count,la_suburban,way/442634717,1.0,43.10470395613561,43.10470395613561,43.1,151.73466076515234
auto_storey_count,la_suburban,way/442634718,1.0,45.953293532897234,45.953293532897234,45.95,157.22644371701563
auto_storey_count,la_suburban,way/442634719,3.0,170.5731844296444,511.71955328893324,511.71,100.49091893160924
auto_storey_count,la_suburban,way/442634720,2.0,40.31589038655383,80.63178077310766,80.64,145.49230052277602
auto_storey_count,la_suburban,way/442634721,2.0,41.137944870699656,82.27588974139931,82.28,149.01434082104356
auto_storey_count,la_suburban,way/442634724,3.0,157.79333472004356,473.3800041601307,473.37,101.6749682231274
auto_storey_count,la_suburban,way/442634725,1.0,35.47353872094118,35.47353872094118,35.47,135.83165996638098
auto_storey_count,la_suburban,way/442634726,1.0,32.940661059273005,32.940661059273005,32.94,167.126964827466
auto_storey_count,la_suburban,way/442634727,3.0,168.80989460989736,506.42968382969207,506.43,100.51488767245019
auto_storey_count,la_suburban,way/442634728,1.0,45.12271816289194,45.12271816289194,45.12,155.2851142405415
auto_storey_count,la_suburban,way/442634729,2.0,136.86404800849078,273.72809601698157,273.72,114.19717034791958
auto_storey_count,la_suburban,way/442634732,2.0,43.01754590841389,86.03509181682777,86.04,138.7798071552935
auto_storey_count,la_suburban,way/442634733,1.0,37.94219360274488,37.94219360274488,37.94,160.2138009238717
auto_storey_count,la_suburban,way/442634734,2.0,41.933731639003284,83.86746327800657,83.86,140.68698376194212
auto_storey_count,la_suburban,way/442634739,1.0,45.537680539567816,45.537680539567816,45.54,156.66859804217415
auto_storey_count,la_suburban,way/442634745,1.0,35.11998926819634,35.11998926819634,35.12,168.08221327605185
auto_storey_count,la_suburban,way/442634751,2.0,200.43217229775013,400.86434459550026,400.86,106.95816838109243
auto_storey_count,la_suburban,way/442634755,2.0,123.74127689177737,247.48255378355475,247.48,112.47983967107967
auto_storey_count,la_suburban,way/442634757,3.0,172.5272775370837,517.5818326112511,517.59,100.85481119106302
auto_storey_count,la_suburban,way/442634758,3.0,174.08633579729303,522.2590073918791,522.27,100.33386266723016
auto_storey_count,la_suburban,way/442634761,1.0,44.15096906562387,44.15096906562387,44.15,152.2110817732351
auto_storey_count,la_suburban,way/442634762,3.0,162.13302927423877,486.3990878227163,486.39,101.5373020565131
auto_storey_count,la_suburban,way/442634763,1.0,44.35899599787525,44.35899599787525,44.36,159.3669066121479
auto_storey_count,la_suburban,way/442634764,3.0,175.25129387227503,525.7538816168251,525.75,99.6417503673581
auto_storey_count,la_suburban,way/442634765,2.0,58.17050923787005,116.3410184757401,116.34,133.32467840747623
auto_storey_count,la_suburban,way/442634767,1.0,38.2476064053027,38.2476064053027,38.25,168.8499884764941
auto_storey_count,la_suburban,way/442634774,3.0,170.6371365983157,511.9114097949471,511.91999999999996,100.2268741688209
auto_storey_count,la_suburban,way/442634775,1.0,42.27406855052917,42.27406855052917,42.27,160.02830430255693
auto_storey_count,la_suburban,way/442634778,2.0,1785.850714782309,3571.701429564618,3571.7200000000003,17.734994855472053
auto_storey_count,la_suburban,way/442763851,2.0,181.31099640436423,362.62199280872846,362.62,111.02575627679188
auto_storey_count,la_suburban,way/442763852,2.0,172.39252343184103,344.78504686368206,344.78,111.22466218849385
auto_storey_count,la_suburban,way/442763854,2.0,184.88812471397148,369.77624942794296,369.78,105.9279509802241
auto_storey_count,la_suburban,way/442763856,2.0,177.1424540045405,354.284908009081,354.28,111.3529857888191
auto_storey_count,la_suburban,way/442763857,3.0,71.44421333673432,214.33264001020297,214.32,124.75488152317172
auto_storey_count,la_suburban,way/442763858,3.0,176.8756344579446,530.6269033738338,530.64,107.45451326034483
auto_storey_count,la_suburban,way/442763860,2.0,181.18550503044523,362.37101006089046,362.38,111.09840018039017
auto_storey_count,la_suburban,way/442763862,2.0,1028.9121834854127,2057.8243669708254,2057.82,153.06624298264916
auto_storey_count,la_suburban,way/442763866,2.0,160.38135336156296,320.7627067231259,320.76,112.87906448317139
auto_storey_count,la_suburban,way/442763867,2.0,182.73640687410483,365.47281374820966,365.48,107.36757453610643
auto_storey_count,la_suburban,way/442763868,3.0,275.3653744099391,826.0961232298173,826.11,102.48479559052114
auto_storey_count,la_suburban,way/442763873,2.0,220.02193392941086,440.0438678588217,440.04,104.37041820383922
auto_storey_count,la_suburban,way/442763874,2.0,219.83982198506766,439.6796439701353,439.68,110.33388549565603
auto_storey_count,la_suburban,way/442763884,3.0,153.71553658127704,461.1466097438311,461.15999999999997,112.7594980105474
auto_storey_count,la_suburban,way/442763885,3.0,162.80863448034043,488.4259034410213,488.43,105.52863333746245
auto_storey_count,la_suburban,way/442763886,2.0,66.3431686974844,132.6863373949688,132.68,127.00876606728892
auto_storey_count,la_suburban,way/442763891,2.0,202.7327645658646,405.4655291317292,405.46,106.26882133832432
auto_storey_count,la_suburban,way/442763896,2.0,180.09691040095845,360.1938208019169,360.2,111.13893323928606
auto_storey_count,la_suburban,way/442763897,2.0,175.34424985980132,350.68849971960265,350.68,112.40018455998297
auto_storey_count,la_suburban,way/442763900,3.0,179.19338405122016,537.5801521536605,537.5699999999999,109.01927414198141
auto_storey_count,la_suburban,way/442763901,2.0,169.98983868985576,339.9796773797115,339.98,114.38190798787709
auto_storey_count,la_suburban,way/442763902,2.0,173.74877274301002,347.49754548602004,347.5,114.66738123050767
auto_storey_count,la_suburban,way/442763903,2.0,169.9041060880656,339.8082121761312,339.8,115.68805789514231
auto_storey_count,la_suburban,way/442763904,2.0,261.07239249565043,522.1447849913009,522.14,106.74522323910206
auto_storey_count,la_suburban,way/442763906,3.0,307.56289802130595,922.6886940639179,922.6800000000001,100.58671156385965
auto_storey_count,la_suburban,way/442763908,2.0,1325.6775028294637,2651.3550056589274,2651.36,148.7054926370972
auto_storey_count,la_suburban,way/442763909,3.0,189.6679172492363,569.0037517477089,569.01,108.68322805948762
auto_storey_count,la_suburban,way/442763922,3.0,175.2448229084777,525.7344687254331,525.72,108.22446174885273
auto_storey_count,la_suburban,way/442763925,2.0,201.9951263923218,403.9902527846436,404.0,111.74041344274055
auto_storey_count,la_suburban,way/442763927,2.0,602.5930080485576,1205.1860160971153,1205.18,94.65329006999937
auto_storey_count,la_suburban,way/442763928,2.0,219.21702133640235,438.4340426728047,438.44,108.69682426169858
auto_storey_count,la_suburban,way/442763943,3.0,47.19736362942599,141.592090888278,141.60000000000002,131.20066982102426
auto_storey_count,la_suburban,way/442763961,2.0,42.03407618196079,84.06815236392158,84.06,140.41977435915322
auto_storey_count,la_suburban,way/442763979,1.0,389.1305286227065,389.1305286227065,389.13,117.64799210757047
auto_storey_count,la_suburban,way/442764019,3.0,1714.6945744894422,5144.083723468327,5144.07,97.68053971250538
auto_storey_count,la_suburban,way/443470324,1.0,32.93133375581314,32.93133375581314,32.93,123.37440042962757
auto_storey_count,la_suburban,way/443480718,1.0,26.404573957392156,26.404573957392156,26.4,140.3445207727541
auto_storey_count,la_suburban,way/443480725,1.0,23.597956776779142,23.597956776779142,23.6,142.164664604722
auto_storey_count,la_suburban,way/449558400,1.0,22.01561345168381,22.01561345168381,22.02,137.32000921914337
auto_storey_count,la_suburban,way/449558402,1.0,144.64271997957024,144.64271997957024,144.64,93.25148870172609
auto_storey_count,la_suburban,way/449558403,1.0,30.94005467928357,30.94005467928357,30.94,133.03383287247968
auto_storey_count,la_suburban,way/449558404,1.0,194.93230458967577,194.93230458967577,194.93,88.80800405832818
auto_storey_count,la_suburban,way/449560234,1.0,20.59949692372433,20.59949692372433,20.6,146.98053916226573
auto_storey_count,la_suburban,way/449560240,1.0,62.93392567619115,62.93392567619115,62.93,103.12488468692035
auto_storey_count,la_suburban,way/1016738377,1.0,303.1021125033422,303.1021125033422,303.1,161.28100059663674
auto_storey_count,la_suburban,way/1016738378,1.0,176.29993584934869,176.29993584934869,176.3,98.9310362351372
auto_storey_count,la_suburban,way/1119752143,1.0,718.3657089968917,718.3657089968917,718.37,74.73204245986318
auto_storey_count,la_suburban,relation/6584771,2.0,306.7594907186268,613.5189814372536,613.52,99.12279032882232
auto_storey_count,la_suburban,relation/6584772,2.0,248.22160735694735,496.4432147138947,496.44,100.36567919864987
auto_storey_count,la_suburban,relation/6584773,2.0,266.7808629362924,533.5617258725848,533.56,100.25260605506492
auto_storey_count,la_suburban,relation/6584774,2.0,297.30637204690964,594.6127440938193,594.62,100.6664218856431
auto_storey_count,la_suburban,relation/6588707,3.0,2600.5059679726473,7801.517903917942,7801.530000000001,118.83773601961883
auto_storey_count,la_suburban,relation/6588709,2.0,252.01098171789883,504.02196343579766,504.02,100.40802553888537
auto_storey_count,la_suburban,relation/6588710,1.0,280.4040894042292,280.4040894042292,280.4,104.91944524384238
auto_storey_count,la_suburban,relation/6588711,3.0,239.74024217884002,719.22072653652,719.22,99.13985139916498
auto_storey_count,la_suburban,relation/6588712,2.0,251.41455489517506,502.8291097903501,502.82,102.02757481264786
auto_storey_count,la_suburban,relation/6588784,3.0,1378.8081807056367,4136.42454211691,4136.43,129.593301701896
auto_storey_count,la_suburban,relation/6588787,2.0,228.3788117180515,456.757623436103,456.76,102.0223292586103
auto_storey_count,la_urban,way/244066774,3.0,808.5515806023293,2425.6547418069877,2425.6499999999996,80.62389786320182
auto_storey_count,la_urban,way/376146181,2.0,477.08664617024374,954.1732923404875,954.18,83.83191875729744
auto_storey_count,la_urban,way/376149028,11.0,3194.259391814616,35136.853309960774,35136.74999999999,156.37243621655097
auto_storey_count,la_urban,way/376149029,2.0,412.6414242303697,825.2828484607394,825.28,1325.7505020533522
auto_storey_count,la_urban,way/376149058,3.0,4453.350260858884,13360.050782576653,13360.050000000001,311.35214918248084
auto_storey_count,la_urban,way/379694092,1.0,220.868514073017,220.868514073017,220.87,136.94402006210004
auto_storey_count,la_urban,way/388772955,4.0,3703.83970320101,14815.35881280404,14815.36,133.8959616314027
auto_storey_count,la_urban,way/388772956,12.0,4985.339240116698,59824.07088140038,59824.07999999999,138.97916011125372
auto_storey_count,la_urban,way/401903955,18.0,3059.3595702543735,55068.472264578726,55068.65999999998,151.34187747266603
auto_storey_count,la_urban,way/401903957,6.0,2553.8756238239384,15323.25374294363,15323.280000000002,137.54903198339557
auto_storey_count,la_urban,way/401904727,9.0,2039.0832201946773,18351.748981752095,18351.72,145.86981008240528
auto_storey_count,la_urban,way/401904729,2.0,3479.6225083709473,6959.245016741895,6959.24,147.94551843618797
auto_storey_count,la_urban,way/401904731,3.0,668.1160592378347,2004.3481777135044,2004.3600000000001,85.50749329609529
auto_storey_count,la_urban,way/401904732,5.0,2348.502847930115,11742.514239650574,11742.5,347.4832431838635
auto_storey_count,la_urban,way/401904735,3.0,1850.454098489866,5551.362295469598,5551.35,92.87397121651257
auto_storey_count,la_urban,way/401906095,2.0,313.3432488347066,626.6864976694133,626.68,168.2348960269967
auto_storey_count,la_urban,way/401907375,4.0,729.5753261586165,2918.301304634466,2918.2799999999997,92.41652429612427
auto_storey_count,la_urban,way/401907376,3.0,957.463355993383,2872.390067980149,2872.3799999999997,173.26573389205274
auto_storey_count,la_urban,way/401907377,3.0,889.336341775394,2668.009025326182,2668.02,153.04295457526067
auto_storey_count,la_urban,way/401907378,3.0,851.7516065232096,2555.254819569629,2555.25,170.52008124713848
auto_storey_count,la_urban,way/401907379,3.0,198.16993669478302,594.509810084349,594.51,90.41187571127185
auto_storey_count,la_urban,way/401907380,3.0,352.60909357633807,1057.827280729014,1057.83,86.14207606073222
auto_storey_count,la_urban,way/401907381,3.0,1888.8873740198542,5666.6621220595625,5975.470000000003,167.6035799773969
auto_storey_count,la_urban,way/401907382,5.0,620.0789021697846,3100.394510848923,3100.4,143.4299860574267
auto_storey_count,la_urban,way/401907383,7.0,708.2937315977023,4958.056121183916,5333.810000000001,154.7750263140497
auto_storey_count,la_urban,way/401907384,6.0,602.9396961201445,3617.638176720867,3617.6400000000003,97.31372264352227
auto_storey_count,la_urban,way/401907387,6.0,503.65403312341374,3021.9241987404826,3021.9,146.53212991030486
auto_storey_count,la_urban,way/401907388,2.0,478.5653208497588,957.1306416995176,957.14,161.04576366786742
auto_storey_count,la_urban,way/401907389,4.0,496.10587720922774,1984.423508836911,1984.44,76.3004246002907
auto_storey_count,la_urban,way/401910456,5.0,852.9463995128265,4264.731997564132,4264.75,96.6134167287247
auto_storey_count,la_urban,way/401910457,2.0,686.1766690846505,1372.353338169301,1372.36,99.47050339208818
auto_storey_count,la_urban,way/401910458,3.0,520.0468156167553,1560.140446850266,1560.1499999999999,101.77583352623999
auto_storey_count,la_urban,way/401910460,11.0,847.9411077250794,9327.352184975873,9327.340000000004,127.92070826210818
auto_storey_count,la_urban,way/401910461,6.0,719.5911312194347,4317.546787316608,4317.54,96.6540689742121
auto_storey_count,la_urban,way/401910463,2.0,391.358251284513,782.716502569026,782.72,129.35409488618777
auto_storey_count,la_urban,way/401910464,2.0,299.48737473229096,598.9747494645819,598.98,155.9224587247687
auto_storey_count,la_urban,way/401910465,2.0,181.45388845537096,362.9077769107419,362.9,87.08853227877951
auto_storey_count,la_urban,way/401910884,7.0,449.8157027891939,3148.7099195243572,3148.7400000000002,145.14701582186532
auto_storey_count,la_urban,way/401910885,6.0,477.64075790248114,2865.8445474148866,2865.8399999999997,99.69278905521523
auto_storey_count,la_urban,way/401910886,3.0,362.7964950224289,1088.3894850672868,1088.4,83.20894631768265
auto_storey_count,la_urban,way/401910888,10.0,951.4522015931791,9514.52201593179,9514.5,103.89456150005938
auto_storey_count,la_urban,way/401910889,5.0,2290.163875374828,11450.81937687414,11450.8,95.44987697681417
auto_storey_count,la_urban,way/401910891,3.0,261.99082148477,785.9724644543099,785.97,106.36944920197983
auto_storey_count,la_urban,way/401910892,13.0,1364.7968174887876,17742.35862735424,17742.399999999998,101.48556366001948
auto_storey_count,la_urban,way/401911154,4.0,742.6336141179163,2970.534456471665,2970.52,96.06189513736183
auto_storey_count,la_urban,way/401911274,3.0,191.72305789988172,575.1691736996452,575.16,110.34347222635463
auto_storey_count,la_urban,way/401911275,2.0,71.8846964870862,143.7693929741724,143.76,133.88381049907932
auto_storey_count,la_urban,way/401911276,3.0,151.3366232197793,454.00986965933794,454.02,114.52012332674319
auto_storey_count,la_urban,way/401911277,2.0,100.34420757976449,200.68841515952897,200.68,126.48425656434063
auto_storey_count,la_urban,way/401911278,2.0,295.8592440041259,591.7184880082518,591.72,109.216534996764
auto_storey_count,la_urban,way/401911279,3.0,162.165620391118,486.49686117335403,486.51,110.9457038606478
auto_storey_count,la_urban,way/401911280,5.0,1048.9799409863006,5244.899704931503,5244.9,135.1897094863347
auto_storey_count,la_urban,way/401911281,4.0,425.7823764125583,1703.129505650233,1703.12,101.22783215123305
auto_storey_count,la_urban,way/402036175,1.0,5249.332390442253,5249.332390442253,5249.33,96.12916959886489
auto_storey_count,la_urban,way/402036176,21.0,3253.1001792160155,68315.10376353633,68315.09999999998,168.9683338605781
auto_storey_count,la_urban,way/402036177,5.0,367.6748302908987,1838.3741514544934,1838.3500000000001,98.7096047005264
auto_storey_count,la_urban,way/402036179,17.0,5287.472775984065,89887.0371917291,89886.99,132.68340009047003
auto_storey_count,la_urban,way/402036180,6.0,8238.023950431108,49428.14370258665,49428.12000000001,128.1541594090886
auto_storey_count,la_urban,way/402036181,1.0,10328.315994444321,10328.315994444321,10328.32,94.07946197164335
auto_storey_count,la_urban,way/402036182,1.0,3907.7852088418094,3907.7852088418094,3907.79,99.43699190286868
auto_storey_count,la_urban,way/402036183,5.0,498.6325523602455,2493.1627618012276,2493.15,146.18302739606509
auto_storey_count,la_urban,way/402036184,4.0,209.31680412807637,837.2672165123055,837.28,86.40042312109128
auto_storey_count,la_urban,way/402036185,9.0,5517.450681414355,49657.056132729194,49657.04999999999,143.76148870271436
auto_storey_count,la_urban,way/402036784,22.0,1530.07442459088,33661.63734099936,33661.54,170.51408596427382
auto_storey_count,la_urban,way/402036789,29.0,3492.35386554231,101278.26210072699,101278.15000000004,166.91228533782134
auto_storey_count,la_urban,way/402215465,11.0,1731.8562289542247,19050.41851849647,19050.460000000003,101.47202690231352
auto_storey_count,la_urban,way/402215466,4.0,1114.582425797905,4458.32970319162,4458.32,96.04724652373356
auto_storey_count,la_urban,way/402215467,4.0,534.9154139641787,2139.661655856715,2139.68,96.48927483418538
auto_storey_count,la_urban,way/402215468,6.0,544.4228214878325,3266.5369289269947,3266.52,96.70786596716904
auto_storey_count,la_urban,way/402215470,4.0,720.4715138039812,2881.886055215925,2881.88,96.57333361070089
auto_storey_count,la_urban,way/402216570,4.0,999.280402571151,3997.121610284604,3997.12,95.46445017444455
auto_storey_count,la_urban,way/402216572,4.0,875.3131530639845,3501.252612255938,3501.24,99.41699706538338
auto_storey_count,la_urban,way/402216573,2.0,255.63070697077097,511.26141394154195,511.26,115.82811297102475
auto_storey_count,la_urban,way/402216574,3.0,305.2634152858759,915.7902458576277,915.78,103.16475875571787
auto_storey_count,la_urban,way/402216575,2.0,77.92610291577031,155.85220583154063,155.86,126.57032601020606
auto_storey_count,la_urban,way/402216579,6.0,948.9331663139901,5693.598997883941,5693.58,132.286483797792
auto_storey_count,la_urban,way/402217278,3.0,509.6894075449409,1529.0682226348226,1529.07,98.47171460527726
auto_storey_count,la_urban,way/402217279,2.0,379.7636290129112,759.5272580258224,759.52,102.68871248634986
auto_storey_count,la_urban,way/402217281,2.0,235.01360762167806,470.0272152433561,470.02,107.82415962141962
auto_storey_count,la_urban,way/402217282,3.0,185.7942207417734,557.3826622253201,557.37,93.45766194323687
auto_storey_count,la_urban,way/402217283,3.0,124.91835678133728,374.75507034401187,374.76,114.73139642380974
auto_storey_count,la_urban,way/402217284,3.0,386.2430321358865,1158.7290964076594,1158.72,102.29684147729061
auto_storey_count,la_urban,way/402220799,2.0,481.595058535476,963.190117070952,963.2,884.5804113292999
