cell,osm_id,archetype_id,use_class,base_storeys_geometry_fallback,treated_storeys_archetype_fallback,recovered_lev_src,archetype_consumed_group_median_today,genuine_disagreement,eligible_for_intervention,tier,footprint_area_m2,on_record_total_eui_kwh_m2
austin_rural,way/257190274,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,902.3007422204887,91.22790619892316
austin_rural,way/363505488,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,955.323607488625,86.66563358572185
austin_rural,way/363505653,RetailStandalone,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1398.2711766065513,158.601176349317
austin_rural,way/388778857,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1582.3922039545764,81.33472827322426
austin_rural,way/388778858,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,722.8628536179458,88.53099496329213
austin_rural,way/446233794,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,391.2355568403798,95.91001743929456
austin_rural,way/478283783,QuickServiceRestaurant,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,326.7999987922914,1488.7325618363143
austin_rural,way/565214396,MidriseApartment,mixed,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,0,966.96499832085,105.61316214351136
austin_rural,way/585522081,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1085.1480330920672,86.50824087607505
austin_rural,way/585522082,Courthouse,institutional,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1267.9237709346314,138.2534501354503
austin_rural,way/690550775,QuickServiceRestaurant,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,233.86135287350686,1587.672636125693
austin_rural,way/690550776,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,227.947488198318,104.1927751164178
austin_rural,way/690550777,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,763.8205629223677,89.5404237900259
austin_rural,way/690550778,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,414.6766581783815,96.46364473712929
austin_rural,way/690550780,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,341.97660837019635,97.2321767738729
austin_rural,way/761866460,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,296.13099769286777,100.84000922935338
austin_rural,way/761866461,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,203.44779051186356,111.16451976988049
austin_rural,way/761866462,FullServiceRestaurant,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,507.98032183013436,1069.407610565859
austin_rural,way/761866463,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,315.3031107535254,100.98207050428374
austin_rural,way/761867998,SuperMarket,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,10898.105857165465,318.7832467697524
austin_rural,way/761867999,MediumOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,4270.271237122536,109.70846986373336
austin_rural,way/761868000,MediumOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,2941.9370061888076,114.15072192243808
austin_rural,way/762120700,QuickServiceRestaurant,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,698.9796900195217,1382.368911570637
austin_rural,way/762120701,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,849.1007965867948,88.45804243716402
austin_rural,way/762120702,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,524.6144859924257,92.03372507835788
austin_rural,way/762120703,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,738.9593693310657,87.5798176874301
austin_rural,way/762123126,MediumOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,7623.285237476339,106.70373230877148
austin_rural,way/762123128,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,362.2125227566038,102.52421831186749
austin_rural,way/762123129,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,441.07082051569995,101.27647523518829
austin_rural,way/762123130,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,336.1501329921549,103.4561043622707
austin_rural,way/762123131,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,197.63269053795784,109.07837427088896
austin_rural,way/762123132,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,466.2481807739718,99.09508358490248
austin_rural,way/762123133,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,376.8680528120001,102.27899531424278
austin_rural,way/762123134,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1447.729761857202,91.77187979129684
austin_rural,way/762123135,FullServiceRestaurant,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,700.11513541099,997.1315641798424
austin_rural,way/762123136,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1226.4840739870301,86.84210753064686
austin_rural,way/762123137,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,683.1755668173569,89.34496498054885
austin_rural,way/762123138,FullServiceRestaurant,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,517.4041918171513,1058.4944801611862
austin_rural,way/762123139,QuickServiceRestaurant,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,313.3767482310273,1502.0884276754095
austin_rural,way/762123140,QuickServiceRestaurant,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,532.3539501148933,1407.8737122576154
austin_rural,way/762123141,OpenUBEMUnknown,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,39.942426928026975,328.9401640970439
austin_rural,way/762123142,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,308.01149618741726,99.71906265276436
austin_rural,way/762123143,QuickServiceRestaurant,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,253.76503513548545,1565.5829013983132
austin_rural,way/762123145,Courthouse,institutional,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1605.3107365776136,117.63620599456664
austin_rural,way/762123146,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1027.3437848764108,88.51098335060189
austin_rural,way/762126664,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,577.0375315864882,92.60699425180788
austin_rural,way/762126665,SmallOffice,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,380.00443743172895,99.43868489634168
austin_rural,way/762126666,SmallOffice,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1025.8002390424701,92.93929360671112
austin_rural,way/762126667,OpenUBEMUnknown,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,65.28238354214574,412.9803991060037
austin_rural,way/762126668,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,160.74347103062388,114.56276571678006
austin_rural,way/762126686,MidriseApartment,residential,1,1,GROUPMEDIAN_LEVELS_MED,True,False,False,0,339.4344165247027,122.65701164016492
austin_rural,way/762126687,MidriseApartment,residential,1,1,GROUPMEDIAN_LEVELS_MED,True,False,False,0,386.4606018804131,120.99458621018532
austin_rural,way/762126688,MidriseApartment,residential,1,1,GROUPMEDIAN_LEVELS_MED,True,False,False,0,348.0306193232666,123.18219702943732
austin_rural,way/762126689,MidriseApartment,residential,1,1,GROUPMEDIAN_LEVELS_MED,True,False,False,0,305.90197670487123,126.0511846945892
austin_rural,way/762126691,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1072.202012964887,89.13702147520608
austin_rural,way/762128907,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,773.966301769414,87.23388541335079
austin_rural,way/762128908,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,358.94151266226726,96.7783933798002
austin_rural,way/762128911,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,494.7654232285995,93.70635628656376
austin_rural,way/762128912,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,480.8357614182266,93.03585691602228
austin_rural,way/762128913,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,301.7268983086583,99.21573452935532
austin_rural,way/857845477,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,124.40409613652407,120.39387662297398
austin_rural,way/985113011,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1372.3658587644118,83.21964045884899
austin_rural,way/985113012,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1884.260285481482,80.48136587434938
austin_rural,way/1004578731,Outpatient,institutional,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,671.9086541568427,199.090956766248
austin_rural,way/1004591178,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1169.2292758818326,84.838656677682
austin_rural,way/1004591179,MediumOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,2405.5630215342608,115.72348753037863
austin_rural,way/1004593673,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1674.3371243895597,81.87796110031339
austin_rural,way/1004593674,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,531.754530436107,92.44977100034312
austin_rural,way/1004593675,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,111.51163801280904,122.82305304488862
austin_rural,way/1004593676,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,748.0808336017215,88.63483380271161
austin_rural,way/1004593677,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,294.9995261935583,105.32632952046568
austin_rural,way/1004593678,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,128.9445874477148,121.37475437551792
austin_rural,way/1004593679,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,545.0571004789633,95.1624085302749
austin_rural,way/1004593681,Outpatient,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,517.3344307367302,202.04666353172732
austin_rural,way/1004598203,OpenUBEMUnknown,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,127.24729711040038,355.93132804812905
austin_rural,way/1004598204,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,154.416062364189,111.49273931893744
austin_rural,way/1004598206,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,416.64603538851657,97.26913595015888
austin_rural,way/1005410328,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,265.62544470563114,103.30867787622292
austin_rural,way/1005410330,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,194.86758733945405,108.59545870256969
austin_rural,way/1005410331,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,181.81106851076993,108.49530340011724
austin_rural,way/1005410332,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,754.0219758016807,88.88677246931884
austin_rural,way/1005410334,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,872.6791464566586,88.69929337828923
austin_rural,way/1005410335,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,714.4077825079943,94.28753513101792
austin_rural,way/1005410336,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,761.8577870082015,93.0844437554181
austin_rural,way/1005410337,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,635.3756031713654,94.16755528761207
austin_rural,way/1005410338,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,612.3218122903096,92.65707236912364
austin_rural,way/1005410339,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,628.7847495025655,92.21463873178202
austin_rural,way/1005410340,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,473.21382463177827,95.0754744024792
austin_rural,way/1005410341,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,521.636906194271,93.4185545766374
austin_rural,way/1005410342,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,342.7280208860767,99.18437321733197
austin_rural,way/1005416619,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,624.7068166241802,92.0881588941795
austin_rural,way/1005416620,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,651.4134587166991,91.13965359705269
austin_rural,way/1005416621,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,995.0510706784147,85.40502348294173
austin_rural,way/1005416622,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,984.7861486955433,85.50648448453752
austin_rural,way/1005416624,SmallOffice,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,784.1615213785819,89.00905036638397
austin_rural,way/1005416625,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,256.3891915385534,101.59513840921204
austin_rural,way/1005416626,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,284.59270534275726,98.95158865170256
austin_rural,way/1005416627,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,486.2437115580681,98.11498935526664
austin_rural,way/1005416628,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,344.11417241438227,97.2103739286918
austin_rural,way/1005416629,RetailStandalone,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1610.5454371000058,167.60273556559514
austin_rural,way/1005416630,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,345.0380748884472,97.51180360643552
austin_rural,way/1005416631,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,645.5022378378139,89.84558667648258
austin_rural,way/1005416632,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,685.9421225833952,88.36929863231911
austin_rural,way/1005416633,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,679.3470155181257,88.45852847357189
austin_rural,way/1005416635,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1709.6912848332327,88.98317989224758
austin_rural,way/1005416636,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1548.3366867557095,86.14865354718668
austin_rural,way/1005416637,MidriseApartment,residential,1,1,GROUPMEDIAN_LEVELS_MED,True,False,False,0,259.31180728264366,125.46342701507749
austin_rural,way/1005416638,MidriseApartment,residential,1,1,GROUPMEDIAN_LEVELS_MED,True,False,False,0,276.44282780720545,124.50808094917056
austin_rural,way/1005423348,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,959.3215283003724,87.3256877693695
austin_rural,way/1118686530,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,554.7778980790126,92.40201275430582
austin_rural,way/1118686531,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,166.40644478042563,112.33526678375128
austin_rural,way/1149983561,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,456.29972009449176,96.3238420736156
austin_rural,way/1165379859,RetailStandalone,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,365.7271079534738,189.1291186283053
austin_rural,way/1165379860,SmallOffice,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,407.93788917693564,98.7624693564443
austin_rural,way/1165379861,SmallOffice,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,246.19876901652157,103.63126533297536
austin_rural,way/1165379862,RetailStandalone,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,181.7924495463515,185.9368180406722
austin_rural,way/1165379863,RetailStandalone,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,372.43563770013714,182.8390980192297
austin_rural,way/1165379864,RetailStandalone,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,85.54413548924671,221.07342127726577
austin_rural,way/1165379865,RetailStandalone,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,150.30935178827858,204.8345876473203
austin_rural,way/1165379866,RetailStandalone,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,147.35789328303758,194.48710805100336
austin_rural,way/1165379867,RetailStandalone,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,334.57178275142195,174.44675563422473
austin_rural,way/1165379868,SmallOffice,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,655.5672634242858,89.5712944889576
austin_rural,way/1196398431,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,441.0600902384054,96.3667291568092
austin_rural,way/1215096293,Courthouse,institutional,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,455.58424665544186,144.69257504618326
austin_rural,way/1215099162,RetailStandalone,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,436.87869913559337,177.54929806916502
austin_rural,way/1215099163,RetailStandalone,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,189.89145995117906,185.7527896394749
austin_rural,way/1215099164,RetailStandalone,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,382.65167261954065,178.400692615141
austin_rural,way/1215099165,RetailStandalone,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,482.98341345560686,171.90509204632016
austin_rural,way/1215099166,RetailStandalone,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,429.7232153059119,166.18793830889655
austin_rural,way/1215099167,RetailStandalone,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,423.41867637660516,166.88101065045163
austin_rural,way/1215099168,RetailStandalone,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,751.4990958414446,162.5554486281655
austin_rural,way/1215099169,SmallOffice,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,368.8564005355034,94.96617416155058
austin_rural,way/1215099170,SmallOffice,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,366.4071849086545,101.7665691042141
austin_rural,way/1215099171,RetailStandalone,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,395.87359771386673,182.4249326982843
austin_rural,way/1215099172,RetailStandalone,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,445.41301834609806,181.3730566085124
austin_rural,way/1215099173,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,36.3920646589586,160.77527887182066
austin_rural,way/1215099260,SmallOffice,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,800.8265942728366,86.82143910167198
austin_rural,way/1215372275,SmallOffice,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,229.3231567147629,106.0694749322689
austin_rural,way/1215372276,SmallOffice,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,602.3862863169194,90.53416646426696
austin_rural,way/1215372277,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,398.40230867235664,96.87169941610036
austin_rural,way/1215375437,SmallOffice,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,254.13775450463257,105.24477951018548
austin_rural,way/1215375438,SmallOffice,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,386.74130707999046,101.73933721278487
austin_rural,way/1215375439,RetailStandalone,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,218.45671936369905,193.80065648973056
austin_rural,way/1215375440,RetailStandalone,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,408.0820289973583,174.40200836749062
austin_rural,way/1215375441,RetailStandalone,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,511.3982043937808,168.20061234399532
austin_rural,way/1215375442,SmallOffice,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,407.6451899093447,94.51723488065694
austin_rural,way/1215375443,SmallOffice,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,456.6379104679365,92.71396710227351
austin_rural,way/1313606713,OpenUBEMUnknown,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,363.77688537929777,522.2282250192007
austin_rural,way/1313606714,OpenUBEMUnknown,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,510.46864761930067,418.6681546469288
austin_rural,way/1450168120,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1472.6291435547048,81.97614613509978
austin_rural,way/1450168670,OpenUBEMUnknown,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,82.18865476489802,553.87559301464
austin_rural,way/1450169422,MidriseApartment,residential,1,1,GROUPMEDIAN_LEVELS_MED,True,False,False,0,331.6286678392806,121.06975502311953
austin_rural,way/1450169423,MidriseApartment,residential,1,1,GROUPMEDIAN_LEVELS_MED,True,False,False,0,368.63190895054777,119.71167072284685
austin_rural,way/1450169424,MidriseApartment,residential,1,1,GROUPMEDIAN_LEVELS_MED,True,False,False,0,354.48801628952657,120.17975866797958
austin_rural,way/1450169425,MidriseApartment,residential,1,1,GROUPMEDIAN_LEVELS_MED,True,False,False,0,393.25916882986417,117.78882517735032
austin_rural,way/1450169426,MidriseApartment,residential,1,1,GROUPMEDIAN_LEVELS_MED,True,False,False,0,322.73780385153276,121.04545334070777
austin_rural,way/1450169427,MidriseApartment,residential,1,1,GROUPMEDIAN_LEVELS_MED,True,False,False,0,322.8104766977277,121.07258720563152
austin_rural,way/1450169428,MidriseApartment,residential,1,1,GROUPMEDIAN_LEVELS_MED,True,False,False,0,322.81094393456397,121.07264551165856
austin_rural,way/1450169429,MidriseApartment,residential,1,1,GROUPMEDIAN_LEVELS_MED,True,False,False,0,322.8114363425348,121.07267505089412
austin_rural,way/1450169430,MidriseApartment,residential,1,1,GROUPMEDIAN_LEVELS_MED,True,False,False,0,322.83565814563724,120.99338463449924
austin_rural,way/1450169431,MidriseApartment,residential,1,1,GROUPMEDIAN_LEVELS_MED,True,False,False,0,322.8109699043377,121.07270514309928
austin_rural,way/1450171437,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,433.0652301912606,97.7943786374655
austin_rural,way/1450171439,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,433.1542636788466,97.78775238722572
austin_rural,way/1450171440,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,433.2174281963188,97.81516268300128
austin_rural,way/1450171441,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1113.5412715840184,84.83738869421445
austin_rural,way/1450171442,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,502.9929532236581,96.94269972379016
austin_rural,way/1450171645,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,712.9582839903214,89.25393107536938
austin_rural,way/1450171647,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,712.9038858209617,89.03835472262267
austin_rural,way/1480414316,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,179.292268349222,113.9924844892718
austin_rural,way/1480414317,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,175.4829784796913,111.39868139014408
austin_rural,way/1480414318,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,189.26927159196816,109.9449689147674
austin_rural,way/1480414319,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,115.96220752595052,119.70594956118585
austin_rural,way/1480414320,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,207.92999002386043,112.97190409094694
austin_rural,way/1480414321,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,209.64916474185497,108.80587421743252
austin_rural,way/1480414322,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,382.0261839252843,98.51800444529626
austin_rural,way/1480414323,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,244.886264966996,105.41282363433504
austin_rural,way/1480414324,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,48.76104715823876,147.49047941482834
austin_rural,way/1480414325,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,167.53034797530043,109.95627467984168
austin_rural,way/1480414326,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,168.16764306735152,109.48015426183645
austin_rural,way/1480414327,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,258.86500149503576,105.48741483905948
austin_rural,way/1480414328,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,243.15587121330984,107.91283222004904
austin_rural,way/1480414329,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,193.69510629740597,108.28922951003612
austin_rural,way/1480414330,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,252.58416898050737,105.31126277047518
austin_rural,way/1480414331,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,193.96553687088104,109.90111556071508
austin_rural,way/1480414332,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,131.1093975932952,115.42991573888958
austin_rural,way/1480414333,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,298.547124146401,102.53928957626204
austin_rural,way/1480414334,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,206.68399622278156,115.84520661978772
austin_rural,way/1480414335,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,238.10489654356684,103.2123155545201
austin_rural,way/1480414336,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,175.7874684556453,112.31626091031032
austin_rural,way/1480414337,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,104.71568437950407,120.694090838009
austin_rural,way/1480414338,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,266.1512549648166,104.41168159472264
austin_rural,way/1480414339,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,314.39030939112854,100.02731546769078
