group,cell,mode,stem,zone_name,volume_m3,floor_area_m2,multiplier,ceiling_height_m,volume_degenerate
control,la_urban,layout_assign,relation_6356886,PERIMETER_MID_ZN_1,416.55,151.81,10.0,2.74,False
control,la_urban,layout_assign,relation_6356886,PERIMETER_MID_ZN_4,268.44,97.83,10.0,2.74,False
control,la_urban,layout_assign,relation_6356886,PERIMETER_TOP_ZN_3,416.55,151.8,1.0,2.74,False
control,la_urban,layout_assign,relation_6356886,PERIMETER_TOP_ZN_2,268.44,97.83,1.0,2.74,False
control,la_urban,layout_assign,relation_6356886,PERIMETER_TOP_ZN_1,416.55,151.81,1.0,2.74,False
control,la_urban,layout_assign,relation_6356886,PERIMETER_TOP_ZN_4,268.44,97.83,1.0,2.74,False
control,la_urban,layout_assign,relation_6356886,GROUNDFLOOR_PLENUM,2104.1,1725.8,1.0,1.22,False
control,la_urban,layout_assign,relation_6356886,MIDFLOOR_PLENUM,2104.1,1725.8,10.0,1.22,False
control,la_urban,layout_assign,relation_6356886,TOPFLOOR_PLENUM,2104.1,1725.8,1.0,1.22,False
control,la_urban,layout_assign,relation_6356886,DATACENTER_BOT_ZN_6,48.12,17.53,1.0,2.74,False
control,la_urban,layout_assign,relation_6356886,DATACENTER_MID_ZN_6,48.12,17.53,10.0,2.74,False
control,la_urban,layout_assign,relation_6356886,DATACENTER_TOP_ZN_6,48.12,17.53,1.0,2.74,False
control,la_urban,layout_assign,relation_6356886,DATACENTER_BASEMENT_ZN_6,925.78,379.58,1.0,2.44,False
control,la_urban,layout_assign,relation_6356884,G SW APARTMENT,1189.65,390.32,1.0,3.05,False
control,la_urban,layout_assign,relation_6356884,G NW APARTMENT,1189.65,390.32,1.0,3.05,False
control,la_urban,layout_assign,relation_6356884,OFFICE,1189.65,390.32,1.0,3.05,False
control,la_urban,layout_assign,relation_6356884,G NE APARTMENT,1189.65,390.32,1.0,3.05,False
control,la_urban,layout_assign,relation_6356884,G N1 APARTMENT,1189.65,390.32,1.0,3.05,False
control,la_urban,layout_assign,relation_6356884,G N2 APARTMENT,1189.65,390.32,1.0,3.05,False
control,la_urban,layout_assign,relation_6356884,G S1 APARTMENT,1189.65,390.32,1.0,3.05,False
control,la_urban,layout_assign,relation_6356884,G S2 APARTMENT,1189.65,390.32,1.0,3.05,False
control,la_urban,layout_assign,relation_6356884,M SW APARTMENT,1189.65,390.32,3.0,3.05,False
control,la_urban,layout_assign,relation_6356884,M NW APARTMENT,1189.65,390.32,3.0,3.05,False
control,la_urban,layout_assign,relation_6356884,M SE APARTMENT,1189.65,390.32,3.0,3.05,False
control,la_urban,layout_assign,relation_6356884,M NE APARTMENT,1189.65,390.32,3.0,3.05,False
control,la_urban,layout_assign,relation_6356884,M N1 APARTMENT,1189.65,390.32,3.0,3.05,False
control,la_urban,layout_assign,relation_6356884,M N2 APARTMENT,1189.65,390.32,3.0,3.05,False
control,la_urban,layout_assign,relation_6356884,M S1 APARTMENT,1189.65,390.32,3.0,3.05,False
control,la_urban,layout_assign,relation_6356884,M S2 APARTMENT,1189.65,390.32,3.0,3.05,False
control,la_urban,layout_assign,relation_6356884,T SW APARTMENT,1189.65,390.32,1.0,3.05,False
control,la_urban,layout_assign,relation_6356884,T NW APARTMENT,1189.65,390.32,1.0,3.05,False
control,la_urban,layout_assign,relation_6356884,T SE APARTMENT,1189.65,390.32,1.0,3.05,False
control,la_urban,layout_assign,relation_6356884,T NE APARTMENT,1189.65,390.32,1.0,3.05,False
control,la_urban,layout_assign,relation_6356884,T N1 APARTMENT,1189.65,390.32,1.0,3.05,False
control,la_urban,layout_assign,relation_6356884,T N2 APARTMENT,1189.65,390.32,1.0,3.05,False
control,la_urban,layout_assign,relation_6356884,T S1 APARTMENT,1189.65,390.32,1.0,3.05,False
control,la_urban,layout_assign,relation_6356884,T S2 APARTMENT,1189.65,390.32,1.0,3.05,False
control,la_urban,layout_assign,relation_6356884,T CORRIDOR,1046.89,343.48,1.0,3.05,False
control,la_urban,layout_assign,relation_6356884,G CORRIDOR,1046.89,343.48,1.0,3.05,False
control,la_urban,layout_assign,relation_6356884,M CORRIDOR,1046.89,343.48,3.0,3.05,False
control,la_urban,layout_assign,way_401904735,G SW APARTMENT,635.12,208.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,G NW APARTMENT,635.12,208.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,OFFICE,635.12,208.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,G NE APARTMENT,635.12,208.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,G N1 APARTMENT,635.12,208.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,G N2 APARTMENT,635.12,208.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,G S1 APARTMENT,635.12,208.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,G S2 APARTMENT,635.12,208.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,M SW APARTMENT,635.12,208.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,M NW APARTMENT,635.12,208.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,M SE APARTMENT,635.12,208.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,M NE APARTMENT,635.12,208.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,M N1 APARTMENT,635.12,208.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,M N2 APARTMENT,635.12,208.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,M S1 APARTMENT,635.12,208.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,M S2 APARTMENT,635.12,208.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,T SW APARTMENT,635.12,208.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,T NW APARTMENT,635.12,208.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,T SE APARTMENT,635.12,208.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,T NE APARTMENT,635.12,208.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,T N1 APARTMENT,635.12,208.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,T N2 APARTMENT,635.12,208.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,T S1 APARTMENT,635.12,208.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,T S2 APARTMENT,635.12,208.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,T CORRIDOR,558.91,183.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,G CORRIDOR,558.91,183.38,1.0,3.05,False
control,la_urban,layout_assign,way_401904735,M CORRIDOR,558.91,183.38,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,G SW APARTMENT,459.18,150.66,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,G NW APARTMENT,459.18,150.66,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,OFFICE,459.18,150.66,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,G NE APARTMENT,459.18,150.66,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,G N1 APARTMENT,459.18,150.66,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,G N2 APARTMENT,459.18,150.66,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,G S1 APARTMENT,459.18,150.66,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,G S2 APARTMENT,459.18,150.66,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,M SW APARTMENT,459.18,150.66,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,M NW APARTMENT,459.18,150.66,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,M SE APARTMENT,459.18,150.66,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,M NE APARTMENT,459.18,150.66,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,M N1 APARTMENT,459.18,150.66,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,M N2 APARTMENT,459.18,150.66,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,M S1 APARTMENT,459.18,150.66,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,M S2 APARTMENT,459.18,150.66,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,T SW APARTMENT,459.18,150.66,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,T NW APARTMENT,459.18,150.66,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,T SE APARTMENT,459.18,150.66,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,T NE APARTMENT,459.18,150.66,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,T N1 APARTMENT,459.18,150.66,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,T N2 APARTMENT,459.18,150.66,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,T S1 APARTMENT,459.18,150.66,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,T S2 APARTMENT,459.18,150.66,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,T CORRIDOR,404.08,132.58,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,G CORRIDOR,404.08,132.58,1.0,3.05,False
control,la_urban,layout_assign,relation_6378549,M CORRIDOR,404.08,132.58,1.0,3.05,False
control,la_urban,layout_assign,relation_6353541,BASEMENT,2345.42,961.63,1.0,2.44,False
control,la_urban,layout_assign,relation_6353541,CORE_BOTTOM,2369.76,863.61,1.0,2.74,False
control,la_urban,layout_assign,relation_6353541,CORE_MID,2369.76,863.61,10.0,2.74,False
control,la_urban,layout_assign,relation_6353541,CORE_TOP,2369.76,863.61,1.0,2.74,False
control,la_urban,layout_assign,relation_6353541,PERIMETER_BOT_ZN_3,297.55,108.44,1.0,2.74,False
control,la_urban,layout_assign,relation_6353541,PERIMETER_BOT_ZN_2,191.75,69.88,1.0,2.74,False
control,la_urban,layout_assign,relation_6353541,PERIMETER_BOT_ZN_1,297.55,108.44,1.0,2.74,False
control,la_urban,layout_assign,relation_6353541,PERIMETER_BOT_ZN_4,191.75,69.88,1.0,2.74,False
control,la_urban,layout_assign,relation_6353541,PERIMETER_MID_ZN_3,297.55,108.44,10.0,2.74,False
control,la_urban,layout_assign,relation_6353541,PERIMETER_MID_ZN_2,191.75,69.88,10.0,2.74,False
control,la_urban,layout_assign,relation_6353541,PERIMETER_MID_ZN_1,297.55,108.44,10.0,2.74,False
control,la_urban,layout_assign,relation_6353541,PERIMETER_MID_ZN_4,191.75,69.88,10.0,2.74,False
control,la_urban,layout_assign,relation_6353541,PERIMETER_TOP_ZN_3,297.55,108.44,1.0,2.74,False
control,la_urban,layout_assign,relation_6353541,PERIMETER_TOP_ZN_2,191.75,69.88,1.0,2.74,False
control,la_urban,layout_assign,relation_6353541,PERIMETER_TOP_ZN_1,297.55,108.44,1.0,2.74,False
control,la_urban,layout_assign,relation_6353541,PERIMETER_TOP_ZN_4,191.75,69.88,1.0,2.74,False
control,la_urban,layout_assign,relation_6353541,GROUNDFLOOR_PLENUM,1503.0,1232.77,1.0,1.22,False
control,la_urban,layout_assign,relation_6353541,MIDFLOOR_PLENUM,1503.0,1232.77,10.0,1.22,False
control,la_urban,layout_assign,relation_6353541,TOPFLOOR_PLENUM,1503.0,1232.77,1.0,1.22,False
control,la_urban,layout_assign,relation_6353541,DATACENTER_BOT_ZN_6,34.37,12.53,1.0,2.74,False
control,la_urban,layout_assign,relation_6353541,DATACENTER_MID_ZN_6,34.37,12.53,10.0,2.74,False
control,la_urban,layout_assign,relation_6353541,DATACENTER_TOP_ZN_6,34.37,12.53,1.0,2.74,False
control,la_urban,layout_assign,relation_6353541,DATACENTER_BASEMENT_ZN_6,661.3,271.14,1.0,2.44,False
control,la_urban,layout_assign,relation_6356830,RELATION/6356830_F0_WHOLE,7498.3,2142.37,1.0,3.5,False
control,la_urban,layout_assign,relation_6356830,RELATION/6356830_F1_WHOLE,7498.3,2142.37,1.0,3.5,False
control,la_urban,layout_assign,relation_6356830,RELATION/6356830_F2_WHOLE,7498.3,2142.37,1.0,3.5,False
control,la_urban,layout_assign,relation_6356830,RELATION/6356830_F3_WHOLE,7498.3,2142.37,1.0,3.5,False
control,la_urban,layout_assign,relation_6356830,RELATION/6356830_F4_WHOLE,7498.3,2142.37,1.0,3.5,False
control,la_urban,layout_assign,relation_6356830,RELATION/6356830_F5_WHOLE,7498.3,2142.37,1.0,3.5,False
control,la_urban,layout_assign,relation_6356830,RELATION/6356830_F6_WHOLE,7498.3,2142.37,1.0,3.5,False
control,la_urban,layout_assign,relation_6356830,RELATION/6356830_F7_WHOLE,7498.3,2142.37,1.0,3.5,False
control,la_urban,layout_assign,relation_6356830,RELATION/6356830_F8_WHOLE,7498.3,2142.37,1.0,3.5,False
control,la_urban,layout_assign,relation_6356830,RELATION/6356830_F9_WHOLE,7498.3,2142.37,1.0,3.5,False
control,la_urban,layout_assign,relation_6356830,RELATION/6356830_F10_WHOLE,7498.3,2142.37,1.0,3.5,False
control,la_urban,layout_assign,relation_6356830,RELATION/6356830_F11_WHOLE,7498.3,2142.37,1.0,3.5,False
control,la_urban,layout_assign,relation_6356830,RELATION/6356830_F12_WHOLE,7498.3,2142.37,1.0,3.5,False
control,la_urban,layout_assign,relation_6356830,RELATION/6356830_F13_WHOLE,7498.3,2142.37,1.0,3.5,False
control,la_urban,layout_assign,way_402215469,ZONE1 OFFICE,257.92,60.45,6.0,4.27,False
control,la_urban,layout_assign,way_402215469,ZONE2 FINE STORAGE,4091.38,355.57,6.0,7.81,True
control,la_urban,layout_assign,way_402215469,ZONE3 BULK STORAGE,5664.21,817.8,6.0,8.53,True
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F0_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F1_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F2_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F3_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F4_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F5_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F6_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F7_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F8_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F9_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F10_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F11_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F12_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F13_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F14_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F15_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F16_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F17_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F18_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F19_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F20_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F21_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F22_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F23_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F24_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F25_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F26_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F27_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F28_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F29_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F30_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F31_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F32_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F33_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F34_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F35_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F36_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F37_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F38_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F39_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F40_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F41_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F42_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F43_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F44_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F45_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F46_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F47_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F48_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F49_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F50_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F51_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F52_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F53_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F54_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F55_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F56_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F57_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F58_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F59_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F60_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F61_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F62_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F63_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F64_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F65_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F66_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F67_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F68_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F69_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F70_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F71_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F72_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F73_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F74_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F75_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F76_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F77_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F78_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F79_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F80_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F81_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F82_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F83_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F84_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F85_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F86_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F87_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F88_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F89_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F90_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F91_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F92_PERIM1,324.53,92.72,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F0_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F1_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F2_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F3_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F4_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F5_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F6_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F7_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F8_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F9_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F10_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F11_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F12_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F13_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F14_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F15_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F16_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F17_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F18_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F19_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F20_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F21_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F22_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F23_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F24_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F25_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F26_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F27_PERIM2,357.16,102.05,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F28_PERIM2,357.16,102.05,1.0,3.5,False
