osm_id,cells,n_stems,n_zones,n_stub_zones,frac_stub,all_stubbed,vol_built,vol_expected,vol_ratio
way/281344953,nyc_urban,1,1,1,1.000000,True,10.0000,159.0400,0.062877
way/281344954,nyc_urban,1,1,1,1.000000,True,10.0000,152.6350,0.065516
way/281344955,nyc_urban,1,2,2,1.000000,True,20.0000,170.0300,0.117626
way/281344956,nyc_urban,1,1,1,1.000000,True,10.0000,96.7050,0.103407
way/281344957,nyc_urban,1,1,1,1.000000,True,10.0000,161.1750,0.062044
way/281344959,nyc_urban,1,2,2,1.000000,True,20.0000,630.6300,0.031714
way/281344960,nyc_urban,1,1,1,1.000000,True,10.0000,92.9950,0.107533
way/281344961,nyc_urban,1,1,1,1.000000,True,10.0000,137.3750,0.072793
way/281344962,nyc_urban,1,3,3,1.000000,True,30.0000,1065.0150,0.028169
way/281344964,nyc_urban,1,1,1,1.000000,True,10.0000,114.4150,0.087401
way/281344966,nyc_urban,1,2,2,1.000000,True,20.0000,848.5400,0.023570
way/281344967,nyc_urban,1,1,1,1.000000,True,10.0000,157.0100,0.063690
way/281344974,nyc_urban,1,1,1,1.000000,True,10.0000,80.6050,0.124062
way/281344976,nyc_urban,1,1,1,1.000000,True,10.0000,183.0500,0.054630
way/281344977,nyc_urban,1,1,1,1.000000,True,10.0000,128.6250,0.077745
way/281344978,nyc_urban,1,2,2,1.000000,True,20.0000,1058.1900,0.018900
way/281344979,nyc_urban,1,1,1,1.000000,True,10.0000,180.0050,0.055554
way/281344980,nyc_urban,1,1,1,1.000000,True,10.0000,177.1350,0.056454
way/281344981,nyc_urban,1,1,1,1.000000,True,10.0000,111.7550,0.089481
way/281344982,nyc_urban,1,1,1,1.000000,True,10.0000,178.1500,0.056132
way/281344984,nyc_urban,1,1,1,1.000000,True,10.0000,154.7700,0.064612
way/281344985,nyc_urban,1,1,1,1.000000,True,10.0000,154.8750,0.064568
way/281344989,nyc_urban,1,1,1,1.000000,True,10.0000,167.7900,0.059598
way/281344990,nyc_urban,1,2,2,1.000000,True,20.0000,2250.8500,0.008886
way/281344991,nyc_urban,1,1,1,1.000000,True,10.0000,160.2650,0.062397
way/281344995,nyc_urban,1,2,2,1.000000,True,20.0000,657.2300,0.030431
way/281344997,nyc_urban,1,3,3,1.000000,True,30.0000,874.0200,0.034324
way/281344998,nyc_urban,1,12,10,0.833333,False,1919.3200,4583.2500,0.418768
way/281344999,nyc_urban,1,2,2,1.000000,True,20.0000,763.5600,0.026193
way/281345005,nyc_urban,1,1,1,1.000000,True,10.0000,237.5800,0.042091
way/281345307,nyc_urban,1,2,2,1.000000,True,20.0000,3043.3200,0.006572
way/281345308,nyc_urban,1,3,3,1.000000,True,30.0000,1081.5000,0.027739
way/281345309,nyc_urban,1,2,2,1.000000,True,20.0000,1268.0500,0.015772
way/281345310,nyc_urban,1,3,3,1.000000,True,30.0000,1286.1450,0.023326
way/281345311,nyc_urban,1,3,3,1.000000,True,30.0000,1379.9100,0.021741
way/281345312,nyc_urban,1,42,36,0.857143,False,9017.8200,18282.3900,0.493252
way/281345313,nyc_urban,1,4,4,1.000000,True,40.0000,2529.1000,0.015816
way/281345314,nyc_urban,1,4,4,1.000000,True,40.0000,2617.1600,0.015284
way/281345315,nyc_urban,1,1,1,1.000000,True,10.0000,131.9850,0.075766
way/281345317,nyc_urban,1,4,4,1.000000,True,40.0000,2700.0400,0.014815
way/281345318,nyc_urban,1,1,1,1.000000,True,10.0000,129.6050,0.077158
way/281345319,nyc_urban,1,4,4,1.000000,True,40.0000,2663.0800,0.015020
way/281345320,nyc_urban,1,4,4,1.000000,True,40.0000,2704.3800,0.014791
way/281345321,nyc_urban,1,2,2,1.000000,True,20.0000,661.7100,0.030225
way/281345324,nyc_urban,1,3,3,1.000000,True,30.0000,1025.0100,0.029268
way/281345325,nyc_urban,1,3,3,1.000000,True,30.0000,1040.7600,0.028825
way/281345326,nyc_urban,1,3,3,1.000000,True,30.0000,1049.1600,0.028594
way/281345327,nyc_urban,1,3,3,1.000000,True,30.0000,1044.6450,0.028718
way/281345328,nyc_urban,1,3,3,1.000000,True,30.0000,1163.4000,0.025786
way/281345329,nyc_urban,1,3,3,1.000000,True,30.0000,1082.1300,0.027723
way/281345330,nyc_urban,1,3,3,1.000000,True,30.0000,1139.4600,0.026328
way/281345331,nyc_urban,1,3,3,1.000000,True,30.0000,977.8650,0.030679
way/281345332,nyc_urban,1,3,3,1.000000,True,30.0000,963.9000,0.031124
way/281345334,nyc_urban,1,4,4,1.000000,True,40.0000,1580.8800,0.025302
way/281345335,nyc_urban,1,4,4,1.000000,True,40.0000,1440.6000,0.027766
way/281345337,nyc_urban,1,3,3,1.000000,True,30.0000,1114.9950,0.026906
way/281345339,nyc_urban,1,3,3,1.000000,True,30.0000,1146.0750,0.026176
way/281345340,nyc_urban,1,3,3,1.000000,True,30.0000,1194.2700,0.025120
way/281345341,nyc_urban,1,2,2,1.000000,True,20.0000,374.2200,0.053444
way/281345342,nyc_urban,1,4,4,1.000000,True,40.0000,1439.0600,0.027796
way/281345343,nyc_urban,1,4,4,1.000000,True,40.0000,1375.5000,0.029080
way/281345344,nyc_urban,1,4,4,1.000000,True,40.0000,1417.2200,0.028224
way/281345345,nyc_urban,1,4,4,1.000000,True,40.0000,1276.9400,0.031325
way/281345346,nyc_urban,1,5,5,1.000000,True,50.0000,6863.1500,0.007285
way/281345347,nyc_urban,1,4,4,1.000000,True,40.0000,1408.8200,0.028393
way/281345348,nyc_urban,1,6,6,1.000000,True,60.0000,9074.5200,0.006612
way/281345349,nyc_urban,1,3,3,1.000000,True,30.0000,1212.6450,0.024739
way/281345350,nyc_urban,1,4,4,1.000000,True,40.0000,1156.6800,0.034582
way/281345352,nyc_urban,1,3,3,1.000000,True,30.0000,1494.7800,0.020070
way/281345353,nyc_urban,1,3,3,1.000000,True,30.0000,871.6050,0.034419
way/281345354,nyc_urban,1,4,4,1.000000,True,40.0000,1769.3200,0.022608
way/281345355,nyc_urban,1,4,4,1.000000,True,40.0000,1165.9200,0.034308
way/281345356,nyc_urban,1,4,4,1.000000,True,40.0000,1659.9800,0.024097
way/281345357,nyc_urban,1,3,3,1.000000,True,30.0000,1477.0350,0.020311
way/281345358,nyc_urban,1,3,3,1.000000,True,30.0000,876.9600,0.034209
way/281345359,nyc_urban,1,4,4,1.000000,True,40.0000,1562.5400,0.025599
way/281345360,nyc_urban,1,2,2,1.000000,True,20.0000,248.5000,0.080483
way/281345361,nyc_urban,1,4,4,1.000000,True,40.0000,1395.8000,0.028657
way/281345362,nyc_urban,1,2,2,1.000000,True,20.0000,3225.4600,0.006201
way/281345363,nyc_urban,1,3,3,1.000000,True,30.0000,1061.1300,0.028272
way/281345364,nyc_urban,1,4,4,1.000000,True,40.0000,1174.1800,0.034066
way/281345365,nyc_urban,1,3,3,1.000000,True,30.0000,1807.7850,0.016595
way/281345366,nyc_urban,1,4,4,1.000000,True,40.0000,1090.4600,0.036682
way/281345367,nyc_urban,1,3,3,1.000000,True,30.0000,1749.4050,0.017149
way/281345368,nyc_urban,1,3,3,1.000000,True,30.0000,1124.4450,0.026680
way/281345369,nyc_urban,1,4,4,1.000000,True,40.0000,1693.0200,0.023626
way/281345372,nyc_urban,1,4,4,1.000000,True,40.0000,1369.0600,0.029217
way/281345373,nyc_urban,1,3,3,1.000000,True,30.0000,1052.1000,0.028514
way/281345374,nyc_urban,1,4,4,1.000000,True,40.0000,1071.0000,0.037348
way/281345375,nyc_urban,1,4,4,1.000000,True,40.0000,2651.0400,0.015088
way/281345376,nyc_urban,1,2,2,1.000000,True,20.0000,859.6700,0.023265
way/281345377,nyc_urban,1,4,4,1.000000,True,40.0000,3733.9400,0.010713
way/281345378,nyc_urban,1,3,3,1.000000,True,30.0000,1060.5000,0.028289
way/281345379,nyc_urban,1,4,4,1.000000,True,40.0000,1771.7000,0.022577
way/281345380,nyc_urban,1,4,4,1.000000,True,40.0000,1970.7800,0.020297
way/281345381,nyc_urban,1,3,3,1.000000,True,30.0000,1109.9550,0.027028
way/281345382,nyc_urban,1,4,4,1.000000,True,40.0000,2245.6000,0.017813
way/281345383,nyc_urban,1,4,4,1.000000,True,40.0000,2065.2800,0.019368
way/281345384,nyc_urban,1,3,3,1.000000,True,30.0000,1071.8400,0.027989
way/281345385,nyc_urban,1,3,3,1.000000,True,30.0000,1753.7100,0.017107
way/281345386,nyc_urban,1,3,3,1.000000,True,30.0000,1114.1550,0.026926
way/281345387,nyc_urban,1,14,12,0.857143,False,12330.8800,19307.3300,0.638663
way/281345388,nyc_urban,1,3,3,1.000000,True,30.0000,1064.8050,0.028174
way/281345389,nyc_urban,1,4,4,1.000000,True,40.0000,2883.8600,0.013870
way/281345391,nyc_urban,1,10,8,0.800000,False,3240.4200,6464.1500,0.501291
way/281345392,nyc_urban,1,3,3,1.000000,True,30.0000,670.2150,0.044762
way/281345393,nyc_urban,1,10,8,0.800000,False,3229.8800,6449.0300,0.500832
way/281345394,nyc_urban,1,10,8,0.800000,False,1220.2400,3922.8700,0.311058
way/281345395,nyc_urban,1,3,3,1.000000,True,30.0000,859.9500,0.034886
way/281345396,nyc_urban,1,2,2,1.000000,True,20.0000,2807.0000,0.007125
way/281345398,nyc_urban,1,2,2,1.000000,True,20.0000,626.1500,0.031941
way/281345399,nyc_urban,1,5,5,1.000000,True,50.0000,2299.1500,0.021747
way/281345400,nyc_urban,1,3,3,1.000000,True,30.0000,1329.3000,0.022568
way/281345402,nyc_urban,1,5,5,1.000000,True,50.0000,3928.9250,0.012726
way/281345404,nyc_urban,1,8,8,1.000000,True,80.0000,54118.9600,0.001478
way/281345405,nyc_urban,1,2,2,1.000000,True,20.0000,1114.7500,0.017941
way/281345407,nyc_urban,1,4,4,1.000000,True,40.0000,1343.3000,0.029777
way/281345409,nyc_urban,1,3,3,1.000000,True,30.0000,793.8000,0.037793
way/281345412,nyc_urban,1,4,4,1.000000,True,40.0000,942.3400,0.042448
way/281345414,nyc_urban,1,3,3,1.000000,True,30.0000,722.5050,0.041522
way/281345416,nyc_urban,1,28,24,0.857143,False,10745.0800,21105.4200,0.509115
way/281345417,nyc_urban,1,25,20,0.800000,False,16353.5000,29855.3500,0.547758
way/281345418,nyc_urban,1,27,24,0.888889,False,13738.2300,23145.7800,0.593552
way/281345419,nyc_urban,1,10,8,0.800000,False,8156.4000,16758.0000,0.486717
way/281345420,nyc_urban,1,30,24,0.800000,False,6722.8200,15689.4850,0.428492
way/281345421,nyc_urban,1,4,4,1.000000,True,40.0000,1985.2000,0.020149
way/281345422,nyc_urban,1,4,4,1.000000,True,40.0000,1731.5200,0.023101
way/281345423,nyc_urban,1,4,4,1.000000,True,40.0000,1826.1600,0.021904
way/281345424,nyc_urban,1,4,4,1.000000,True,40.0000,1772.9600,0.022561
way/281345425,nyc_urban,1,4,4,1.000000,True,40.0000,1771.8400,0.022575
way/281345426,nyc_urban,1,3,3,1.000000,True,30.0000,1226.5050,0.024460
way/281345427,nyc_urban,1,27,24,0.888889,False,12338.7300,21490.8750,0.574138
way/281345428,nyc_urban,1,6,6,1.000000,True,60.0000,35850.7800,0.001674
way/281345429,nyc_urban,1,22,20,0.909091,False,2951.6400,6360.6200,0.464049
way/281345430,nyc_urban,1,4,4,1.000000,True,40.0000,1662.3600,0.024062
way/281345431,nyc_urban,1,4,4,1.000000,True,40.0000,1717.6600,0.023287
way/281345432,nyc_urban,1,4,4,1.000000,True,40.0000,2904.7200,0.013771
way/281345433,nyc_urban,1,4,4,1.000000,True,40.0000,2748.7600,0.014552
way/281345435,nyc_urban,1,4,4,1.000000,True,40.0000,2588.7400,0.015452
way/281345437,nyc_urban,1,30,24,0.800000,False,11218.9900,23733.9900,0.472697
way/281345438,nyc_urban,1,6,6,1.000000,True,60.0000,45585.1200,0.001316
way/281345443,nyc_urban,1,23,23,1.000000,True,230.0000,93198.0700,0.002468
way/281345446,nyc_urban,1,2,2,1.000000,True,20.0000,367.5000,0.054422
way/281345447,nyc_urban,1,1,1,1.000000,True,10.0000,110.8100,0.090245
way/281345450,nyc_urban,1,3,3,1.000000,True,30.0000,1666.9800,0.017997
way/281345452,nyc_urban,1,2,2,1.000000,True,20.0000,229.8100,0.087028
way/281345454,nyc_urban,1,2,2,1.000000,True,20.0000,214.2700,0.093340
way/281345456,nyc_urban,1,1,1,1.000000,True,10.0000,90.3000,0.110742
way/281345457,nyc_urban,1,1,1,1.000000,True,10.0000,142.4500,0.070200
way/281345458,nyc_urban,1,3,3,1.000000,True,30.0000,986.5800,0.030408
way/281345459,nyc_urban,1,2,2,1.000000,True,20.0000,241.6400,0.082768
way/281345461,nyc_urban,1,2,2,1.000000,True,20.0000,228.7600,0.087428
way/281345462,nyc_urban,1,3,3,1.000000,True,30.0000,1369.8300,0.021901
way/281345463,nyc_urban,1,1,1,1.000000,True,10.0000,111.8600,0.089397
way/281345464,nyc_urban,1,2,2,1.000000,True,20.0000,289.1000,0.069180
way/281345465,nyc_urban,1,2,2,1.000000,True,20.0000,292.6700,0.068336
way/281345466,nyc_urban,1,1,1,1.000000,True,10.0000,187.1800,0.053425
way/281345467,nyc_urban,1,2,2,1.000000,True,20.0000,297.0100,0.067338
way/281345468,nyc_urban,1,4,4,1.000000,True,40.0000,3261.7200,0.012263
way/281345469,nyc_urban,1,10,8,0.800000,False,7787.5600,13008.3800,0.598657
way/281345470,nyc_urban,1,2,2,1.000000,True,20.0000,579.7400,0.034498
way/281345472,nyc_urban,1,2,2,1.000000,True,20.0000,618.6600,0.032328
way/281345473,nyc_urban,1,2,2,1.000000,True,20.0000,951.0900,0.021029
way/281345474,nyc_urban,1,2,2,1.000000,True,20.0000,659.5400,0.030324
way/281345475,nyc_urban,1,2,2,1.000000,True,20.0000,1576.4000,0.012687
way/281345476,nyc_urban,1,18,16,0.888889,False,26770.8400,35119.2800,0.762283
way/281346101,nyc_urban,1,6,6,1.000000,True,60.0000,16871.8200,0.003556
way/281346102,nyc_urban,1,6,6,1.000000,True,60.0000,16765.1400,0.003579
way/281346104,nyc_urban,1,6,6,1.000000,True,60.0000,13215.7200,0.004540
way/281346105,nyc_urban,1,6,6,1.000000,True,60.0000,13607.1600,0.004409
way/281346106,nyc_urban,1,6,6,1.000000,True,60.0000,16708.8600,0.003591
way/281346108,nyc_urban,1,6,6,1.000000,True,60.0000,12651.4500,0.004743
way/281346109,nyc_urban,1,2,2,1.000000,True,20.0000,935.4800,0.021379
way/281346111,nyc_urban,1,6,6,1.000000,True,60.0000,4743.0600,0.012650
way/281346376,nyc_urban,1,6,6,1.000000,True,60.0000,13310.6400,0.004508
way/281346379,nyc_urban,1,6,6,1.000000,True,60.0000,13310.2200,0.004508
way/281346380,nyc_urban,1,6,6,1.000000,True,60.0000,13316.1000,0.004506
way/281346682,nyc_urban,1,3,3,1.000000,True,30.0000,1108.9050,0.027054
way/281346684,nyc_urban,1,3,3,1.000000,True,30.0000,1083.7050,0.027683
way/281346689,nyc_urban,1,3,3,1.000000,True,30.0000,1036.9800,0.028930
way/281346691,nyc_urban,1,3,3,1.000000,True,30.0000,1101.6600,0.027232
way/281346694,nyc_urban,1,6,6,1.000000,True,60.0000,16923.2700,0.003545
way/281346697,nyc_urban,1,5,5,1.000000,True,50.0000,7273.1750,0.006875
way/281346700,nyc_urban,1,5,5,1.000000,True,50.0000,11617.0250,0.004304
way/281346702,nyc_urban,1,3,3,1.000000,True,30.0000,1105.2300,0.027144
way/281346705,nyc_urban,1,3,3,1.000000,True,30.0000,1131.4800,0.026514
way/281346707,nyc_urban,1,3,3,1.000000,True,30.0000,970.2000,0.030921
way/281346709,nyc_urban,1,3,3,1.000000,True,30.0000,930.6150,0.032237
way/281346711,nyc_urban,1,6,6,1.000000,True,60.0000,13524.4200,0.004436
way/281346714,nyc_urban,1,4,4,1.000000,True,40.0000,1604.2600,0.024934
way/281346715,nyc_urban,1,4,4,1.000000,True,40.0000,1201.2000,0.033300
way/281346716,nyc_urban,1,3,3,1.000000,True,30.0000,880.8450,0.034058
way/281346717,nyc_urban,1,6,6,1.000000,True,60.0000,13387.5000,0.004482
way/281346718,nyc_urban,1,6,6,1.000000,True,60.0000,13591.4100,0.004415
way/281346719,nyc_urban,1,3,3,1.000000,True,30.0000,1725.2550,0.017389
way/281346720,nyc_urban,1,4,4,1.000000,True,40.0000,2070.3200,0.019321
way/281346721,nyc_urban,1,3,3,1.000000,True,30.0000,978.4950,0.030659
way/281346722,nyc_urban,1,3,3,1.000000,True,30.0000,1086.1200,0.027621
way/281346726,nyc_urban,1,4,4,1.000000,True,40.0000,2672.0400,0.014970
way/281346728,nyc_urban,1,2,2,1.000000,True,20.0000,1516.4100,0.013189
way/281346729,nyc_urban,1,2,2,1.000000,True,20.0000,3474.0300,0.005757
way/281346730,nyc_urban,1,5,5,1.000000,True,50.0000,2230.2000,0.022420
way/281346731,nyc_urban,1,3,3,1.000000,True,30.0000,4087.6500,0.007339
way/281346732,nyc_urban,1,4,4,1.000000,True,40.0000,2032.8000,0.019677
way/281346733,nyc_urban,1,4,4,1.000000,True,40.0000,1757.9800,0.022753
way/281346734,nyc_urban,1,4,4,1.000000,True,40.0000,13630.9600,0.002934
way/281346735,nyc_urban,1,6,6,1.000000,True,60.0000,13713.6300,0.004375
way/281346737,nyc_urban,1,6,6,1.000000,True,60.0000,13384.3500,0.004483
way/281346738,nyc_urban,1,6,6,1.000000,True,60.0000,13500.2700,0.004444
way/281346739,nyc_urban,1,6,6,1.000000,True,60.0000,13384.1400,0.004483
way/281346740,nyc_urban,1,6,6,1.000000,True,60.0000,16979.9700,0.003534
way/281346741,nyc_urban,1,7,7,1.000000,True,70.0000,81670.7500,0.000857
way/281346742,nyc_urban,1,2,2,1.000000,True,20.0000,511.2800,0.039118
way/281346743,nyc_urban,1,1,1,1.000000,True,10.0000,2037.8400,0.004907
way/281346744,nyc_urban,1,2,2,1.000000,True,20.0000,220.4300,0.090732
way/281346745,nyc_urban,1,1,1,1.000000,True,10.0000,110.2500,0.090703
way/281346746,nyc_urban,1,1,1,1.000000,True,10.0000,186.3050,0.053675
way/281346747,nyc_urban,1,3,3,1.000000,True,30.0000,4531.4850,0.006620
way/281346748,nyc_urban,1,5,5,1.000000,True,50.0000,2556.9250,0.019555
way/281346749,nyc_urban,1,2,2,1.000000,True,20.0000,329.4900,0.060700
way/281346750,nyc_urban,1,2,2,1.000000,True,20.0000,204.3300,0.097881
way/282065776,nyc_centre,1,1,1,1.000000,True,10.0000,1990.6250,0.005024
way/283346493,nyc_centre,1,19,19,1.000000,True,190.0000,92099.1750,0.002063
way/284916969,nyc_urban,1,1,1,1.000000,True,10.0000,1242.8850,0.008046
way/285497515,nyc_urban,1,6,6,1.000000,True,60.0000,10290.8400,0.005830
way/285843826,la_suburban,1,1,1,1.000000,True,10.0000,8343.1600,0.001199
way/285843827,la_suburban,1,1,1,1.000000,True,10.0000,3653.6500,0.002737
way/285843828,la_suburban,1,1,1,1.000000,True,10.0000,24042.2000,0.000416
way/286205457,la_suburban,1,1,1,1.000000,True,10.0000,5152.3500,0.001941
way/286205459,la_suburban,1,1,1,1.000000,True,10.0000,5136.0050,0.001947
way/286205460,la_suburban,1,33,30,0.909091,False,9988.1100,16892.9250,0.591260
way/286205462,la_suburban,1,27,24,0.888889,False,10099.9800,16996.4550,0.594240
way/288448678,nyc_centre,1,19,19,1.000000,True,190.0000,40012.3850,0.004749
way/292743602,nyc_centre,1,23,23,1.000000,True,230.0000,43458.7300,0.005292
way/292840083,nyc_centre,1,17,17,1.000000,True,170.0000,9994.2150,0.017010
way/292840084,nyc_centre,1,17,17,1.000000,True,170.0000,14567.3850,0.011670
way/292840085,nyc_centre,1,25,25,1.000000,True,250.0000,28154.0000,0.008880
way/293183674,nyc_centre,1,19,19,1.000000,True,190.0000,26188.3650,0.007255
way/295524697,nyc_urban,1,54,48,0.888889,False,22618.0200,39456.4800,0.573240
way/303100348,austin_urban,1,1,1,1.000000,True,10.0000,22266.4050,0.000449
way/304840787,nyc_rural,1,1,1,1.000000,True,10.0000,4293.6250,0.002329
way/304840794,nyc_rural,1,1,1,1.000000,True,10.0000,1899.6600,0.005264
way/304842005,nyc_rural,1,1,1,1.000000,True,10.0000,484.4350,0.020643
way/304843764,nyc_rural,1,1,1,1.000000,True,10.0000,1084.4750,0.009221
way/304844050,nyc_rural,1,1,1,1.000000,True,10.0000,1094.2750,0.009138
way/304844085,nyc_rural,1,1,1,1.000000,True,10.0000,1739.9900,0.005747
way/304844576,nyc_rural,1,1,1,1.000000,True,10.0000,2406.3550,0.004156
way/304845359,nyc_rural,1,1,1,1.000000,True,10.0000,1331.6100,0.007510
way/304846569,nyc_rural,1,1,1,1.000000,True,10.0000,630.4900,0.015861
way/304846880,nyc_rural,1,1,1,1.000000,True,10.0000,965.5100,0.010357
way/304846947,nyc_rural,1,1,1,1.000000,True,10.0000,1794.4150,0.005573
way/304847115,nyc_rural,1,1,1,1.000000,True,10.0000,918.1900,0.010891
way/304847237,nyc_rural,1,1,1,1.000000,True,10.0000,539.6650,0.018530
way/304847430,nyc_rural,1,1,1,1.000000,True,10.0000,1868.6850,0.005351
way/312329732,austin_urban,1,1,1,1.000000,True,10.0000,5804.7150,0.001723
way/313180848,austin_centre,1,32,24,0.750000,False,23724.2400,45085.8800,0.526201
way/313180849,austin_centre,1,130,117,0.900000,False,71227.3900,112730.8000,0.631836
way/313917989,austin_centre,1,48,44,0.916667,False,23918.9200,34995.6600,0.683482
way/319507579,la_centre,1,13,13,1.000000,True,130.0000,105183.7150,0.001236
way/319773436,nyc_centre,1,4,4,1.000000,True,40.0000,325.0800,0.123047
way/328520419,austin_centre,1,1,1,1.000000,True,10.0000,693.0000,0.014430
way/328520420,austin_centre,1,1,1,1.000000,True,10.0000,683.4800,0.014631
way/328520421,austin_centre,1,1,1,1.000000,True,10.0000,695.2750,0.014383
way/328520422,austin_centre,1,1,1,1.000000,True,10.0000,662.1300,0.015103
way/328520424,austin_centre,1,1,1,1.000000,True,10.0000,605.0800,0.016527
way/328520425,austin_centre,1,1,1,1.000000,True,10.0000,597.0650,0.016749
way/328520426,austin_centre,1,1,1,1.000000,True,10.0000,1114.8200,0.008970
way/328520427,austin_centre,1,1,1,1.000000,True,10.0000,1074.6050,0.009306
way/328520428,austin_centre,1,1,1,1.000000,True,10.0000,617.8550,0.016185
way/328526438,austin_centre,1,10,8,0.800000,False,8744.3000,13763.6800,0.635317
way/328526439,austin_centre,1,1,1,1.000000,True,10.0000,1146.2150,0.008724
way/328526440,austin_centre,1,31,31,1.000000,True,310.0000,71649.0600,0.004327
way/328526441,austin_centre,1,1,1,1.000000,True,10.0000,1950.2350,0.005128
way/328526442,austin_centre,1,1,1,1.000000,True,10.0000,1778.5600,0.005623
way/328526443,austin_centre,1,1,1,1.000000,True,10.0000,1504.8600,0.006645
way/328526444,austin_centre,1,1,1,1.000000,True,10.0000,1402.6250,0.007129
way/328526445,austin_centre,1,1,1,1.000000,True,10.0000,1982.9950,0.005043
way/328526446,austin_centre,1,1,1,1.000000,True,10.0000,1206.6250,0.008288
way/328526447,austin_centre,1,1,1,1.000000,True,10.0000,812.1050,0.012314
way/328526448,austin_centre,1,1,1,1.000000,True,10.0000,833.1750,0.012002
way/328526449,austin_centre,1,1,1,1.000000,True,10.0000,2047.5350,0.004884
way/328526450,austin_centre,1,1,1,1.000000,True,10.0000,2432.1850,0.004112
way/328526451,austin_centre,1,1,1,1.000000,True,10.0000,1164.3450,0.008589
way/328526452,austin_centre,1,1,1,1.000000,True,10.0000,1306.0950,0.007656
way/328526453,austin_centre,1,1,1,1.000000,True,10.0000,4766.5100,0.002098
way/328526454,austin_centre,1,25,20,0.800000,False,9604.1500,19310.9000,0.497343
way/328526455,austin_centre,1,1,1,1.000000,True,10.0000,2277.5900,0.004391
way/328529688,austin_centre,1,1,1,1.000000,True,10.0000,867.1250,0.011532
way/328529689,austin_centre,1,1,1,1.000000,True,10.0000,955.3250,0.010468
way/328529690,austin_centre,1,1,1,1.000000,True,10.0000,1784.8600,0.005603
way/328529693,austin_centre,1,1,1,1.000000,True,10.0000,942.3050,0.010612
way/328529696,austin_centre,1,1,1,1.000000,True,10.0000,702.5550,0.014234
way/328529698,austin_centre,1,1,1,1.000000,True,10.0000,930.9650,0.010742
way/328529699,austin_centre,1,1,1,1.000000,True,10.0000,352.3800,0.028378
way/328529700,austin_centre,1,1,1,1.000000,True,10.0000,552.4750,0.018100
way/328529701,austin_centre,1,1,1,1.000000,True,10.0000,571.9350,0.017485
way/328529702,austin_centre,1,1,1,1.000000,True,10.0000,1967.9100,0.005082
way/328529704,austin_centre,1,1,1,1.000000,True,10.0000,396.9350,0.025193
way/328529706,austin_centre,1,1,1,1.000000,True,10.0000,493.1500,0.020278
way/328529708,austin_centre,1,1,1,1.000000,True,10.0000,1853.0400,0.005397
way/328529709,austin_centre,1,1,1,1.000000,True,10.0000,936.1450,0.010682
way/328529710,austin_centre,1,1,1,1.000000,True,10.0000,430.6750,0.023219
way/328529714,austin_centre,1,1,1,1.000000,True,10.0000,427.9450,0.023367
way/328535175,austin_centre,1,1,1,1.000000,True,10.0000,1183.9450,0.008446
way/328535176,austin_centre,1,1,1,1.000000,True,10.0000,637.3150,0.015691
way/328535177,austin_centre,1,1,1,1.000000,True,10.0000,901.0400,0.011098
way/328535178,austin_centre,1,1,1,1.000000,True,10.0000,851.9350,0.011738
way/328535179,austin_centre,1,1,1,1.000000,True,10.0000,672.4550,0.014871
way/328535180,austin_centre,1,1,1,1.000000,True,10.0000,443.2050,0.022563
way/328535181,austin_centre,1,1,1,1.000000,True,10.0000,520.9750,0.019195
way/328535182,austin_centre,1,1,1,1.000000,True,10.0000,1569.8550,0.006370
way/328535183,austin_centre,1,2,2,1.000000,True,20.0000,1552.4600,0.012883
way/328605829,austin_centre,1,1,1,1.000000,True,10.0000,2453.7100,0.004075
way/328605831,austin_centre,1,1,1,1.000000,True,10.0000,574.9800,0.017392
way/328605839,austin_centre,1,2,2,1.000000,True,20.0000,488.3900,0.040951
way/328605855,austin_centre,1,1,1,1.000000,True,10.0000,540.2250,0.018511
way/328605869,austin_centre,1,2,2,1.000000,True,20.0000,1638.4900,0.012206
way/328607254,austin_centre,1,1,1,1.000000,True,10.0000,626.6400,0.015958
way/328607257,austin_centre,1,1,1,1.000000,True,10.0000,353.2200,0.028311
way/328607258,austin_centre,1,2,2,1.000000,True,20.0000,1627.0100,0.012292
way/328607260,austin_centre,1,1,1,1.000000,True,10.0000,1292.6900,0.007736
way/328607262,austin_centre,1,1,1,1.000000,True,10.0000,606.1650,0.016497
way/328607264,austin_centre,1,1,1,1.000000,True,10.0000,1242.8150,0.008046
way/328607265,austin_centre,1,2,2,1.000000,True,20.0000,1702.7500,0.011746
way/328607266,austin_centre,1,1,1,1.000000,True,10.0000,1506.5750,0.006638
way/328607268,austin_centre,1,2,2,1.000000,True,20.0000,1851.9900,0.010799
way/328607272,austin_centre,1,1,1,1.000000,True,10.0000,302.9950,0.033004
way/328607273,austin_centre,1,2,2,1.000000,True,20.0000,2205.9100,0.009067
way/328607274,austin_centre,1,1,1,1.000000,True,10.0000,859.1450,0.011639
way/328607275,austin_centre,1,2,2,1.000000,True,20.0000,2411.3600,0.008294
way/328607277,austin_centre,1,2,2,1.000000,True,20.0000,1833.8600,0.010906
way/328607278,austin_centre,1,2,2,1.000000,True,20.0000,1122.3800,0.017819
way/328607279,austin_centre,1,1,1,1.000000,True,10.0000,184.3800,0.054236
way/328607282,austin_centre,1,2,2,1.000000,True,20.0000,2732.4500,0.007319
way/328607283,austin_centre,1,2,2,1.000000,True,20.0000,2355.5000,0.008491
way/328622249,austin_centre,1,1,1,1.000000,True,10.0000,722.5400,0.013840
