cell,mode,stem,n_zones,area_plain_m2,area_multiplier_aware_m2,max_zone_multiplier,max_zone_list_multiplier,n_zones_excluded_not_in_total_area,parse_status
nyc_suburban,building,way_1108092635,1,123.17,123.17,1,1,0,ok
nyc_suburban,building,way_1108092636,1,103.19,103.19,1,1,0,ok
nyc_suburban,building,way_1108092637,1,104.42,104.42,1,1,0,ok
nyc_suburban,building,way_1108092638,1,138.86,138.86,1,1,0,ok
nyc_suburban,building,way_1108092639,1,108.91,108.91,1,1,0,ok
nyc_suburban,building,way_1108092640,1,93.52,93.52,1,1,0,ok
nyc_suburban,building,way_1108092641,1,83.3,83.3,1,1,0,ok
nyc_suburban,building,way_1108092642,1,100.3,100.3,1,1,0,ok
nyc_suburban,building,way_1108092643,1,77.45,77.45,1,1,0,ok
nyc_suburban,building,way_1108092644,1,86.88,86.88,1,1,0,ok
nyc_suburban,building,way_1108092645,1,90.95,90.95,1,1,0,ok
nyc_suburban,building,way_1108092646,1,98.87,98.87,1,1,0,ok
nyc_suburban,building,way_1108092647,1,94.58,94.58,1,1,0,ok
nyc_suburban,building,way_1108092648,1,140.33,140.33,1,1,0,ok
nyc_suburban,building,way_1108092649,1,83.5,83.5,1,1,0,ok
nyc_suburban,building,way_1108092650,1,122.07,122.07,1,1,0,ok
nyc_suburban,building,way_1108092651,1,100.75,100.75,1,1,0,ok
nyc_suburban,building,way_1108092652,1,94.56,94.56,1,1,0,ok
nyc_suburban,building,way_1108092653,1,85.53,85.53,1,1,0,ok
nyc_suburban,building,way_1108092654,1,218.46,218.46,1,1,0,ok
nyc_suburban,building,way_1108092655,1,103.33,103.33,1,1,0,ok
nyc_suburban,building,way_1108092656,1,86.41,86.41,1,1,0,ok
nyc_suburban,building,way_1108092657,1,133.34,133.34,1,1,0,ok
nyc_suburban,building,way_1108092658,1,94.11,94.11,1,1,0,ok
nyc_suburban,building,way_1108092659,1,151.15,151.15,1,1,0,ok
nyc_suburban,building,way_1108092660,1,103.4,103.4,1,1,0,ok
nyc_suburban,building,way_1108092661,1,136.64,136.64,1,1,0,ok
nyc_suburban,building,way_1108092662,1,97.97,97.97,1,1,0,ok
nyc_suburban,building,way_1108092663,1,90.47,90.47,1,1,0,ok
nyc_suburban,building,way_1108092664,1,102.38,102.38,1,1,0,ok
nyc_suburban,building,way_1108092665,1,100.37,100.37,1,1,0,ok
nyc_suburban,building,way_1108092666,1,137.89,137.89,1,1,0,ok
nyc_suburban,building,way_1108092667,1,93.13,93.13,1,1,0,ok
nyc_suburban,building,way_1108092668,1,110.17,110.17,1,1,0,ok
nyc_suburban,building,way_1108092669,1,135.53,135.53,1,1,0,ok
nyc_suburban,building,way_1108092670,1,97.51,97.51,1,1,0,ok
nyc_suburban,building,way_1108092671,1,149.19,149.19,1,1,0,ok
nyc_suburban,building,way_1108092672,1,173.42,173.42,1,1,0,ok
nyc_suburban,building,way_1108092673,1,85.44,85.44,1,1,0,ok
nyc_suburban,building,way_1108092674,1,104.39,104.39,1,1,0,ok
nyc_suburban,building,way_1108092675,1,90.95,90.95,1,1,0,ok
nyc_suburban,building,way_1108092676,1,101.46,101.46,1,1,0,ok
nyc_suburban,building,way_1108092677,1,102.16,102.16,1,1,0,ok
nyc_suburban,building,way_1108092678,1,148.62,148.62,1,1,0,ok
nyc_suburban,building,way_1108092679,1,83.92,83.92,1,1,0,ok
nyc_suburban,building,way_1108092680,1,102.38,102.38,1,1,0,ok
nyc_suburban,building,way_1108092682,1,132.61,132.61,1,1,0,ok
nyc_suburban,building,way_1108092683,1,91.85,91.85,1,1,0,ok
nyc_suburban,building,way_1108092684,1,103.29,103.29,1,1,0,ok
nyc_suburban,building,way_1108092685,1,119.92,119.92,1,1,0,ok
nyc_suburban,building,way_1108092686,1,145.38,145.38,1,1,0,ok
nyc_suburban,building,way_1108092687,1,89.17,89.17,1,1,0,ok
nyc_suburban,building,way_1108092688,1,80.24,80.24,1,1,0,ok
nyc_suburban,building,way_1108092689,1,147.56,147.56,1,1,0,ok
nyc_suburban,building,way_1108092690,1,100.37,100.37,1,1,0,ok
nyc_suburban,building,way_1108092691,1,230.28,230.28,1,1,0,ok
nyc_suburban,building,way_1108092692,1,153.01,153.01,1,1,0,ok
nyc_suburban,building,way_1108092693,1,144.16,144.16,1,1,0,ok
nyc_suburban,building,way_1108093294,1,45.85,45.85,1,1,0,ok
nyc_suburban,building,way_1108093295,1,142.17,142.17,1,1,0,ok
nyc_suburban,building,way_1108093296,1,105.14,105.14,1,1,0,ok
nyc_suburban,building,way_1108093297,1,38.88,38.88,1,1,0,ok
nyc_suburban,building,way_1108093298,1,100.18,100.18,1,1,0,ok
nyc_suburban,building,way_1108093299,1,105.95,105.95,1,1,0,ok
nyc_suburban,building,way_1108093300,1,138.0,138.0,1,1,0,ok
nyc_suburban,building,way_1108093301,1,94.44,94.44,1,1,0,ok
nyc_suburban,building,way_1108093302,1,84.92,84.92,1,1,0,ok
nyc_suburban,building,way_1108093303,1,86.17,86.17,1,1,0,ok
nyc_suburban,building,way_1108093304,1,57.62,57.62,1,1,0,ok
nyc_suburban,building,way_1108093305,1,124.95,124.95,1,1,0,ok
nyc_suburban,building,way_1108093306,1,105.72,105.72,1,1,0,ok
nyc_suburban,building,way_1108093307,1,144.36,144.36,1,1,0,ok
nyc_suburban,building,way_1108093308,1,149.06,149.06,1,1,0,ok
nyc_suburban,building,way_1108093309,1,125.29,125.29,1,1,0,ok
nyc_suburban,building,way_1108093310,1,110.24,110.24,1,1,0,ok
nyc_suburban,building,way_1108093311,1,32.06,32.06,1,1,0,ok
nyc_suburban,building,way_1108093312,1,146.94,146.94,1,1,0,ok
nyc_suburban,building,way_1108093313,1,95.74,95.74,1,1,0,ok
nyc_suburban,building,way_1108093314,1,132.84,132.84,1,1,0,ok
nyc_suburban,building,way_1108093315,1,106.69,106.69,1,1,0,ok
nyc_suburban,building,way_1108093316,1,126.71,126.71,1,1,0,ok
nyc_suburban,building,way_1108093317,1,113.82,113.82,1,1,0,ok
nyc_suburban,building,way_1108093318,1,141.78,141.78,1,1,0,ok
nyc_suburban,building,way_1108093319,1,182.83,182.83,1,1,0,ok
nyc_suburban,building,way_1108093320,1,165.09,165.09,1,1,0,ok
nyc_suburban,building,way_1108093321,1,139.5,139.5,1,1,0,ok
nyc_suburban,building,way_1108093322,1,120.88,120.88,1,1,0,ok
nyc_suburban,building,way_1108093323,1,199.7,199.7,1,1,0,ok
nyc_suburban,building,way_1108093324,1,30.06,30.06,1,1,0,ok
nyc_suburban,building,way_1108093325,1,82.83,82.83,1,1,0,ok
nyc_suburban,building,way_1108093326,1,103.61,103.61,1,1,0,ok
nyc_suburban,building,way_1108093327,1,102.13,102.13,1,1,0,ok
nyc_suburban,building,way_1108093328,1,100.06,100.06,1,1,0,ok
nyc_suburban,building,way_1108093329,1,120.49,120.49,1,1,0,ok
nyc_suburban,building,way_1108093330,1,106.33,106.33,1,1,0,ok
nyc_suburban,building,way_1108093331,1,136.1,136.1,1,1,0,ok
nyc_suburban,building,way_1108093332,1,110.81,110.81,1,1,0,ok
nyc_suburban,building,way_1108093333,1,145.98,145.98,1,1,0,ok
nyc_suburban,building,way_1108093334,1,119.13,119.13,1,1,0,ok
nyc_suburban,building,way_1108093335,1,97.17,97.17,1,1,0,ok
nyc_suburban,building,way_1108093336,1,135.72,135.72,1,1,0,ok
nyc_suburban,building,way_1108093337,1,56.84,56.84,1,1,0,ok
nyc_suburban,building,way_1110653505,1,94.84,94.84,1,1,0,ok
nyc_suburban,building,way_1110653506,1,64.33,64.33,1,1,0,ok
nyc_suburban,building,way_1110653507,1,98.52,98.52,1,1,0,ok
nyc_suburban,building,way_1110653508,1,106.5,106.5,1,1,0,ok
nyc_suburban,building,way_1110653509,1,94.29,94.29,1,1,0,ok
nyc_suburban,building,way_1110653510,1,100.69,100.69,1,1,0,ok
nyc_suburban,building,way_1110653511,1,161.28,161.28,1,1,0,ok
nyc_suburban,building,way_1110653512,1,76.74,76.74,1,1,0,ok
nyc_suburban,building,way_1110653513,1,106.46,106.46,1,1,0,ok
nyc_suburban,building,way_1110653514,1,125.09,125.09,1,1,0,ok
nyc_suburban,building,way_1110653515,1,125.51,125.51,1,1,0,ok
nyc_suburban,building,way_1110653516,1,39.7,39.7,1,1,0,ok
nyc_suburban,building,way_1110653601,1,149.13,149.13,1,1,0,ok
nyc_suburban,building,way_1110653602,1,125.68,125.68,1,1,0,ok
nyc_suburban,building,way_1110653608,1,85.65,85.65,1,1,0,ok
nyc_suburban,building,way_1110653609,1,105.26,105.26,1,1,0,ok
nyc_suburban,building,way_1110653610,1,45.18,45.18,1,1,0,ok
nyc_suburban,building,way_1110653611,1,45.15,45.15,1,1,0,ok
nyc_suburban,building,way_1110653728,1,132.99,132.99,1,1,0,ok
nyc_suburban,building,way_1110654035,1,60.78,60.78,1,1,0,ok
nyc_suburban,building,way_605951159,1,204.85,204.85,1,1,0,ok
nyc_suburban,building,way_610017055,1,107.71,107.71,1,1,0,ok
nyc_suburban,building,way_610017056,1,139.08,139.08,1,1,0,ok
nyc_suburban,building,way_610017057,1,145.07,145.07,1,1,0,ok
nyc_suburban,building,way_610017058,1,346.57,346.57,1,1,0,ok
nyc_suburban,building,way_610017059,1,211.58,211.58,1,1,0,ok
nyc_suburban,building,way_610017060,1,137.67,137.67,1,1,0,ok
nyc_suburban,building,way_610017061,1,432.68,432.68,1,1,0,ok
nyc_suburban,building,way_610017062,1,717.62,717.62,1,1,0,ok
nyc_suburban,building,way_610017063,1,210.59,210.59,1,1,0,ok
nyc_suburban,building,way_610017064,1,100.2,100.2,1,1,0,ok
nyc_suburban,building,way_610017065,1,393.11,393.11,1,1,0,ok
nyc_suburban,building,way_610017066,1,87.47,87.47,1,1,0,ok
nyc_suburban,building,way_610017067,1,432.85,432.85,1,1,0,ok
nyc_suburban,building,way_610017069,1,436.29,436.29,1,1,0,ok
nyc_suburban,building,way_610017070,1,157.81,157.81,1,1,0,ok
nyc_suburban,building,way_610017071,1,258.35,258.35,1,1,0,ok
nyc_suburban,building,way_610017072,1,459.73,459.73,1,1,0,ok
nyc_suburban,building,way_610017073,1,93.99,93.99,1,1,0,ok
nyc_suburban,building,way_610017074,1,239.12,239.12,1,1,0,ok
nyc_suburban,building,way_610017075,1,241.34,241.34,1,1,0,ok
nyc_suburban,building,way_610017076,1,121.07,121.07,1,1,0,ok
nyc_suburban,building,way_610017077,1,115.59,115.59,1,1,0,ok
nyc_suburban,building,way_610017078,1,63.46,63.46,1,1,0,ok
nyc_suburban,building,way_610017079,1,232.5,232.5,1,1,0,ok
nyc_suburban,building,way_610017080,1,267.05,267.05,1,1,0,ok
nyc_suburban,building,way_610017081,1,444.47,444.47,1,1,0,ok
nyc_suburban,building,way_610017082,1,153.1,153.1,1,1,0,ok
nyc_suburban,building,way_610017083,1,184.21,184.21,1,1,0,ok
nyc_suburban,building,way_610017084,1,157.53,157.53,1,1,0,ok
nyc_suburban,building,way_610017085,1,106.81,106.81,1,1,0,ok
nyc_suburban,building,way_610017086,1,226.76,226.76,1,1,0,ok
nyc_suburban,building,way_610017087,1,385.88,385.88,1,1,0,ok
nyc_suburban,building,way_610017088,1,392.57,392.57,1,1,0,ok
nyc_suburban,building,way_610017090,1,318.25,318.25,1,1,0,ok
nyc_suburban,building,way_610017091,1,201.85,201.85,1,1,0,ok
nyc_suburban,building,way_610017092,1,842.67,842.67,1,1,0,ok
nyc_suburban,building,way_610017093,1,421.05,421.05,1,1,0,ok
nyc_suburban,building,way_610017094,1,2073.11,2073.11,1,1,0,ok
nyc_suburban,building,way_610017095,1,582.06,582.06,1,1,0,ok
nyc_suburban,building,way_610017096,1,543.73,543.73,1,1,0,ok
nyc_suburban,building,way_610017097,1,543.59,543.59,1,1,0,ok
nyc_suburban,building,way_610017098,1,543.63,543.63,1,1,0,ok
nyc_suburban,building,way_610017099,1,309.56,309.56,1,1,0,ok
nyc_suburban,building,way_610017101,1,214.26,214.26,1,1,0,ok
nyc_suburban,building,way_610017103,1,276.9,276.9,1,1,0,ok
nyc_suburban,building,way_610017104,1,144.82,144.82,1,1,0,ok
nyc_suburban,building,way_610017105,1,169.74,169.74,1,1,0,ok
nyc_suburban,building,way_610017110,1,371.9,371.9,1,1,0,ok
nyc_suburban,building,way_610017111,1,220.04,220.04,1,1,0,ok
nyc_suburban,building,way_610017112,1,433.98,433.98,1,1,0,ok
nyc_suburban,building,way_610017113,1,648.17,648.17,1,1,0,ok
nyc_suburban,building,way_610017114,1,212.42,212.42,1,1,0,ok
nyc_suburban,building,way_610017115,1,133.83,133.83,1,1,0,ok
nyc_suburban,building,way_610017116,1,643.45,643.45,1,1,0,ok
nyc_suburban,building,way_610017117,1,116.58,116.58,1,1,0,ok
nyc_suburban,building,way_610017118,1,144.38,144.38,1,1,0,ok
nyc_suburban,building,way_610017119,1,531.97,531.97,1,1,0,ok
nyc_suburban,building,way_610017120,1,808.55,808.55,1,1,0,ok
nyc_suburban,building,way_610017122,1,210.29,210.29,1,1,0,ok
nyc_suburban,building,way_610017123,1,444.99,444.99,1,1,0,ok
nyc_suburban,building,way_610017124,1,214.75,214.75,1,1,0,ok
nyc_suburban,building,way_610017125,1,342.0,342.0,1,1,0,ok
nyc_suburban,building,way_610017126,1,150.56,150.56,1,1,0,ok
nyc_suburban,building,way_610017127,1,107.27,107.27,1,1,0,ok
nyc_suburban,building,way_610017128,1,313.03,313.03,1,1,0,ok
nyc_suburban,building,way_610017129,1,282.27,282.27,1,1,0,ok
nyc_suburban,building,way_610017130,1,269.11,269.11,1,1,0,ok
nyc_suburban,building,way_610017131,1,225.99,225.99,1,1,0,ok
nyc_suburban,building,way_610017132,1,445.71,445.71,1,1,0,ok
nyc_suburban,building,way_610017142,1,1922.89,1922.89,1,1,0,ok
nyc_suburban,building,way_610017143,1,304.15,304.15,1,1,0,ok
nyc_suburban,building,way_610017144,1,252.19,252.19,1,1,0,ok
nyc_suburban,building,way_610017145,1,104.04,104.04,1,1,0,ok
nyc_suburban,building,way_610017146,1,92.77,92.77,1,1,0,ok
nyc_suburban,building,way_610017147,1,87.37,87.37,1,1,0,ok
nyc_suburban,building,way_610017148,1,77.25,77.25,1,1,0,ok
nyc_suburban,building,way_610017149,1,74.45,74.45,1,1,0,ok
nyc_suburban,building,way_610017150,1,71.51,71.51,1,1,0,ok
nyc_suburban,building,way_610017151,1,83.96,83.96,1,1,0,ok
nyc_suburban,building,way_610017152,1,332.31,332.31,1,1,0,ok
nyc_suburban,building,way_610017153,1,436.54,436.54,1,1,0,ok
nyc_suburban,building,way_610017154,1,114.11,114.11,1,1,0,ok
nyc_suburban,building,way_610017155,1,400.72,400.72,1,1,0,ok
nyc_suburban,building,way_610017156,1,314.28,314.28,1,1,0,ok
nyc_suburban,building,way_610017157,1,118.11,118.11,1,1,0,ok
nyc_suburban,building,way_610017158,1,101.5,101.5,1,1,0,ok
nyc_suburban,building,way_610017159,1,130.88,130.88,1,1,0,ok
nyc_suburban,building,way_610017160,1,159.75,159.75,1,1,0,ok
nyc_suburban,building,way_610017161,1,335.48,335.48,1,1,0,ok
nyc_suburban,building,way_610130112,1,289.08,289.08,1,1,0,ok
nyc_suburban,building,way_610130113,1,510.75,510.75,1,1,0,ok
nyc_suburban,building,way_610130114,1,283.5,283.5,1,1,0,ok
nyc_suburban,building,way_610130115,1,1373.58,1373.58,1,1,0,ok
nyc_suburban,building,way_610130116,1,177.17,177.17,1,1,0,ok
nyc_suburban,building,way_610130117,1,129.57,129.57,1,1,0,ok
nyc_suburban,building,way_610130118,1,245.48,245.48,1,1,0,ok
nyc_suburban,building,way_610130119,1,163.82,163.82,1,1,0,ok
nyc_suburban,building,way_610130120,1,136.35,136.35,1,1,0,ok
nyc_suburban,building,way_610130121,1,68.97,68.97,1,1,0,ok
nyc_suburban,building,way_610130122,1,65.86,65.86,1,1,0,ok
nyc_suburban,building,way_610130125,1,307.79,307.79,1,1,0,ok
nyc_suburban,building,way_610130126,1,105.66,105.66,1,1,0,ok
nyc_suburban,building,way_610130127,1,125.38,125.38,1,1,0,ok
nyc_suburban,building,way_610130128,1,37.89,37.89,1,1,0,ok
nyc_suburban,building,way_610130130,1,176.41,176.41,1,1,0,ok
nyc_suburban,building,way_610130131,1,293.63,293.63,1,1,0,ok
nyc_suburban,building,way_610130132,1,184.53,184.53,1,1,0,ok
nyc_suburban,building,way_610130133,1,251.87,251.87,1,1,0,ok
nyc_suburban,building,way_610130134,1,485.76,485.76,1,1,0,ok
nyc_suburban,building,way_610130135,1,172.17,172.17,1,1,0,ok
nyc_suburban,building,way_610130136,1,157.88,157.88,1,1,0,ok
nyc_suburban,building,way_610130137,1,201.7,201.7,1,1,0,ok
nyc_suburban,building,way_610130138,1,152.44,152.44,1,1,0,ok
nyc_suburban,building,way_610130139,1,151.19,151.19,1,1,0,ok
nyc_suburban,building,way_610130140,1,167.16,167.16,1,1,0,ok
nyc_suburban,building,way_610130141,1,265.88,265.88,1,1,0,ok
nyc_suburban,building,way_610130142,1,868.36,868.36,1,1,0,ok
nyc_suburban,building,way_610130143,1,130.06,130.06,1,1,0,ok
nyc_suburban,building,way_610130144,1,5131.52,5131.52,1,1,0,ok
nyc_suburban,building,way_610130145,1,515.06,515.06,1,1,0,ok
nyc_suburban,building,way_610130146,1,218.37,218.37,1,1,0,ok
nyc_suburban,building,way_813293017,1,82.13,82.13,1,1,0,ok
nyc_suburban,building,way_813293018,1,83.5,83.5,1,1,0,ok
nyc_suburban,building,way_813297299,1,83.5,83.5,1,1,0,ok
nyc_suburban,building,way_813297300,1,83.51,83.51,1,1,0,ok
nyc_suburban,building,way_813297301,1,83.5,83.5,1,1,0,ok
nyc_suburban,building,way_813297302,1,123.95,123.95,1,1,0,ok
nyc_suburban,building,way_813297303,1,83.51,83.51,1,1,0,ok
nyc_suburban,building,way_813297304,1,32.78,32.78,1,1,0,ok
nyc_suburban,building,way_813297305,1,32.78,32.78,1,1,0,ok
nyc_suburban,building,way_813297306,1,83.51,83.51,1,1,0,ok
nyc_suburban,building,way_813297307,1,114.35,114.35,1,1,0,ok
nyc_suburban,building,way_813297308,1,80.56,80.56,1,1,0,ok
nyc_suburban,building,way_813297309,1,33.41,33.41,1,1,0,ok
nyc_suburban,building,way_813297310,1,88.5,88.5,1,1,0,ok
nyc_suburban,building,way_813297311,1,81.19,81.19,1,1,0,ok
nyc_suburban,building,way_813297312,1,80.56,80.56,1,1,0,ok
nyc_suburban,building,way_813297313,1,89.67,89.67,1,1,0,ok
nyc_suburban,building,way_813297314,1,77.03,77.03,1,1,0,ok
nyc_suburban,building,way_813297315,1,30.25,30.25,1,1,0,ok
nyc_suburban,building,way_813297316,1,30.22,30.22,1,1,0,ok
nyc_suburban,building,way_813297317,1,24.91,24.91,1,1,0,ok
nyc_suburban,building,way_813297318,1,24.86,24.86,1,1,0,ok
nyc_suburban,building,way_813297727,1,83.04,83.04,1,1,0,ok
nyc_suburban,building,way_813304046,1,80.14,80.14,1,1,0,ok
nyc_suburban,building,way_813304047,1,38.49,38.49,1,1,0,ok
nyc_suburban,building,way_813304048,1,64.83,64.83,1,1,0,ok
nyc_suburban,building,way_813304049,1,83.72,83.72,1,1,0,ok
nyc_suburban,building,way_813304050,1,108.18,108.18,1,1,0,ok
nyc_suburban,building,way_813304051,1,42.88,42.88,1,1,0,ok
nyc_suburban,building,way_813304052,1,163.11,163.11,1,1,0,ok
nyc_suburban,building,way_813304053,1,166.0,166.0,1,1,0,ok
nyc_suburban,building,way_813304054,1,135.94,135.94,1,1,0,ok
nyc_suburban,building,way_813304055,1,30.27,30.27,1,1,0,ok
nyc_suburban,building,way_813304056,1,91.66,91.66,1,1,0,ok
nyc_suburban,building,way_813304057,1,138.62,138.62,1,1,0,ok
nyc_suburban,building,way_813304058,1,27.46,27.46,1,1,0,ok
nyc_suburban,building,way_813304059,1,73.1,73.1,1,1,0,ok
nyc_suburban,building,way_813304060,1,174.54,174.54,1,1,0,ok
nyc_suburban,building,way_813304061,1,140.98,140.98,1,1,0,ok
nyc_suburban,building,way_813304062,1,139.49,139.49,1,1,0,ok
nyc_suburban,building,way_813470150,1,36.78,36.78,1,1,0,ok
nyc_suburban,building,way_813470151,1,27.83,27.83,1,1,0,ok
nyc_suburban,building,way_813470152,1,130.76,130.76,1,1,0,ok
nyc_suburban,building,way_813470153,1,128.82,128.82,1,1,0,ok
nyc_suburban,building,way_813470154,1,129.12,129.12,1,1,0,ok
nyc_suburban,building,way_813470155,1,47.3,47.3,1,1,0,ok
nyc_suburban,building,way_813470156,1,31.37,31.37,1,1,0,ok
nyc_suburban,building,way_813470157,1,39.13,39.13,1,1,0,ok
nyc_suburban,building,way_813470158,1,119.58,119.58,1,1,0,ok
nyc_suburban,building,way_813470159,1,91.2,91.2,1,1,0,ok
nyc_suburban,building,way_813470160,1,26.47,26.47,1,1,0,ok
nyc_suburban,building,way_813470161,1,126.59,126.59,1,1,0,ok
nyc_suburban,building,way_813470162,1,101.9,101.9,1,1,0,ok
nyc_suburban,building,way_813470163,1,27.71,27.71,1,1,0,ok
nyc_suburban,building,way_813470164,1,106.02,106.02,1,1,0,ok
nyc_suburban,building,way_813470165,1,98.49,98.49,1,1,0,ok
nyc_suburban,building,way_813470166,1,32.94,32.94,1,1,0,ok
nyc_suburban,building,way_813470167,1,119.76,119.76,1,1,0,ok
nyc_suburban,building,way_813470168,1,140.26,140.26,1,1,0,ok
nyc_suburban,building,way_813470169,1,146.48,146.48,1,1,0,ok
nyc_suburban,building,way_813470170,1,127.88,127.88,1,1,0,ok
nyc_suburban,building,way_813470171,1,122.12,122.12,1,1,0,ok
nyc_suburban,building,way_813470172,1,78.36,78.36,1,1,0,ok
nyc_suburban,building,way_813470173,1,195.73,195.73,1,1,0,ok
nyc_suburban,building,way_813470174,1,97.64,97.64,1,1,0,ok
nyc_suburban,building,way_813470175,1,36.47,36.47,1,1,0,ok
nyc_suburban,building,way_813470176,1,92.54,92.54,1,1,0,ok
nyc_suburban,building,way_813470177,1,100.32,100.32,1,1,0,ok
nyc_suburban,building,way_813470178,1,76.6,76.6,1,1,0,ok
nyc_suburban,building,way_813470179,1,80.5,80.5,1,1,0,ok
nyc_suburban,building,way_813470180,1,80.41,80.41,1,1,0,ok
nyc_suburban,building,way_813470181,1,34.22,34.22,1,1,0,ok
nyc_suburban,building,way_813470182,1,84.06,84.06,1,1,0,ok
nyc_suburban,building,way_813470183,1,21.47,21.47,1,1,0,ok
nyc_suburban,building,way_813470184,1,90.23,90.23,1,1,0,ok
nyc_suburban,building,way_813470185,1,28.98,28.98,1,1,0,ok
nyc_suburban,building,way_813470186,1,70.78,70.78,1,1,0,ok
nyc_suburban,building,way_813470187,1,81.8,81.8,1,1,0,ok
nyc_suburban,building,way_813470188,1,23.07,23.07,1,1,0,ok
nyc_suburban,building,way_813470189,1,48.06,48.06,1,1,0,ok
nyc_suburban,building,way_813470190,1,74.92,74.92,1,1,0,ok
nyc_suburban,building,way_813470191,1,27.87,27.87,1,1,0,ok
nyc_suburban,building,way_813470192,1,73.2,73.2,1,1,0,ok
nyc_suburban,building,way_813470193,1,149.54,149.54,1,1,0,ok
nyc_suburban,building,way_813470194,1,40.8,40.8,1,1,0,ok
nyc_suburban,building,way_813470195,1,147.72,147.72,1,1,0,ok
nyc_suburban,building,way_813470196,1,145.43,145.43,1,1,0,ok
nyc_suburban,building,way_813470197,1,80.37,80.37,1,1,0,ok
nyc_suburban,building,way_813470198,1,32.95,32.95,1,1,0,ok
nyc_suburban,building,way_813470199,1,28.14,28.14,1,1,0,ok
nyc_suburban,building,way_813470200,1,74.0,74.0,1,1,0,ok
nyc_suburban,building,way_813470201,1,37.57,37.57,1,1,0,ok
nyc_suburban,building,way_813470202,1,77.18,77.18,1,1,0,ok
nyc_suburban,building,way_813470203,1,33.16,33.16,1,1,0,ok
nyc_suburban,building,way_813470204,1,79.07,79.07,1,1,0,ok
nyc_suburban,building,way_813470205,1,79.22,79.22,1,1,0,ok
nyc_suburban,building,way_813470206,1,109.83,109.83,1,1,0,ok
nyc_suburban,building,way_813470207,1,34.69,34.69,1,1,0,ok
nyc_suburban,building,way_813470208,1,30.45,30.45,1,1,0,ok
nyc_suburban,building,way_813470209,1,81.8,81.8,1,1,0,ok
nyc_suburban,building,way_813470210,1,98.77,98.77,1,1,0,ok
nyc_suburban,building,way_813470211,1,77.71,77.71,1,1,0,ok
nyc_suburban,building,way_813470212,1,135.47,135.47,1,1,0,ok
nyc_suburban,building,way_813470213,1,27.62,27.62,1,1,0,ok
nyc_suburban,building,way_813470214,1,79.01,79.01,1,1,0,ok
nyc_suburban,building,way_813470215,1,27.27,27.27,1,1,0,ok
nyc_suburban,building,way_813470216,1,75.65,75.65,1,1,0,ok
nyc_suburban,building,way_813470217,1,72.5,72.5,1,1,0,ok
nyc_suburban,building,way_813470218,1,77.61,77.61,1,1,0,ok
nyc_suburban,building,way_813470219,1,73.28,73.28,1,1,0,ok
nyc_suburban,building,way_813470220,1,128.83,128.83,1,1,0,ok
nyc_suburban,building,way_813470221,1,85.19,85.19,1,1,0,ok
nyc_suburban,building,way_813470222,1,111.49,111.49,1,1,0,ok
nyc_suburban,building,way_813470223,1,74.62,74.62,1,1,0,ok
nyc_suburban,building,way_813470224,1,39.14,39.14,1,1,0,ok
nyc_suburban,building,way_813470225,1,80.02,80.02,1,1,0,ok
nyc_suburban,building,way_813470226,1,30.73,30.73,1,1,0,ok
nyc_suburban,building,way_813470227,1,78.58,78.58,1,1,0,ok
nyc_suburban,building,way_813470228,1,23.82,23.82,1,1,0,ok
nyc_suburban,building,way_813470229,1,29.97,29.97,1,1,0,ok
nyc_suburban,building,way_813470230,1,84.09,84.09,1,1,0,ok
nyc_suburban,building,way_813470231,1,79.92,79.92,1,1,0,ok
nyc_suburban,building,way_813470232,1,102.73,102.73,1,1,0,ok
nyc_suburban,building,way_813470233,1,86.87,86.87,1,1,0,ok
nyc_suburban,building,way_813470234,1,25.07,25.07,1,1,0,ok
nyc_suburban,building,way_813470235,1,29.69,29.69,1,1,0,ok
nyc_suburban,building,way_813470236,1,116.47,116.47,1,1,0,ok
nyc_suburban,building,way_813470237,1,101.19,101.19,1,1,0,ok
nyc_suburban,building,way_813470238,1,23.73,23.73,1,1,0,ok
nyc_suburban,building,way_813470239,1,23.67,23.67,1,1,0,ok
nyc_suburban,building,way_813470240,1,104.7,104.7,1,1,0,ok
nyc_suburban,building,way_813470241,1,83.84,83.84,1,1,0,ok
nyc_suburban,building,way_813470242,1,94.22,94.22,1,1,0,ok
nyc_suburban,building,way_813470243,1,79.49,79.49,1,1,0,ok
nyc_suburban,building,way_813470244,1,27.48,27.48,1,1,0,ok
nyc_suburban,building,way_813470245,1,79.32,79.32,1,1,0,ok
nyc_suburban,building,way_813470246,1,26.02,26.02,1,1,0,ok
nyc_suburban,building,way_813470247,1,110.38,110.38,1,1,0,ok
nyc_suburban,building,way_813470248,1,32.75,32.75,1,1,0,ok
nyc_suburban,building,way_813470249,1,77.5,77.5,1,1,0,ok
nyc_suburban,building,way_813470250,1,80.77,80.77,1,1,0,ok
nyc_suburban,building,way_813470251,1,31.67,31.67,1,1,0,ok
nyc_suburban,building,way_813470252,1,36.87,36.87,1,1,0,ok
nyc_suburban,building,way_813470253,1,95.71,95.71,1,1,0,ok
nyc_suburban,building,way_813470254,1,20.91,20.91,1,1,0,ok
nyc_suburban,building,way_813470255,1,80.55,80.55,1,1,0,ok
nyc_suburban,building,way_813470256,1,82.96,82.96,1,1,0,ok
nyc_suburban,building,way_813470257,1,77.89,77.89,1,1,0,ok
nyc_suburban,building,way_813470258,1,57.05,57.05,1,1,0,ok
nyc_suburban,building,way_813470259,1,74.79,74.79,1,1,0,ok
