osm_id,year_built,data_quality_flag,run2_archetype,head_vintage,head_vintage_tier,e02_vintage,e02_archetype,cell
way/442622326,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622327,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERef1980to2004,GROUPMODE_MED,DOERef1980to2004,SmallOffice,la_suburban
way/442622328,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622329,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622330,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622331,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622332,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622333,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERef1980to2004,GROUPMODE_MED,DOERef1980to2004,SmallOffice,la_suburban
way/442622336,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERef1980to2004,GROUPMODE_MED,DOERef1980to2004,SmallOffice,la_suburban
way/442622339,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622342,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622343,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622344,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622345,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622346,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622347,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622348,2007.0,no_floors,MidriseApartment,90.1-2007,OBSERVED_YEAR,90.1-2007,MidriseApartment,la_suburban
way/442622350,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622352,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERef1980to2004,GROUPMODE_MED,DOERef1980to2004,SmallOffice,la_suburban
way/442622353,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622354,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622355,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622356,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622357,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622358,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622359,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622360,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622361,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622362,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622363,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622364,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622365,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622366,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622367,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622368,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622369,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622371,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERef1980to2004,GROUPMODE_MED,DOERef1980to2004,SmallOffice,la_suburban
way/442622373,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622374,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622376,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622377,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622378,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622381,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622382,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622384,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622386,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622387,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622388,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622390,1988.0,no_floors,MidriseApartment,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MidriseApartment,la_suburban
way/442622391,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622392,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622394,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622395,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622397,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622399,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622401,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622402,,"no_floors,no_year",PrimarySchool,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,PrimarySchool,la_suburban
way/442622403,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622406,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622407,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622408,2007.0,no_floors,MidriseApartment,90.1-2007,OBSERVED_YEAR,90.1-2007,MidriseApartment,la_suburban
way/442622409,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622410,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622411,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622412,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622413,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622414,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622415,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622416,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622417,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622418,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622419,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622420,1988.0,no_floors,MidriseApartment,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MidriseApartment,la_suburban
way/442622421,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622423,1990.0,no_floors,MidriseApartment,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MidriseApartment,la_suburban
way/442622424,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622425,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622426,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622427,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622428,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622429,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622430,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622431,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622434,2007.0,no_floors,MidriseApartment,90.1-2007,OBSERVED_YEAR,90.1-2007,MidriseApartment,la_suburban
way/442622435,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622437,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622438,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622439,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622440,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622441,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622442,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622443,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622444,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERef1980to2004,GROUPMODE_MED,DOERef1980to2004,SmallOffice,la_suburban
way/442622445,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622446,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622447,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442622448,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624555,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624557,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624558,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624559,1953.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624560,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624561,1952.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624562,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624563,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624564,1971.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624565,1999.0,no_floors,MidriseApartment,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MidriseApartment,la_suburban
way/442624569,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624570,1989.0,no_floors,MidriseApartment,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MidriseApartment,la_suburban
way/442624571,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624576,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624580,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624584,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624585,1969.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624586,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624587,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624590,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624591,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624592,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624593,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624594,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624597,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624598,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624599,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624601,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624602,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624604,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624607,1973.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624610,1953.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624612,1977.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624614,1964.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624618,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624619,1956.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624621,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624622,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624623,1953.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624626,1974.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624628,1953.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624629,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624631,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624632,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624633,1953.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624634,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624636,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624637,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624639,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624640,1977.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624641,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624643,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624645,1971.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624647,1972.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624648,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624649,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624650,1977.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624653,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624656,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624659,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624660,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624661,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624663,1957.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624666,1953.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624668,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624669,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624670,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624671,1954.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624672,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624674,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624675,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624677,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624678,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624680,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624681,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624683,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624684,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624686,1953.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624688,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624689,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624690,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624694,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624695,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624697,1989.0,no_floors,MidriseApartment,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MidriseApartment,la_suburban
way/442624698,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624699,1956.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624700,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624701,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624702,1967.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624703,1957.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624704,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624705,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624707,1952.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624709,1989.0,no_floors,MidriseApartment,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MidriseApartment,la_suburban
way/442624710,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624711,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624712,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624716,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624720,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624724,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624737,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624741,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624749,1989.0,no_floors,MidriseApartment,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MidriseApartment,la_suburban
way/442624752,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624753,1989.0,no_floors,MidriseApartment,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MidriseApartment,la_suburban
way/442624754,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
