surface_class,tilt_reported,surface_name,zone_name,storey_token,cell,stem,mode,run_label,has_fatal,population,_run_summary,_n_upside_down,_n_zones_total,_n_zones_upside_down,_fatal_zone,_fatal_zone_upside_down,_n_top_floor_zones,_n_top_floor_zones_upside_down
Floor,0.0,BLOCK RELATION/6356884_WHOLE STOREY 2 FLOOR 0001_1,RELATION/6356884_F2_WHOLE,F2,la_urban,relation_6356884,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6356884_WHOLE STOREY 2 CEILING 0001_1,RELATION/6356884_F2_WHOLE,F2,la_urban,relation_6356884,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6356884_WHOLE STOREY 3 FLOOR 0001_1,RELATION/6356884_F3_WHOLE,F3,la_urban,relation_6356884,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6356884_WHOLE STOREY 3 CEILING 0001_1,RELATION/6356884_F3_WHOLE,F3,la_urban,relation_6356884,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6356884_WHOLE STOREY 4 FLOOR 0001_1,RELATION/6356884_F4_WHOLE,F4,la_urban,relation_6356884,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6356884_WHOLE STOREY 4 CEILING 0001_1,RELATION/6356884_F4_WHOLE,F4,la_urban,relation_6356884,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6356884_WHOLE STOREY 5 FLOOR 0001_1,RELATION/6356884_F5_WHOLE,F5,la_urban,relation_6356884,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6356884_WHOLE STOREY 5 CEILING 0001_1,RELATION/6356884_F5_WHOLE,F5,la_urban,relation_6356884,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6356884_WHOLE STOREY 6 FLOOR 0001_1,RELATION/6356884_F6_WHOLE,F6,la_urban,relation_6356884,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6356884_WHOLE STOREY 6 CEILING 0001_1,RELATION/6356884_F6_WHOLE,F6,la_urban,relation_6356884,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6356884_WHOLE STOREY 7 FLOOR 0001_1,RELATION/6356884_F7_WHOLE,F7,la_urban,relation_6356884,auto,background,False,background,,,,,,,,
,,,,,la_urban,relation_6356884,auto,background,False,background,True,16.0,8.0,8.0,,,1.0,1.0
,,,,,la_urban,relation_6356884,building,background,False,background,True,0.0,1.0,0.0,,,1.0,0.0
,,,,,la_urban,relation_6356884,fast_zone,background,False,background,True,0.0,8.0,0.0,,,1.0,0.0
,,,,,la_urban,relation_6356884,floor,background,False,background,True,0.0,8.0,0.0,,,1.0,0.0
,,,,,la_urban,relation_6356884,layout_assign,background,False,background,True,0.0,27.0,0.0,,,0.0,0.0
Floor,0.0,BLOCK RELATION/6356886_WHOLE STOREY 0 FLOOR 0001,RELATION/6356886_F0_WHOLE,F0,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6356886_WHOLE STOREY 12 ROOF 0001,RELATION/6356886_F12_WHOLE,F12,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6356886_WHOLE STOREY 0 CEILING 0001_1,RELATION/6356886_F0_WHOLE,F0,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6356886_WHOLE STOREY 1 FLOOR 0001_1,RELATION/6356886_F1_WHOLE,F1,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6356886_WHOLE STOREY 1 CEILING 0001_1,RELATION/6356886_F1_WHOLE,F1,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6356886_WHOLE STOREY 2 FLOOR 0001_1,RELATION/6356886_F2_WHOLE,F2,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6356886_WHOLE STOREY 2 CEILING 0001_1,RELATION/6356886_F2_WHOLE,F2,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6356886_WHOLE STOREY 3 FLOOR 0001_1,RELATION/6356886_F3_WHOLE,F3,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6356886_WHOLE STOREY 3 CEILING 0001_1,RELATION/6356886_F3_WHOLE,F3,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6356886_WHOLE STOREY 4 FLOOR 0001_1,RELATION/6356886_F4_WHOLE,F4,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6356886_WHOLE STOREY 4 CEILING 0001_1,RELATION/6356886_F4_WHOLE,F4,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6356886_WHOLE STOREY 5 FLOOR 0001_1,RELATION/6356886_F5_WHOLE,F5,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6356886_WHOLE STOREY 5 CEILING 0001_1,RELATION/6356886_F5_WHOLE,F5,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6356886_WHOLE STOREY 6 FLOOR 0001_1,RELATION/6356886_F6_WHOLE,F6,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6356886_WHOLE STOREY 6 CEILING 0001_1,RELATION/6356886_F6_WHOLE,F6,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6356886_WHOLE STOREY 7 FLOOR 0001_1,RELATION/6356886_F7_WHOLE,F7,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6356886_WHOLE STOREY 7 CEILING 0001_1,RELATION/6356886_F7_WHOLE,F7,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6356886_WHOLE STOREY 8 FLOOR 0001_1,RELATION/6356886_F8_WHOLE,F8,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6356886_WHOLE STOREY 8 CEILING 0001_1,RELATION/6356886_F8_WHOLE,F8,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6356886_WHOLE STOREY 9 FLOOR 0001_1,RELATION/6356886_F9_WHOLE,F9,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6356886_WHOLE STOREY 9 CEILING 0001_1,RELATION/6356886_F9_WHOLE,F9,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6356886_WHOLE STOREY 10 FLOOR 0001_1,RELATION/6356886_F10_WHOLE,F10,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6356886_WHOLE STOREY 10 CEILING 0001_1,RELATION/6356886_F10_WHOLE,F10,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6356886_WHOLE STOREY 11 FLOOR 0001_1,RELATION/6356886_F11_WHOLE,F11,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6356886_WHOLE STOREY 11 CEILING 0001_1,RELATION/6356886_F11_WHOLE,F11,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6356886_WHOLE STOREY 12 FLOOR 0001_1,RELATION/6356886_F12_WHOLE,F12,la_urban,relation_6356886,auto,background,False,background,,,,,,,,
,,,,,la_urban,relation_6356886,auto,background,False,background,True,26.0,13.0,13.0,,,1.0,1.0
,,,,,la_urban,relation_6356886,building,background,False,background,True,0.0,1.0,0.0,,,1.0,0.0
,,,,,la_urban,relation_6356886,fast_zone,background,False,background,True,0.0,13.0,0.0,,,1.0,0.0
,,,,,la_urban,relation_6356886,floor,background,False,background,True,0.0,13.0,0.0,,,1.0,0.0
,,,,,la_urban,relation_6356886,layout_assign,background,False,background,True,0.0,23.0,0.0,,,0.0,0.0
Floor,0.0,BLOCK RELATION/6356887_WHOLE STOREY 0 FLOOR 0001,RELATION/6356887_F0_WHOLE,F0,la_urban,relation_6356887,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6356887_WHOLE STOREY 2 ROOF 0001,RELATION/6356887_F2_WHOLE,F2,la_urban,relation_6356887,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6356887_WHOLE STOREY 0 CEILING 0001_1,RELATION/6356887_F0_WHOLE,F0,la_urban,relation_6356887,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6356887_WHOLE STOREY 1 FLOOR 0001_1,RELATION/6356887_F1_WHOLE,F1,la_urban,relation_6356887,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6356887_WHOLE STOREY 1 CEILING 0001_1,RELATION/6356887_F1_WHOLE,F1,la_urban,relation_6356887,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6356887_WHOLE STOREY 2 FLOOR 0001_1,RELATION/6356887_F2_WHOLE,F2,la_urban,relation_6356887,auto,background,False,background,,,,,,,,
,,,,,la_urban,relation_6356887,auto,background,False,background,True,6.0,3.0,3.0,,,1.0,1.0
,,,,,la_urban,relation_6356887,building,background,False,background,True,0.0,1.0,0.0,,,1.0,0.0
,,,,,la_urban,relation_6356887,fast_zone,background,False,background,True,0.0,3.0,0.0,,,1.0,0.0
,,,,,la_urban,relation_6356887,floor,background,False,background,True,0.0,3.0,0.0,,,1.0,0.0
,,,,,la_urban,relation_6356887,layout_assign,background,False,background,True,0.0,6.0,0.0,,,0.0,0.0
Floor,0.0,BLOCK RELATION/6378549_WHOLE STOREY 0 FLOOR 0001,RELATION/6378549_F0_WHOLE,F0,la_urban,relation_6378549,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6378549_WHOLE STOREY 4 ROOF 0001,RELATION/6378549_F4_WHOLE,F4,la_urban,relation_6378549,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6378549_WHOLE STOREY 0 CEILING 0001_1,RELATION/6378549_F0_WHOLE,F0,la_urban,relation_6378549,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6378549_WHOLE STOREY 1 FLOOR 0001_1,RELATION/6378549_F1_WHOLE,F1,la_urban,relation_6378549,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6378549_WHOLE STOREY 1 CEILING 0001_1,RELATION/6378549_F1_WHOLE,F1,la_urban,relation_6378549,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6378549_WHOLE STOREY 2 FLOOR 0001_1,RELATION/6378549_F2_WHOLE,F2,la_urban,relation_6378549,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6378549_WHOLE STOREY 2 CEILING 0001_1,RELATION/6378549_F2_WHOLE,F2,la_urban,relation_6378549,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6378549_WHOLE STOREY 3 FLOOR 0001_1,RELATION/6378549_F3_WHOLE,F3,la_urban,relation_6378549,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6378549_WHOLE STOREY 3 CEILING 0001_1,RELATION/6378549_F3_WHOLE,F3,la_urban,relation_6378549,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6378549_WHOLE STOREY 4 FLOOR 0001_1,RELATION/6378549_F4_WHOLE,F4,la_urban,relation_6378549,auto,background,False,background,,,,,,,,
,,,,,la_urban,relation_6378549,auto,background,False,background,True,10.0,5.0,5.0,,,1.0,1.0
,,,,,la_urban,relation_6378549,building,background,False,background,True,0.0,1.0,0.0,,,1.0,0.0
,,,,,la_urban,relation_6378549,fast_zone,background,False,background,True,0.0,5.0,0.0,,,1.0,0.0
,,,,,la_urban,relation_6378549,floor,background,False,background,True,0.0,5.0,0.0,,,1.0,0.0
,,,,,la_urban,relation_6378549,layout_assign,background,False,background,True,0.0,27.0,0.0,,,0.0,0.0
Floor,0.0,BLOCK RELATION/6378550_WHOLE STOREY 0 FLOOR 0001,RELATION/6378550_F0_WHOLE,F0,la_urban,relation_6378550,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6378550_WHOLE STOREY 3 ROOF 0001,RELATION/6378550_F3_WHOLE,F3,la_urban,relation_6378550,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6378550_WHOLE STOREY 0 CEILING 0001_1,RELATION/6378550_F0_WHOLE,F0,la_urban,relation_6378550,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6378550_WHOLE STOREY 1 FLOOR 0001_1,RELATION/6378550_F1_WHOLE,F1,la_urban,relation_6378550,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6378550_WHOLE STOREY 1 CEILING 0001_1,RELATION/6378550_F1_WHOLE,F1,la_urban,relation_6378550,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6378550_WHOLE STOREY 2 FLOOR 0001_1,RELATION/6378550_F2_WHOLE,F2,la_urban,relation_6378550,auto,background,False,background,,,,,,,,
Roof-Ceiling,180.0,BLOCK RELATION/6378550_WHOLE STOREY 2 CEILING 0001_1,RELATION/6378550_F2_WHOLE,F2,la_urban,relation_6378550,auto,background,False,background,,,,,,,,
Floor,0.0,BLOCK RELATION/6378550_WHOLE STOREY 3 FLOOR 0001_1,RELATION/6378550_F3_WHOLE,F3,la_urban,relation_6378550,auto,background,False,background,,,,,,,,
,,,,,la_urban,relation_6378550,auto,background,False,background,True,8.0,4.0,4.0,,,1.0,1.0
,,,,,la_urban,relation_6378550,building,background,False,background,True,0.0,1.0,0.0,,,1.0,0.0
,,,,,la_urban,relation_6378550,fast_zone,background,False,background,True,0.0,4.0,0.0,,,1.0,0.0
,,,,,la_urban,relation_6378550,floor,background,False,background,True,0.0,4.0,0.0,,,1.0,0.0
,,,,,la_urban,relation_6378550,layout_assign,background,False,background,True,0.0,27.0,0.0,,,0.0,0.0
