cell,osm_id,archetype_id,num_floors,n_proto,old_status,old_multiplier,new_status,new_multiplier,changed
nyc_centre,way/266170580,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170582,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170583,MediumOffice,12,3,applied,10.0,applied,10.0,False
nyc_centre,way/266170585,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170587,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170593,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170595,LargeOffice,14,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170596,MediumOffice,12,3,applied,10.0,applied,10.0,False
nyc_centre,way/266170597,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170599,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170600,SmallOffice,7,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170601,MediumOffice,14,3,applied,12.0,applied,12.0,False
nyc_centre,way/266170603,MediumOffice,16,3,applied,14.0,applied,14.0,False
nyc_centre,way/266170605,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170608,SmallOffice,7,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170609,SmallOffice,12,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170610,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170613,MediumOffice,14,3,applied,12.0,applied,12.0,False
nyc_centre,way/266170615,MediumOffice,1,3,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170624,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170627,MediumOffice,8,3,applied,6.0,applied,6.0,False
nyc_centre,way/266170628,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170631,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170632,LargeOffice,16,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170633,LargeOffice,19,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170634,MediumOffice,9,3,applied,7.0,applied,7.0,False
nyc_centre,way/266170635,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170638,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170639,MediumOffice,18,3,applied,16.0,applied,16.0,False
nyc_centre,way/266170640,SmallOffice,7,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170642,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170643,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170644,SmallOffice,8,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170645,RetailStandalone,9,1,applied,9.0,applied,9.0,False
nyc_centre,way/266170646,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170647,LargeOffice,15,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170648,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170651,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170652,SmallOffice,7,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170653,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170654,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170655,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170658,MediumOffice,17,3,applied,15.0,applied,15.0,False
nyc_centre,way/266170660,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170662,MediumOffice,11,3,applied,9.0,applied,9.0,False
nyc_centre,way/266170663,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170664,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170665,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170666,MediumOffice,9,3,applied,7.0,applied,7.0,False
nyc_centre,way/266170667,MediumOffice,15,3,applied,13.0,applied,13.0,False
nyc_centre,way/266170668,LargeOffice,17,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170669,FullServiceRestaurant,7,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170670,SmallOffice,7,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170671,TallBuilding,22,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170672,MediumOffice,7,3,applied,5.0,applied,5.0,False
nyc_centre,way/266170673,MediumOffice,11,3,applied,9.0,applied,9.0,False
nyc_centre,way/266170674,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170675,MediumOffice,7,3,applied,5.0,applied,5.0,False
nyc_centre,way/266170676,MediumOffice,14,3,applied,12.0,applied,12.0,False
nyc_centre,way/266170677,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170678,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170679,MediumOffice,16,3,applied,14.0,applied,14.0,False
nyc_centre,way/266170680,SmallOffice,7,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170681,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170682,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170683,MediumOffice,1,3,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170684,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170685,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170686,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170687,SmallOffice,8,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170688,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170689,LargeOffice,16,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170690,MediumOffice,14,3,applied,12.0,applied,12.0,False
nyc_centre,way/266170696,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170697,SmallOffice,7,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170699,MediumOffice,11,3,applied,9.0,applied,9.0,False
nyc_centre,way/266170700,MediumOffice,9,3,applied,7.0,applied,7.0,False
nyc_centre,way/266170701,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170702,MediumOffice,6,3,applied,4.0,applied,4.0,False
nyc_centre,way/266170703,MediumOffice,19,3,applied,17.0,applied,17.0,False
nyc_centre,way/266170704,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170705,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170711,MediumOffice,1,3,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170712,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170715,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170718,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170719,MediumOffice,11,3,applied,9.0,applied,9.0,False
nyc_centre,way/266170721,LargeOffice,14,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170723,MediumOffice,18,3,applied,16.0,applied,16.0,False
nyc_centre,way/266170724,MediumOffice,15,3,applied,13.0,applied,13.0,False
nyc_centre,way/266170725,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170726,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170727,LargeOffice,8,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170728,SmallOffice,7,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170729,MediumOffice,14,3,applied,12.0,applied,12.0,False
nyc_centre,way/266170730,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170731,LargeOffice,18,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170732,QuickServiceRestaurant,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170734,MediumOffice,1,3,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170736,MediumOffice,19,3,applied,17.0,applied,17.0,False
nyc_centre,way/266170743,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170744,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170745,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170746,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170747,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170752,LargeHotel,12,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170753,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170756,LargeHotel,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170757,LargeHotel,11,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170758,SecondarySchool,9,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170759,FullServiceRestaurant,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170760,QuickServiceRestaurant,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170761,MediumOffice,12,3,applied,10.0,applied,10.0,False
nyc_centre,way/266170762,TallBuilding,26,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170763,LargeHotel,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170764,LargeHotel,7,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170765,LargeHotel,19,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170766,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170767,TallBuilding,27,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170768,LargeOffice,16,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170769,MediumOffice,1,3,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170770,LargeOffice,19,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170771,TallBuilding,20,20,identity,,identity,,False
nyc_centre,way/266170772,MediumOffice,5,3,applied,3.0,applied,3.0,False
nyc_centre,way/266170777,LargeOffice,12,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170781,MediumOffice,1,3,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170782,MediumOffice,10,3,applied,8.0,applied,8.0,False
nyc_centre,way/266170783,TallBuilding,23,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170785,LargeOffice,19,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170787,MediumOffice,14,3,applied,12.0,applied,12.0,False
nyc_centre,way/266170788,MediumOffice,15,3,applied,13.0,applied,13.0,False
nyc_centre,way/266170789,LargeOffice,11,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170792,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170794,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170795,TallBuilding,39,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170797,MediumOffice,1,3,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170800,LargeHotel,15,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170802,SmallOffice,8,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170804,RetailStandalone,7,1,applied,7.0,applied,7.0,False
nyc_centre,way/266170809,QuickServiceRestaurant,1,2,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170814,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170816,TallBuilding,22,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170818,MediumOffice,10,3,applied,8.0,applied,8.0,False
nyc_centre,way/266170819,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170820,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170824,MediumOffice,1,3,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170825,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170830,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170831,LargeOffice,17,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170832,MediumOffice,8,3,applied,6.0,applied,6.0,False
nyc_centre,way/266170833,SmallOffice,2,2,identity,,identity,,False
nyc_centre,way/266170835,MediumOffice,6,3,applied,4.0,applied,4.0,False
nyc_centre,way/266170836,MediumOffice,1,3,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170837,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170838,LargeOffice,9,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170839,LargeOffice,6,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170840,MediumOffice,19,3,applied,17.0,applied,17.0,False
nyc_centre,way/266170841,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170843,LargeOffice,17,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170844,MediumOffice,1,3,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266170848,LargeOffice,9,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170852,SuperTallBuilding,44,30,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/266170853,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/266863344,LargeOffice,14,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/267018744,TallBuilding,31,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/277956176,TallBuilding,37,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/282065776,MediumOffice,1,3,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/283346493,LargeHotel,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/288448678,LargeHotel,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/292743602,TallBuilding,23,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/292840083,LargeHotel,17,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/292840084,LargeHotel,17,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/292840085,TallBuilding,25,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/293183674,LargeHotel,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/319773436,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/372083672,MediumOffice,1,3,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/392300456,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/458501298,TallBuilding,26,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/487519789,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/487519790,SuperTallBuilding,70,30,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/635639732,MediumOffice,1,3,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/645421567,TallBuilding,25,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/702073637,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/702073638,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/702073639,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/702073640,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/819626511,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/1197731542,SuperTallBuilding,46,30,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/1240348353,SuperTallBuilding,93,30,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/1240350113,SuperTallBuilding,88,30,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/1317983503,MediumOffice,1,3,fallback_shorter,,fallback_shorter,,False
nyc_centre,relation/1860567,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,relation/3565283,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,relation/3566904,LargeOffice,14,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,relation/3576199,LargeOffice,14,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,relation/3576201,LargeHotel,10,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/220649876,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/232050809,LargeOffice,7,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836437,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836438,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836439,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836442,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836443,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836444,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836446,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836447,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/241836449,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/241836450,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836451,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836452,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836455,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836456,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836457,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836459,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836461,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836462,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836463,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836465,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836466,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836467,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836468,MediumOffice,8,3,applied,6.0,applied,6.0,False
nyc_urban,way/241836469,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836470,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836473,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836475,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836476,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836477,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836478,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836480,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836481,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836484,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836486,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/241836489,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836491,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836496,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836497,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836504,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836507,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836508,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836511,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836519,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836525,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836527,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836528,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836532,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836535,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836536,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836539,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/241836541,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836542,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836543,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836544,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836545,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836554,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836558,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836559,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836560,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836561,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836562,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836564,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836566,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836569,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836570,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836584,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836587,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836590,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836594,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836596,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836598,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836599,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836601,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/241836605,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836607,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836612,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836614,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/241836616,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836618,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836620,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836623,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836628,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836636,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836638,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836639,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/241836641,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836646,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836647,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836648,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836652,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836653,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836655,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/241836656,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836660,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836662,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836663,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836666,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836668,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836670,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836672,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836674,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836675,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836676,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/241836677,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
