zone_name,north_axis_deg,origin_x,origin_y,origin_z,centroid_x,centroid_y,centroid_z,zone_type,zone_multiplier,zone_list_multiplier,min_x,max_x,min_y,max_y,min_z,max_z,ceiling_height,volume,inside_convection_algo,outside_convection_algo,floor_area,ext_gross_wall_area,ext_net_wall_area,ext_window_area,n_surfaces,n_subsurfaces,n_shading_subsurfaces,part_of_total_building_area,cell,stem,mode,run_label,extent_x,extent_y,extent_z,footprint_diagonal_m,aspect_ratio,volume_over_floor_area,volume_consistency_ratio,floor_index,is_top_floor_zone,has_fatal,cause_class,severe_line_text,n_severe_total,run_severe_zone_name,run_severe_zone_name_independent_reread,is_blowup_zone
WAY/472961171_F0_PERIM3,0.0,0.0,0.0,0.0,-77.42,-33.27,1.75,1,1,1,-141.08,-13.76,-36.09,-30.46,0.0,3.5,3.5,1962.85,TARP,DOE-2,560.81,429.51,386.6,42.91,6,1,0,Yes,la_rural,way_472961171,fast_zone,target,127.32000000000001,5.630000000000003,3.5,127.44441651166991,22.61456483126109,3.5000267470266224,1.0000076420076065,0.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F1_PERIM3,0.0,0.0,0.0,0.0,-77.42,-33.27,5.25,1,1,1,-141.08,-13.76,-36.09,-30.46,3.5,7.0,3.5,1962.85,TARP,DOE-2,560.81,429.51,386.6,42.91,6,1,0,Yes,la_rural,way_472961171,fast_zone,target,127.32000000000001,5.630000000000003,3.5,127.44441651166991,22.61456483126109,3.5000267470266224,1.0000076420076065,1.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F2_PERIM3,0.0,0.0,0.0,0.0,-77.42,-33.27,8.75,1,1,1,-141.08,-13.76,-36.09,-30.46,7.0,10.5,3.5,1962.85,TARP,DOE-2,560.81,429.51,386.6,42.91,6,1,0,Yes,la_rural,way_472961171,fast_zone,target,127.32000000000001,5.630000000000003,3.5,127.44441651166991,22.61456483126109,3.5000267470266224,1.0000076420076065,2.0,True,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F0_PERIM4,0.0,0.0,0.0,0.0,-16.15,-43.81,1.75,1,1,1,-18.54,-13.76,-56.07,-31.56,0.0,3.5,3.5,319.67,TARP,DOE-2,91.33,69.95,62.96,6.99,6,1,0,Yes,la_rural,way_472961171,fast_zone,target,4.779999999999999,24.51,3.5,24.971754043318626,5.127615062761508,3.5001642395707875,1.0000469255916535,0.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F1_PERIM4,0.0,0.0,0.0,0.0,-16.15,-43.81,5.25,1,1,1,-18.54,-13.76,-56.07,-31.56,3.5,7.0,3.5,319.67,TARP,DOE-2,91.33,69.95,62.96,6.99,6,1,0,Yes,la_rural,way_472961171,fast_zone,target,4.779999999999999,24.51,3.5,24.971754043318626,5.127615062761508,3.5001642395707875,1.0000469255916535,1.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F2_PERIM4,0.0,0.0,0.0,0.0,-16.15,-43.81,8.75,1,1,1,-18.54,-13.76,-56.07,-31.56,7.0,10.5,3.5,319.67,TARP,DOE-2,91.33,69.95,62.96,6.99,6,1,0,Yes,la_rural,way_472961171,fast_zone,target,4.779999999999999,24.51,3.5,24.971754043318626,5.127615062761508,3.5001642395707875,1.0000469255916535,2.0,True,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F0_PERIM5,0.0,0.0,0.0,0.0,-6.3,-53.9,1.75,1,1,1,-18.54,5.95,-56.25,-51.54,0.0,3.5,3.5,317.58,TARP,DOE-2,90.74,139.21,125.3,13.91,6,2,0,Yes,la_rural,way_472961171,fast_zone,target,24.49,4.710000000000001,3.5,24.938809113508206,5.1995753715498925,3.499889795018735,0.9999685128624957,0.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F1_PERIM5,0.0,0.0,0.0,0.0,-6.3,-53.9,5.25,1,1,1,-18.54,5.95,-56.25,-51.54,3.5,7.0,3.5,317.58,TARP,DOE-2,90.74,139.21,125.3,13.91,6,2,0,Yes,la_rural,way_472961171,fast_zone,target,24.49,4.710000000000001,3.5,24.938809113508206,5.1995753715498925,3.499889795018735,0.9999685128624957,1.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F2_PERIM5,0.0,0.0,0.0,0.0,-6.3,-53.9,8.75,1,1,1,-18.54,5.95,-56.25,-51.54,7.0,10.5,3.5,317.58,TARP,DOE-2,90.74,139.21,125.3,13.91,6,2,0,Yes,la_rural,way_472961171,fast_zone,target,24.49,4.710000000000001,3.5,24.938809113508206,5.1995753715498925,3.499889795018735,0.9999685128624957,2.0,True,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F0_PERIM6,0.0,0.0,0.0,0.0,3.18,-55.47,1.75,1,1,1,1.31,5.95,-59.38,-51.73,0.0,3.5,3.5,25.1,TARP,DOE-2,7.17,10.99,9.89,1.1,5,1,0,Yes,la_rural,way_472961171,fast_zone,target,4.640000000000001,7.650000000000006,3.5,8.94718391450629,1.648706896551725,3.500697350069735,1.0001992428770672,0.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F1_PERIM6,0.0,0.0,0.0,0.0,3.18,-55.47,5.25,1,1,1,1.31,5.95,-59.38,-51.73,3.5,7.0,3.5,25.1,TARP,DOE-2,7.17,10.99,9.89,1.1,5,1,0,Yes,la_rural,way_472961171,fast_zone,target,4.640000000000001,7.650000000000006,3.5,8.94718391450629,1.648706896551725,3.500697350069735,1.0001992428770672,1.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F2_PERIM6,0.0,0.0,0.0,0.0,3.18,-55.47,8.75,1,1,1,1.31,5.95,-59.38,-51.73,7.0,10.5,3.5,25.1,TARP,DOE-2,7.17,10.99,9.89,1.1,5,1,0,Yes,la_rural,way_472961171,fast_zone,target,4.640000000000001,7.650000000000006,3.5,8.94718391450629,1.648706896551725,3.500697350069735,1.0001992428770672,2.0,True,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F0_PERIM7,0.0,0.0,0.0,0.0,4.79,-56.66,1.75,1,1,1,1.31,7.12,-59.43,-51.73,0.0,3.5,3.5,78.09,TARP,DOE-2,22.31,20.32,18.29,2.03,5,1,0,Yes,la_rural,way_472961171,fast_zone,target,5.8100000000000005,7.700000000000003,3.5,9.646040638521074,1.3253012048192774,3.5002241147467505,1.0000640327847858,0.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F1_PERIM7,0.0,0.0,0.0,0.0,4.79,-56.66,5.25,1,1,1,1.31,7.12,-59.43,-51.73,3.5,7.0,3.5,78.09,TARP,DOE-2,22.31,20.32,18.29,2.03,5,1,0,Yes,la_rural,way_472961171,fast_zone,target,5.8100000000000005,7.700000000000003,3.5,9.646040638521074,1.3253012048192774,3.5002241147467505,1.0000640327847858,1.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F2_PERIM7,0.0,0.0,0.0,0.0,4.79,-56.66,8.75,1,1,1,1.31,7.12,-59.43,-51.73,7.0,10.5,3.5,78.09,TARP,DOE-2,22.31,20.32,18.29,2.03,5,1,0,Yes,la_rural,way_472961171,fast_zone,target,5.8100000000000005,7.700000000000003,3.5,9.646040638521074,1.3253012048192774,3.5002241147467505,1.0000640327847858,2.0,True,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F0_PERIM8,0.0,0.0,0.0,0.0,6.66,-55.59,1.75,1,1,1,5.95,7.15,-59.43,-51.73,0.0,3.5,3.5,6.73,TARP,DOE-2,1.92,10.91,9.82,1.09,5,1,0,Yes,la_rural,way_472961171,fast_zone,target,1.2000000000000002,7.700000000000003,3.5,7.792945527847609,6.416666666666668,3.5052083333333335,1.0014880952380953,0.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F1_PERIM8,0.0,0.0,0.0,0.0,6.66,-55.59,5.25,1,1,1,5.95,7.15,-59.43,-51.73,3.5,7.0,3.5,6.73,TARP,DOE-2,1.92,10.91,9.82,1.09,5,1,0,Yes,la_rural,way_472961171,fast_zone,target,1.2000000000000002,7.700000000000003,3.5,7.792945527847609,6.416666666666668,3.5052083333333335,1.0014880952380953,1.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F2_PERIM8,0.0,0.0,0.0,0.0,6.66,-55.59,8.75,1,1,1,5.95,7.15,-59.43,-51.73,7.0,10.5,3.5,6.73,TARP,DOE-2,1.92,10.91,9.82,1.09,5,1,0,Yes,la_rural,way_472961171,fast_zone,target,1.2000000000000002,7.700000000000003,3.5,7.792945527847609,6.416666666666668,3.5052083333333335,1.0014880952380953,2.0,True,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F0_PERIM9,0.0,0.0,0.0,0.0,15.96,-54.22,1.75,1,1,1,5.95,27.17,-56.49,-51.73,0.0,3.5,3.5,293.6,TARP,DOE-2,83.89,70.08,63.08,7.0,6,1,0,Yes,la_rural,way_472961171,fast_zone,target,21.220000000000002,4.760000000000005,3.5,21.747321674174042,4.457983193277307,3.499821194421266,0.9999489126917903,0.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F1_PERIM9,0.0,0.0,0.0,0.0,15.96,-54.22,5.25,1,1,1,5.95,27.17,-56.49,-51.73,3.5,7.0,3.5,293.6,TARP,DOE-2,83.89,70.08,63.08,7.0,6,1,0,Yes,la_rural,way_472961171,fast_zone,target,21.220000000000002,4.760000000000005,3.5,21.747321674174042,4.457983193277307,3.499821194421266,0.9999489126917903,1.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F2_PERIM9,0.0,0.0,0.0,0.0,15.96,-54.22,8.75,1,1,1,5.95,27.17,-56.49,-51.73,7.0,10.5,3.5,293.6,TARP,DOE-2,83.89,70.08,63.08,7.0,6,1,0,Yes,la_rural,way_472961171,fast_zone,target,21.220000000000002,4.760000000000005,3.5,21.747321674174042,4.457983193277307,3.499821194421266,0.9999489126917903,2.0,True,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F0_PERIM10,0.0,0.0,0.0,0.0,24.99,-44.19,1.75,1,1,1,22.64,27.35,-56.49,-31.88,0.0,3.5,3.5,319.86,TARP,DOE-2,91.39,69.99,63.0,6.99,6,1,0,Yes,la_rural,way_472961171,fast_zone,target,4.710000000000001,24.610000000000003,3.5,25.05665979335634,5.225053078556263,3.4999452894189735,0.999984368405421,0.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F1_PERIM10,0.0,0.0,0.0,0.0,24.99,-44.19,5.25,1,1,1,22.64,27.35,-56.49,-31.88,3.5,7.0,3.5,319.86,TARP,DOE-2,91.39,69.99,63.0,6.99,6,1,0,Yes,la_rural,way_472961171,fast_zone,target,4.710000000000001,24.610000000000003,3.5,25.05665979335634,5.225053078556263,3.4999452894189735,0.999984368405421,1.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F2_PERIM10,0.0,0.0,0.0,0.0,24.99,-44.19,8.75,1,1,1,22.64,27.35,-56.49,-31.88,7.0,10.5,3.5,319.86,TARP,DOE-2,91.39,69.99,63.0,6.99,6,1,0,Yes,la_rural,way_472961171,fast_zone,target,4.710000000000001,24.610000000000003,3.5,25.05665979335634,5.225053078556263,3.4999452894189735,0.999984368405421,2.0,True,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F0_PERIM11,0.0,0.0,0.0,0.0,81.41,-34.7,1.75,1,1,1,22.82,140.01,-37.51,-31.88,0.0,3.5,3.5,1802.04,TARP,DOE-2,514.87,394.32,354.93,39.39,6,1,0,Yes,la_rural,way_472961171,fast_zone,target,117.19,5.629999999999999,3.5,117.32515927967027,20.815275310834817,3.4999902888107677,0.9999972253745051,0.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F1_PERIM11,0.0,0.0,0.0,0.0,81.41,-34.7,5.25,1,1,1,22.82,140.01,-37.51,-31.88,3.5,7.0,3.5,1802.04,TARP,DOE-2,514.87,394.32,354.93,39.39,6,1,0,Yes,la_rural,way_472961171,fast_zone,target,117.19,5.629999999999999,3.5,117.32515927967027,20.815275310834817,3.4999902888107677,0.9999972253745051,1.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F2_PERIM11,0.0,0.0,0.0,0.0,81.41,-34.7,8.75,1,1,1,22.82,140.01,-37.51,-31.88,7.0,10.5,3.5,1802.04,TARP,DOE-2,514.87,394.32,354.93,39.39,6,1,0,Yes,la_rural,way_472961171,fast_zone,target,117.19,5.629999999999999,3.5,117.32515927967027,20.815275310834817,3.4999902888107677,0.9999972253745051,2.0,True,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F0_PERIM12,0.0,0.0,0.0,0.0,138.15,0.77,1.75,1,1,1,135.48,140.68,-37.51,39.02,0.0,3.5,3.5,1151.13,TARP,DOE-2,328.89,267.88,241.12,26.76,6,1,0,Yes,la_rural,way_472961171,fast_zone,target,5.200000000000017,76.53,3.5,76.70645931080381,14.717307692307644,3.5000456079540276,1.0000130308440078,0.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F1_PERIM12,0.0,0.0,0.0,0.0,138.15,0.77,5.25,1,1,1,135.48,140.68,-37.51,39.02,3.5,7.0,3.5,1151.13,TARP,DOE-2,328.89,267.88,241.12,26.76,6,1,0,Yes,la_rural,way_472961171,fast_zone,target,5.200000000000017,76.53,3.5,76.70645931080381,14.717307692307644,3.5000456079540276,1.0000130308440078,1.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F2_PERIM12,0.0,0.0,0.0,0.0,138.15,0.77,8.75,1,1,1,135.48,140.68,-37.51,39.02,7.0,10.5,3.5,1151.13,TARP,DOE-2,328.89,267.88,241.12,26.76,6,1,0,Yes,la_rural,way_472961171,fast_zone,target,5.200000000000017,76.53,3.5,76.70645931080381,14.717307692307644,3.5000456079540276,1.0000130308440078,2.0,True,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F0_CORE,0.0,0.0,0.0,0.0,2.72,-24.69,1.75,1,1,1,-136.47,136.07,-51.88,36.93,0.0,3.5,3.5,66701.69,TARP,DOE-2,19057.63,69.68,62.72,6.96,12,2,0,Yes,la_rural,way_472961171,fast_zone,target,272.53999999999996,88.81,3.5,286.6448459330814,3.0687985587208644,3.4999992129136728,0.9999997751181923,0.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F1_CORE,0.0,0.0,0.0,0.0,2.72,-24.69,5.25,1,1,1,-136.47,136.07,-51.88,36.93,3.5,7.0,3.5,66701.69,TARP,DOE-2,19057.63,69.68,62.72,6.96,12,2,0,Yes,la_rural,way_472961171,fast_zone,target,272.53999999999996,88.81,3.5,286.6448459330814,3.0687985587208644,3.4999992129136728,0.9999997751181923,1.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,False
WAY/472961171_F2_CORE,0.0,0.0,0.0,0.0,2.72,-24.69,8.75,1,1,1,-136.47,136.07,-51.88,36.93,7.0,10.5,3.5,66701.7,TARP,DOE-2,19057.63,69.68,62.72,6.96,12,2,0,Yes,la_rural,way_472961171,fast_zone,target,272.53999999999996,88.81,3.5,286.6448459330814,3.0687985587208644,3.4999997376378906,0.9999999250393973,2.0,True,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-361.17] for zone=""WAY/472961171_F2_CORE"", for surface=""BLOCK CORE_ZONE STOREY 2 ROOF 0001""",7,WAY/472961171_F2_CORE,WAY/472961171_F2_CORE,True
WAY/472961171_F0_WHOLE,0.0,0.0,0.0,0.0,2.66,-32.26,1.75,1,1,1,-141.08,140.68,-59.43,41.54,0.0,3.5,3.5,78552.8,TARP,DOE-2,22443.66,2665.18,2398.93,266.25,14,12,0,Yes,la_rural,way_472961171,floor,target,281.76,100.97,3.5,299.3052597265875,2.790531841140933,3.499999554439873,0.9999998726971066,0.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-395.60] for zone=""WAY/472961171_F2_WHOLE"", for surface=""BLOCK WAY/472961171_WHOLE STOREY 2 FLOOR 0001_1""",17,WAY/472961171_F2_WHOLE,WAY/472961171_F2_WHOLE,False
WAY/472961171_F1_WHOLE,0.0,0.0,0.0,0.0,2.66,-32.26,5.25,1,1,1,-141.08,140.68,-59.43,41.54,3.5,7.0,3.5,78552.8,TARP,DOE-2,22443.66,2665.18,2398.93,266.25,14,12,0,Yes,la_rural,way_472961171,floor,target,281.76,100.97,3.5,299.3052597265875,2.790531841140933,3.499999554439873,0.9999998726971066,1.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-395.60] for zone=""WAY/472961171_F2_WHOLE"", for surface=""BLOCK WAY/472961171_WHOLE STOREY 2 FLOOR 0001_1""",17,WAY/472961171_F2_WHOLE,WAY/472961171_F2_WHOLE,False
WAY/472961171_F2_WHOLE,0.0,0.0,0.0,0.0,2.66,-32.26,8.75,1,1,1,-141.08,140.68,-59.43,41.54,7.0,10.5,3.5,78552.81,TARP,DOE-2,22443.66,2665.18,2398.93,266.25,14,12,0,Yes,la_rural,way_472961171,floor,target,281.76,100.97,3.5,299.3052597265875,2.790531841140933,3.5,1.0,2.0,True,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-395.60] for zone=""WAY/472961171_F2_WHOLE"", for surface=""BLOCK WAY/472961171_WHOLE STOREY 2 FLOOR 0001_1""",17,WAY/472961171_F2_WHOLE,WAY/472961171_F2_WHOLE,True
ZONE1 OFFICE,0.0,-50.5,-111.1,0.0,-101.0,21.88,2.13,1,3,1,-111.1,-90.9,-6.73,50.5,0.0,4.27,4.27,4933.45,TARP,TARP,1156.19,330.42,282.78,39.02,6,6,0,Yes,la_rural,way_472961171,layout_assign,target,20.19999999999999,57.230000000000004,4.27,60.690303179338294,2.833168316831685,4.266988989698924,0.9992948453627458,,False,False,NO_FATAL_IN_FILE,,0,,,False
ZONE2 FINE STORAGE,0.0,-50.5,-111.1,0.0,-80.33,0.47,4.57,1,3,1,-111.1,-43.77,-50.5,50.5,0.0,8.53,7.81,78258.0,TARP,TARP,6801.11,1680.82,1606.53,101.57,11,20,0,Yes,la_rural,way_472961171,layout_assign,target,67.32999999999998,101.0,8.53,121.38504397165244,1.500074261102035,11.506651120184793,1.4733228066817918,,False,False,NO_FATAL_IN_FILE,,0,,,False
ZONE3 BULK STORAGE,0.0,-50.5,-111.1,0.0,33.67,3.12e-15,4.27,1,3,1,-43.77,111.1,-50.5,50.5,0.0,8.53,8.53,108342.36,TARP,TARP,15642.55,3505.31,3250.62,232.17,6,52,0,Yes,la_rural,way_472961171,layout_assign,target,154.87,101.0,8.53,184.8937989766017,1.5333663366336634,6.926131608976798,0.8119732249679716,,False,False,NO_FATAL_IN_FILE,,0,,,False
WAY/402215469_F0_WHOLE,0.0,0.0,0.0,0.0,3.27,-0.59,1.75,1,1,1,-19.52,21.06,-16.68,15.16,0.0,3.5,3.5,10.0,TARP,DOE-2,1179.64,510.3,459.32,50.98,16,14,0,Yes,la_urban,way_402215469,auto,target,40.58,31.84,3.5,51.5802481576039,1.274497487437186,0.008477162524159913,0.002422046435474261,0.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-256.14] for zone=""WAY/402215469_F3_WHOLE"", for surface=""BLOCK WAY/402215469_WHOLE STOREY 3 FLOOR 0001_1""",6,WAY/402215469_F3_WHOLE,WAY/402215469_F3_WHOLE,False
WAY/402215469_F1_WHOLE,0.0,0.0,0.0,0.0,3.27,-0.59,5.25,1,1,1,-19.52,21.06,-16.68,15.16,3.5,7.0,3.5,10.0,TARP,DOE-2,1179.64,510.3,459.32,50.98,16,14,0,Yes,la_urban,way_402215469,auto,target,40.58,31.84,3.5,51.5802481576039,1.274497487437186,0.008477162524159913,0.002422046435474261,1.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-256.14] for zone=""WAY/402215469_F3_WHOLE"", for surface=""BLOCK WAY/402215469_WHOLE STOREY 3 FLOOR 0001_1""",6,WAY/402215469_F3_WHOLE,WAY/402215469_F3_WHOLE,False
WAY/402215469_F2_WHOLE,0.0,0.0,0.0,0.0,3.27,-0.59,8.75,1,1,1,-19.52,21.06,-16.68,15.16,7.0,10.5,3.5,10.0,TARP,DOE-2,1179.64,510.3,459.32,50.98,16,14,0,Yes,la_urban,way_402215469,auto,target,40.58,31.84,3.5,51.5802481576039,1.274497487437186,0.008477162524159913,0.002422046435474261,2.0,False,True,Temperature (low) out of bounds,"** Severe  ** Temperature (low) out of bounds [-256.14] for zone=""WAY/402215469_F3_WHOLE"", for surface=""BLOCK WAY/402215469_WHOLE STOREY 3 FLOOR 0001_1""",6,WAY/402215469_F3_WHOLE,WAY/402215469_F3_WHOLE,False
