cell,osm_id,neither,midhigh_at_one_storey,archetype_id,levels,in_levels,in_height_m,footprint_area_m2,simulation_status,total_eui_kwh_m2,heating_eui_kwh_m2,cooling_eui_kwh_m2
nyc_urban,way/280618374,False,False,SmallOffice,3.0,,8.2,92.95523066281764,success,137.2709535696028,50.75367961725973,13.226333589216962
nyc_urban,way/280618375,False,False,SmallOffice,3.0,,10.5,111.66289459519685,success,140.28774445373014,56.63385228202413,11.551885618036392
nyc_urban,way/280618377,False,False,SmallOffice,4.0,,10.7,115.92834037365748,success,139.85429653240757,55.33668943877661,12.158983314180984
nyc_urban,way/280618378,False,False,SmallOffice,3.0,,8.2,86.64657683500407,success,138.9046490509825,54.26162313001775,12.079411754127308
nyc_urban,way/280618380,False,False,SmallOffice,3.0,,10.5,108.71861165270508,success,143.7490424383441,60.48486169404185,10.707608721914882
nyc_urban,way/280618382,False,False,SmallOffice,4.0,,10.7,104.08019867184372,success,147.28623076152357,61.50756730098101,12.16350068068221
nyc_urban,way/280618383,False,False,SmallOffice,3.0,,8.2,92.01737751189052,success,137.58932102254371,50.96160904599535,13.252407289485095
nyc_urban,way/280618384,False,False,SmallOffice,3.0,,10.5,110.277046536742,success,144.30946146906385,57.29447679346573,12.93042732420071
nyc_urban,way/280618386,False,False,SmallOffice,4.0,,10.7,108.98009178312984,success,144.09485285269184,58.7407883549794,12.304065396423022
nyc_urban,way/280618387,False,False,SmallOffice,3.0,,8.2,88.82297985080736,success,137.29872093004636,52.89969243113159,12.04738338069703
nyc_urban,way/280618388,False,False,SmallOffice,3.0,,10.5,115.27905941897038,success,141.18455444812528,57.37388733052599,11.001594835976812
nyc_urban,way/280618390,False,False,SmallOffice,4.0,,13.3,670.4413392277402,success,128.6233353475062,47.61596649307973,11.444397516303082
nyc_urban,way/280618391,False,False,SmallOffice,4.0,,10.7,106.76512733722984,success,146.3727357891812,60.81581272101602,12.107821951113726
nyc_urban,way/280618392,False,False,SmallOffice,3.0,,7.9,89.30624265819631,success,138.57882685359556,51.46798074288586,13.357133509838938
nyc_urban,way/280618393,False,False,SmallOffice,3.0,,10.2,111.82115584977514,success,142.7368452380059,56.08104132694845,12.863611075175385
nyc_urban,way/280618394,False,False,SmallOffice,3.0,,10.4,109.14423004248287,success,145.0206850739854,57.99040424045256,12.97763656480704
nyc_urban,way/280618395,False,False,SmallOffice,3.0,,7.6,87.0046680904189,success,138.51790557577016,53.58076402170496,12.253619829764665
nyc_urban,way/280618397,False,False,SmallOffice,3.0,,10.2,111.60161695490063,success,144.6448294749952,57.09195848544718,13.549096893383036
nyc_urban,way/280618399,False,False,SmallOffice,3.0,,10.1,106.69284216431666,success,147.24176871958002,58.31580738948912,13.961888688276396
nyc_urban,way/280618400,False,False,SmallOffice,3.0,,7.9,87.65813811447164,success,138.73317523968103,53.886570582674985,12.234336719209114
nyc_urban,way/280618403,False,False,SmallOffice,3.0,,10.2,111.76517034752656,success,140.3286601198065,56.64327977316964,11.57261475250643
nyc_urban,way/280618404,False,False,SmallOffice,3.0,,8.0,86.05879398973494,success,140.2126463233688,54.24087012196283,12.301525862763418
nyc_urban,way/280618406,False,False,SmallOffice,3.0,,10.5,114.60746996593076,success,141.7583392956304,57.83933444756523,11.044626977921146
nyc_urban,way/280618533,False,False,SmallOffice,3.0,,8.2,101.69119014989514,success,135.3939910025022,49.613776622853166,12.546483290964128
nyc_urban,way/280618534,False,False,SmallOffice,3.0,,8.8,100.61605871703654,success,135.18506804651182,51.627257294065465,11.86563999367212
nyc_urban,way/280618535,False,False,SmallOffice,3.0,,8.2,99.1542730118837,success,134.76156724081,52.68833327805797,11.088388404911072
nyc_urban,way/280618536,False,False,SmallOffice,4.0,,11.4,142.70054954687885,success,128.10857806845388,44.80607193733411,12.128021998304853
nyc_urban,way/280618537,False,False,SmallOffice,3.0,,8.2,102.0401868006482,success,133.9706258665614,51.0009425545757,11.659699895583108
nyc_urban,way/280618538,False,False,SmallOffice,4.0,,11.2,107.540191773593,success,147.31966134995895,60.0252363808057,13.090525942316816
nyc_urban,way/280618539,False,False,SmallOffice,3.0,,8.2,97.30234527979304,success,140.0770402645205,51.82180675130046,13.731356340337916
nyc_urban,way/280618540,False,False,SmallOffice,3.0,,9.0,123.04592288234753,success,127.9983853060732,45.28969289547123,11.777224411323882
nyc_urban,way/280618542,False,False,SmallOffice,4.0,,11.2,109.80602718351544,success,145.66173242637458,58.97344794882476,12.964004406389964
nyc_urban,way/280618543,False,False,SmallOffice,4.0,,14.0,402.338161207812,success,109.36534504711868,31.28391016686078,11.13029004717524
nyc_urban,way/280618544,False,False,SmallOffice,4.0,,11.2,104.47818377308398,success,148.87887673493046,61.21501686793472,13.149028713517092
nyc_urban,way/280618545,False,False,SmallOffice,4.0,,11.5,113.31632001422248,success,143.43249933523333,57.98474743401623,12.37034137587619
nyc_urban,way/280618546,False,False,SmallOffice,4.0,,11.1,108.94116301079598,success,146.23029088900657,59.09472049389914,13.033315289573531
nyc_urban,way/280618547,False,False,SmallOffice,4.0,,11.4,104.8442920331812,success,148.1969888475456,61.71625988502913,12.541587632223784
nyc_urban,way/280618548,False,False,SmallOffice,3.0,,7.2,99.63631788653932,success,137.41611403550547,49.99967457241184,13.4521334227659
nyc_urban,way/280618549,False,False,SmallOffice,3.0,,7.1,100.53944634795867,success,137.01112604414763,49.66568120063796,13.429692574533211
nyc_urban,way/280618550,False,False,SmallOffice,3.0,,7.1,99.13854617658092,success,135.98808000060924,51.69280719249905,12.054585221820576
nyc_urban,way/280618551,False,False,SmallOffice,3.0,,7.2,162.406083809801,success,129.57497858875715,46.45049296072254,12.178156308600252
nyc_urban,way/280618552,False,False,SmallOffice,4.0,,13.9,373.6914750250862,success,104.29415893748244,27.711205603769574,11.111810087327251
nyc_urban,way/280618553,False,False,SmallOffice,5.0,,14.4,325.7773788208908,success,111.65587454990244,34.38126471268036,10.530787911223438
nyc_urban,way/280618554,False,False,SmallOffice,5.0,,14.4,327.9642225128074,success,110.6528421560683,33.61352831741736,10.498434718729746
nyc_urban,way/280618555,False,False,SecondarySchool,7.0,,23.4,902.5159445213462,success,244.14150595417675,35.28122900061888,23.551035467784576
nyc_urban,way/280618559,False,False,SmallOffice,5.0,,14.3,457.0186599758263,success,103.42534956490884,27.80277484407687,10.209072986871355
nyc_urban,way/280618560,False,False,MediumOffice,7.0,,21.2,991.2933810875523,success,163.96493288581206,35.82131579262104,13.182297445632246
nyc_urban,way/280618562,False,False,SmallOffice,1.0,,2.8,38.95699982053166,success,181.47399608650943,68.72202855178803,18.29607276514196
nyc_urban,way/280618563,False,False,SmallOffice,1.0,,3.2,28.944473409124285,success,196.1582064043672,81.6672115491164,15.24386704711608
nyc_urban,way/280618564,False,False,SmallOffice,1.0,,2.6,34.55688541549841,success,182.4685084086448,74.98689051821812,13.01363051808252
nyc_urban,way/280618566,False,False,SmallOffice,1.0,,2.6,35.22068035098238,success,183.1132580127523,72.45173674886429,14.812469617941913
nyc_urban,way/280618567,False,False,SmallOffice,2.0,,3.9,28.88375636701938,success,188.67259288991977,80.87655220285689,18.17482985360654
nyc_urban,way/280618568,False,False,SmallOffice,2.0,,3.8,39.813947887924016,success,170.23594565882323,69.07463055263877,16.96363922400747
nyc_urban,way/280618569,False,False,SmallOffice,1.0,,3.3,31.68179518184269,success,194.27065020810025,74.15552989518699,19.81296908489929
nyc_urban,way/280618570,False,False,SmallOffice,2.0,,4.1,36.1401194862038,success,175.35949664671898,72.4976915970645,17.382727316660105
nyc_urban,way/280618571,False,False,SmallOffice,1.0,,3.2,35.97809304869959,success,184.0781303192188,71.10628600924979,16.851898768701574
nyc_urban,way/280618572,False,False,SmallOffice,1.0,,3.1,41.999240666253,success,175.82829065143918,64.73426648766278,18.386826664014308
nyc_urban,way/280618573,False,False,SmallOffice,1.0,,2.9,36.99212245363327,success,182.5953304280307,67.2915574028906,19.276753368779104
nyc_urban,way/280618575,False,False,SmallOffice,1.0,,3.0,21.839047082109055,success,227.5093508298649,89.99416049262108,22.95665565825339
nyc_urban,way/280618576,False,False,SmallOffice,2.0,,3.6,33.68980651126718,success,179.35329836826287,75.00941147216035,17.62810226278361
nyc_urban,way/280618577,False,False,SmallOffice,1.0,,1.4,36.427443083783984,success,180.63281576359475,74.18395546229516,13.512015314187824
nyc_urban,way/280618578,False,False,SmallOffice,1.0,,2.9,32.1716893472768,success,192.066119966969,71.96985860194789,20.084270697165937
nyc_urban,way/280618579,False,False,SmallOffice,2.0,,3.9,46.153990761655386,success,163.16844151347232,64.2521272949943,16.231905766036427
nyc_urban,way/280618580,False,False,SmallOffice,1.0,,3.4,33.83938443492723,success,186.79280790899503,75.18929957067964,15.163867542910262
nyc_urban,way/280618581,False,False,SmallOffice,1.0,,3.2,30.79563556077737,success,192.0934552385674,76.27424205677374,15.891819697478624
nyc_urban,way/280618582,False,False,SmallOffice,1.0,,3.5,29.414753414123776,success,199.5389212273332,76.04582414504641,20.680033336166343
nyc_urban,way/280618583,False,False,SmallOffice,1.0,,3.3,32.687769807225415,success,191.95543318321137,75.64319985611166,18.084180533849363
nyc_urban,way/280618584,False,False,SmallOffice,1.0,,3.2,34.52277370936565,success,188.1365561408927,70.52711367395816,19.63522715866786
nyc_urban,way/280618585,False,False,SmallOffice,1.0,,3.2,31.33869716458238,success,188.61774362030917,80.71515877871961,12.14129252787628
nyc_urban,way/280618587,False,False,SmallOffice,1.0,,3.3,35.486673905939035,success,176.6877238466018,74.26230517174636,11.449614424309404
nyc_urban,way/280618588,False,False,SmallOffice,1.0,,3.5,35.41086410032298,success,184.7600423214322,68.34852098201497,19.29349405843295
nyc_urban,way/280618589,False,False,SmallOffice,1.0,,3.2,29.354613274134397,success,195.57909229665648,81.03576931961791,15.585634672259546
nyc_urban,way/280618590,False,False,SmallOffice,2.0,,4.1,35.03463458905132,success,177.30883085074265,73.70519701248918,17.493706001259994
nyc_urban,way/280618591,False,False,SmallOffice,1.0,,3.2,33.24723857657901,success,187.68746959090265,75.62614013594134,15.19371821157974
nyc_urban,way/280618592,False,False,SmallOffice,1.0,,2.9,43.32336182375102,success,175.48381113177348,69.93263654184767,14.945836263383873
nyc_urban,way/280618594,False,False,SmallOffice,1.0,,2.9,30.08446899449993,success,196.57143503255932,73.9880410121257,20.48165660040622
nyc_urban,way/280618595,False,False,SmallOffice,1.0,,3.1,40.12198224057408,success,178.97488632528635,67.2782529219165,18.060336478189377
nyc_urban,way/280618596,False,False,SmallOffice,2.0,,3.8,38.9968760019283,success,171.22859368818936,69.82514481726567,17.12257018996113
nyc_urban,way/280618597,False,False,SmallOffice,2.0,,3.7,48.31138422858472,success,160.25357472145882,63.08809173921429,15.341362475690437
nyc_urban,way/280618598,False,False,SmallOffice,2.0,,4.4,44.91980726778395,success,163.1736757799268,66.04294766684886,15.54358235281941
nyc_urban,way/280618599,False,False,SmallOffice,1.0,,3.2,31.142840648013927,success,195.33009965911936,74.0193768102892,20.27812535401724
nyc_urban,way/280618602,False,False,SmallOffice,1.0,,3.2,41.26466093563361,success,170.10532778619614,70.70438547211981,11.7495485984414
nyc_urban,way/280618603,False,False,SmallOffice,1.0,,3.2,28.657885327955285,success,197.6875401747335,81.77152005781609,16.04931142289345
nyc_urban,way/280618604,False,False,SmallOffice,1.0,,3.3,34.29586872444031,success,186.95248436239328,74.24586682535725,16.127708242096073
nyc_urban,way/280618605,False,False,SmallOffice,2.0,,3.7,35.42012816271374,success,175.68416537186775,72.96714601585437,16.29336215149378
nyc_urban,way/280618606,False,False,SmallOffice,1.0,,3.1,34.56872626446699,success,188.2774724578582,70.72305599483707,19.599699091316243
nyc_urban,way/280618609,False,False,SmallOffice,2.0,,4.4,31.27419916009803,success,183.78048067472375,77.76701659941828,17.891597512005127
nyc_urban,way/280618610,False,False,SmallOffice,1.0,,2.2,31.366486361051724,success,210.54478532093023,84.76042429953293,21.770068540640462
nyc_urban,way/280618611,False,False,SmallOffice,2.0,,4.9,57.49763438364921,success,153.633429878995,58.46010868347982,15.936222600726625
nyc_urban,way/280618612,False,False,SmallOffice,3.0,,7.3,165.47345421510806,success,128.47198826557846,46.69262368933548,11.40853760346841
nyc_urban,way/280618613,False,False,SmallOffice,1.0,,2.9,33.200925031516206,success,188.40875844930275,76.15246099533852,16.476294320997983
nyc_urban,way/280618614,False,False,SmallOffice,1.0,,3.0,31.824491916926856,success,191.903827867489,73.27670736960388,18.86083877069013
nyc_urban,way/280618615,False,False,SmallOffice,1.0,,3.3,34.23003422409749,success,186.44298732284085,73.43010549883996,17.43076856630503
nyc_urban,way/280618617,False,False,SmallOffice,1.0,,3.2,36.47946881811717,success,179.95259952167902,74.14914259242963,13.025929397102775
nyc_urban,way/280618618,False,False,SmallOffice,2.0,,4.6,61.94355083586069,success,149.5736004098035,55.55419608236995,15.526037198933231
nyc_urban,way/280618620,False,False,SmallOffice,4.0,,11.4,182.93780865532008,success,127.31933480000892,46.72035232848928,11.229307668400748
nyc_urban,way/280618622,False,False,SmallOffice,1.0,,3.3,32.88298425390752,success,185.7873923768764,82.28625939816833,10.41069398693777
nyc_urban,way/280618624,False,False,SmallOffice,1.0,,2.9,32.28701526057627,success,192.5296031344204,72.63923797534574,19.969058378724416
nyc_urban,way/280618625,False,False,SmallOffice,2.0,,6.0,465.5111836095092,success,98.64103222422514,21.853538313049945,10.656078777512588
nyc_urban,way/280618630,False,False,SmallOffice,2.0,,6.2,23.24934599146502,success,211.7503495349316,97.1445284532687,18.557990726041545
nyc_urban,way/280618631,False,False,SmallOffice,1.0,,3.0,43.84670741019987,success,180.8700783685153,73.86857724161507,16.622997553589684
nyc_urban,way/280618632,False,False,SmallOffice,4.0,,13.7,297.8500678255317,success,103.86077273879523,26.278032557814345,11.195396617054849
nyc_urban,way/280618634,False,False,SmallOffice,2.0,,6.8,53.46422658620768,success,167.0509932265033,69.36225960953574,16.405522974819945
nyc_urban,way/280618635,False,False,SmallOffice,5.0,,15.0,358.4633652764803,success,104.3986973332423,28.431413711564865,10.265849452318577
nyc_urban,way/280618636,False,False,SmallOffice,5.0,,14.1,370.6440149957877,success,104.35533434890328,27.35000119616789,10.68463991146403
nyc_urban,way/280620986,False,False,SmallOffice,3.0,,9.2,101.40838837481984,success,137.27917971707137,50.00104490790269,13.606741000715964
nyc_urban,way/280620987,False,False,SmallOffice,3.0,,8.9,101.66439062649302,success,137.36372404393896,50.24960245502849,13.540465504385445
nyc_urban,way/280620988,False,False,SmallOffice,4.0,,10.6,88.36805854959806,success,137.30286724661863,51.817113200904686,12.884578488588192
nyc_urban,way/280620989,False,False,SmallOffice,3.0,,9.0,105.54015575618412,success,132.59417359445635,46.92838523500826,13.521302624524534
nyc_urban,way/280620990,False,False,SmallOffice,3.0,,9.3,76.20133527848597,success,145.8352912948727,56.765829440348135,13.93535702920221
nyc_urban,way/280620991,False,False,SmallOffice,3.0,,8.9,100.6641548624014,success,135.6193416926415,51.7237258468333,11.349661433027782
nyc_urban,way/280620992,False,False,SmallOffice,3.0,,9.1,113.51748013383867,success,146.51985477445646,61.995670607884165,11.314760193276554
nyc_urban,way/280620993,False,False,SmallOffice,5.0,,16.0,81.97638146059481,success,145.73132536679657,60.708478693593975,12.250413487214663
nyc_urban,way/280620994,False,False,SmallOffice,3.0,,9.0,82.35618917348282,success,141.2147385754499,59.98014940201816,10.015809285915172
nyc_urban,way/280620997,False,False,SmallOffice,3.0,,8.2,111.7141651514128,success,133.0111630190339,49.19090244236499,11.92055870606183
nyc_urban,way/280620999,False,False,SmallOffice,3.0,,9.0,114.14769796295354,success,130.90189200900002,49.72279900619027,11.288884163300922
nyc_urban,way/280621003,False,False,SmallOffice,3.0,,9.0,130.0350052194169,success,138.0381675713359,51.61475037633976,13.674500108669696
nyc_urban,way/280621005,False,False,SmallOffice,3.0,,8.8,115.63015457208895,success,134.30601458619694,48.18992466618088,13.202865595860883
nyc_urban,way/280621007,False,False,SmallOffice,3.0,,9.5,77.12687699318806,success,140.7207598567413,52.37194029621534,13.990593449661237
nyc_urban,way/280621010,False,False,SmallOffice,4.0,,10.9,78.98553097081533,success,143.71943465504572,56.85787164629062,13.114887177910488
nyc_urban,way/280621012,False,False,SmallOffice,3.0,,8.8,71.62368591106147,success,148.34034366475723,58.43827859416756,14.195947217149048
nyc_urban,way/280621013,False,False,SmallOffice,3.0,,8.2,78.1331406420537,success,151.24609779142423,61.26966033359351,14.30152982824151
nyc_urban,way/280621015,False,False,SmallOffice,3.0,,7.8,80.19757631887414,success,145.6932043562962,59.740477018491774,12.158417266085069
nyc_urban,way/280621017,False,False,SmallOffice,3.0,,7.4,48.18937045480023,success,157.9161151363588,65.74249470765065,14.42930198600786
nyc_urban,way/280621019,False,False,SmallOffice,3.0,,10.5,104.32271722155984,success,133.3421672439983,48.251196924646834,12.868688195194744
nyc_urban,way/280621021,False,False,SmallOffice,3.0,,8.4,59.41086144955932,success,159.264961180071,69.41386577668464,12.903341779766205
nyc_urban,way/280621024,False,False,SmallOffice,4.0,,11.1,79.85331823135257,success,139.41946049033194,53.44851654374961,13.009330755865076
nyc_urban,way/280621026,False,False,SmallOffice,3.0,,7.1,72.37282941913534,success,147.5215028143457,57.85357198324861,14.167048551008511
nyc_urban,way/280621028,False,False,SmallOffice,6.0,,19.0,78.09866613321591,success,139.45566722170176,55.788655108578006,11.87706671559469
nyc_urban,way/280621030,False,False,SmallOffice,2.0,,3.7,73.78430482771203,success,149.70612351410085,57.77192181099718,14.457731132648814
nyc_urban,way/280621032,False,False,SmallOffice,3.0,,7.8,54.13551648460504,success,156.45930212747095,63.89271517148313,14.70233930091555
nyc_urban,way/280621034,False,False,SmallOffice,3.0,,9.9,236.60577083056268,success,107.1933946705206,29.62261784254051,10.506873133722548
nyc_urban,way/280621035,False,False,SmallOffice,3.0,,7.5,112.97550964192892,success,136.84108763705473,53.01067060310379,12.282218455654558
nyc_urban,way/280621037,False,False,SmallOffice,2.0,,6.4,104.77506882341632,success,141.16508267441597,50.744123980262096,15.024862548006924
nyc_urban,way/280621039,False,False,SmallOffice,3.0,,10.0,97.6181589647706,success,137.95296592061507,50.66748898553026,13.717089199546386
nyc_urban,way/280621041,False,False,SmallOffice,3.0,,7.4,75.56916865076397,success,142.72040866281327,54.016698283964026,14.053555449377429
nyc_urban,way/280621043,False,False,SmallOffice,3.0,,9.4,113.11251113364573,success,125.53831353806784,44.80677296423739,11.091380461622078
nyc_urban,way/280621046,False,False,SmallOffice,3.0,,10.2,110.0175752753318,success,129.70870721964775,47.84329565032679,10.70977336999518
nyc_urban,way/280621048,False,False,SmallOffice,2.0,,5.4,49.350563131402055,success,160.2024531192997,62.72913180886661,16.10907777205168
nyc_urban,way/280621050,False,False,SmallOffice,2.0,,6.7,83.01004537304257,success,142.25104078406122,51.55090545371737,14.836644450653392
nyc_urban,way/280621052,False,False,SmallOffice,4.0,,11.0,139.4303829596455,success,131.27599029806518,48.48346087769598,11.713511408703445
nyc_urban,way/280621053,False,False,SmallOffice,3.0,,7.6,105.91775749156314,success,138.267578220543,51.25865794783412,13.683450951708313
nyc_urban,way/280621056,False,False,SmallOffice,3.0,,7.9,74.87996460828514,success,144.62321208915662,55.196910727387085,14.055374762524364
nyc_urban,way/280621058,False,False,SmallOffice,3.0,,8.4,114.47030905094292,success,131.51419188717122,45.86116908752628,13.39147152991296
nyc_urban,way/280621059,False,False,SmallOffice,3.0,,9.0,107.88080832020472,success,133.4173430701197,47.17670604875206,13.50253230523768
nyc_urban,way/280621062,False,False,SmallOffice,3.0,,8.6,84.47010413747957,success,137.27738021964348,51.40473121824501,12.45783501312714
nyc_urban,way/280621063,False,False,SmallOffice,3.0,,7.5,72.92398815499007,success,145.90071629451074,56.40998588750474,14.112412833292922
nyc_urban,way/280621065,False,False,SmallOffice,4.0,,10.9,139.30894217344104,success,132.25256112722428,48.582658305344005,12.240760219898643
nyc_urban,way/280621067,False,False,SmallOffice,3.0,,8.7,98.83951008723815,success,137.48848967346083,53.453226712341305,11.473463177131215
nyc_urban,way/280621069,False,False,SmallOffice,2.0,,6.4,77.62361533290827,success,152.77878913807933,58.90053100014763,15.685488315755451
nyc_urban,way/280621070,False,False,SmallOffice,3.0,,9.2,102.94792827238408,success,131.41027528503497,49.29713857415222,10.660075317662017
nyc_urban,way/280621072,False,False,SmallOffice,3.0,,8.3,102.14695892242858,success,137.79042860710496,50.61492710492222,13.69075355381399
nyc_urban,way/280621073,False,False,SmallOffice,3.0,,7.5,63.01418752141291,success,152.28077252746968,61.00323718227725,14.44713541605694
nyc_urban,way/280621075,False,False,SmallOffice,2.0,,6.5,53.37363928392893,success,156.34774199932463,60.29026034268954,16.135885068329532
nyc_urban,way/280621077,False,False,SmallOffice,3.0,,8.4,36.84452837824927,success,170.30319377429086,74.06382511033381,15.082505131786112
nyc_urban,way/280621079,False,False,SmallOffice,3.0,,7.8,104.55535066773017,success,132.41340520045813,46.41639955752704,13.492321415821117
nyc_urban,way/280621081,False,False,SmallOffice,2.0,,6.4,75.98544880809347,success,142.7461801440437,51.6659349619924,14.976598840169649
nyc_urban,way/280621083,False,False,SmallOffice,3.0,,8.4,62.92170656707205,success,154.26644086118543,62.58700591380104,14.524008049091844
nyc_urban,way/280621085,False,False,SmallOffice,3.0,,8.5,47.869660383090704,success,170.45113821556342,75.04832603693944,15.288649522443317
nyc_urban,way/280621086,False,False,SmallOffice,3.0,,8.5,71.35846262918298,success,148.397473063494,58.688809353622,14.30297085511234
nyc_urban,way/280621092,False,False,SmallOffice,3.0,,9.1,62.86715804649576,success,153.2286066093368,61.71110787480168,14.492043552176908
nyc_urban,way/280621094,False,False,SmallOffice,3.0,,8.5,95.24425817635036,success,136.60155361574638,49.59976531522841,13.685252717427208
nyc_urban,way/280621096,False,False,SmallOffice,3.0,,9.6,92.28003916395484,success,134.96515547187036,48.74907401284234,13.280836975846364
nyc_urban,way/280621098,False,False,SmallOffice,3.0,,9.2,69.19257013171944,success,148.92612091017446,58.75120427977434,14.10163770649357
nyc_urban,way/280621100,False,False,SmallOffice,3.0,,8.4,110.89140707498989,success,136.33979244662828,49.71275492833998,13.580902423315711
nyc_urban,way/280621102,False,False,SmallOffice,2.0,,6.0,38.24099570180408,success,169.75556098447845,73.39250526272858,12.99795316530549
nyc_urban,way/280621104,False,False,SmallOffice,3.0,,7.9,112.88921362285532,success,129.9010629507064,47.60189521640593,11.010699045214512
nyc_urban,way/280621106,False,False,SmallOffice,3.0,,8.7,54.974903252697,success,165.21415049981496,71.17651900393824,15.007587416224291
nyc_urban,way/280621107,False,False,SmallOffice,3.0,,8.1,100.1470063024129,success,139.0714131341323,51.683617554655015,13.68966814797592
nyc_urban,way/280621109,False,False,SmallOffice,3.0,,8.4,107.4389043536536,success,134.24957052184507,47.84115855560842,13.53498093224953
nyc_urban,way/280621111,False,False,SmallOffice,3.0,,10.4,123.85964784838237,success,133.2365783608339,47.89065415841561,13.157825565578836
nyc_urban,way/280621113,False,False,SmallOffice,3.0,,8.7,87.9062996233108,success,137.91667890047432,50.52833691649904,13.786470672961348
nyc_urban,way/280621115,False,False,SmallOffice,4.0,,12.0,112.42520509731143,success,132.69153400691263,48.47953433506748,12.546146153701663
nyc_urban,way/280621117,False,False,SmallOffice,3.0,,8.8,74.24593362724832,success,141.86928085805752,53.34604832782762,14.04509214354683
nyc_urban,way/280621119,False,False,SmallOffice,3.0,,9.2,90.10071648477263,success,143.61105058523637,55.0043169225457,13.917335732912369
nyc_urban,way/280621120,False,False,SmallOffice,2.0,,7.0,77.11047694523934,success,146.39208944689742,54.22019766817235,15.221741661170054
nyc_urban,way/280621122,False,False,SmallOffice,3.0,,8.5,120.32361204741744,success,130.94198496075302,45.446720070816056,13.347115695218957
nyc_urban,way/280621124,False,False,SmallOffice,3.0,,10.4,111.85159545946146,success,133.15168839946912,48.53332381568768,12.503154566626376
nyc_urban,way/280621126,False,False,SmallOffice,3.0,,9.5,110.58146980292524,success,130.92700452386012,48.81097350490489,10.766897398823527
nyc_urban,way/280621128,False,False,SmallOffice,2.0,,5.8,65.62778093125407,success,151.06387412916197,56.96315169278973,15.59406553654312
nyc_urban,way/280621130,False,False,SmallOffice,3.0,,7.9,106.22722242673056,success,131.73437069974656,45.53478199561345,13.259980213890758
nyc_urban,way/280621138,False,False,SmallOffice,3.0,,7.4,90.97953583618109,success,151.18086855094217,61.7294038386456,13.971683636938552
nyc_urban,way/280621142,False,False,SmallOffice,4.0,,12.2,204.43636734517,success,117.4087304327776,38.76212612432806,10.669713028626502
nyc_urban,way/280621147,False,False,SmallOffice,2.0,,6.4,102.73859793970657,success,146.34308357386195,54.94757237183801,14.968564534348223
nyc_urban,way/280621157,False,False,SmallOffice,4.0,,12.8,183.1080704881657,success,117.4948676887858,41.65609401002288,8.70400271369671
nyc_urban,way/280621159,False,False,SmallOffice,1.0,,3.3,118.76859141807638,success,127.93607642593116,42.98507128228009,11.2288186875256
nyc_urban,way/280621170,False,False,SmallOffice,1.0,,2.6,20.947338522727907,success,230.06899353722963,94.58702896531952,20.774804093343946
nyc_urban,way/280621181,False,False,SmallOffice,5.0,,15.2,211.46599813675292,success,114.67791449001712,38.16703144249632,9.753465654831617
nyc_urban,way/280621194,False,False,SmallOffice,5.0,,14.9,256.015695495135,success,108.7054348469904,31.83807359766591,10.343603453078147
nyc_urban,way/280621204,False,False,SmallOffice,2.0,,5.9,91.76281257100736,success,131.18035769278688,47.78026429119208,11.785132768773057
nyc_urban,way/280621233,False,False,SmallOffice,4.0,,11.8,222.17591136866577,success,117.56057177191364,38.744932338007146,10.429088316103613
nyc_urban,way/280621241,False,False,SmallOffice,5.0,5.0,,218.01378618463963,success,115.43865853930274,37.18790989267277,10.451738354484938
nyc_urban,way/280621244,False,False,SmallOffice,5.0,,15.8,253.75115596610203,success,116.8612888436911,39.66134088869115,9.725116454568465
nyc_urban,way/280621247,False,False,SmallOffice,4.0,,11.5,139.22694729890787,success,121.10479264996265,42.63235720416116,9.642935643583057
nyc_urban,way/280621250,False,False,SmallOffice,3.0,,9.5,84.74575349637772,success,136.91575574381372,53.5613465047916,11.18074975587345
nyc_urban,way/280621253,False,False,SmallOffice,5.0,,17.0,128.5540634922377,success,125.51644257852855,43.95878935349416,11.562379953622424
nyc_urban,way/280621258,False,False,SmallOffice,3.0,,9.2,86.19496662921127,success,137.22006852391542,55.50353658184925,10.802638998810986
nyc_urban,way/280621259,False,False,SmallOffice,3.0,,7.6,58.34946781806551,success,154.1339465823325,61.6632066247031,14.565668413012476
nyc_urban,way/280621260,False,False,SmallOffice,3.0,,7.9,75.68301951054411,success,142.32701225376695,53.48177294600916,14.02200039137808
nyc_urban,way/280621261,False,False,SmallOffice,3.0,,7.6,85.4026076541274,success,144.4427386192955,55.051108817725634,13.93128119042311
nyc_urban,way/280621262,False,False,SmallOffice,3.0,,9.2,133.3664970577304,success,128.13215689464707,46.88367393963081,11.119839564358983
nyc_urban,way/280621263,False,False,SmallOffice,1.0,,3.0,44.61116476753923,success,178.94903164331552,68.07147317609477,18.537690626480853
nyc_urban,way/280621264,False,False,SmallOffice,3.0,,8.3,82.86717666368634,success,139.68161305262828,54.19802664584044,12.546968907299233
nyc_urban,way/280621265,False,False,SmallOffice,2.0,,4.9,62.98296411367889,success,150.2541124239691,56.28176567318996,15.225310684407283
nyc_urban,way/280621266,False,False,SmallOffice,3.0,,10.0,127.81788830123858,success,122.77035431554364,39.334801395040856,12.87787369417084
nyc_urban,way/280621267,False,False,SmallOffice,3.0,,9.7,99.18579565019807,success,136.4792731295416,49.09429512260169,13.35739340077594
nyc_urban,way/280621268,False,False,SmallOffice,3.0,,7.7,90.72590106754215,success,140.45822309787735,51.941496149070105,13.73271111739167
