cell,osm_id,raw_building_tag,raw_function_tag,persisted_levels,persisted_height_m,archetype_id,simulation_status
nyc_rural,way/271121943,yes,bar,1.0,3.5,QuickServiceRestaurant,success
nyc_rural,way/304840787,yes,hardware,1.0,3.5,SmallOffice,success
nyc_rural,way/304840794,yes,police,1.0,3.5,Courthouse,success
nyc_rural,way/304842005,yes,candles,1.0,3.5,SmallOffice,success
nyc_rural,way/304843764,yes,hardware,1.0,3.5,SmallOffice,success
nyc_rural,way/304844050,yes,events_venue,1.0,3.5,SmallOffice,success
nyc_rural,way/304844085,yes,restaurant,1.0,3.5,FullServiceRestaurant,success
nyc_rural,way/304844576,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/304845359,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/304846569,yes,funeral_directors,1.0,3.5,SmallOffice,success
nyc_rural,way/304846880,yes,restaurant,1.0,3.5,FullServiceRestaurant,success
nyc_rural,way/304846947,yes,theatre,1.0,3.5,SmallOffice,success
nyc_rural,way/304847115,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/304847237,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/304847430,church,place_of_worship,1.0,3.5,Courthouse,success
nyc_rural,way/334332012,residential,,1.0,3.5,MidriseApartment,success
nyc_rural,way/334332014,residential,,1.0,3.5,MidriseApartment,success
nyc_rural,way/334332016,residential,,1.0,3.5,MidriseApartment,success
nyc_rural,way/334332018,residential,,1.0,3.5,MidriseApartment,success
nyc_rural,way/334332019,residential,,1.0,3.5,MidriseApartment,success
nyc_rural,way/334332021,residential,,1.0,3.5,MidriseApartment,success
nyc_rural,way/334332023,residential,,1.0,3.5,MidriseApartment,success
nyc_rural,way/334332024,residential,,1.0,3.5,MidriseApartment,success
nyc_rural,way/334332025,residential,,1.0,3.5,MidriseApartment,success
nyc_rural,way/334332026,residential,,1.0,3.5,MidriseApartment,success
nyc_rural,way/334332027,residential,,1.0,3.5,MidriseApartment,success
nyc_rural,way/334332029,office,,1.0,3.5,SmallOffice,success
nyc_rural,way/334332606,shed,,1.0,3.5,OpenUBEMUnknown,success
nyc_rural,way/384757942,yes,shoes,1.0,3.5,SmallOffice,success
nyc_rural,way/385036709,yes,townhall,1.0,3.5,SmallOffice,success
nyc_rural,way/772626975,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772626976,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772626977,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772626978,yes,estate_agent,1.0,3.5,SmallOffice,success
nyc_rural,way/772626979,yes,pub,1.0,3.5,QuickServiceRestaurant,success
nyc_rural,way/772626980,yes,clothes,1.0,3.5,SmallOffice,success
nyc_rural,way/772626981,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772626982,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772626983,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772626984,house,,1.0,3.5,MidriseApartment,success
nyc_rural,way/772626985,house,,1.0,3.5,MidriseApartment,success
nyc_rural,way/772626986,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772626987,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772626988,church,,1.0,3.5,Courthouse,success
nyc_rural,way/772626989,yes,estate_agent,1.0,3.5,SmallOffice,success
nyc_rural,way/772626990,yes,cafe,1.0,3.5,QuickServiceRestaurant,success
nyc_rural,way/772626992,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772626993,yes,clothes,1.0,3.5,SmallOffice,success
nyc_rural,way/772626994,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772626995,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772626996,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772626997,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772626999,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627000,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627001,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627004,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627005,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627006,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627007,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_rural,way/772627008,yes,toilets,1.0,3.5,SmallOffice,success
nyc_rural,way/772627009,yes,tea,1.0,3.5,SmallOffice,success
nyc_rural,way/772627010,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627011,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627012,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627013,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627014,yes,restaurant,1.0,3.5,FullServiceRestaurant,success
nyc_rural,way/772627015,yes,bank,1.0,3.5,SmallOffice,success
nyc_rural,way/772627016,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627017,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627018,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627019,retail,convenience,1.0,3.5,RetailStandalone,success
nyc_rural,way/772627020,yes,bank,1.0,3.5,SmallOffice,success
nyc_rural,way/772627021,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627022,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627023,yes,restaurant,1.0,3.5,FullServiceRestaurant,success
nyc_rural,way/772627024,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627025,house,,1.0,3.5,MidriseApartment,success
nyc_rural,way/772627026,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627027,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627028,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627029,yes,social_facility,1.0,3.5,SmallOffice,success
nyc_rural,way/772627030,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627031,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627032,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627033,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627034,yes,arts_centre,1.0,3.5,SmallOffice,success
nyc_rural,way/772627035,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627036,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627037,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627038,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627039,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627040,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627041,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627042,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627043,yes,community_centre,1.0,3.5,SmallOffice,success
nyc_rural,way/772627044,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627046,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627047,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627048,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627049,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627050,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627051,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627052,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627053,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627054,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627056,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627057,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627058,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627059,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627060,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627061,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627062,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627063,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627064,yes,gift,1.0,3.5,SmallOffice,success
nyc_rural,way/772627065,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627066,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627067,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627068,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627069,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627071,yes,pharmacy,1.0,3.5,SmallOffice,success
nyc_rural,way/772627072,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627073,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627074,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627075,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627076,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627077,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627078,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627079,yes,place_of_worship,1.0,3.5,SmallOffice,success
nyc_rural,way/772627080,church,place_of_worship,1.0,3.5,Courthouse,success
nyc_rural,way/772627081,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627082,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627083,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627084,yes,houseware,1.0,3.5,SmallOffice,success
nyc_rural,way/772627085,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627086,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627087,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627088,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627089,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/772627090,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/801981473,roof,,1.0,3.5,OpenUBEMUnknown,success
nyc_rural,way/864013124,yes,social_facility,1.0,3.5,SmallOffice,success
nyc_rural,way/864013126,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/864144721,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/899599347,yes,theatre,1.0,3.5,SmallOffice,success
nyc_rural,way/899656618,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/900486144,yes,clinic,1.0,3.5,Outpatient,success
nyc_rural,way/900487237,yes,pet,1.0,3.5,SmallOffice,success
nyc_rural,way/900488595,yes,fortune_teller,1.0,3.5,SmallOffice,success
nyc_rural,way/933066296,school,,1.0,3.5,PrimarySchool,success
nyc_rural,way/933154994,yes,place_of_worship,1.0,3.5,SmallOffice,success
nyc_rural,way/933154996,yes,restaurant,1.0,3.5,FullServiceRestaurant,success
nyc_rural,way/964817673,yes,events_venue,1.0,3.5,SmallOffice,success
nyc_rural,way/965213412,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/965390712,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/965718400,hotel,,1.0,3.5,SmallOffice,success
nyc_rural,way/965718401,hotel,yes,1.0,3.5,SmallOffice,success
nyc_rural,way/965718402,hotel,,1.0,3.5,SmallOffice,success
nyc_rural,way/965718403,hotel,,1.0,3.5,SmallOffice,success
nyc_rural,way/966004656,house,,1.0,3.5,MidriseApartment,success
nyc_rural,way/1055839510,yes,townhall,1.0,3.5,SmallOffice,success
nyc_rural,way/1103897140,commercial,,1.0,3.5,SmallOffice,success
nyc_rural,way/1103897841,house,,1.0,3.5,MidriseApartment,success
nyc_rural,way/1103897842,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_rural,way/1103897844,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_rural,way/1103897845,house,,1.0,3.5,MidriseApartment,success
nyc_rural,way/1112796933,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/1113052360,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/1113052363,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/1113052364,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/1131271326,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/1184864928,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/1184864930,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/1232540296,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/1232540297,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/1279436022,yes,clothes,1.0,3.5,SmallOffice,success
nyc_rural,way/1279684261,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/1279684262,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/1279684265,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/1279684266,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/1279684267,residential,,1.0,3.5,MidriseApartment,success
nyc_rural,way/1317229554,residential,,1.0,3.5,MidriseApartment,success
nyc_rural,way/1317287812,house,,1.0,3.5,MidriseApartment,success
nyc_rural,way/1317287813,house,,1.0,3.5,MidriseApartment,success
nyc_rural,way/1317287814,house,association,1.0,3.5,MidriseApartment,success
nyc_rural,way/1386674588,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/1386674589,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/1386674590,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/1386674591,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/1386674592,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/1386674593,yes,,1.0,3.5,SmallOffice,success
nyc_rural,way/1386674594,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/605951159,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017055,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017056,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017057,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017058,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017059,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017060,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017061,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017062,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017063,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017064,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/610017065,yes,place_of_worship,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017066,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017067,yes,place_of_worship,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017069,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017070,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017071,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017072,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017073,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017074,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017075,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017076,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017077,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017078,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017079,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017080,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017081,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017082,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017083,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017084,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017085,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017086,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017087,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017088,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017090,yes,funeral_directors,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017091,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017092,yes,place_of_worship,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017093,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017094,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017095,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017096,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017097,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017098,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017099,yes,convenience,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017101,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017103,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017104,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017105,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017110,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017111,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017112,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017113,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017114,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017115,yes,fast_food,1.0,3.5,QuickServiceRestaurant,success
nyc_suburban,way/610017116,yes,place_of_worship,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017117,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017118,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017119,yes,fire_station,1.0,3.5,Courthouse,success
nyc_suburban,way/610017120,yes,fire_station,1.0,3.5,Courthouse,success
nyc_suburban,way/610017122,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017123,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017124,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017125,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017126,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017127,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017128,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017129,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017130,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017131,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017132,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017142,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017143,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017144,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017145,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017146,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017147,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017148,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017149,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017150,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017151,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017152,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017153,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017154,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017155,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017156,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017157,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017158,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017159,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017160,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610017161,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130112,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130113,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130114,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130115,yes,post_office,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130116,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130117,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130118,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130119,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130120,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130121,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130122,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130125,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130126,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130127,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130128,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130130,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130131,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130132,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130133,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130134,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130135,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130136,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130137,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130138,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130139,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130140,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130141,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130142,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130143,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130144,yes,,1.0,3.5,MediumOffice,success
nyc_suburban,way/610130145,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/610130146,yes,,1.0,3.5,SmallOffice,success
nyc_suburban,way/813293017,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813293018,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813297299,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813297300,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813297301,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813297302,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813297303,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813297304,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813297305,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813297306,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813297307,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813297308,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813297309,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813297310,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813297311,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813297312,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813297313,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813297314,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813297315,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813297316,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813297317,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813297318,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813297727,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813304046,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813304047,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813304048,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813304049,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813304050,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813304051,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813304052,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813304053,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813304054,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813304055,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813304056,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813304057,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813304058,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813304059,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813304060,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813304061,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813304062,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470150,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470151,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470152,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470153,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470154,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470155,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470156,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470157,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470158,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470159,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470160,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470161,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470162,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470163,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470164,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470165,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470166,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470167,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470168,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470169,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470170,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470171,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470172,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470173,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470174,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470175,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470176,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470177,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470178,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470179,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470180,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470181,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470182,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470183,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470184,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470185,garage,,1.0,3.5,OpenUBEMUnknown,success
nyc_suburban,way/813470186,house,,1.0,3.5,MidriseApartment,success
nyc_suburban,way/813470187,house,,1.0,3.5,MidriseApartment,success
