cell,stem,osm_id,archetype_id,status,n_volstub,has_volstub,n_converge,has_converge,n_severe,has_severe,n_fatal,has_fatal
nyc_urban,way_280618365,way/280618365,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618368,way/280618368,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618370,way/280618370,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280618371,way/280618371,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618372,way/280618372,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280618373,way/280618373,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280618374,way/280618374,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618375,way/280618375,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618377,way/280618377,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280618378,way/280618378,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618380,way/280618380,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618382,way/280618382,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280618383,way/280618383,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618384,way/280618384,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618386,way/280618386,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280618387,way/280618387,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618388,way/280618388,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618390,way/280618390,SmallOffice,success,44,True,0,False,0,False,0,False
nyc_urban,way_280618391,way/280618391,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280618392,way/280618392,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618393,way/280618393,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618394,way/280618394,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618395,way/280618395,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618397,way/280618397,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618399,way/280618399,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618400,way/280618400,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618403,way/280618403,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618404,way/280618404,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618406,way/280618406,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618533,way/280618533,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618534,way/280618534,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618535,way/280618535,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618536,way/280618536,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280618537,way/280618537,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618538,way/280618538,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280618539,way/280618539,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618540,way/280618540,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618542,way/280618542,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280618543,way/280618543,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280618544,way/280618544,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280618545,way/280618545,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280618546,way/280618546,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280618547,way/280618547,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280618548,way/280618548,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618549,way/280618549,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618550,way/280618550,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618551,way/280618551,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618552,way/280618552,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280618553,way/280618553,SmallOffice,success,5,True,0,False,0,False,0,False
nyc_urban,way_280618554,way/280618554,SmallOffice,success,5,True,0,False,0,False,0,False
nyc_urban,way_280618555,way/280618555,SecondarySchool,success,7,True,0,False,0,False,0,False
nyc_urban,way_280618559,way/280618559,SmallOffice,success,5,True,0,False,0,False,0,False
nyc_urban,way_280618560,way/280618560,MediumOffice,success,7,True,0,False,0,False,0,False
nyc_urban,way_280618562,way/280618562,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618563,way/280618563,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618564,way/280618564,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618566,way/280618566,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618567,way/280618567,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280618568,way/280618568,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280618569,way/280618569,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618570,way/280618570,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280618571,way/280618571,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618572,way/280618572,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618573,way/280618573,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618575,way/280618575,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618576,way/280618576,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280618577,way/280618577,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618578,way/280618578,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618579,way/280618579,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280618580,way/280618580,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618581,way/280618581,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618582,way/280618582,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618583,way/280618583,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618584,way/280618584,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618585,way/280618585,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618587,way/280618587,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618588,way/280618588,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618589,way/280618589,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618590,way/280618590,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280618591,way/280618591,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618592,way/280618592,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618594,way/280618594,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618595,way/280618595,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618596,way/280618596,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280618597,way/280618597,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280618598,way/280618598,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280618599,way/280618599,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618602,way/280618602,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618603,way/280618603,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618604,way/280618604,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618605,way/280618605,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280618606,way/280618606,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618609,way/280618609,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280618610,way/280618610,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618611,way/280618611,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280618612,way/280618612,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280618613,way/280618613,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618614,way/280618614,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618615,way/280618615,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618617,way/280618617,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618618,way/280618618,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280618620,way/280618620,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280618622,way/280618622,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618624,way/280618624,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618625,way/280618625,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280618630,way/280618630,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280618631,way/280618631,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280618632,way/280618632,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280618634,way/280618634,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280618635,way/280618635,SmallOffice,success,5,True,0,False,0,False,0,False
nyc_urban,way_280618636,way/280618636,SmallOffice,success,5,True,0,False,0,False,0,False
nyc_urban,way_280620986,way/280620986,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280620987,way/280620987,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280620988,way/280620988,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280620989,way/280620989,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280620990,way/280620990,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280620991,way/280620991,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280620992,way/280620992,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280620993,way/280620993,SmallOffice,success,5,True,0,False,0,False,0,False
nyc_urban,way_280620994,way/280620994,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280620997,way/280620997,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280620999,way/280620999,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621003,way/280621003,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621005,way/280621005,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621007,way/280621007,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621010,way/280621010,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280621012,way/280621012,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621013,way/280621013,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621015,way/280621015,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621017,way/280621017,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621019,way/280621019,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621021,way/280621021,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621024,way/280621024,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280621026,way/280621026,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621028,way/280621028,SmallOffice,success,6,True,0,False,0,False,0,False
nyc_urban,way_280621030,way/280621030,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280621032,way/280621032,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621034,way/280621034,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621035,way/280621035,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621037,way/280621037,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280621039,way/280621039,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621041,way/280621041,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621043,way/280621043,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621046,way/280621046,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621048,way/280621048,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280621050,way/280621050,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280621052,way/280621052,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280621053,way/280621053,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621056,way/280621056,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621058,way/280621058,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621059,way/280621059,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621062,way/280621062,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621063,way/280621063,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621065,way/280621065,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280621067,way/280621067,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621069,way/280621069,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280621070,way/280621070,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621072,way/280621072,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621073,way/280621073,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621075,way/280621075,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280621077,way/280621077,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621079,way/280621079,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621081,way/280621081,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280621083,way/280621083,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621085,way/280621085,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621086,way/280621086,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621092,way/280621092,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621094,way/280621094,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621096,way/280621096,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621098,way/280621098,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621100,way/280621100,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621102,way/280621102,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280621104,way/280621104,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621106,way/280621106,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621107,way/280621107,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621109,way/280621109,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621111,way/280621111,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621113,way/280621113,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621115,way/280621115,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280621117,way/280621117,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621119,way/280621119,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621120,way/280621120,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280621122,way/280621122,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621124,way/280621124,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621126,way/280621126,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621128,way/280621128,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280621130,way/280621130,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621138,way/280621138,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621142,way/280621142,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280621147,way/280621147,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280621157,way/280621157,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280621159,way/280621159,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280621170,way/280621170,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280621181,way/280621181,SmallOffice,success,5,True,0,False,0,False,0,False
nyc_urban,way_280621194,way/280621194,SmallOffice,success,5,True,0,False,0,False,0,False
nyc_urban,way_280621204,way/280621204,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280621233,way/280621233,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280621241,way/280621241,SmallOffice,success,5,True,0,False,0,False,0,False
nyc_urban,way_280621244,way/280621244,SmallOffice,success,5,True,0,False,0,False,0,False
nyc_urban,way_280621247,way/280621247,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280621250,way/280621250,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621253,way/280621253,SmallOffice,success,5,True,0,False,0,False,0,False
nyc_urban,way_280621258,way/280621258,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621259,way/280621259,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621260,way/280621260,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621261,way/280621261,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621262,way/280621262,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621263,way/280621263,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280621264,way/280621264,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621265,way/280621265,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280621266,way/280621266,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621267,way/280621267,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621268,way/280621268,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621269,way/280621269,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621270,way/280621270,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280621271,way/280621271,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621272,way/280621272,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621273,way/280621273,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621274,way/280621274,SmallOffice,success,5,True,0,False,0,False,0,False
nyc_urban,way_280621275,way/280621275,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621276,way/280621276,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621277,way/280621277,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621278,way/280621278,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621279,way/280621279,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621280,way/280621280,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280621281,way/280621281,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621283,way/280621283,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621284,way/280621284,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280621285,way/280621285,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621286,way/280621286,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621287,way/280621287,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621288,way/280621288,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280621290,way/280621290,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621291,way/280621291,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621293,way/280621293,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621295,way/280621295,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280621299,way/280621299,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621300,way/280621300,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621302,way/280621302,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621304,way/280621304,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280621306,way/280621306,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621309,way/280621309,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621311,way/280621311,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621317,way/280621317,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280621319,way/280621319,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621321,way/280621321,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621323,way/280621323,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280621325,way/280621325,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621327,way/280621327,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621329,way/280621329,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621332,way/280621332,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621334,way/280621334,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280621338,way/280621338,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621340,way/280621340,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621341,way/280621341,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621344,way/280621344,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280621348,way/280621348,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621350,way/280621350,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621352,way/280621352,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621354,way/280621354,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621356,way/280621356,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280621360,way/280621360,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280621361,way/280621361,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621365,way/280621365,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621367,way/280621367,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621369,way/280621369,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621373,way/280621373,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280621375,way/280621375,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621376,way/280621376,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621382,way/280621382,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280621384,way/280621384,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621386,way/280621386,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621390,way/280621390,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621392,way/280621392,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621394,way/280621394,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621396,way/280621396,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621398,way/280621398,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621400,way/280621400,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621405,way/280621405,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621407,way/280621407,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280621409,way/280621409,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621411,way/280621411,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621413,way/280621413,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621415,way/280621415,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621417,way/280621417,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621421,way/280621421,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621423,way/280621423,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280621425,way/280621425,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621427,way/280621427,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621429,way/280621429,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621431,way/280621431,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621433,way/280621433,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280621435,way/280621435,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621437,way/280621437,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621439,way/280621439,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621441,way/280621441,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621447,way/280621447,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280621449,way/280621449,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621451,way/280621451,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621452,way/280621452,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621455,way/280621455,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621457,way/280621457,SmallOffice,success,2,True,0,False,0,False,0,False
nyc_urban,way_280621459,way/280621459,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621460,way/280621460,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280621464,way/280621464,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280621466,way/280621466,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621468,way/280621468,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280621470,way/280621470,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621472,way/280621472,SmallOffice,success,1,True,0,False,0,False,0,False
nyc_urban,way_280621473,way/280621473,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621475,way/280621475,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621477,way/280621477,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280621479,way/280621479,SmallOffice,success,5,True,0,False,0,False,0,False
nyc_urban,way_280621481,way/280621481,SmallOffice,success,3,True,0,False,0,False,0,False
nyc_urban,way_280621483,way/280621483,SmallOffice,success,4,True,0,False,0,False,0,False
nyc_urban,way_280621484,way/280621484,SmallOffice,success,3,True,0,False,0,False,0,False
