cell,osm_id,archetype_id,use_class,recovered_levels,recovered_lev_src,genuine_disagreement
nyc_suburban,way/1014146211,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146212,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146213,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146215,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146216,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146218,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146219,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146222,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146223,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146225,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146226,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146227,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146228,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146229,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146231,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146232,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146234,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146235,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146236,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146237,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146238,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146239,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146240,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146242,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146243,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146244,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146246,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146248,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146249,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146251,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146253,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146254,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146257,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146258,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146259,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146260,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146262,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146263,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146265,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146266,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146269,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146270,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146271,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146272,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146273,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146274,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146277,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146278,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146279,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146280,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146281,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146283,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146284,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146285,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146286,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146287,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146289,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146290,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146292,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146293,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146294,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146295,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146297,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146298,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146299,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146300,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146301,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146302,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146304,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146305,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146306,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146307,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146309,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146312,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146313,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146314,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146315,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146317,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146318,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146319,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146320,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146321,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146322,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146323,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146324,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146325,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146326,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146328,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146329,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146330,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146331,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146332,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146333,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146334,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146335,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146336,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146337,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146338,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146340,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146342,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014146343,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148266,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148267,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148268,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148269,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148271,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148272,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148273,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148274,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148275,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148276,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148277,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148279,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148280,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148281,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148282,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148283,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148284,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148286,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148287,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148288,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148289,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148290,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148292,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148294,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148295,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148297,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148298,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148301,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148302,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148303,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148304,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148306,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148308,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148309,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148311,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148312,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148313,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148315,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148317,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148318,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148319,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148322,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148323,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148324,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148326,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148327,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148328,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148330,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148331,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148332,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148333,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148334,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148335,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148337,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148338,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148340,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148342,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148343,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148345,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148346,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148348,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148349,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148350,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148352,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148353,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1014148354,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091101,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091102,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091104,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091105,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091106,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091107,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091108,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091109,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091110,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091111,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091112,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091113,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091114,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091115,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091116,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091117,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091118,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091119,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091120,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091121,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091122,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091124,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091125,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091126,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091127,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091128,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091129,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091130,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091131,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091132,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091133,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091134,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091135,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091136,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091218,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091219,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091220,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091221,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091222,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091223,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091224,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091225,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091226,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091227,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091228,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091229,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091230,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091231,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091232,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091233,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091234,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091236,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091237,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091238,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091239,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091240,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091241,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091242,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091243,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091244,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091245,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091246,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091247,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091248,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091250,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091251,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091252,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091253,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091254,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091255,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091256,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091257,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091258,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091259,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091260,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091261,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091262,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091263,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091264,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091265,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091266,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091267,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091381,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091382,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091383,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091384,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091385,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091386,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091387,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091388,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091389,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091390,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091391,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091392,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091393,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091394,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091395,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091396,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091398,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091399,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091400,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091401,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091402,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091403,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091404,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091405,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091406,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091407,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091408,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091409,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091410,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091411,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091412,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091413,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091414,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091532,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091533,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091534,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091536,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091537,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091538,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091539,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091540,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091541,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091542,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091543,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091544,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091545,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091547,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
