cell,osm_id,archetype_id,footprint_area_m2,recorded_floor_area_m2,recorded_total_eui_kwh_m2,recorded_dhw_eui_kwh_m2,recorded_simulation_status,generation_status,zoning_strategy,num_zones,status,elapsed_s,dh_total_gj,dh_total_kwh,dh_a_reconciles,dh_b_available,dh_water_systems_gj,dh_other_rows_sum_gj,c2b_pass,parsed_parse_status,parsed_error_summary,parsed_data_quality_flag,parsed_floor_area_m2,parsed_floor_area_provenance,parsed_heating_eui_kwh_m2,parsed_cooling_eui_kwh_m2,parsed_lighting_eui_kwh_m2,parsed_equipment_eui_kwh_m2,parsed_fans_eui_kwh_m2,parsed_pumps_eui_kwh_m2,parsed_dhw_gas_eui_kwh_m2,parsed_dhw_elec_eui_kwh_m2,parsed_dhw_eui_kwh_m2,parsed_cooking_eui_kwh_m2,parsed_refrigeration_eui_kwh_m2,parsed_elevators_eui_kwh_m2,parsed_total_eui_kwh_m2,parsed_iod,c1_diff_kwh_m2,c1_pass
nyc_suburban,way/1108091264,MidriseApartment,92.26331270819331,92.26,212.14982786387085,44.33362663953072,success,success,single_zone,1,ok,14.4,12.38,3438.888888888889,True,False,12.38,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",92.26,eio_simulated,106.29199548289706,4.538037433809136,3.9656335303118886,43.39958375920812,6.462807705734618,0.0,0.0,44.33362663953027,44.33362663953027,0.0,0.0,3.1581433123792197,212.1498278638703,0.20300597719574362,-5.400124791776761e-13,True
la_suburban,way/442622113,MidriseApartment,154.4589293607355,307.42,115.49769363740025,34.2936543677595,success,success,one_zone_per_floor,2,ok,27.1,35.86,9961.111111111111,True,False,35.86,0.0,True,success,,no_floors,307.42,eio_simulated,20.38712385059029,3.9366975546244936,3.9655343437345447,43.39849826904899,6.342698438811753,0.0,0.0,34.293654367759686,34.293654367759686,0.0,0.0,3.173486812830644,115.4976936374004,0.245645644994719,1.5631940186722204e-13,True
nyc_suburban,way/1014146262,MidriseApartment,125.15678452167364,125.16,202.4532528429072,42.43359169903767,success,success,single_zone,1,ok,12.6,16.8,4666.666666666667,True,False,16.8,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",125.16,eio_simulated,98.70430938990825,4.416860615200527,3.9653892672961932,43.39691056383431,6.378159748025798,0.0,0.0,42.43359169903819,42.43359169903819,0.0,0.0,3.1580315596044803,202.45325284290777,0.20844098221833685,5.684341886080801e-13,True
la_suburban,way/442624628,MidriseApartment,212.61690832791925,429.58,107.82267854133735,33.21379594189121,success,success,one_zone_per_floor,2,ok,27.3,49.37,13713.888888888889,True,False,49.37,0.0,True,success,,no_floors,429.58,eio_simulated,14.376413387563654,3.9125925413163625,3.965575766302563,43.39895159439993,5.829207832140303,0.0,0.0,33.21379594189138,33.21379594189138,0.0,0.0,3.1261414777233396,107.82267854133752,0.25803346303364344,1.7053025658242404e-13,True
la_suburban,way/442622354,MidriseApartment,38.7050374539895,77.42,143.37294061860155,40.37960301492294,success,success,one_zone_per_floor,2,ok,23.5,8.99,2497.222222222222,True,False,8.99,0.0,True,success,,no_floors,77.42,eio_simulated,38.5794252875983,4.927981145429483,3.964982838232291,43.3924626358883,8.970827417014641,0.0,0.0,40.379603014923006,40.379603014923006,0.0,0.0,3.157658279515629,143.37294061860163,0.23498444070124513,8.526512829121202e-14,True
nyc_suburban,way/1108091248,MidriseApartment,89.26848283048336,89.27,215.086408335044,44.571524846458495,success,success,single_zone,1,ok,13.5,11.98,3327.777777777778,True,False,11.98,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",89.27,eio_simulated,109.34843836311013,4.499756376448235,3.9654237498289695,43.39728793798023,6.1458516663468785,0.0,0.0,44.57152484645835,44.57152484645835,0.0,0.0,3.158125394870997,215.0864083350438,0.19541647660729838,-1.9895196601282805e-13,True
nyc_suburban,way/813470205,MidriseApartment,79.2211628430297,79.22,225.02313836697388,45.532109202275606,success,success,single_zone,1,ok,13.1,10.63,2952.777777777778,True,False,10.63,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",79.22,eio_simulated,116.79556663877366,4.820101229675686,3.9655493525754455,43.398662524634084,7.353019401367716,0.0,0.0,45.532109202275635,45.532109202275635,0.0,0.0,3.1581300176715907,225.02313836697382,0.20792323167826093,-5.684341886080802e-14,True
la_suburban,way/442634739,MidriseApartment,46.76712029442704,45.54,156.66859804217415,47.0284955157157,success,success,single_zone,1,ok,13.9,5.43,1508.3333333333333,True,False,5.43,0.0,True,success,,no_floors,45.54,eio_simulated,44.82325990216045,4.872907343433893,3.965289170759125,43.39581511514715,9.339901372647022,0.0,0.0,47.02849551571567,47.02849551571567,0.0,0.0,3.24292962231083,156.66859804217415,0.23918564455565733,0.0,True
nyc_suburban,way/1108091400,MidriseApartment,93.33238629813907,93.33,213.35649829685428,44.24607263183573,success,success,single_zone,1,ok,13.6,12.53,3480.555555555555,True,False,12.53,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",93.33,eio_simulated,108.20050623045618,4.4338888376451395,3.9655925357368864,43.399135117780204,5.95312176907184,0.0,0.0,44.24607263183523,44.24607263183523,0.0,0.0,3.15818117432833,213.3564982968538,0.19346085486948375,-4.831690603168681e-13,True
nyc_suburban,way/845748989,MidriseApartment,81.23510791135158,81.24,221.5067079490913,45.317390827055455,success,success,single_zone,1,ok,11.2,10.9,3027.777777777778,True,False,10.9,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",81.24,eio_simulated,114.00611224981914,4.735261778140263,3.965252351612095,43.39541216927729,6.929426529858653,0.0,0.0,45.31739082705559,45.31739082705559,0.0,0.0,3.15785204332841,221.50670794909144,0.2051628587029161,1.4210854715202004e-13,True
la_suburban,way/442340529,MidriseApartment,262.09549046332774,524.2,108.1701625676306,33.2754719319254,success,success,one_zone_per_floor,2,ok,23.4,60.86,16905.555555555555,True,False,60.86,0.0,True,success,,no_floors,524.2,eio_simulated,14.386109243642816,3.936410360398234,3.9654231474370407,43.397281345451674,6.051445457127381,0.0,0.0,33.27547193192535,33.27547193192535,0.0,0.0,3.158021081648054,108.17016256763056,0.25915670949336594,-4.263256414560601e-14,True
la_suburban,way/442633020,MidriseApartment,177.75547622070235,535.3499999999999,99.62076197841928,33.10711741911362,success,success,one_zone_per_floor,3,ok,27.0,61.91,17197.222222222223,True,False,61.91,0.0,True,success,,no_floors,535.3499999999999,eio_simulated,6.075896312578803,4.130554942394342,3.96553840199424,43.39854268232631,5.797346203386067,0.0,0.0,33.1071174191136,33.1071174191136,0.0,0.0,3.145766016625904,99.62076197841925,0.2806575708979503,-2.842170943040401e-14,True
la_suburban,way/442763867,MidriseApartment,182.85338104650347,365.48,107.36757453610645,33.81042936956815,success,success,one_zone_per_floor,2,ok,24.7,42.46,11794.444444444445,True,False,42.46,0.0,True,success,,no_floors,365.48,eio_simulated,13.72391784631707,3.8225776624976087,3.965413174401136,43.39717220132533,5.488043725468907,0.0,0.0,33.81042936956813,33.81042936956813,0.0,0.0,3.1600205565282162,107.3675745361064,0.2538499974121664,-4.263256414560601e-14,True
nyc_suburban,way/813470154,MidriseApartment,129.11789332420844,129.12,193.14301191535984,42.25768271694135,success,success,single_zone,1,ok,14.5,17.33,4813.888888888889,True,False,17.33,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",129.12,eio_simulated,91.0738045587909,4.100501026884604,3.9654264449631675,43.39731743331922,5.190220696355767,0.0,0.0,42.25768271694055,42.25768271694055,0.0,0.0,3.15805903810485,193.14301191535907,0.19339199942121285,-7.673861546209082e-13,True
nyc_suburban,way/1014146243,MidriseApartment,114.05213032924969,114.05,198.4586588300476,42.9452285224538,success,success,single_zone,1,ok,14.1,15.31,4252.777777777777,True,False,15.31,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",114.05,eio_simulated,94.92659317495736,4.2472124425065365,3.965565215537041,43.39883612764744,5.8171076520755785,0.0,0.0,42.945228522453746,42.945228522453746,0.0,0.0,3.158115694869891,198.45865883004757,0.2000342467676187,-2.842170943040401e-14,True
nyc_suburban,way/1108092420,MidriseApartment,134.91290291482227,134.91,188.9235526849825,42.03664210434112,success,success,single_zone,1,ok,12.8,18.11,5030.555555555556,True,False,18.11,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",134.91,eio_simulated,86.96866435943109,4.091588469564457,3.9655764716293525,43.398959313442724,5.3039631866469765,0.0,0.0,42.036642104340835,42.036642104340835,0.0,0.0,3.1581587799267785,188.92355268498218,0.1994221305468295,-3.126388037344441e-13,True
la_suburban,way/442624647,MidriseApartment,270.5942849987053,547.72,101.46610883637636,32.82910295846152,success,success,one_zone_per_floor,2,ok,24.6,62.83,17452.777777777777,True,False,62.83,0.0,True,success,,no_floors,547.72,eio_simulated,9.442759925363204,3.8202133779273244,3.965496883272157,43.39808830467538,4.890049112011794,0.0,0.0,32.82910295846159,32.82910295846159,0.0,0.0,3.120398274664965,101.46610883637642,0.2609186213287137,5.684341886080802e-14,True
la_suburban,way/442622277,MidriseApartment,54.85047533529055,109.7,132.0793896989813,37.90770980342073,success,success,one_zone_per_floor,2,ok,23.2,12.74,3538.8888888888887,True,False,12.74,0.0,True,success,,no_floors,109.7,eio_simulated,31.01915150400631,4.672630464324128,3.9655255373114775,43.39840189224299,7.957832120282032,0.0,0.0,37.90770980342044,37.90770980342044,0.0,0.0,3.1581383773936693,132.07938969898103,0.24057016205725257,-2.5579538487363607e-13,True
la_suburban,way/442624933,MidriseApartment,40.17650651918659,40.18,155.19996817344114,48.056487233222654,success,success,single_zone,1,ok,14.7,4.66,1294.4444444444443,True,False,4.66,0.0,True,success,,no_floors,40.18,eio_simulated,42.41579079534633,4.912973964386309,3.9651463618412377,43.394252225499066,9.297351764374461,0.0,0.0,48.056487233222576,48.056487233222576,0.0,0.0,3.1579658287711143,155.1999681734411,0.23711295410070354,-2.842170943040401e-14,True
nyc_suburban,way/1014146320,MidriseApartment,143.31780324522532,143.32,224.4912662182391,41.77907034213581,success,success,single_zone,1,ok,18.1,19.23,5341.666666666667,True,False,19.23,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",143.32,eio_simulated,120.60702691645005,4.53192838772379,3.965430362950979,43.397360311471616,7.0524328168471655,0.0,0.0,41.77907034213536,41.77907034213536,0.0,0.0,3.158017080659771,224.4912662182387,0.19994934641028128,-3.979039320256561e-13,True
la_suburban,way/442340936,MidriseApartment,75.68292704238476,151.36,123.17572058100866,36.27630058478748,success,success,one_zone_per_floor,2,ok,23.4,17.57,4880.555555555556,True,False,17.57,0.0,True,success,,no_floors,151.36,eio_simulated,24.50022753551981,4.441458170063194,3.9656445159944127,43.39970398566058,7.43412490103333,0.0,0.0,36.27630058478777,36.27630058478777,0.0,0.0,3.1582608879498384,123.17572058100893,0.2474372402901248,2.7000623958883807e-13,True
nyc_suburban,way/845749015,MidriseApartment,120.90824167546418,120.91,202.14647901822505,42.61976584066015,success,success,single_zone,1,ok,16.3,16.23,4508.333333333333,True,False,16.23,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",120.91,eio_simulated,98.49082337109483,4.345110844523592,3.965433476644769,43.39739438749498,6.169885123115307,0.0,0.0,42.61976584066021,42.61976584066021,0.0,0.0,3.1580659746914077,202.14647901822508,0.20464776531903411,2.842170943040401e-14,True
nyc_suburban,way/1014148266,MidriseApartment,119.43399304614381,118.64,203.01590530329312,42.97339368648979,success,success,single_zone,1,ok,15.2,16.03,4452.777777777778,True,False,16.03,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",118.64,eio_simulated,98.62706531804805,4.445955299471143,3.965410851246467,43.397146776902225,6.427671385296336,0.0,0.0,42.97339368648969,42.97339368648969,0.0,0.0,3.1792619858391116,203.015905303293,0.20965778362388257,-1.1368683772161603e-13,True
nyc_suburban,way/1108091412,MidriseApartment,122.06987897259734,122.07,194.76371773813537,42.55945650786227,success,success,single_zone,1,ok,13.6,16.38,4550.0,True,False,16.38,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",122.07,eio_simulated,91.6454123389034,4.2221034551807906,3.965487212878034,43.39798247263638,5.8152767337172415,0.0,0.0,42.559456507861775,42.559456507861775,0.0,0.0,3.157999016957231,194.76371773813483,0.20373119525091923,-5.400124791776761e-13,True
la_suburban,way/442634610,MidriseApartment,45.95622670346121,45.96,157.12594618601938,46.04138039069036,success,success,single_zone,1,ok,16.7,5.34,1483.3333333333333,True,False,5.34,0.0,True,success,,no_floors,45.96,eio_simulated,46.02408866253421,5.002189355507078,3.9651655793561758,43.394462540484184,9.5406901404774,0.0,0.0,46.04138039069045,46.04138039069045,0.0,0.0,3.1579695169699176,157.12594618601943,0.24265901630828435,5.684341886080802e-14,True
la_suburban,way/442340577,MidriseApartment,198.00823829035903,396.52,108.63447755892211,33.619715156219975,success,success,one_zone_per_floor,2,ok,26.6,45.98,12772.22222222222,True,False,45.98,0.0,True,success,,no_floors,396.52,eio_simulated,14.592683190762767,3.9806180321206277,3.9655231367041703,43.39837562018407,5.923521867598396,0.0,0.0,33.61971515622004,33.61971515622004,0.0,0.0,3.1540405553321134,108.63447755892219,0.25751217735753923,7.105427357601002e-14,True
nyc_suburban,way/1108091132,MidriseApartment,90.85966168635694,90.86,213.67167773228857,44.44097717132651,success,success,single_zone,1,ok,10.4,12.19,3386.111111111111,True,False,12.19,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",90.86,eio_simulated,108.13220433073093,4.473797096475277,3.965476379149399,43.39786390915439,6.10327809484548,0.0,0.0,44.44097717132635,44.44097717132635,0.0,0.0,3.1580807506066906,213.67167773228852,0.19609812087735704,-5.684341886080802e-14,True
la_suburban,way/442634774,MidriseApartment,170.21895515206197,511.92,100.2268741688209,33.20786457292213,success,success,one_zone_per_floor,3,ok,40.2,59.29,16469.444444444445,True,False,59.29,0.0,True,success,,no_floors,511.91999999999996,eio_simulated,6.581755491608793,4.181847042855994,3.9654246020270723,43.39729726437146,5.742417766531217,0.0,0.0,33.20786457292219,33.20786457292219,0.0,0.0,3.150267428504239,100.22687416882096,0.27775958008349433,5.684341886080802e-14,True
nyc_suburban,way/1108092416,MidriseApartment,107.3553855798439,107.36,215.1741995383162,43.32659296508682,success,success,single_zone,1,ok,8.8,14.41,4002.777777777778,True,False,14.41,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",107.36,eio_simulated,110.22509448921684,4.553957861965127,3.9653207044639895,43.396160217551675,6.549038631625904,0.0,0.0,43.326592965086604,43.326592965086604,0.0,0.0,3.158034668405836,215.17419953831597,0.20325487288934396,-2.2737367544323206e-13,True
la_suburban,way/442624993,MidriseApartment,49.47627112644546,97.52,136.9213675236957,39.1197220228335,success,success,one_zone_per_floor,2,ok,23.9,11.49,3191.6666666666665,True,False,11.49,0.0,True,success,,no_floors,97.52,eio_simulated,33.75925271351813,4.7668370501299995,3.965313424206755,43.39608054298611,8.70962121423857,0.0,0.0,39.11972202283382,39.11972202283382,0.0,0.0,3.2045405557826494,136.92136752369603,0.23957929567489478,3.410605131648481e-13,True
nyc_suburban,way/813473594,MidriseApartment,119.53272539773049,119.53,205.20632779850476,42.68485281809655,success,success,single_zone,1,ok,11.9,16.04,4455.555555555556,True,False,16.04,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",119.53,eio_simulated,102.23972742329411,4.214551477691698,3.965581561471183,43.39901501627364,5.544540595963391,0.0,0.0,42.68485281809665,42.68485281809665,0.0,0.0,3.1580589057141975,205.20632779850487,0.18935055669148257,1.1368683772161603e-13,True
la_suburban,way/442341039,MidriseApartment,53.32037586403248,106.64,134.89128709126146,38.08652332757534,success,success,one_zone_per_floor,2,ok,17.3,12.38,3438.888888888889,True,False,12.38,0.0,True,success,,no_floors,106.64,eio_simulated,33.393058293880124,4.6837273089265885,3.9655191659584355,43.398332164653,8.206059482180446,0.0,0.0,38.086523327575705,38.086523327575705,0.0,0.0,3.1580673480875228,134.8912870912618,0.23810389444336927,3.410605131648481e-13,True
nyc_suburban,way/1108091566,MidriseApartment,160.0515966377422,160.05,200.34703714184036,41.27494006644354,success,success,single_zone,1,ok,8.7,21.48,5966.666666666667,True,False,21.48,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",160.05,eio_simulated,97.32893217523333,4.456172804352425,3.9655307037179166,43.398458432993856,6.764867426454468,0.0,0.0,41.27494006644318,41.27494006644318,0.0,0.0,3.158135532644693,200.34703714183988,0.2152183694795804,-4.831690603168681e-13,True
nyc_suburban,way/846412122,MidriseApartment,95.74959661503283,95.75,210.37323680772843,44.06524688217068,success,success,single_zone,1,ok,8.5,12.85,3569.4444444444443,True,False,12.85,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",95.75,eio_simulated,105.26440414909048,4.364631113210302,3.965474438290965,43.39784266855285,6.157608762679742,0.0,0.0,44.065246882170705,44.065246882170705,0.0,0.0,3.158028793733398,210.37323680772843,0.1969018547321551,0.0,True
nyc_suburban,way/846411886,MidriseApartment,135.6340615654656,135.63,205.17446210302964,42.02681558265852,success,success,single_zone,1,ok,10.7,18.2,5055.555555555556,True,False,18.2,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",135.63,eio_simulated,102.56123045522645,4.213868485496088,3.9656098947903975,43.399325093907876,5.849480164496535,0.0,0.0,42.02681558265837,42.02681558265837,0.0,0.0,3.158132426453745,205.17446210302947,0.19545931292931956,-1.7053025658242404e-13,True
la_suburban,way/442622232,MidriseApartment,272.29367070988764,553.34,105.19263298017542,32.70120523753219,success,success,one_zone_per_floor,2,ok,23.7,63.23,17563.888888888887,True,False,63.23,0.0,True,success,,no_floors,553.34,eio_simulated,13.075311206899027,3.8374007728630213,3.965505436983092,43.39818191581788,5.106915745171267,0.0,0.0,32.701205237532236,32.701205237532236,0.0,0.0,3.108112664908933,105.19263298017545,0.2488191316997508,2.842170943040401e-14,True
nyc_suburban,way/846411906,MidriseApartment,91.05250831708403,91.05,215.66007397490048,44.4271088642945,success,success,single_zone,1,ok,11.9,12.22,3394.4444444444443,True,False,12.22,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",91.05,eio_simulated,110.11392307317915,4.421630797418618,3.9656003889720957,43.39922106297507,6.174366855607584,0.0,0.0,44.427108864294276,44.427108864294276,0.0,0.0,3.158222932453526,215.6600739749003,0.19493888450791697,-1.7053025658242404e-13,True
la_suburban,way/442624813,MidriseApartment,203.49619645437537,411.34,105.75534392992192,33.25880160690373,success,success,one_zone_per_floor,2,ok,23.8,47.25,13125.0,True,False,47.25,0.0,True,success,,no_floors,411.34,eio_simulated,12.677818662848944,3.9306943108910155,3.9654648751022545,43.397738009762634,5.400142159459532,0.0,0.0,33.25880160690372,33.25880160690372,0.0,0.0,3.124684304953822,105.7553439299219,0.2579494712879498,-1.4210854715202004e-14,True
la_suburban,way/442622448,MidriseApartment,183.74890173157,370.3,105.15957483409622,33.519697038258435,success,success,one_zone_per_floor,2,ok,22.2,42.67,11852.777777777777,True,False,42.67,0.0,True,success,,no_floors,370.3,eio_simulated,11.852744170254358,3.9841620730063334,3.965576924660185,43.39896427137557,5.304275995212034,0.0,0.0,33.519697038258045,33.519697038258045,0.0,0.0,3.134154361329308,105.15957483409584,0.2587420523749768,-3.836930773104541e-13,True
la_suburban,way/442624957,MidriseApartment,46.30351242265666,92.6,137.23412073757137,39.00437382193988,success,success,one_zone_per_floor,2,ok,18.4,10.75,2986.111111111111,True,False,10.75,0.0,True,success,,no_floors,92.6,eio_simulated,34.44722872006469,4.78267534523328,3.9657921256956774,43.40131941470946,8.47441547839641,0.0,0.0,39.00437382194,39.00437382194,0.0,0.0,3.1583158315319437,137.2341207375715,0.23852362582660616,1.1368683772161603e-13,True
nyc_suburban,way/845748879,MidriseApartment,123.9657948596819,123.97,206.09166429007905,42.48442964719516,success,success,single_zone,1,ok,14.2,16.64,4622.222222222223,True,False,16.64,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",123.97,eio_simulated,103.09103912414119,4.225246682076158,3.965356632547973,43.396553411698875,5.771093063614897,0.0,0.0,42.48442964719513,42.48442964719513,0.0,0.0,3.1579457288048305,206.09166429007905,0.1943138984081202,0.0,True
la_suburban,way/442622059,MidriseApartment,178.22533008524655,180.34,121.16082660396938,35.24176327652637,success,success,single_zone,1,ok,14.8,20.69,5747.222222222223,True,False,20.69,0.0,True,success,,no_floors,180.34,eio_simulated,25.94212312312023,3.4437291642737633,3.965598773418305,43.399203382479826,6.047344361582875,0.0,0.0,35.24176327652651,35.24176327652651,0.0,0.0,3.121064522568004,121.16082660396951,0.23156931375395995,1.2789769243681803e-13,True
la_suburban,way/442622430,MidriseApartment,41.90797381010115,82.24,140.5051393703595,40.513246630537004,success,success,one_zone_per_floor,2,ok,23.8,9.73,2702.777777777778,True,False,9.73,0.0,True,success,,no_floors,82.24,eio_simulated,36.23117434704718,4.563328932911238,3.965150917254817,43.394302079588954,8.619377647357577,0.0,0.0,40.513246630536806,40.513246630536806,0.0,0.0,3.2185588156627354,140.5051393703593,0.23234296540173988,-1.9895196601282805e-13,True
nyc_suburban,way/845749059,MidriseApartment,214.20724168879303,214.21,171.3267578749493,40.20472175423272,success,success,single_zone,1,ok,15.7,28.75,7986.111111111111,True,False,28.75,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",214.21,eio_simulated,72.23154269268946,3.779346957401495,3.96543489728927,43.397409934917256,4.590273110339404,0.0,0.0,40.20472175423261,40.20472175423261,0.0,0.0,3.158028528079653,171.32675787494915,0.19971554842814784,-1.4210854715202004e-13,True
nyc_suburban,way/845748797,MidriseApartment,134.09264571877932,134.09,191.94998076367395,42.06703655632296,success,success,single_zone,1,ok,10.8,18.0,5000.0,True,False,18.0,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",134.09,eio_simulated,90.21765118545105,4.035765098282697,3.9655693872801487,43.39888178287625,5.106906427559017,0.0,0.0,42.06703655632326,42.06703655632326,0.0,0.0,3.158170325901802,191.94998076367423,0.19266969635480438,2.8421709430404007e-13,True
nyc_suburban,way/845748821,MidriseApartment,72.01386673851135,72.01,229.61895665312505,46.37575991487699,success,success,single_zone,1,ok,9.8,9.66,2683.3333333333335,True,False,9.66,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",72.01,eio_simulated,121.01760760420805,4.784325424439558,3.965704080443964,43.40035585434725,6.917087527066362,0.0,0.0,46.37575991487704,46.37575991487704,0.0,0.0,3.1581162477429836,229.6189566531252,0.19873061158647587,1.4210854715202004e-13,True
nyc_suburban,way/845748947,MidriseApartment,87.0672531048239,87.07,216.14768420241543,44.765440666397424,success,success,single_zone,1,ok,9.4,11.68,3244.4444444444443,True,False,11.68,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",87.07,eio_simulated,109.62884256217896,4.616039808857487,3.9653660406927678,43.396656373701866,6.617465395816207,0.0,0.0,44.7654406663979,44.7654406663979,0.0,0.0,3.1578733547706506,216.14768420241583,0.20363367560741788,3.979039320256561e-13,True
la_suburban,way/442624989,MidriseApartment,54.455093720317905,108.92,133.8507245699721,37.95534971453943,success,success,one_zone_per_floor,2,ok,19.3,12.64,3511.1111111111113,True,False,12.64,0.0,True,success,,no_floors,108.92,eio_simulated,32.58026557203875,4.654697927980246,3.9651339082837183,43.394115934738394,8.14333512605294,0.0,0.0,37.95534971453922,37.95534971453922,0.0,0.0,3.157826386338597,133.85072456997185,0.2388326185253259,-2.5579538487363607e-13,True
nyc_suburban,way/845748945,MidriseApartment,151.56015115927408,151.56,184.02933017549853,41.49331409276657,success,success,single_zone,1,ok,10.6,20.34,5650.0,True,False,20.34,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",151.56,eio_simulated,82.69370256403374,4.01289204059743,3.9654950995063527,43.398068783280216,5.307719900671276,0.0,0.0,41.49331409276668,41.49331409276668,0.0,0.0,3.1581376946429254,184.02933017549864,0.20262846858515693,1.1368683772161603e-13,True
la_suburban,way/442624759,MidriseApartment,249.5299630468257,748.11,100.3452025089974,32.92681119827879,success,success,one_zone_per_floor,3,ok,31.4,86.91,24141.666666666664,True,False,86.91,0.0,True,success,,no_floors,748.11,eio_simulated,7.703958957012017,3.8330436859991757,3.9655104560250787,43.39823684382235,5.357532833018403,0.0,0.0,32.926811198278635,32.926811198278635,0.0,0.0,3.1601085348415996,100.34520250899725,0.2653651571814299,-1.5631940186722204e-13,True
nyc_suburban,way/1108091394,MidriseApartment,96.47300783422241,96.47,211.2069175660801,44.01320175096095,success,success,single_zone,1,ok,12.1,12.95,3597.2222222222217,True,False,12.95,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",96.47,eio_simulated,106.40983045565065,4.400553906252086,3.9656147843877694,43.39937860527974,5.8601100133784,0.0,0.0,44.01320175096119,44.01320175096119,0.0,0.0,3.158228050170485,211.2069175660803,0.19330140059597528,1.9895196601282805e-13,True
la_suburban,way/442622030,MidriseApartment,181.61710662934757,548.67,102.973280497409,32.991332189344384,success,success,one_zone_per_floor,3,ok,33.9,63.26,17572.222222222223,True,False,63.26,0.0,True,success,,no_floors,548.67,eio_simulated,9.957092536801976,3.9217445717034476,3.965439619173595,43.39746161085023,5.604111635381697,0.0,0.0,32.991332189344355,32.991332189344355,0.0,0.0,3.136098334153675,102.97328049740898,0.26084195819672584,-1.4210854715202004e-14,True
nyc_suburban,way/1014148273,MidriseApartment,201.63401766838825,201.63,169.67871975500978,40.39676816402723,success,success,single_zone,1,ok,12.2,27.06,7516.666666666666,True,False,27.06,0.0,True,success,,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",201.63,eio_simulated,70.58486504867857,3.7375903827950068,3.965570160660369,43.398890246690804,4.436905791338987,0.0,0.0,40.39676816402716,40.39676816402716,0.0,0.0,3.1581299608188216,169.67871975500972,0.19753185263203413,-5.684341886080802e-14,True
la_suburban,way/442340695,MidriseApartment,274.10186660231386,545.66,108.82894322997112,33.379403841648234,success,success,one_zone_per_floor,2,ok,26.2,63.65,17680.555555555555,True,False,63.65,0.0,True,success,,no_floors,545.66,eio_simulated,15.073285941004292,3.9883452138729623,3.965470488674508,43.39779944425783,5.851851819920402,0.0,0.0,33.37940384164819,33.37940384164819,0.0,0.0,3.1727864805928885,108.82894322997106,0.2560863847504706,-5.684341886080802e-14,True
la_suburban,way/442340569,MidriseApartment,254.91167007566588,510.32,108.62201629387836,33.27782629967381,success,success,one_zone_per_floor,2,ok,25.1,59.19,16441.666666666664,True,False,59.19,0.0,True,success,,no_floors,510.32,eio_simulated,14.839427193436675,4.015057284328404,3.9655478347611295,43.398645913792606,5.970527926375132,0.0,0.0,33.27782629967375,33.27782629967375,0.0,0.0,3.1549838415106093,108.6220162938783,0.2584766616369718,-5.684341886080802e-14,True
