osm_id,neither,height_only,cell,persisted_levels
way/280618348,False,False,nyc_urban,3.0
way/280618349,False,False,nyc_urban,2.0
way/280618350,False,False,nyc_urban,2.0
way/280618351,False,False,nyc_urban,3.0
way/280618352,False,False,nyc_urban,2.0
way/280618353,False,False,nyc_urban,2.0
way/280618354,False,False,nyc_urban,2.0
way/280618355,False,False,nyc_urban,3.0
way/280618356,False,False,nyc_urban,2.0
way/280618357,False,False,nyc_urban,2.0
way/280618358,False,False,nyc_urban,2.0
way/280618359,False,False,nyc_urban,2.0
way/280618360,False,False,nyc_urban,3.0
way/280618361,False,False,nyc_urban,4.0
way/280618363,False,False,nyc_urban,3.0
way/280618364,False,False,nyc_urban,3.0
way/280618365,False,False,nyc_urban,3.0
way/280618368,False,False,nyc_urban,3.0
way/280618370,False,False,nyc_urban,4.0
way/280618371,False,False,nyc_urban,3.0
way/280618372,False,False,nyc_urban,4.0
way/280618373,False,False,nyc_urban,4.0
way/280618374,False,False,nyc_urban,3.0
way/280618375,False,False,nyc_urban,3.0
way/280618377,False,False,nyc_urban,4.0
way/280618378,False,False,nyc_urban,3.0
way/280618380,False,False,nyc_urban,3.0
way/280618382,False,False,nyc_urban,4.0
way/280618383,False,False,nyc_urban,3.0
way/280618384,False,False,nyc_urban,3.0
way/280618386,False,False,nyc_urban,4.0
way/280618387,False,False,nyc_urban,3.0
way/280618388,False,False,nyc_urban,3.0
way/280618390,False,False,nyc_urban,4.0
way/280618391,False,False,nyc_urban,4.0
way/280618392,False,False,nyc_urban,3.0
way/280618393,False,False,nyc_urban,3.0
way/280618394,False,False,nyc_urban,3.0
way/280618395,False,False,nyc_urban,3.0
way/280618397,False,False,nyc_urban,3.0
way/280618399,False,False,nyc_urban,3.0
way/280618400,False,False,nyc_urban,3.0
way/280618403,False,False,nyc_urban,3.0
way/280618404,False,False,nyc_urban,3.0
way/280618406,False,False,nyc_urban,3.0
way/280618533,False,False,nyc_urban,3.0
way/280618534,False,False,nyc_urban,3.0
way/280618535,False,False,nyc_urban,3.0
way/280618536,False,False,nyc_urban,4.0
way/280618537,False,False,nyc_urban,3.0
way/280618538,False,False,nyc_urban,4.0
way/280618539,False,False,nyc_urban,3.0
way/280618540,False,False,nyc_urban,3.0
way/280618542,False,False,nyc_urban,4.0
way/280618543,False,False,nyc_urban,4.0
way/280618544,False,False,nyc_urban,4.0
way/280618545,False,False,nyc_urban,4.0
way/280618546,False,False,nyc_urban,4.0
way/280618547,False,False,nyc_urban,4.0
way/280618548,False,False,nyc_urban,3.0
way/280618549,False,False,nyc_urban,3.0
way/280618550,False,False,nyc_urban,3.0
way/280618551,False,False,nyc_urban,3.0
way/280618552,False,False,nyc_urban,4.0
way/280618553,False,False,nyc_urban,5.0
way/280618554,False,False,nyc_urban,5.0
way/280618555,False,False,nyc_urban,7.0
way/280618559,False,False,nyc_urban,5.0
way/280618560,False,False,nyc_urban,7.0
way/280618562,False,False,nyc_urban,1.0
way/280618563,False,False,nyc_urban,1.0
way/280618564,False,False,nyc_urban,1.0
way/280618566,False,False,nyc_urban,1.0
way/280618567,False,False,nyc_urban,2.0
way/280618568,False,False,nyc_urban,2.0
way/280618569,False,False,nyc_urban,1.0
way/280618570,False,False,nyc_urban,2.0
way/280618571,False,False,nyc_urban,1.0
way/280618572,False,False,nyc_urban,1.0
way/280618573,False,False,nyc_urban,1.0
way/280618575,False,False,nyc_urban,1.0
way/280618576,False,False,nyc_urban,2.0
way/280618577,False,False,nyc_urban,1.0
way/280618578,False,False,nyc_urban,1.0
way/280618579,False,False,nyc_urban,2.0
way/280618580,False,False,nyc_urban,1.0
way/280618581,False,False,nyc_urban,1.0
way/280618582,False,False,nyc_urban,1.0
way/280618583,False,False,nyc_urban,1.0
way/280618584,False,False,nyc_urban,1.0
way/280618585,False,False,nyc_urban,1.0
way/280618587,False,False,nyc_urban,1.0
way/280618588,False,False,nyc_urban,1.0
way/280618589,False,False,nyc_urban,1.0
way/280618590,False,False,nyc_urban,2.0
way/280618591,False,False,nyc_urban,1.0
way/280618592,False,False,nyc_urban,1.0
way/280618594,False,False,nyc_urban,1.0
way/280618595,False,False,nyc_urban,1.0
way/280618596,False,False,nyc_urban,2.0
way/280618597,False,False,nyc_urban,2.0
way/280618598,False,False,nyc_urban,2.0
way/280618599,False,False,nyc_urban,1.0
way/280618602,False,False,nyc_urban,1.0
way/280618603,False,False,nyc_urban,1.0
way/280618604,False,False,nyc_urban,1.0
way/280618605,False,False,nyc_urban,2.0
way/280618606,False,False,nyc_urban,1.0
way/280618609,False,False,nyc_urban,2.0
way/280618610,False,False,nyc_urban,1.0
way/280618611,False,False,nyc_urban,2.0
way/280618612,False,False,nyc_urban,3.0
way/280618613,False,False,nyc_urban,1.0
way/280618614,False,False,nyc_urban,1.0
way/280618615,False,False,nyc_urban,1.0
way/280618617,False,False,nyc_urban,1.0
way/280618618,False,False,nyc_urban,2.0
way/280618620,False,False,nyc_urban,4.0
way/280618622,False,False,nyc_urban,1.0
way/280618624,False,False,nyc_urban,1.0
way/280618625,False,False,nyc_urban,2.0
way/280618630,False,False,nyc_urban,2.0
way/280618631,False,False,nyc_urban,1.0
way/280618632,False,False,nyc_urban,4.0
way/280618634,False,False,nyc_urban,2.0
way/280618635,False,False,nyc_urban,5.0
way/280618636,False,False,nyc_urban,5.0
way/280620986,False,False,nyc_urban,3.0
way/280620987,False,False,nyc_urban,3.0
way/280620988,False,False,nyc_urban,4.0
way/280620989,False,False,nyc_urban,3.0
way/280620990,False,False,nyc_urban,3.0
way/280620991,False,False,nyc_urban,3.0
way/280620992,False,False,nyc_urban,3.0
way/280620993,False,False,nyc_urban,5.0
way/280620994,False,False,nyc_urban,3.0
way/280620997,False,False,nyc_urban,3.0
way/280620999,False,False,nyc_urban,3.0
way/280621003,False,False,nyc_urban,3.0
way/280621005,False,False,nyc_urban,3.0
way/280621007,False,False,nyc_urban,3.0
way/280621010,False,False,nyc_urban,4.0
way/280621012,False,False,nyc_urban,3.0
way/280621013,False,False,nyc_urban,3.0
way/280621015,False,False,nyc_urban,3.0
way/280621017,False,False,nyc_urban,3.0
way/280621019,False,False,nyc_urban,3.0
way/280621021,False,False,nyc_urban,3.0
way/280621024,False,False,nyc_urban,4.0
way/280621026,False,False,nyc_urban,3.0
way/280621028,False,False,nyc_urban,6.0
way/280621030,False,False,nyc_urban,2.0
way/280621032,False,False,nyc_urban,3.0
way/280621034,False,False,nyc_urban,3.0
way/280621035,False,False,nyc_urban,3.0
way/280621037,False,False,nyc_urban,2.0
way/280621039,False,False,nyc_urban,3.0
way/280621041,False,False,nyc_urban,3.0
way/280621043,False,False,nyc_urban,3.0
way/280621046,False,False,nyc_urban,3.0
way/280621048,False,False,nyc_urban,2.0
way/280621050,False,False,nyc_urban,2.0
way/280621052,False,False,nyc_urban,4.0
way/280621053,False,False,nyc_urban,3.0
way/280621056,False,False,nyc_urban,3.0
way/280621058,False,False,nyc_urban,3.0
way/280621059,False,False,nyc_urban,3.0
way/280621062,False,False,nyc_urban,3.0
way/280621063,False,False,nyc_urban,3.0
way/280621065,False,False,nyc_urban,4.0
way/280621067,False,False,nyc_urban,3.0
way/280621069,False,False,nyc_urban,2.0
way/280621070,False,False,nyc_urban,3.0
way/280621072,False,False,nyc_urban,3.0
way/280621073,False,False,nyc_urban,3.0
way/280621075,False,False,nyc_urban,2.0
way/280621077,False,False,nyc_urban,3.0
way/280621079,False,False,nyc_urban,3.0
way/280621081,False,False,nyc_urban,2.0
way/280621083,False,False,nyc_urban,3.0
way/280621085,False,False,nyc_urban,3.0
way/280621086,False,False,nyc_urban,3.0
way/280621092,False,False,nyc_urban,3.0
way/280621094,False,False,nyc_urban,3.0
way/280621096,False,False,nyc_urban,3.0
way/280621098,False,False,nyc_urban,3.0
way/280621100,False,False,nyc_urban,3.0
way/280621102,False,False,nyc_urban,2.0
way/280621104,False,False,nyc_urban,3.0
way/280621106,False,False,nyc_urban,3.0
way/280621107,False,False,nyc_urban,3.0
way/280621109,False,False,nyc_urban,3.0
way/280621111,False,False,nyc_urban,3.0
way/280621113,False,False,nyc_urban,3.0
way/280621115,False,False,nyc_urban,4.0
way/280621117,False,False,nyc_urban,3.0
way/280621119,False,False,nyc_urban,3.0
way/280621120,False,False,nyc_urban,2.0
way/280621122,False,False,nyc_urban,3.0
way/280621124,False,False,nyc_urban,3.0
way/280621126,False,False,nyc_urban,3.0
way/280621128,False,False,nyc_urban,2.0
way/280621130,False,False,nyc_urban,3.0
way/280621138,False,False,nyc_urban,3.0
way/280621142,False,False,nyc_urban,4.0
way/280621147,False,False,nyc_urban,2.0
way/280621157,False,False,nyc_urban,4.0
way/280621159,False,False,nyc_urban,1.0
way/280621170,False,False,nyc_urban,1.0
way/280621181,False,False,nyc_urban,5.0
way/280621194,False,False,nyc_urban,5.0
way/280621204,False,False,nyc_urban,2.0
way/280621233,False,False,nyc_urban,4.0
way/280621241,False,True,nyc_urban,5.0
way/280621244,False,False,nyc_urban,5.0
way/280621247,False,False,nyc_urban,4.0
way/280621250,False,False,nyc_urban,3.0
way/280621253,False,False,nyc_urban,5.0
way/280621258,False,False,nyc_urban,3.0
way/280621259,False,False,nyc_urban,3.0
way/280621260,False,False,nyc_urban,3.0
way/280621261,False,False,nyc_urban,3.0
way/280621262,False,False,nyc_urban,3.0
way/280621263,False,False,nyc_urban,1.0
way/280621264,False,False,nyc_urban,3.0
way/280621265,False,False,nyc_urban,2.0
way/280621266,False,False,nyc_urban,3.0
way/280621267,False,False,nyc_urban,3.0
way/280621268,False,False,nyc_urban,3.0
way/280621269,False,False,nyc_urban,3.0
way/280621270,False,False,nyc_urban,4.0
way/280621271,False,False,nyc_urban,3.0
way/280621272,False,False,nyc_urban,3.0
way/280621273,False,False,nyc_urban,3.0
way/280621274,False,False,nyc_urban,5.0
way/280621275,False,False,nyc_urban,3.0
way/280621276,False,False,nyc_urban,3.0
way/280621277,False,False,nyc_urban,3.0
way/280621278,False,False,nyc_urban,3.0
way/280621279,False,False,nyc_urban,3.0
way/280621280,False,False,nyc_urban,4.0
way/280621281,False,False,nyc_urban,3.0
way/280621283,False,False,nyc_urban,3.0
way/280621284,False,False,nyc_urban,4.0
way/280621285,False,False,nyc_urban,3.0
way/280621286,False,False,nyc_urban,3.0
way/280621287,False,False,nyc_urban,3.0
way/280621288,False,False,nyc_urban,4.0
way/280621290,False,False,nyc_urban,3.0
way/280621291,False,False,nyc_urban,3.0
way/280621293,False,False,nyc_urban,3.0
way/280621295,False,False,nyc_urban,4.0
way/280621299,False,False,nyc_urban,3.0
way/280621300,False,False,nyc_urban,3.0
way/280621302,False,False,nyc_urban,3.0
way/280621304,False,False,nyc_urban,4.0
way/280621306,False,False,nyc_urban,3.0
way/280621309,False,False,nyc_urban,3.0
way/280621311,False,False,nyc_urban,3.0
way/280621317,False,False,nyc_urban,2.0
way/280621319,False,False,nyc_urban,3.0
way/280621321,False,False,nyc_urban,3.0
way/280621323,False,False,nyc_urban,1.0
way/280621325,False,False,nyc_urban,3.0
way/280621327,False,False,nyc_urban,3.0
way/280621329,False,False,nyc_urban,3.0
way/280621332,False,False,nyc_urban,3.0
way/280621334,False,False,nyc_urban,2.0
way/280621338,False,False,nyc_urban,3.0
way/280621340,False,False,nyc_urban,3.0
way/280621341,False,False,nyc_urban,3.0
way/280621344,False,False,nyc_urban,2.0
way/280621348,False,False,nyc_urban,3.0
way/280621350,False,False,nyc_urban,3.0
way/280621352,False,False,nyc_urban,3.0
way/280621354,False,False,nyc_urban,3.0
way/280621356,False,False,nyc_urban,4.0
way/280621360,False,False,nyc_urban,4.0
way/280621361,False,False,nyc_urban,3.0
way/280621365,False,False,nyc_urban,3.0
way/280621367,False,False,nyc_urban,3.0
way/280621369,False,False,nyc_urban,3.0
way/280621373,False,False,nyc_urban,1.0
way/280621375,False,False,nyc_urban,3.0
way/280621376,False,False,nyc_urban,3.0
way/280621382,False,False,nyc_urban,4.0
way/280621384,False,False,nyc_urban,3.0
way/280621386,False,False,nyc_urban,3.0
way/280621390,False,False,nyc_urban,3.0
way/280621392,False,False,nyc_urban,3.0
way/280621394,False,False,nyc_urban,3.0
way/280621396,False,False,nyc_urban,3.0
way/280621398,False,False,nyc_urban,3.0
way/280621400,False,False,nyc_urban,3.0
way/280621405,False,False,nyc_urban,3.0
way/280621407,False,False,nyc_urban,2.0
way/280621409,False,False,nyc_urban,3.0
way/280621411,False,False,nyc_urban,3.0
way/280621413,False,False,nyc_urban,3.0
way/280621415,False,False,nyc_urban,3.0
way/280621417,False,False,nyc_urban,3.0
way/280621421,False,False,nyc_urban,3.0
way/280621423,False,False,nyc_urban,2.0
way/280621425,False,False,nyc_urban,3.0
way/280621427,False,False,nyc_urban,3.0
way/280621429,False,False,nyc_urban,3.0
way/280621431,False,False,nyc_urban,3.0
way/280621433,False,False,nyc_urban,2.0
way/280621435,False,False,nyc_urban,3.0
way/280621437,False,False,nyc_urban,3.0
way/280621439,False,False,nyc_urban,3.0
way/280621441,False,False,nyc_urban,3.0
way/280621447,False,False,nyc_urban,4.0
way/280621449,False,False,nyc_urban,3.0
way/280621451,False,False,nyc_urban,3.0
way/280621452,False,False,nyc_urban,3.0
way/280621455,False,False,nyc_urban,3.0
way/280621457,False,False,nyc_urban,2.0
way/280621459,False,False,nyc_urban,3.0
way/280621460,False,False,nyc_urban,4.0
way/280621464,False,False,nyc_urban,4.0
way/280621466,False,False,nyc_urban,3.0
way/280621468,False,False,nyc_urban,4.0
way/280621470,False,False,nyc_urban,3.0
way/280621472,False,False,nyc_urban,1.0
way/280621473,False,False,nyc_urban,3.0
way/280621475,False,False,nyc_urban,3.0
way/280621477,False,False,nyc_urban,4.0
way/280621479,False,False,nyc_urban,5.0
way/280621481,False,False,nyc_urban,3.0
way/280621483,False,False,nyc_urban,4.0
way/280621484,False,False,nyc_urban,3.0
way/280621488,False,False,nyc_urban,4.0
way/280621490,False,False,nyc_urban,4.0
way/280621492,False,False,nyc_urban,4.0
way/280621494,False,False,nyc_urban,2.0
way/280621495,False,False,nyc_urban,3.0
way/280621497,False,False,nyc_urban,4.0
way/280621498,False,False,nyc_urban,3.0
way/280621499,False,False,nyc_urban,3.0
way/280621500,False,False,nyc_urban,3.0
way/280621502,False,False,nyc_urban,4.0
way/280621503,False,False,nyc_urban,3.0
way/280621504,False,False,nyc_urban,9.0
way/280621505,False,False,nyc_urban,3.0
way/280621506,False,False,nyc_urban,2.0
way/280621507,False,False,nyc_urban,3.0
way/280621508,False,False,nyc_urban,4.0
way/280621509,False,False,nyc_urban,3.0
way/280621510,False,False,nyc_urban,1.0
way/280621512,False,False,nyc_urban,1.0
way/280621514,False,False,nyc_urban,1.0
way/280621515,False,False,nyc_urban,1.0
way/280621518,False,False,nyc_urban,1.0
way/280621519,False,False,nyc_urban,5.0
way/280621521,False,False,nyc_urban,2.0
way/280621522,False,False,nyc_urban,2.0
way/280621523,False,False,nyc_urban,1.0
way/280621524,False,False,nyc_urban,1.0
way/280621525,False,False,nyc_urban,1.0
way/280621526,False,False,nyc_urban,3.0
way/280621527,False,False,nyc_urban,1.0
way/280621531,False,False,nyc_urban,2.0
way/280621533,False,False,nyc_urban,4.0
way/280621534,False,False,nyc_urban,1.0
way/280621536,False,False,nyc_urban,1.0
way/280621537,False,False,nyc_urban,1.0
way/280621538,False,False,nyc_urban,2.0
way/280621540,False,False,nyc_urban,1.0
way/280621541,False,False,nyc_urban,1.0
way/280621542,False,False,nyc_urban,6.0
way/280621543,False,False,nyc_urban,1.0
way/280621544,False,False,nyc_urban,2.0
way/280621545,False,False,nyc_urban,3.0
way/280621546,False,False,nyc_urban,1.0
way/280621547,False,False,nyc_urban,1.0
way/280621549,False,False,nyc_urban,2.0
way/280621551,True,False,nyc_urban,1.0
way/280621552,False,False,nyc_urban,3.0
way/280621553,False,False,nyc_urban,2.0
way/280621554,False,False,nyc_urban,1.0
way/280621555,False,False,nyc_urban,3.0
way/280621556,False,False,nyc_urban,1.0
way/280621557,False,False,nyc_urban,1.0
way/280621558,False,False,nyc_urban,1.0
way/280621559,False,False,nyc_urban,1.0
way/280621560,False,False,nyc_urban,2.0
way/280621561,False,False,nyc_urban,3.0
way/280621562,False,False,nyc_urban,2.0
way/280621563,False,False,nyc_urban,6.0
way/280621565,False,False,nyc_urban,6.0
way/280621567,False,False,nyc_urban,3.0
way/280621570,False,False,nyc_urban,1.0
way/280621574,False,False,nyc_urban,3.0
way/280621580,False,False,nyc_urban,3.0
way/280621582,False,False,nyc_urban,2.0
way/280621586,False,False,nyc_urban,2.0
way/280621587,False,False,nyc_urban,3.0
way/280621588,False,False,nyc_urban,2.0
way/280621589,False,False,nyc_urban,3.0
way/280621591,False,False,nyc_urban,1.0
way/280621593,False,False,nyc_urban,2.0
way/280621597,False,False,nyc_urban,1.0
way/280621600,False,False,nyc_urban,3.0
way/280621601,False,False,nyc_urban,4.0
way/280621603,False,False,nyc_urban,2.0
way/280621605,False,False,nyc_urban,3.0
way/280621606,False,False,nyc_urban,4.0
way/280621608,False,False,nyc_urban,5.0
way/280621609,False,False,nyc_urban,4.0
way/280621611,False,False,nyc_urban,1.0
way/280621613,False,False,nyc_urban,2.0
way/280621614,False,False,nyc_urban,4.0
way/281344619,False,False,nyc_urban,6.0
way/281344620,False,False,nyc_urban,7.0
way/281344622,True,False,nyc_urban,1.0
way/281344623,False,False,nyc_urban,3.0
way/281344624,False,False,nyc_urban,3.0
way/281344630,False,False,nyc_urban,2.0
way/281344634,False,False,nyc_urban,2.0
way/281344637,False,False,nyc_urban,3.0
way/281344638,False,False,nyc_urban,4.0
way/281344639,False,False,nyc_urban,3.0
way/281344641,False,False,nyc_urban,3.0
way/281344643,False,False,nyc_urban,3.0
way/281344645,False,False,nyc_urban,3.0
way/281344646,False,False,nyc_urban,3.0
way/281344647,False,False,nyc_urban,3.0
way/281344648,False,True,nyc_urban,6.0
way/281344649,False,False,nyc_urban,3.0
way/281344650,False,False,nyc_urban,4.0
way/281344651,False,False,nyc_urban,3.0
way/281344652,False,False,nyc_urban,4.0
way/281344654,False,False,nyc_urban,2.0
way/281344655,False,False,nyc_urban,3.0
way/281344656,False,False,nyc_urban,4.0
way/281344657,False,False,nyc_urban,2.0
way/281344658,False,False,nyc_urban,3.0
way/281344659,False,False,nyc_urban,3.0
way/281344660,False,False,nyc_urban,4.0
way/281344661,False,False,nyc_urban,3.0
way/281344662,False,False,nyc_urban,2.0
way/281344663,False,False,nyc_urban,4.0
way/281344664,True,False,nyc_urban,1.0
way/281344665,False,False,nyc_urban,3.0
way/281344666,False,False,nyc_urban,2.0
way/281344667,False,False,nyc_urban,3.0
way/281344668,False,False,nyc_urban,3.0
way/281344670,False,False,nyc_urban,3.0
way/281344671,False,False,nyc_urban,3.0
way/281344674,False,False,nyc_urban,2.0
way/281344675,False,False,nyc_urban,4.0
way/281344677,False,False,nyc_urban,3.0
way/281344681,False,False,nyc_urban,4.0
way/281344683,False,False,nyc_urban,2.0
way/281344684,False,False,nyc_urban,4.0
way/281344685,False,False,nyc_urban,2.0
way/281344686,False,False,nyc_urban,3.0
way/281344687,False,False,nyc_urban,3.0
way/281344688,False,False,nyc_urban,3.0
way/281344689,False,False,nyc_urban,3.0
way/281344691,False,False,nyc_urban,3.0
way/281344693,False,False,nyc_urban,3.0
way/281344694,False,False,nyc_urban,3.0
way/281344695,False,False,nyc_urban,3.0
way/281344696,False,False,nyc_urban,3.0
way/281344697,False,False,nyc_urban,3.0
way/281344698,False,False,nyc_urban,3.0
way/281344699,False,False,nyc_urban,3.0
way/281344700,False,False,nyc_urban,5.0
way/281344701,False,False,nyc_urban,3.0
way/281344702,False,False,nyc_urban,4.0
way/281344703,False,False,nyc_urban,3.0
way/281344704,False,False,nyc_urban,4.0
way/281344705,False,False,nyc_urban,3.0
way/281344706,False,False,nyc_urban,3.0
way/281344707,False,False,nyc_urban,3.0
way/281344708,False,False,nyc_urban,4.0
way/281344709,False,False,nyc_urban,4.0
way/281344710,False,False,nyc_urban,3.0
way/281344711,False,False,nyc_urban,3.0
way/281344712,False,False,nyc_urban,4.0
way/281344713,False,False,nyc_urban,2.0
way/281344714,False,False,nyc_urban,2.0
way/281344715,False,False,nyc_urban,3.0
way/281344716,False,False,nyc_urban,4.0
way/281344718,False,False,nyc_urban,3.0
way/281344719,False,False,nyc_urban,3.0
way/281344720,False,False,nyc_urban,3.0
way/281344721,False,False,nyc_urban,4.0
way/281344722,False,False,nyc_urban,3.0
way/281344723,False,False,nyc_urban,4.0
way/281344724,False,False,nyc_urban,4.0
way/281344725,False,False,nyc_urban,3.0
way/281344746,False,False,nyc_urban,2.0
way/281344748,False,False,nyc_urban,1.0
way/281344749,False,False,nyc_urban,3.0
way/281344750,False,False,nyc_urban,3.0
way/281344751,False,False,nyc_urban,3.0
way/281344752,False,False,nyc_urban,3.0
way/281344753,False,False,nyc_urban,3.0
way/281344754,False,False,nyc_urban,3.0
way/281344755,False,False,nyc_urban,3.0
way/281344756,False,False,nyc_urban,3.0
way/281344757,False,False,nyc_urban,3.0
way/281344758,False,False,nyc_urban,3.0
way/281344759,False,False,nyc_urban,3.0
way/281344760,False,False,nyc_urban,3.0
way/281344761,False,False,nyc_urban,3.0
way/281344762,False,False,nyc_urban,3.0
way/281344765,False,False,nyc_urban,3.0
way/281344766,False,False,nyc_urban,3.0
way/281344767,False,False,nyc_urban,3.0
way/281344768,False,False,nyc_urban,2.0
way/281344769,False,False,nyc_urban,3.0
way/281344770,False,False,nyc_urban,3.0
way/281344771,False,False,nyc_urban,2.0
way/281344776,False,False,nyc_urban,2.0
way/281344886,False,False,nyc_urban,2.0
way/281344890,False,False,nyc_urban,5.0
way/281344891,False,False,nyc_urban,7.0
way/281344894,False,False,nyc_urban,20.0
way/281344895,False,False,nyc_urban,2.0
way/281344896,False,False,nyc_urban,1.0
way/281344903,False,False,nyc_urban,3.0
way/281344904,False,False,nyc_urban,1.0
way/281344913,False,False,nyc_urban,1.0
way/281344916,False,False,nyc_urban,1.0
way/281344918,False,False,nyc_urban,1.0
way/281344921,False,False,nyc_urban,3.0
way/281344923,False,False,nyc_urban,1.0
way/281344927,False,False,nyc_urban,1.0
way/281344929,False,False,nyc_urban,3.0
way/281344932,False,False,nyc_urban,1.0
way/281344934,False,False,nyc_urban,1.0
way/281344941,False,False,nyc_urban,1.0
way/281344948,False,False,nyc_urban,1.0
way/281344950,False,False,nyc_urban,1.0
way/281344951,False,False,nyc_urban,1.0
way/281344952,False,False,nyc_urban,1.0
way/281344953,False,False,nyc_urban,1.0
way/281344954,False,False,nyc_urban,1.0
way/281344955,False,False,nyc_urban,2.0
way/281344956,False,False,nyc_urban,1.0
way/281344957,False,False,nyc_urban,1.0
way/281344959,False,False,nyc_urban,2.0
way/281344960,False,False,nyc_urban,1.0
way/281344961,False,False,nyc_urban,1.0
way/281344962,False,False,nyc_urban,3.0
way/281344964,False,False,nyc_urban,1.0
way/281344966,False,False,nyc_urban,2.0
way/281344967,False,False,nyc_urban,1.0
way/281344974,False,False,nyc_urban,1.0
way/281344976,False,False,nyc_urban,1.0
way/281344977,False,False,nyc_urban,1.0
way/281344978,False,False,nyc_urban,2.0
way/281344979,False,False,nyc_urban,1.0
way/281344980,False,False,nyc_urban,1.0
way/281344981,False,False,nyc_urban,1.0
way/281344982,False,False,nyc_urban,1.0
way/281344984,False,False,nyc_urban,1.0
way/281344985,False,False,nyc_urban,1.0
way/281344989,False,False,nyc_urban,1.0
way/281344990,False,False,nyc_urban,2.0
way/281344991,False,False,nyc_urban,1.0
way/281344995,False,False,nyc_urban,2.0
way/281344997,False,False,nyc_urban,3.0
way/281344998,False,False,nyc_urban,2.0
way/281344999,False,False,nyc_urban,2.0
way/281345005,False,False,nyc_urban,1.0
way/281345307,False,False,nyc_urban,2.0
way/281345308,False,False,nyc_urban,3.0
way/281345309,False,False,nyc_urban,2.0
way/281345310,False,False,nyc_urban,3.0
way/281345311,False,False,nyc_urban,3.0
way/281345312,False,False,nyc_urban,6.0
way/281345313,False,False,nyc_urban,4.0
way/281345314,False,False,nyc_urban,4.0
way/281345315,False,False,nyc_urban,1.0
way/281345317,False,False,nyc_urban,4.0
way/281345318,False,False,nyc_urban,1.0
way/281345319,False,False,nyc_urban,4.0
way/281345320,False,False,nyc_urban,4.0
way/281345321,False,False,nyc_urban,2.0
way/281345324,False,False,nyc_urban,3.0
way/281345325,False,False,nyc_urban,3.0
way/281345326,False,False,nyc_urban,3.0
way/281345327,False,False,nyc_urban,3.0
way/281345328,False,False,nyc_urban,3.0
way/281345329,False,False,nyc_urban,3.0
way/281345330,False,False,nyc_urban,3.0
way/281345331,False,False,nyc_urban,3.0
way/281345332,False,False,nyc_urban,3.0
way/281345334,False,False,nyc_urban,4.0
way/281345335,False,False,nyc_urban,4.0
way/281345337,False,False,nyc_urban,3.0
way/281345339,False,False,nyc_urban,3.0
way/281345340,False,False,nyc_urban,3.0
way/281345341,False,False,nyc_urban,2.0
way/281345342,False,False,nyc_urban,4.0
way/281345343,False,False,nyc_urban,4.0
way/281345344,False,False,nyc_urban,4.0
way/281345345,False,False,nyc_urban,4.0
way/281345346,False,False,nyc_urban,5.0
way/281345347,False,False,nyc_urban,4.0
way/281345348,False,False,nyc_urban,6.0
way/281345349,False,False,nyc_urban,3.0
way/281345350,False,False,nyc_urban,4.0
way/281345352,False,False,nyc_urban,3.0
way/281345353,False,False,nyc_urban,3.0
way/281345354,False,False,nyc_urban,4.0
way/281345355,False,False,nyc_urban,4.0
way/281345356,False,False,nyc_urban,4.0
way/281345357,False,False,nyc_urban,3.0
way/281345358,False,False,nyc_urban,3.0
way/281345359,False,False,nyc_urban,4.0
way/281345360,False,False,nyc_urban,2.0
way/281345361,False,False,nyc_urban,4.0
way/281345362,False,False,nyc_urban,2.0
way/281345363,False,False,nyc_urban,3.0
way/281345364,False,False,nyc_urban,4.0
way/281345365,False,False,nyc_urban,3.0
way/281345366,False,False,nyc_urban,4.0
way/281345367,False,False,nyc_urban,3.0
way/281345368,False,False,nyc_urban,3.0
way/281345369,False,False,nyc_urban,4.0
way/281345372,False,False,nyc_urban,4.0
way/281345373,False,False,nyc_urban,3.0
way/281345374,False,False,nyc_urban,4.0
way/281345375,False,False,nyc_urban,4.0
way/281345376,False,False,nyc_urban,2.0
way/281345377,False,False,nyc_urban,4.0
way/281345378,False,False,nyc_urban,3.0
way/281345379,False,False,nyc_urban,4.0
way/281345380,False,False,nyc_urban,4.0
way/281345381,False,False,nyc_urban,3.0
way/281345382,False,False,nyc_urban,4.0
way/281345383,False,False,nyc_urban,4.0
way/281345384,False,False,nyc_urban,3.0
way/281345385,False,False,nyc_urban,3.0
way/281345386,False,False,nyc_urban,3.0
way/281345387,False,False,nyc_urban,2.0
way/281345388,False,False,nyc_urban,3.0
way/281345389,False,False,nyc_urban,4.0
way/281345391,False,False,nyc_urban,2.0
way/281345392,False,False,nyc_urban,3.0
way/281345393,False,False,nyc_urban,2.0
way/281345394,False,False,nyc_urban,2.0
way/281345395,False,False,nyc_urban,3.0
way/281345396,False,False,nyc_urban,2.0
way/281345398,False,False,nyc_urban,2.0
way/281345399,False,False,nyc_urban,5.0
way/281345400,False,False,nyc_urban,3.0
way/281345402,False,False,nyc_urban,5.0
way/281345404,False,False,nyc_urban,8.0
way/281345405,False,False,nyc_urban,2.0
way/281345407,False,False,nyc_urban,4.0
way/281345409,False,False,nyc_urban,3.0
way/281345412,False,False,nyc_urban,4.0
way/281345414,False,False,nyc_urban,3.0
way/281345416,False,False,nyc_urban,4.0
way/281345417,False,False,nyc_urban,5.0
way/281345418,False,False,nyc_urban,3.0
way/281345419,False,False,nyc_urban,2.0
way/281345420,False,False,nyc_urban,6.0
