cell,city,mode,osm_id,archetype_id,floor_area_m2,status,has_fatal,zoning_strategy,num_zones,heating_eui,cooling_eui,lighting_eui,equipment_eui,fans_eui,pumps_eui,dhw_eui,cooking_eui,refrig_eui,total_eui,phaseE_total_eui
nyc_urban,NYC,building,way/281346715,SmallOffice,343.2094677262604,success,False,single_zone,1,49.08104728317141,11.838369775714915,6.616275149603941,6.941194514585022,14.551245432342293,0.0,2.360394378879891,0.0,0.0,91.38852653429747,142.11086446645848
nyc_urban,NYC,building,way/281346716,SmallOffice,251.662822743103,success,False,single_zone,1,48.27679775760804,8.661992145014969,8.821700199466584,9.254926019448229,12.001851643453417,0.0,3.213632459324134,0.0,0.0,90.23090022431538,138.70966641606353
nyc_urban,NYC,building,way/281346717,MidriseApartment,3825.0222656109922,success,False,single_zone,1,48.60558775307362,3.0519185992509144,0.6609151907498729,7.233004250001812,4.313677222895884,0.0,6.0770678329825705,0.0,0.0,69.94217084895466,125.34220327599954
nyc_urban,NYC,building,way/281346718,MidriseApartment,3883.2310627706006,success,False,single_zone,1,48.29452071007928,3.068910539348896,0.6609151907498556,7.233004249998761,4.043332682378088,0.0,6.070474293962689,0.0,0.0,69.37115766651758,124.42239150149254
nyc_urban,NYC,building,way/281346719,SmallOffice,492.93021694295913,success,False,single_zone,1,37.43296999519844,9.03621804899527,8.821700199464633,9.254926019450929,11.347639719806626,0.0,1.866309858292365,0.0,0.0,77.75976384120825,119.52353323353083
nyc_urban,NYC,building,way/281346720,SmallOffice,591.5281495915863,success,False,single_zone,1,40.05108509952773,9.396442076340417,6.61627514960041,6.941194514588856,11.493183314536427,0.0,1.5154736801935544,0.0,0.0,76.0136538347874,125.10346859390383
nyc_urban,NYC,building,way/281346721,SmallOffice,279.5732810381934,success,False,single_zone,1,40.8721984635255,11.39461045479023,8.82170019946131,9.254926019450911,13.22808050919022,0.0,2.9290660349631255,0.0,0.0,86.50058168138129,131.18701070550807
nyc_urban,NYC,building,way/281346722,SmallOffice,310.3159046698986,success,False,single_zone,1,46.83569572629428,16.303974948777437,8.821700199467365,9.2549260194507,17.68235438228946,0.0,2.6862340014656327,0.0,0.0,101.58488527774487,142.65556801504314
nyc_urban,NYC,building,way/281346726,MediumOffice,763.4549027965546,success,False,single_zone,1,87.14241072918698,14.438081772896819,6.616275149603175,11.015819023151348,13.656837864572417,0.0,5.067644848179216,0.0,0.0,137.93706938759,215.2922033084095
nyc_urban,NYC,building,way/281346728,SmallOffice,433.2630118479849,success,False,single_zone,1,37.73254728602252,8.682087567028313,13.232550299203199,13.882389029179695,10.634327989768552,0.0,2.2878862736990557,0.0,0.0,86.45178844490133,117.90856778416479
nyc_urban,NYC,building,way/281346729,SmallOffice,992.5863966950596,success,False,single_zone,1,30.076231974033114,7.4293411925723065,13.232550299193178,13.882389029183951,8.437276020048206,0.0,1.3896266723681094,0.0,0.0,74.44741518739886,105.80336972941701
nyc_urban,NYC,building,way/281346730,MediumOffice,637.2114108837666,success,False,single_zone,1,86.37281384055544,14.952886614297007,5.293020119683333,8.812655218517207,13.039031586223123,0.0,5.722856803767465,0.0,0.0,134.1932641830436,210.21712427238697
nyc_urban,NYC,building,way/281346731,MediumOffice,1167.8909467443614,success,False,single_zone,1,51.56788274414232,9.054786637004499,8.821700199464596,14.687758697533278,6.871457838887546,0.0,3.8860210326346376,0.0,0.0,94.88960714966689,156.41529162836105
nyc_urban,NYC,building,way/281346732,SmallOffice,580.813176895275,success,False,single_zone,1,35.4511121357225,8.545766294964139,6.616275149599278,6.941194514589658,10.492117077846846,0.0,1.536887140275344,0.0,0.0,69.58335231299775,116.20438650622238
nyc_urban,NYC,building,way/281346733,SmallOffice,502.2624805010414,success,False,single_zone,1,39.78981179539588,7.827203700441897,6.616275149598001,6.941194514589478,10.567322420582519,0.0,1.724919014386192,0.0,0.0,73.46672659499396,124.07670352044019
nyc_urban,NYC,building,way/281346734,MediumOffice,3894.5619184139405,success,False,single_zone,1,37.17521451992321,6.434348988789491,6.6162751495992485,11.015819023149803,4.820508275131136,0.0,1.686575491506977,0.0,0.0,67.74874144809988,142.50835268762074
nyc_urban,NYC,building,way/281346735,MediumOffice,3918.208064087565,success,False,single_zone,1,56.088267043506065,8.551741388561933,4.410850099732219,7.3438793487653,6.68410454362489,0.0,1.3926398477363506,0.0,0.0,84.47148227192675,159.11487661570683
nyc_urban,NYC,building,way/281346737,MidriseApartment,3824.0974124576833,success,False,single_zone,1,48.38271737346095,3.018530580382176,0.6609151907500478,7.233004249999136,4.259426543149381,0.0,6.075270896822029,0.0,0.0,69.62986483456372,125.35740739094648
nyc_urban,NYC,building,way/281346738,MediumOffice,3857.220442641119,success,False,single_zone,1,56.751262258717404,8.531460499554075,4.410850099736084,7.343879348768245,6.70565263191812,0.0,1.4056145399995879,0.0,0.0,85.14871937869353,159.7965994809309
nyc_urban,NYC,building,way/281346739,MidriseApartment,3824.0491901500395,success,False,single_zone,1,48.16366784384479,3.055536174113457,0.6609151907500779,7.233004250000385,4.300104538647646,0.0,6.072956981444698,0.0,0.0,69.48618497880105,125.33966421874692
nyc_urban,NYC,building,way/281346740,MidriseApartment,4851.407231902643,success,False,single_zone,1,45.05540689082596,3.0022369229623425,0.6609151907502014,7.233004250001355,3.889653979743016,0.0,6.040302717589821,0.0,0.0,65.88151995187269,120.74512377199436
nyc_urban,NYC,building,way/281346741,LargeOffice,23334.51251343381,success,False,single_zone,1,27.822323105977276,3.561924232137772,3.780728656915044,6.294753727517147,3.471414209638528,0.0,0.49803567965941314,0.0,0.0,45.429179611845186,139.35485231326797
nyc_urban,NYC,building,way/281346742,SmallOffice,146.0737661962483,success,False,single_zone,1,53.21076079205524,10.812488678138834,13.232550299208002,13.882389029174368,15.134385279425494,0.0,5.429721108408174,0.0,0.0,111.70229518641011,144.78504607586513
nyc_urban,NYC,building,way/281346743,MediumOffice,582.2362380579768,success,False,single_zone,1,41.994790362973006,13.663917292880962,26.465100598396504,44.063276092607126,9.172910546220923,0.0,8.884246303527258,0.0,0.0,144.24424119660577,143.71121166779866
nyc_urban,NYC,building,way/281346744,SmallOffice,62.97208833206228,success,False,single_zone,1,76.69053613375357,15.783230355372547,13.232550299198362,13.882389029175508,21.01492095366128,0.0,11.686675536396672,0.0,0.0,152.29030230755794,184.18399362546845
nyc_urban,NYC,building,way/281346745,SmallOffice,31.495258496883856,success,False,single_zone,1,76.76694165412697,20.76793535453596,26.46510059841893,27.764778058342632,25.90615929584785,0.0,23.22745585249707,0.0,0.0,200.8983708137694,199.00452406354023
nyc_urban,NYC,building,way/281346746,SmallOffice,53.231015450081486,success,False,single_zone,1,61.82651374175058,19.268229313978743,26.46510059839763,27.76477805836528,20.22023857065582,0.0,14.330923296536396,0.0,0.0,169.87578357968445,165.26910707316682
nyc_urban,NYC,building,way/281346747,MediumOffice,1294.6993255823918,success,False,single_zone,1,48.01638303162378,7.857180820412487,8.821700199469094,14.68775869753036,6.306422902370515,0.0,3.6157661268751182,0.0,0.0,89.30521177828135,163.1053136021759
nyc_urban,NYC,building,way/281346748,MediumOffice,730.5561529916847,success,False,single_zone,1,82.97858315839574,12.609765831667955,5.293020119679418,8.812655218523572,11.358817435405863,0.0,5.08191908392261,0.0,0.0,126.13476084759517,197.42185269161862
nyc_urban,NYC,building,way/281346749,SmallOffice,94.13531731582137,success,False,single_zone,1,63.66310044153061,18.408129886134287,13.232550299202511,13.882389029176554,22.610072216576697,0.0,8.023194998618344,0.0,0.0,139.81943687123902,171.21110078782627
nyc_urban,NYC,building,way/281346750,SmallOffice,58.370949834034214,success,False,single_zone,1,72.48504177801998,24.915578372861834,13.232550299202483,13.882389029177777,27.380330233594567,0.0,12.519605578858352,0.0,0.0,164.415495291715,189.33094511023643
nyc_urban,NYC,building,way/284916969,OpenUBEMUnknown,355.10775664600965,success,False,single_zone,1,60.9600950380518,22.72802381783525,32.57443013965288,29.389814760933714,9.201672369918125,0.0,12.428192449532764,0.0,0.0,167.28222857592453,164.17088614449173
nyc_urban,NYC,building,way/285497515,MediumOffice,2940.2522618674147,success,False,single_zone,1,60.78225914763999,8.309679131378513,4.41085009973156,7.343879348770028,6.464846473502445,0.0,1.6652468519993162,0.0,0.0,88.97676105302185,162.85002909051622
