cell,city,archetype_id,heating_eui,heating_eui,heating_eui,cooling_eui,cooling_eui,cooling_eui,lighting_eui,lighting_eui,lighting_eui,equipment_eui,equipment_eui,equipment_eui,fans_eui,fans_eui,fans_eui,pumps_eui,pumps_eui,pumps_eui,dhw_eui,dhw_eui,dhw_eui,cooking_eui,cooking_eui,cooking_eui,refrig_eui,refrig_eui,refrig_eui,total_eui,total_eui,total_eui,phaseE_total_eui,phaseE_total_eui,phaseE_total_eui
,,,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count
austin_suburban,AUS,RetailStandalone,21.793760312231832,19.792224946154146,7,44.366556088435495,41.98847835460169,7,22.31717277643036,22.179589525935473,7,23.527264852744203,23.527490988615327,7,74.34890257080936,61.923090004268815,7,0.0,0.0,7,11.688831179016836,11.690171446597066,7,0.0,0.0,7,0.0,0.0,7,198.04248777966808,181.1013607315804,7,194.8729825882156,192.82772561980184,7
austin_suburban,AUS,SecondarySchool,2.926777651154448,2.926777651154448,2,23.421476471354268,23.421476471354268,2,4.751060816469693,4.751060816469693,2,18.317547703598894,18.317547703598894,2,7.490834343873898,7.490834343873898,2,0.7795279948061229,0.7795279948061229,2,6.801152155914406,6.801152155914406,2,7.001906005543671,7.001906005543671,2,0.7691632181127249,0.7691632181127249,2,72.25944636082812,72.25944636082812,2,237.40373554292694,237.40373554292694,2
austin_suburban,AUS,SmallOffice,3.7230919309737915,2.181410385470223,377,10.652850269744102,7.6926340193734095,377,5.532366137111676,4.799221502163047,377,14.312546493652723,12.431707873445008,377,9.00681718915019,6.249756905916374,377,6.976327654569333e-11,6.0595551442688e-11,377,7.416419705090994,6.441091067841348,377,0.0,0.0,377,0.0,0.0,377,50.64409172579324,39.78590112761124,377,120.55830144286321,110.7926714316358,377
austin_urban,AUS,Hospital,32.1682592806933,14.248839647172098,3,141.2563117452866,51.66066830284178,3,77.74855543848564,34.69445263929795,3,229.17083907734352,102.36388845222697,3,102.38943462178685,46.84274327061674,3,23.74185825863883,10.629780334564144,3,51.87352174406806,23.173593790457588,3,139.24146841095956,62.19507768847826,3,3.369548806159333,3.914013662419152,3,800.9597973834216,345.9627567679473,3,334.11138058877106,341.24997473737824,3
austin_urban,AUS,LargeOffice,10.841827224851299,4.983443811762723,13,35.1866540047389,17.166924322022606,13,14.776929576048845,7.23561862062028,13,127.07592091677292,62.228526634153575,13,34.68991765559746,16.3059620659901,13,5.907301257265047,2.725494945917262,13,6.90983925007986,3.383741677786124,13,0.0,0.0,13,0.0,0.0,13,235.38838988535434,114.02971207825267,13,148.68163917178688,146.9779763814337,13
austin_urban,AUS,MediumOffice,5.154370298936668,3.215839249798969,27,35.582193644220574,25.895399249247703,27,13.199169795883202,9.289868128500245,27,56.90154302160482,47.263491495804736,27,10.668962823272961,8.107571090356496,27,0.0130037998562651,0.010960551177850943,27,11.35324973673933,8.797002621343958,27,0.0,0.0,27,0.0,0.0,27,132.87249312051384,101.69674734384732,27,153.63016189935772,145.81521319449308,27
austin_urban,AUS,MidriseApartment,1.6147304083485812,1.4572206171080624,11,14.85802225595787,14.457463041736798,11,4.153812967546292,4.062738677686207,11,30.63395689344355,29.962293077225283,11,8.10333585087062,7.8274832802254,11,0.0,0.0,11,32.03343217192189,31.32676249380735,11,0.0,0.0,11,0.0,0.0,11,91.39729054808879,89.12433127676188,11,106.83770626236195,107.26171156879367,11
austin_urban,AUS,OpenUBEMUnknown,0.49005461305829173,0.00657023261764983,5,69.3868949109244,75.24342802125354,5,35.20954728295269,38.84617064467661,5,256.6231018620134,308.6013603935519,5,47.971431268091116,27.639731748833455,5,0.007883335418207061,0.0,5,5.620961215544227,3.89465898008639,5,0.0,0.0,5,0.0,0.0,5,415.30987448800244,476.93176983220377,5,415.23893021218885,466.24104623802344,5
austin_urban,AUS,Outpatient,82.6837613530655,82.6837613530655,2,129.23387669721873,129.23387669721873,2,28.949000222883992,28.949000222883992,2,118.49624794262945,118.49624794262945,2,40.8884907616131,40.8884907616131,2,0.26180691481383184,0.26180691481383184,2,25.857326421188453,25.857326421188453,2,17.1944410685591,17.1944410685591,2,0.0,0.0,2,443.5649513819722,443.5649513819722,2,240.6443743277523,240.6443743277523,2
austin_urban,AUS,QuickServiceRestaurant,19.959378429549158,18.618788450674252,3,74.43102044487496,84.59467439127836,3,11.237718662292316,12.638669440033661,3,127.11365292381045,143.0032971296745,3,26.24492005807178,27.38282309877391,3,4.972133027494808e-09,5.593667361556011e-09,3,99.32897202825342,111.73495633591301,3,356.812637384311,401.4154453895239,3,18.73438902094988,19.654775025492313,3,733.8626889570851,819.0442856055721,3,1435.719068561506,1434.945092639733,3
austin_urban,AUS,RetailStandalone,11.311331608731527,10.968872525839327,3,43.56762357813624,43.01731278340408,3,21.836705945356144,22.009529317999736,3,31.199517441497452,23.527494784887843,3,59.47060758519953,60.35415438280794,3,0.0,0.0,3,11.64694426689582,11.690233437732296,3,0.0,0.0,3,0.0,0.0,3,179.0327304258167,173.33144674885884,3,182.99082008039966,180.22041736677485,3
austin_urban,AUS,SmallOffice,2.2612400078854074,1.4345339477609809,356,9.842399688647253,7.789973430514562,356,5.063522772543813,4.792592592351631,356,13.106497803998838,12.431707813515676,356,7.837433992724714,5.929645315071045,356,6.388466353539036e-11,6.059554890064872e-11,356,6.790495910417934,6.440153536664312,356,0.0,0.0,356,0.0,0.0,356,44.90159017628184,38.91808218684075,356,117.42483631035103,111.27163078510036,356
austin_urban,AUS,SuperMarket,0.0,0.0,2,61.19671834427203,61.19671834427203,2,266.34808690412643,266.34808690412643,2,83.56121137142816,83.56121137142816,2,10.201333515710402,10.201333515710402,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,76.4459235164502,76.4459235164502,2,497.75327365198723,497.75327365198723,2,350.1880499221698,350.1880499221698,2
