cell,city,osm_id,archetype_id,simulation_status,levels,height_m,num_floors,n_proto,status_shipped,status_proposed_zonegroup
nyc_suburban,NYC,way/1014148333,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1014148334,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1014148335,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1014148337,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1014148338,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1014148340,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1014148342,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1014148343,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1014148345,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1014148346,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1014148348,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1014148349,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1014148350,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1014148352,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1014148353,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1014148354,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091101,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091102,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091103,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
nyc_suburban,NYC,way/1108091104,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091105,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091106,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091107,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091108,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091109,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091110,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091111,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091112,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091113,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091114,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091115,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091116,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091117,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091118,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091119,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091120,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091121,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091122,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091123,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
nyc_suburban,NYC,way/1108091124,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091125,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091126,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091127,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091128,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091129,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091130,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091131,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091132,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091133,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091134,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091135,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091136,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091137,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
nyc_suburban,NYC,way/1108091218,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091219,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091220,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091221,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091222,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091223,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091224,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091225,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091226,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091227,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091228,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091229,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091230,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091231,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091232,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091233,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091234,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091235,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
nyc_suburban,NYC,way/1108091236,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091237,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091238,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091239,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091240,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091241,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091242,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091243,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091244,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091245,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091246,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091247,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091248,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091249,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
nyc_suburban,NYC,way/1108091250,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091251,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091252,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091253,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091254,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091255,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091256,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091257,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091258,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091259,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091260,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091261,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091262,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091263,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091264,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091265,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091266,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091267,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091379,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
nyc_suburban,NYC,way/1108091380,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
nyc_suburban,NYC,way/1108091381,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091382,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091383,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091384,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091385,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091386,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091387,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091388,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091389,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091390,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091391,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091392,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091393,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091394,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091395,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091396,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091397,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
nyc_suburban,NYC,way/1108091398,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091399,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091400,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091401,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091402,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091403,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091404,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091405,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091406,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091407,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091408,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091409,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091410,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091411,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091412,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091413,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091414,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091415,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
nyc_suburban,NYC,way/1108091532,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091533,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091534,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091535,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
nyc_suburban,NYC,way/1108091536,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091537,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091538,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091539,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091540,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091541,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091542,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091543,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091544,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091545,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091546,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
nyc_suburban,NYC,way/1108091547,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091548,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091549,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091550,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091551,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091552,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091553,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091554,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091555,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091556,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091557,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
nyc_suburban,NYC,way/1108091558,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091559,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
nyc_suburban,NYC,way/1108091560,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091561,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091562,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091563,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091564,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091565,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091566,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091567,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091568,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091569,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091570,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091571,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091572,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
nyc_suburban,NYC,way/1108091573,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091574,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091575,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091576,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091577,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091578,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091579,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091580,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108091581,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
nyc_suburban,NYC,way/1108092411,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092412,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092413,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092414,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092415,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092416,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092417,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092419,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092420,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092421,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092422,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092423,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092424,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
nyc_suburban,NYC,way/1108092425,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092426,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092427,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092428,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092429,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092430,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092431,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092432,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092433,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
nyc_suburban,NYC,way/1108092434,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092435,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092437,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
nyc_suburban,NYC,way/1108092438,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
nyc_suburban,NYC,way/1108092616,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092617,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092618,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092619,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092620,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092621,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092622,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092623,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092624,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092625,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092626,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092627,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092628,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092629,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092630,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092631,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092632,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092633,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092634,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092635,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092636,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092637,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092638,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092639,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092640,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092641,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092642,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092643,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092644,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092645,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
nyc_suburban,NYC,way/1108092646,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
