osm_id,cell,use_class,archetype_id,archetype_source,levels_source,old_num_floors,new_num_floors_scope_a,new_num_floors_scope_b,changed_scope_a,changed_scope_b
way/427942940,la_centre,commercial,LargeOffice,RULE_USE_CLASS_SIZE,OSM_OBSERVED,12,12,12,False,False
way/427942948,la_centre,commercial,RetailStandalone,RULE_FUNCTION_TAG,OSM_OBSERVED,1,1,1,False,False
way/427942954,la_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,OSM_OBSERVED,9,9,9,False,False
way/427942955,la_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,1,1,1,False,False
way/427942962,la_centre,commercial,RetailStandalone,RULE_FUNCTION_TAG,OSM_OBSERVED,2,2,2,False,False
way/427942965,la_centre,commercial,MediumOffice,RULE_USE_CLASS_SIZE,OSM_OBSERVED,10,10,10,False,False
way/427942972,la_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,7,7,7,False,False
way/428015095,la_centre,residential,HighriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,17,17,17,False,False
way/428015097,la_centre,institutional,Courthouse,RULE_FUNCTION_TAG,GROUPMEDIAN_LEVELS_MED,1,13,1,True,False
way/428015098,la_centre,commercial,LargeHotel,"RULE_LODGING_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,8,8,8,False,False
way/428015099,la_centre,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,8,8,8,False,False
way/428015101,la_centre,residential,HighriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,11,11,11,False,False
way/428015102,la_centre,commercial,SmallOffice,RULE_USE_CLASS_SIZE,HEURISTIC_HEIGHT,3,3,3,False,False
way/428015103,la_centre,commercial,LargeOffice,RULE_USE_CLASS_SIZE,HEURISTIC_HEIGHT,10,10,10,False,False
way/428015106,la_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/428015108,la_centre,commercial,MediumOffice,RULE_USE_CLASS_SIZE,HEURISTIC_HEIGHT,6,6,6,False,False
way/428015113,la_centre,commercial,LargeOffice,RULE_USE_CLASS_SIZE,OSM_OBSERVED,6,6,6,False,False
way/428015119,la_centre,residential,HighriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,17,17,17,False,False
way/428015121,la_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,6,6,6,False,False
way/428015124,la_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,12,12,12,False,False
way/428015126,la_centre,commercial,SmallOffice,RULE_USE_CLASS_SIZE,HEURISTIC_HEIGHT,5,5,5,False,False
way/428015129,la_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/428015132,la_centre,commercial,RetailStandalone,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,3,3,3,False,False
way/428015142,la_centre,commercial,RetailStandalone,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,3,3,3,False,False
way/428015149,la_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,17,17,17,False,False
way/428015153,la_centre,commercial,LargeOffice,RULE_USE_CLASS_SIZE,HEURISTIC_HEIGHT,11,11,11,False,False
way/428015158,la_centre,commercial,RetailStandalone,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,3,3,3,False,False
way/428015162,la_centre,commercial,RetailStandalone,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,2,2,2,False,False
way/428015169,la_centre,commercial,RetailStandalone,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,2,2,2,False,False
way/428015178,la_centre,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,6,6,6,False,False
way/428015183,la_centre,commercial,RetailStandalone,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,3,3,3,False,False
way/428015185,la_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/428015187,la_centre,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,6,6,6,False,False
way/428015190,la_centre,residential,HighriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,17,17,17,False,False
way/428331962,la_centre,commercial,LargeOffice,RULE_USE_CLASS_SIZE,OSM_OBSERVED,10,10,10,False,False
way/428331963,la_centre,commercial,LargeOffice,RULE_USE_CLASS_SIZE,OSM_OBSERVED,6,6,6,False,False
way/429324543,la_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,8,8,8,False,False
way/429324547,la_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/429324663,la_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,HEURISTIC_HEIGHT,3,3,3,False,False
way/495107667,la_centre,commercial,LargeOffice,RULE_USE_CLASS_SIZE,OSM_OBSERVED,17,17,17,False,False
way/495107670,la_centre,commercial,MediumOffice,RULE_USE_CLASS_SIZE,OSM_OBSERVED,3,3,3,False,False
way/495110352,la_centre,residential,HighriseApartment,RULE_RESIDENTIAL_TIER,OSM_OBSERVED,16,16,16,False,False
way/495110353,la_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,6,6,6,False,False
way/495110356,la_centre,residential,HighriseApartment,RULE_RESIDENTIAL_TIER,OSM_OBSERVED,17,17,17,False,False
way/495110357,la_centre,residential,HighriseApartment,RULE_RESIDENTIAL_TIER,OSM_OBSERVED,16,16,16,False,False
way/695509051,la_centre,residential,MidriseApartment,RULE_RESIDENTIAL_TIER,OSM_OBSERVED,8,8,8,False,False
way/780084203,la_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/780084204,la_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/894010731,la_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,9,9,9,False,False
way/900894807,la_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/904226185,la_centre,commercial,RetailStandalone,RULE_FUNCTION_TAG,OSM_OBSERVED,6,6,6,False,False
way/904226186,la_centre,commercial,RetailStandalone,RULE_FUNCTION_TAG,OSM_OBSERVED,3,3,3,False,False
way/904305569,la_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,13,13,13,False,False
way/905248731,la_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/905248734,la_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/905248735,la_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/905248736,la_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/905248740,la_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/905248741,la_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/905248742,la_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/905534492,la_centre,commercial,RetailStandalone,RULE_FUNCTION_TAG,OSM_OBSERVED,2,2,2,False,False
way/906254725,la_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/912211057,la_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/959003471,la_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/959003472,la_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/959003473,la_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/959003484,la_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/959006685,la_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1012945102,la_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1052359112,la_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,10,10,10,False,False
way/1106947212,la_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1106947213,la_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1182634544,la_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1182638453,la_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1253398512,la_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1307600733,la_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1307600742,la_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1307601688,la_centre,institutional,Courthouse,RULE_FUNCTION_TAG,OSM_OBSERVED,17,17,17,False,False
way/1307603689,la_centre,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,5,5,5,False,False
way/1307603690,la_centre,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,7,7,7,False,False
way/1307785379,la_centre,commercial,MediumOffice,RULE_USE_CLASS_SIZE,OSM_OBSERVED,5,5,5,False,False
way/1415178948,la_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
relation/2765901,la_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,1,1,1,False,False
relation/6333145,la_centre,institutional,Courthouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,6,6,6,False,False
relation/6333146,la_centre,institutional,Courthouse,RULE_FUNCTION_TAG,OSM_OBSERVED,14,14,14,False,False
relation/6333147,la_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,12,12,12,False,False
relation/6333148,la_centre,institutional,Courthouse,RULE_FUNCTION_TAG,OSM_OBSERVED,1,1,1,False,False
relation/6363655,la_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,6,6,6,False,False
relation/6363656,la_centre,commercial,RetailStandalone,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,6,6,6,False,False
relation/6363660,la_centre,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,7,7,7,False,False
relation/6363662,la_centre,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,4,4,4,False,False
relation/6365236,la_centre,residential,MidriseApartment,RULE_RESIDENTIAL_TIER,OSM_OBSERVED,5,5,5,False,False
relation/6366079,la_centre,commercial,LargeHotel,RULE_LODGING_TIER,OSM_OBSERVED,6,6,6,False,False
relation/6366080,la_centre,institutional,Courthouse,RULE_USE_CLASS,HEURISTIC_HEIGHT,3,3,3,False,False
relation/6366081,la_centre,residential,HighriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,17,17,17,False,False
relation/6366083,la_centre,commercial,LargeOffice,RULE_USE_CLASS_SIZE,OSM_OBSERVED,10,10,10,False,False
relation/6366084,la_centre,residential,HighriseApartment,RULE_RESIDENTIAL_TIER,OSM_OBSERVED,10,10,10,False,False
relation/6410855,la_centre,residential,MidriseApartment,RULE_RESIDENTIAL_TIER,OSM_OBSERVED,5,5,5,False,False
relation/12292681,la_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,5,5,5,False,False
way/222366800,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,1,1,1,False,False
way/472960895,la_rural,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/472960930,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,1,1,1,False,False
way/472960931,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,2,2,2,False,False
way/472960932,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,2,2,2,False,False
way/472960933,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,2,2,2,False,False
way/472960934,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,2,2,2,False,False
way/472960935,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,2,2,2,False,False
way/472960936,la_rural,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/472960937,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472960938,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472960939,la_rural,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472960940,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472960941,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472960942,la_rural,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472960943,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472960944,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472960965,la_rural,institutional,Courthouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,2,2,2,False,False
way/472960967,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472960970,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472960971,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472960972,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,3,3,3,False,False
way/472960974,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,1,1,1,False,False
way/472960975,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472960977,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472960978,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472960980,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472960999,la_rural,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/472961000,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961001,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961002,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961003,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961004,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961005,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961006,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961007,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/472961009,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961011,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/472961013,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961015,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961017,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961018,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961019,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961020,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961022,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961024,la_rural,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/472961025,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961026,la_rural,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/472961028,la_rural,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,1,1,1,False,False
way/472961029,la_rural,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,1,1,1,False,False
way/472961031,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961034,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,3,3,3,False,False
way/472961040,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961041,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961043,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961045,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961047,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961048,la_rural,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/472961050,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961052,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961054,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961072,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961073,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961074,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961075,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961076,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961077,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961078,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961079,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961080,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961081,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961082,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961083,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961084,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961085,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961086,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961087,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961088,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,3,3,3,False,False
way/472961089,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961090,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961091,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,3,3,3,False,False
way/472961092,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961093,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961094,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961095,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961096,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961097,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961098,la_rural,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/472961099,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961100,la_rural,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/472961115,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,5,5,5,False,False
way/472961117,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961120,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961122,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/472961125,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961128,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961131,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961133,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961135,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961137,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961140,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961148,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961150,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961152,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961155,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961157,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961159,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961162,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961164,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,3,3,3,False,False
way/472961166,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961169,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,2,2,2,False,False
