Time,3E1F99C0273F9184_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],3E1F99C0273F9184_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],3E1F99C0273F9184_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],3E1F99C0273F9184_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],3E1F99C0273F9184_F0_DWELLING_0::Des Latent Heat Load [W],3E1F99C0273F9184_F0_DWELLING_0::Des Latent Cool Load [W],3E1F99C0273F9184_F0_DWELLING_0::Des Latent Heat Mass Flow [kg/s],3E1F99C0273F9184_F0_DWELLING_0::Des Latent Cool Mass Flow [kg/s],3E1F99C0273F9184_F0_DWELLING_0::Des Heat Load No DOAS [W],3E1F99C0273F9184_F0_DWELLING_0::Des Sens Cool Load No DOAS [W],3E1F99C0273F9184_F0_DWELLING_0::Des Latent Heat Load No DOAS [W],3E1F99C0273F9184_F0_DWELLING_0::Des Latent Cool Load No DOAS [W],3E1F99C0273F9184_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],3E1F99C0273F9184_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],3E1F99C0273F9184_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],3E1F99C0273F9184_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],3E1F99C0273F9184_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],3E1F99C0273F9184_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],3E1F99C0273F9184_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],3E1F99C0273F9184_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],3E1F99C0273F9184_F1_DWELLING_0::Des Latent Heat Load [W],3E1F99C0273F9184_F1_DWELLING_0::Des Latent Cool Load [W],3E1F99C0273F9184_F1_DWELLING_0::Des Latent Heat Mass Flow [kg/s],3E1F99C0273F9184_F1_DWELLING_0::Des Latent Cool Mass Flow [kg/s],3E1F99C0273F9184_F1_DWELLING_0::Des Heat Load No DOAS [W],3E1F99C0273F9184_F1_DWELLING_0::Des Sens Cool Load No DOAS [W],3E1F99C0273F9184_F1_DWELLING_0::Des Latent Heat Load No DOAS [W],3E1F99C0273F9184_F1_DWELLING_0::Des Latent Cool Load No DOAS [W],3E1F99C0273F9184_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],3E1F99C0273F9184_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],3E1F99C0273F9184_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],3E1F99C0273F9184_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],3E1F99C0273F9184_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],3E1F99C0273F9184_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],3E1F99C0273F9184_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],3E1F99C0273F9184_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],3E1F99C0273F9184_F2_DWELLING_0::Des Latent Heat Load [W],3E1F99C0273F9184_F2_DWELLING_0::Des Latent Cool Load [W],3E1F99C0273F9184_F2_DWELLING_0::Des Latent Heat Mass Flow [kg/s],3E1F99C0273F9184_F2_DWELLING_0::Des Latent Cool Mass Flow [kg/s],3E1F99C0273F9184_F2_DWELLING_0::Des Heat Load No DOAS [W],3E1F99C0273F9184_F2_DWELLING_0::Des Sens Cool Load No DOAS [W],3E1F99C0273F9184_F2_DWELLING_0::Des Latent Heat Load No DOAS [W],3E1F99C0273F9184_F2_DWELLING_0::Des Latent Cool Load No DOAS [W],3E1F99C0273F9184_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],3E1F99C0273F9184_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],3E1F99C0273F9184_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],3E1F99C0273F9184_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],3E1F99C0273F9184_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],3E1F99C0273F9184_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],3E1F99C0273F9184_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],3E1F99C0273F9184_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],3E1F99C0273F9184_F3_DWELLING_0::Des Latent Heat Load [W],3E1F99C0273F9184_F3_DWELLING_0::Des Latent Cool Load [W],3E1F99C0273F9184_F3_DWELLING_0::Des Latent Heat Mass Flow [kg/s],3E1F99C0273F9184_F3_DWELLING_0::Des Latent Cool Mass Flow [kg/s],3E1F99C0273F9184_F3_DWELLING_0::Des Heat Load No DOAS [W],3E1F99C0273F9184_F3_DWELLING_0::Des Sens Cool Load No DOAS [W],3E1F99C0273F9184_F3_DWELLING_0::Des Latent Heat Load No DOAS [W],3E1F99C0273F9184_F3_DWELLING_0::Des Latent Cool Load No DOAS [W],3E1F99C0273F9184_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],3E1F99C0273F9184_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],3E1F99C0273F9184_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],3E1F99C0273F9184_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],3E1F99C0273F9184_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],3E1F99C0273F9184_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],3E1F99C0273F9184_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],3E1F99C0273F9184_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],3E1F99C0273F9184_F0_DWELLING_1::Des Latent Heat Load [W],3E1F99C0273F9184_F0_DWELLING_1::Des Latent Cool Load [W],3E1F99C0273F9184_F0_DWELLING_1::Des Latent Heat Mass Flow [kg/s],3E1F99C0273F9184_F0_DWELLING_1::Des Latent Cool Mass Flow [kg/s],3E1F99C0273F9184_F0_DWELLING_1::Des Heat Load No DOAS [W],3E1F99C0273F9184_F0_DWELLING_1::Des Sens Cool Load No DOAS [W],3E1F99C0273F9184_F0_DWELLING_1::Des Latent Heat Load No DOAS [W],3E1F99C0273F9184_F0_DWELLING_1::Des Latent Cool Load No DOAS [W],3E1F99C0273F9184_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],3E1F99C0273F9184_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],3E1F99C0273F9184_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],3E1F99C0273F9184_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
11:35:00,1.943494E+03,0.000000E+00,6.352306E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999639E+01,4.166506E+01,2.652403E+01,5.708673E+01,2.163547E+03,0.000000E+00,7.071554E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999642E+01,4.249964E+01,2.841737E+01,5.109481E+01,2.232083E+03,0.000000E+00,7.295558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999639E+01,4.274137E+01,3.002499E+01,4.599943E+01,3.706807E+03,0.000000E+00,1.211553E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999597E+01,4.634043E+01,2.856242E+01,5.003182E+01,3.567456E+03,0.000000E+00,1.166002E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999585E+01,4.609541E+01,2.519320E+01,6.213486E+01
11:40:00,1.937410E+03,0.000000E+00,6.332422E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999639E+01,4.160277E+01,2.661287E+01,5.662344E+01,2.157420E+03,0.000000E+00,7.051532E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999641E+01,4.243922E+01,2.848694E+01,5.074002E+01,2.225517E+03,0.000000E+00,7.274100E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999639E+01,4.267998E+01,3.008380E+01,4.601500E+01,3.695764E+03,0.000000E+00,1.207944E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999595E+01,4.628074E+01,2.863760E+01,4.999966E+01,3.557106E+03,0.000000E+00,1.162619E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999583E+01,4.603597E+01,2.530770E+01,6.172382E+01
11:45:00,1.931399E+03,0.000000E+00,6.312778E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999638E+01,4.153171E+01,2.670507E+01,5.614084E+01,2.151341E+03,0.000000E+00,7.031666E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999640E+01,4.237046E+01,2.855842E+01,5.037127E+01,2.219026E+03,0.000000E+00,7.252888E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999638E+01,4.261050E+01,3.014350E+01,4.602027E+01,3.684923E+03,0.000000E+00,1.204401E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999594E+01,4.621596E+01,2.871331E+01,4.995742E+01,3.546999E+03,0.000000E+00,1.159316E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999581E+01,4.597125E+01,2.542213E+01,6.129881E+01
11:50:00,1.925462E+03,0.000000E+00,6.293376E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999637E+01,4.145308E+01,2.680058E+01,5.563942E+01,2.145311E+03,0.000000E+00,7.011959E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999639E+01,4.229454E+01,2.863188E+01,4.998854E+01,2.212611E+03,0.000000E+00,7.231924E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999637E+01,4.253410E+01,3.020417E+01,4.601540E+01,3.674281E+03,0.000000E+00,1.200923E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999592E+01,4.614710E+01,2.878967E+01,4.990517E+01,3.537134E+03,0.000000E+00,1.156092E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999579E+01,4.590226E+01,2.553649E+01,6.086024E+01
11:55:00,1.919597E+03,0.000000E+00,6.274208E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999636E+01,4.136776E+01,2.689948E+01,5.511935E+01,2.139329E+03,0.000000E+00,6.992409E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999638E+01,4.221234E+01,2.870742E+01,4.959165E+01,2.206270E+03,0.000000E+00,7.211198E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999635E+01,4.245168E+01,3.026594E+01,4.600033E+01,3.663837E+03,0.000000E+00,1.197509E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999590E+01,4.607483E+01,2.886685E+01,4.984279E+01,3.527511E+03,0.000000E+00,1.152947E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999577E+01,4.582967E+01,2.565096E+01,6.040778E+01
12:00:00,1.913803E+03,0.000000E+00,6.255272E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999635E+01,4.127650E+01,2.700181E+01,5.458085E+01,2.133395E+03,0.000000E+00,6.973012E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999637E+01,4.212460E+01,2.878513E+01,4.918056E+01,2.199999E+03,0.000000E+00,7.190702E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999634E+01,4.236393E+01,3.032891E+01,4.597513E+01,3.653589E+03,0.000000E+00,1.194160E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999587E+01,4.599964E+01,2.894496E+01,4.977034E+01,3.518124E+03,0.000000E+00,1.149879E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999575E+01,4.575401E+01,2.576569E+01,5.994131E+01
12:05:00,1.908553E+03,0.000000E+00,6.238110E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999633E+01,4.117993E+01,2.710757E+01,5.402431E+01,2.127989E+03,0.000000E+00,6.955344E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999635E+01,4.203194E+01,2.886501E+01,4.875541E+01,2.194287E+03,0.000000E+00,7.172033E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999632E+01,4.227146E+01,3.039315E+01,4.593992E+01,3.644327E+03,0.000000E+00,1.191132E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999585E+01,4.592192E+01,2.902405E+01,4.968799E+01,3.509810E+03,0.000000E+00,1.147161E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999572E+01,4.567570E+01,2.588071E+01,5.946104E+01
12:10:00,1.903905E+03,0.000000E+00,6.222918E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999631E+01,4.108686E+01,2.721221E+01,5.347466E+01,2.123170E+03,0.000000E+00,6.939592E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999633E+01,4.194303E+01,2.894269E+01,4.833797E+01,2.189194E+03,0.000000E+00,7.155386E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999630E+01,4.218288E+01,3.045607E+01,4.590037E+01,3.636188E+03,0.000000E+00,1.188471E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999581E+01,4.585025E+01,2.909787E+01,4.961248E+01,3.502741E+03,0.000000E+00,1.144850E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999569E+01,4.560362E+01,2.598689E+01,5.900767E+01
12:15:00,1.899859E+03,0.000000E+00,6.209691E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999628E+01,4.100224E+01,2.731434E+01,5.294235E+01,2.118934E+03,0.000000E+00,6.925744E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999630E+01,4.186265E+01,2.901708E+01,4.793676E+01,2.184718E+03,0.000000E+00,7.140752E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999627E+01,4.210296E+01,3.051690E+01,4.585792E+01,3.629169E+03,0.000000E+00,1.186177E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999578E+01,4.578909E+01,2.916428E+01,4.954926E+01,3.496917E+03,0.000000E+00,1.142946E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999565E+01,4.554257E+01,2.608162E+01,5.859499E+01
12:20:00,1.896414E+03,0.000000E+00,6.198430E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999626E+01,4.092694E+01,2.741517E+01,5.242516E+01,2.115283E+03,0.000000E+00,6.913809E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999628E+01,4.179153E+01,2.908974E+01,4.754888E+01,2.180859E+03,0.000000E+00,7.128136E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999625E+01,4.203239E+01,3.057651E+01,4.581043E+01,3.623282E+03,0.000000E+00,1.184252E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999575E+01,4.573845E+01,2.922553E+01,4.949195E+01,3.492346E+03,0.000000E+00,1.141451E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999562E+01,4.549268E+01,2.616755E+01,5.821479E+01
12:25:00,1.893571E+03,0.000000E+00,6.189137E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999624E+01,4.085994E+01,2.751633E+01,5.191766E+01,2.112219E+03,0.000000E+00,6.903791E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999626E+01,4.172857E+01,2.916247E+01,4.716907E+01,2.177619E+03,0.000000E+00,7.117544E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999622E+01,4.197003E+01,3.063595E+01,4.575554E+01,3.618538E+03,0.000000E+00,1.182700E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999572E+01,4.569649E+01,2.928447E+01,4.943279E+01,3.489032E+03,0.000000E+00,1.140367E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999559E+01,4.545210E+01,2.624824E+01,5.785448E+01
12:30:00,1.891329E+03,0.000000E+00,6.181804E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999622E+01,4.079990E+01,2.761697E+01,5.142164E+01,2.109738E+03,0.000000E+00,6.895678E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999624E+01,4.167237E+01,2.923626E+01,4.679390E+01,2.174995E+03,0.000000E+00,7.108964E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999621E+01,4.191445E+01,3.069587E+01,4.569201E+01,3.614950E+03,0.000000E+00,1.181527E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999570E+01,4.566127E+01,2.934287E+01,4.936720E+01,3.487011E+03,0.000000E+00,1.139706E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999556E+01,4.541881E+01,2.632611E+01,5.750515E+01
12:35:00,1.889553E+03,0.000000E+00,6.175996E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,4.074569E+01,2.771173E+01,5.095217E+01,2.107718E+03,0.000000E+00,6.889073E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999622E+01,4.162177E+01,2.931127E+01,4.642238E+01,2.172843E+03,0.000000E+00,7.101928E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999619E+01,4.186449E+01,3.075654E+01,4.561958E+01,3.612200E+03,0.000000E+00,1.180627E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999568E+01,4.563125E+01,2.940142E+01,4.929366E+01,3.486028E+03,0.000000E+00,1.139383E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999554E+01,4.539129E+01,2.640236E+01,5.716233E+01
12:40:00,1.888197E+03,0.000000E+00,6.171561E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999619E+01,4.069630E+01,2.779174E+01,5.053442E+01,2.106119E+03,0.000000E+00,6.883843E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999621E+01,4.157577E+01,2.938538E+01,4.605974E+01,2.171116E+03,0.000000E+00,7.096278E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999618E+01,4.181910E+01,3.081785E+01,4.553894E+01,3.610196E+03,0.000000E+00,1.179971E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999567E+01,4.560502E+01,2.945993E+01,4.921316E+01,3.486028E+03,0.000000E+00,1.139382E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999553E+01,4.536811E+01,2.647527E+01,5.683157E+01
12:45:00,1.887258E+03,0.000000E+00,6.168489E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999617E+01,4.065090E+01,2.784989E+01,5.018756E+01,2.104940E+03,0.000000E+00,6.879985E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999619E+01,4.153357E+01,2.945770E+01,4.570789E+01,2.169800E+03,0.000000E+00,7.091972E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999616E+01,4.177746E+01,3.087975E+01,4.545058E+01,3.608939E+03,0.000000E+00,1.179559E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999566E+01,4.558148E+01,2.951828E+01,4.912636E+01,3.487026E+03,0.000000E+00,1.139708E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999551E+01,4.534824E+01,2.654429E+01,5.651442E+01
