Time,BATIMENT0000000240877130_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240877130_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240877130_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240877130_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240877130_PART0_F0_DWELLING_0::Des Latent Heat Load [W],BATIMENT0000000240877130_PART0_F0_DWELLING_0::Des Latent Cool Load [W],BATIMENT0000000240877130_PART0_F0_DWELLING_0::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240877130_PART0_F0_DWELLING_0::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240877130_PART0_F0_DWELLING_0::Des Heat Load No DOAS [W],BATIMENT0000000240877130_PART0_F0_DWELLING_0::Des Sens Cool Load No DOAS [W],BATIMENT0000000240877130_PART0_F0_DWELLING_0::Des Latent Heat Load No DOAS [W],BATIMENT0000000240877130_PART0_F0_DWELLING_0::Des Latent Cool Load No DOAS [W],BATIMENT0000000240877130_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240877130_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240877130_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240877130_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],BATIMENT0000000240877130_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240877130_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240877130_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240877130_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240877130_PART0_F0_DWELLING_1::Des Latent Heat Load [W],BATIMENT0000000240877130_PART0_F0_DWELLING_1::Des Latent Cool Load [W],BATIMENT0000000240877130_PART0_F0_DWELLING_1::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240877130_PART0_F0_DWELLING_1::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240877130_PART0_F0_DWELLING_1::Des Heat Load No DOAS [W],BATIMENT0000000240877130_PART0_F0_DWELLING_1::Des Sens Cool Load No DOAS [W],BATIMENT0000000240877130_PART0_F0_DWELLING_1::Des Latent Heat Load No DOAS [W],BATIMENT0000000240877130_PART0_F0_DWELLING_1::Des Latent Cool Load No DOAS [W],BATIMENT0000000240877130_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240877130_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240877130_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240877130_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],BATIMENT0000000240877130_PART0_F0_DWELLING_2:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240877130_PART0_F0_DWELLING_2:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240877130_PART0_F0_DWELLING_2:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240877130_PART0_F0_DWELLING_2:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240877130_PART0_F0_DWELLING_2::Des Latent Heat Load [W],BATIMENT0000000240877130_PART0_F0_DWELLING_2::Des Latent Cool Load [W],BATIMENT0000000240877130_PART0_F0_DWELLING_2::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240877130_PART0_F0_DWELLING_2::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240877130_PART0_F0_DWELLING_2::Des Heat Load No DOAS [W],BATIMENT0000000240877130_PART0_F0_DWELLING_2::Des Sens Cool Load No DOAS [W],BATIMENT0000000240877130_PART0_F0_DWELLING_2::Des Latent Heat Load No DOAS [W],BATIMENT0000000240877130_PART0_F0_DWELLING_2::Des Latent Cool Load No DOAS [W],BATIMENT0000000240877130_PART0_F0_DWELLING_2:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240877130_PART0_F0_DWELLING_2:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240877130_PART0_F0_DWELLING_2:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240877130_PART0_F0_DWELLING_2:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
01:50:00,1.722389E+03,0.000000E+00,5.629364E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999492E+01,4.669423E+01,2.632908E+01,5.689137E+01,1.502922E+03,0.000000E+00,4.912065E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999489E+01,4.500594E+01,2.660479E+01,5.597683E+01,1.671674E+03,0.000000E+00,5.463602E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999488E+01,4.644682E+01,2.698747E+01,5.473424E+01
02:00:00,1.728542E+03,0.000000E+00,5.649474E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999491E+01,4.670257E+01,2.618400E+01,5.767298E+01,1.508703E+03,0.000000E+00,4.930956E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999488E+01,4.501776E+01,2.646869E+01,5.671487E+01,1.679990E+03,0.000000E+00,5.490781E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999487E+01,4.646381E+01,2.682950E+01,5.552606E+01
02:10:00,1.734719E+03,0.000000E+00,5.669661E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999491E+01,4.671024E+01,2.603960E+01,5.844731E+01,1.514521E+03,0.000000E+00,4.949973E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999487E+01,4.502861E+01,2.633322E+01,5.744503E+01,1.688269E+03,0.000000E+00,5.517838E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999487E+01,4.647970E+01,2.667249E+01,5.631111E+01
02:20:00,1.741019E+03,0.000000E+00,5.690249E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999489E+01,4.671884E+01,2.590269E+01,5.918526E+01,1.520469E+03,0.000000E+00,4.969409E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999486E+01,4.504027E+01,2.620385E+01,5.814344E+01,1.696603E+03,0.000000E+00,5.545077E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999486E+01,4.649616E+01,2.652320E+01,5.706157E+01
02:30:00,1.747410E+03,0.000000E+00,5.711136E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999488E+01,4.672898E+01,2.577358E+01,5.988198E+01,1.526514E+03,0.000000E+00,4.989166E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999485E+01,4.505352E+01,2.608083E+01,5.880570E+01,1.704960E+03,0.000000E+00,5.572387E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999485E+01,4.651384E+01,2.638187E+01,5.777281E+01
02:40:00,1.753900E+03,0.000000E+00,5.732344E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999487E+01,4.674037E+01,2.564901E+01,6.054785E+01,1.532664E+03,0.000000E+00,5.009266E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999484E+01,4.506819E+01,2.596163E+01,5.943966E+01,1.713349E+03,0.000000E+00,5.599802E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999484E+01,4.653247E+01,2.624529E+01,5.845466E+01
02:50:00,1.760490E+03,0.000000E+00,5.753881E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999487E+01,4.675249E+01,2.552662E+01,6.119175E+01,1.538923E+03,0.000000E+00,5.029719E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999483E+01,4.508377E+01,2.584437E+01,6.005246E+01,1.721773E+03,0.000000E+00,5.627335E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999483E+01,4.655155E+01,2.611110E+01,5.911549E+01
03:00:00,1.767183E+03,0.000000E+00,5.775755E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999486E+01,4.676491E+01,2.540550E+01,6.181786E+01,1.545292E+03,0.000000E+00,5.050535E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.509980E+01,2.572829E+01,6.064776E+01,1.730238E+03,0.000000E+00,5.654999E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.657065E+01,2.597843E+01,5.975915E+01
03:10:00,1.773458E+03,0.000000E+00,5.796264E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999485E+01,4.677737E+01,2.528549E+01,6.242769E+01,1.551271E+03,0.000000E+00,5.070074E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999481E+01,4.511600E+01,2.561318E+01,6.122709E+01,1.738223E+03,0.000000E+00,5.681094E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.658953E+01,2.584712E+01,6.038704E+01
03:20:00,1.779244E+03,0.000000E+00,5.815171E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999485E+01,4.678824E+01,2.516722E+01,6.302529E+01,1.556791E+03,0.000000E+00,5.088114E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999481E+01,4.513059E+01,2.549962E+01,6.179481E+01,1.745657E+03,0.000000E+00,5.705392E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.660653E+01,2.571780E+01,6.100306E+01
03:30:00,1.784551E+03,0.000000E+00,5.832518E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999485E+01,4.679682E+01,2.505073E+01,6.361443E+01,1.561865E+03,0.000000E+00,5.104695E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999481E+01,4.514273E+01,2.538763E+01,6.235459E+01,1.752556E+03,0.000000E+00,5.727938E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.662092E+01,2.559049E+01,6.161087E+01
03:40:00,1.789379E+03,0.000000E+00,5.848294E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999485E+01,4.680344E+01,2.493566E+01,6.419779E+01,1.566489E+03,0.000000E+00,5.119807E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999481E+01,4.515263E+01,2.527693E+01,6.290889E+01,1.758918E+03,0.000000E+00,5.748730E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.663306E+01,2.546484E+01,6.221302E+01
03:50:00,1.793725E+03,0.000000E+00,5.862498E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999484E+01,4.680869E+01,2.482173E+01,6.477656E+01,1.570663E+03,0.000000E+00,5.133450E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999480E+01,4.516082E+01,2.516726E+01,6.345875E+01,1.764744E+03,0.000000E+00,5.767772E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999481E+01,4.664355E+01,2.534055E+01,6.281064E+01
