Date/Time,BATIMENT0000000240877527_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877527_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877527_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877527_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877527_PART0_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 02/28  03:00:00,25637385.870540276,25404658.63190383,25767301.40143373,28228319.082718723,53832511.63538119 
 02/28  04:00:00,25809690.164494872,25602225.639793277,25981723.236887544,28479012.013469994,54208532.18877804 
 02/28  05:00:00,25975933.39382398,25789744.77970016,26186016.40266963,28727271.83549836,54742873.730971135 
 02/28  06:00:00,26261844.31604203,26108329.75074268,26519227.114215795,29085319.428382907,55186014.76567386 
 02/28  07:00:00,26594922.833304472,26471627.253602713,26888312.811116792,29448500.468362644,55290788.66707811 
 02/28  08:00:00,26946122.791045904,26846350.85351339,27269107.63629823,29836425.41906496,55812111.762495816 
 02/28  09:00:00,26753698.201711178,26639163.624008145,27032470.517512202,29527205.77291434,55239017.77632152 
 02/28  10:00:00,25222877.480927985,25024508.349114913,25208001.2794707,27112377.266691662,51008462.50430086 
 02/28  11:00:00,23446761.460821845,22932571.744029265,22402610.475859568,23825263.893537316,46076638.496486366 
 02/28  12:00:00,21910374.130315002,20230888.45025442,19526588.089446805,21125839.81401135,42767763.130701 
 02/28  13:00:00,20502396.482228182,17598471.43974947,17351342.480207138,19244481.86139398,40252735.18516682 
 02/28  14:00:00,19529270.897415105,16884775.247560736,16237683.25415726,17553064.501457192,36998930.083271645 
 02/28  15:00:00,19439499.137635116,17551316.626971193,16406035.37115549,17046197.581863478,35325979.66433877 
 02/28  16:00:00,19603635.49887643,18646853.934017204,17374849.67577041,17201036.534223154,34617241.61007445 
 02/28  17:00:00,20060109.516267844,19288914.33241846,19099820.05884691,19405750.753277093,35739697.57996808 
 02/28  18:00:00,20886095.45227252,20181878.432979994,20120086.531284872,21611509.12431405,39125605.00955919 
 02/28  19:00:00,21787637.497488603,21175434.935344487,21211066.150361296,22967720.542318106,42994727.028706916 
 02/28  20:00:00,22174100.20256777,21629951.808880113,21723928.558841165,23568487.945965238,43821557.692529514 
 02/28  21:00:00,22654759.453990553,22181522.303906657,22336505.70948182,24312034.220207453,45684704.62232582 
 02/28  22:00:00,23224135.59397255,22818044.599515,23032760.525630947,25150546.391881786,47823303.113951415 
 02/28  23:00:00,23841291.46151734,23492956.377079915,23752558.6753816,25972076.320723426,49479076.20513063 
 02/28  24:00:00,24367936.92356205,24069936.604060397,24370435.65533702,26686482.216274872,51013402.01573157 
 03/01  01:00:00,24841015.66344034,24581148.626018144,24910906.403476834,27290504.197615214,52043004.39043632 
 03/01  02:00:00,25384324.545177817,25162461.5173226,25512088.590847254,27925488.223992314,52814200.21635555 
 03/01  03:00:00,25954875.130287148,25776387.505139004,26147925.275322035,28607719.953530088,53899561.36850068 
 03/01  04:00:00,26447082.50681891,26307553.395718466,26700274.981989462,29209045.306613613,54956858.77281706 
 03/01  05:00:00,26887362.172077328,26785562.91061078,27199962.473500058,29764397.63922468,56070247.38788669 
 03/01  06:00:00,27373166.618165154,27298852.10448099,27723831.15448566,30310640.619680405,56722676.902015954 
 03/01  07:00:00,27628939.21182688,27575592.468813248,28002539.289886452,30577946.39104484,56747433.148749776 
 03/01  08:00:00,27507389.130950686,27465151.13256209,27896607.977404535,30473404.96765362,56585374.42519152 
 03/01  09:00:00,26941860.74417428,26872729.620198105,27274617.563958235,29773556.669492427,55602014.475051686 
 03/01  10:00:00,25444492.304822434,25291222.823389936,25476050.793315537,27324209.9548073,51564154.22289088 
 03/01  11:00:00,23648236.017762512,23177239.70751013,22663572.687139157,24102338.521754257,46789978.94274292 
 03/01  12:00:00,21946833.62994331,20422030.099159673,19810343.357534844,21357623.769937664,42683088.72091343 
 03/01  13:00:00,20239128.946406342,17297727.45207651,16947715.983338896,18645439.261991583,38585823.355227426 
 03/01  14:00:00,18729836.4854947,15918991.835265404,15150709.886187613,16263293.776074823,34425975.626744084 
 03/01  15:00:00,17982471.90995478,15988184.904956782,14745490.82811465,15171723.970759504,31874622.91842272 
 03/01  16:00:00,17773453.410466056,16739888.509830914,15474808.79927885,15153046.611570876,30680455.752929106 
 03/01  17:00:00,17935956.215877652,17093560.05224758,16863950.30658091,16813553.46619734,30863543.62138147 
 03/01  18:00:00,18467685.005824693,17658714.386980657,17546412.155532904,18825737.65509099,34109396.31366034 
 03/01  19:00:00,19020401.785862125,18283305.678215604,18260585.098825794,19791843.913907383,37432861.63148894 
 03/01  20:00:00,19279393.495400093,18602344.17765925,18645075.395408675,20276123.345432796,38019554.0948451 
 03/01  21:00:00,19539118.146178763,18904070.554646403,18982390.362048764,20649253.307135247,38308159.9731933 
 03/01  22:00:00,20086324.949742313,19499515.270556964,19615258.73993456,21343071.409766365,39351848.58511848 
 03/01  23:00:00,20620139.86581315,20075273.36638019,20223229.77904217,22009175.79894767,40412666.53772871 
 03/01  24:00:00,21547870.47778212,21048977.975700267,21235932.100706037,23131276.110663272,42649107.417676546 
 03/02  01:00:00,22224551.787802894,21767469.68722086,21981718.972948294,23938055.424223386,43917410.86013612 
 03/02  02:00:00,22741537.427710626,22317260.666118037,22546770.809868146,24522685.094327405,44567313.46059124 
 03/02  03:00:00,23095726.770514138,22702125.971796423,22957409.303845823,25007613.867021315,45797773.005228534 
 03/02  04:00:00,22968331.034594927,22576236.24621583,22840430.32116396,24912248.14460089,45661027.092757456 
 03/02  05:00:00,22884819.581517655,22494076.33916176,22758212.79292474,24813882.9064489,45185051.431450516 
 03/02  06:00:00,23195082.897455655,22823903.48358652,23099234.469819464,25176777.499482453,45744101.96946634 
 03/02  07:00:00,23363531.927207295,23007761.036208805,23291293.346848655,25386657.533058833,46067331.715875894 
 03/02  08:00:00,23497917.62768932,23164434.56676337,23468137.19925999,25637149.84576571,47282629.99842803 
 03/02  09:00:00,23410315.595424782,23045840.934655145,23315723.232309155,25417976.49212406,48540977.9940436 
 03/02  10:00:00,21736277.980471645,21069851.95982705,20728735.316612482,22194678.702594668,45002856.31496997 
 03/02  11:00:00,19140172.155436624,17724915.991391126,17076920.50458678,18261421.404994994,40064361.33804519 
 03/02  12:00:00,15880519.208085772,14526556.25085786,14195080.874075696,15668479.075079853,36520551.746917784 
 03/02  13:00:00,12690751.388607975,11634877.332886668,11609683.578554772,13383586.673277117,33838619.451895855 
 03/02  14:00:00,11751582.09370645,10144383.296744645,9620065.28665694,10887727.31539002,30287925.682440568 
 03/02  15:00:00,11599251.75629863,9435144.76729318,8404227.865252662,9000068.99926237,27110487.047387794 
 03/02  16:00:00,12151202.058015803,10136714.234209478,7894559.331239861,7897796.190130149,24757548.931045026 
 03/02  17:00:00,12228915.783507641,11039350.359303415,10166767.477883564,8520912.211228536,23594926.862125315 
 03/02  18:00:00,12807373.051538913,11696191.381946567,11408461.084982563,12100639.74503853,25725999.2483409 
 03/02  19:00:00,14519675.494761469,13526629.47183662,13401155.704762198,14845276.809858914,32081051.919034753 
 03/02  20:00:00,16856901.464713566,15979840.467697108,15951484.702643272,17609561.075601242,36438020.473782726 
 03/02  21:00:00,18757916.18541849,17976569.63862026,18009292.611196365,19791603.644787658,39577279.37852027 
 03/02  22:00:00,19866323.644684136,19166812.728834577,19255797.269344963,21145195.20951518,41649348.85329265 
 03/02  23:00:00,20750513.113040533,20125050.524849396,20269911.426319554,22277651.186348673,43696661.765226744 
 03/02  24:00:00,21433230.309818577,20877685.098575626,21078695.274733175,23216136.213967845,45740460.91181971 
 03/03  01:00:00,22297999.507314928,21810978.546702717,22060159.914189674,24310524.987823073,47819885.308460504 
 03/03  02:00:00,23266745.75723295,22844904.78050894,23131666.71278412,25467333.27174574,49714280.88184543 
 03/03  03:00:00,23987565.343883734,23622977.398322366,23942937.040133208,26351928.167101353,51201735.78456731 
 03/03  04:00:00,24867871.781804763,24560147.329940297,24912528.983081967,27403288.27630882,53032047.677426726 
 03/03  05:00:00,25749370.358860422,25496264.18624756,25876995.806153018,28441295.671091937,54814279.61141704 
 03/03  06:00:00,26349612.614735093,26145139.006662674,26548620.784363158,29163566.71238036,55972765.01442711 
 03/03  07:00:00,27056332.935256578,26900520.95490227,27323617.367652416,29985236.446419045,57254679.98686734 
 03/03  08:00:00,27582862.49955032,27462318.08828472,27894783.455126617,30576691.010909967,58039089.32185419 
 03/03  09:00:00,26616217.799862884,26462681.455687672,26842635.570908662,29312616.206113257,55924097.99357544 
 03/03  10:00:00,23578772.068414968,23163395.05981463,22996326.892323215,24768429.35327274,48758497.309983395 
 03/03  11:00:00,20054049.52747094,19019809.780683376,18631887.706168227,20087193.640030574,41371385.689075746 
 03/03  12:00:00,16543787.006889496,15571554.458991585,15447349.120378431,17083837.431559045,36702714.876884 
 03/03  13:00:00,13444338.353995029,12771304.253559051,12942362.455597928,14766391.26215733,33040586.35417066 
 03/03  14:00:00,12636981.90505114,11550531.483526636,11348494.579228036,12748540.99493635,29265690.437644687 
 03/03  15:00:00,12594087.223105103,11008863.466354962,10398677.964256084,11280110.988896098,26648180.7402548 
 03/03  16:00:00,12941644.257702308,11402487.619889328,9958897.037341606,10425003.268292509,24484467.672332115 
 03/03  17:00:00,12911798.939732699,11967692.269746408,11480746.866212333,11162112.317081247,24060167.746871144 
 03/03  18:00:00,13451348.549585281,12561434.977846643,12448708.63207909,13266734.038066287,24786647.29042773 
 03/03  19:00:00,14541915.921266917,13689552.538031142,13658749.895060759,15024208.660803085,29660234.961259935 
 03/03  20:00:00,15551992.60844351,14764334.586832536,14806150.489498295,16332976.114893906,32187964.77975454 
 03/03  21:00:00,16339769.493580662,15600779.163791768,15689529.285242222,17319294.915558074,34008525.54076013 
 03/03  22:00:00,16791877.021510523,16092314.25452336,16218733.34076706,17922896.34884867,35108333.13151302 
 03/03  23:00:00,16919378.525465447,16249819.00679028,16409760.692167683,18178496.999074236,35739056.4931494 
 03/03  24:00:00,17571239.58422351,16937160.461939704,17132168.665593557,18992888.364206523,37371980.35160908 
 03/04  01:00:00,18431580.78571237,17844654.913498387,18078881.23837332,20055312.95473505,39636761.47058332 
 03/04  02:00:00,18973198.967906788,18426001.415850542,18692486.30403559,20757695.007044576,41173689.18338303 
 03/04  03:00:00,19257577.155850414,18735488.883140884,19019545.112029575,21122621.195184745,41681249.469768286 
 03/04  04:00:00,19178248.686826337,18675154.053513277,18971007.99984344,21083609.30265035,41463541.18673906 
 03/04  05:00:00,19275982.32179212,18788927.07107051,19098233.556784883,21235181.752261903,41744189.57915177 
 03/04  06:00:00,19747394.281956647,19288339.333765645,19616152.738194782,21806800.058957856,42874617.07060998 
 03/04  07:00:00,20068179.751019318,19633339.99999755,19977625.234894082,22214164.783423804,43723903.597821355 
 03/04  08:00:00,20478177.549204875,20061420.48529274,20412949.354357135,22677618.443994973,44553258.717231855 
 03/04  09:00:00,20756427.13217865,20330564.709603265,20635973.03321383,22712804.4150972,44553473.04003135 
 03/04  10:00:00,18982629.33340686,18316492.878885616,18037867.503146745,19452717.359882753,39785430.93321713 
 03/04  11:00:00,16078893.701378856,14766466.67729445,14284673.2799792,15461208.722681105,33914848.1895495 
 03/04  12:00:00,12721310.535642546,11512251.191423325,11324110.96529381,12692786.53888102,29483927.85698465 
 03/04  13:00:00,9765966.7991135,8851129.162456501,8917427.564057918,10434637.677811293,25708988.351553414 
 03/04  14:00:00,8543068.718324032,7199958.553691826,6901540.140374692,7991462.648614185,21510119.229353152 
 03/04  15:00:00,8270894.40503821,6476030.143404653,5785814.610384183,6327821.839810346,18150414.981037036 
 03/04  16:00:00,8579361.789008582,6803033.111715352,5147874.568239108,5167065.597704327,15515178.207930593 
 03/04  17:00:00,8952479.263209507,7780335.359322815,7153112.903401445,6117258.192140894,15571590.922923692 
 03/04  18:00:00,9970028.830993658,8852383.14271457,8647484.012038732,9199369.68376394,18368535.797166415 
 03/04  19:00:00,11425465.006103972,10357095.750115678,10243624.241766209,11383111.446527941,24225590.691774413 
 03/04  20:00:00,13234497.412918244,12252250.337770473,12220441.48145227,13564044.441015357,28031417.09493371 
 03/04  21:00:00,14833782.404040683,13926597.861920225,13948269.67611475,15429951.177638944,31161771.696952205 
 03/04  22:00:00,16103003.664613957,15265383.414070701,15332610.592144135,16925646.777569182,33594948.36442353 
 03/04  23:00:00,17339061.687222775,16575023.059658019,16689726.540832762,18408764.53218197,36265264.54923302 
 03/04  24:00:00,18643563.772753287,17956281.8809754,18117550.36378352,19964579.026381634,39077240.599398665 
 03/05  01:00:00,20005564.322919756,19394045.419765063,19593743.976886924,21546301.567073688,41701559.10932048 
 03/05  02:00:00,21308918.946544856,20773009.765382525,21008993.082717,23062956.361793052,44252119.87774338 
 03/05  03:00:00,22487645.364020165,22024726.779912204,22296185.512180917,24450233.83652073,46667039.04942477 
 03/05  04:00:00,23744986.929937787,23355613.95953939,23661524.2611292,25917818.657085277,49239974.98260667 
 03/05  05:00:00,24967145.337254472,24650431.558090653,24989359.95543616,27345315.323363487,51763151.16666013 
 03/05  06:00:00,25938883.824439798,25686594.276599832,26055785.832496904,28502267.839304063,53875303.70433161 
 03/05  07:00:00,26933463.922996596,26741235.974844232,27139228.40229798,29677899.34434924,56057060.86716932 
 03/05  08:00:00,27704740.616861764,27555707.335358083,27969215.6720442,30565349.641086727,57617062.711429104 
 03/05  09:00:00,27280060.57642129,27121309.04072066,27488500.30221401,29880329.245017026,56498188.95811156 
 03/05  10:00:00,24641624.26241295,24245700.54019047,24037553.05768843,25745948.015228625,50069086.97347031 
 03/05  11:00:00,21156345.08526764,20143127.382307436,19756793.90837033,21231864.206721116,43395241.1044594 
 03/05  12:00:00,17430753.41828637,16417309.345567884,16254395.886931011,17881249.75269043,38370586.323350556 
 03/05  13:00:00,13929874.964108227,13145000.794404186,13255381.416751377,15086004.673216118,34471089.08877739 
 03/05  14:00:00,12416425.60407495,11109930.10634876,10768000.856173433,12124824.224703103,30078137.02650653 
 03/05  15:00:00,11591969.046504285,9696937.268098453,8858423.900724413,9582819.032893777,26421181.613467257 
 03/05  16:00:00,11613953.541223016,9824686.971825587,7846396.150400283,8006377.634181869,23475013.144796077 
 03/05  17:00:00,11264858.4808053,10217007.134966882,9481543.986321617,8066609.334485885,21941896.04703983 
 03/05  18:00:00,11663480.033220058,10637866.485770607,10414340.364391603,11116929.857305227,23877852.74331311 
 03/05  19:00:00,13417274.099481372,12481359.638566615,12410961.484479267,13852375.123777453,30509761.837625172 
 03/05  20:00:00,16577947.757941507,15765330.264756907,15804080.273899833,17547290.607657824,37015512.56230829 
 03/05  21:00:00,19815164.007581472,19120563.99786599,19233473.41356559,21200543.36007783,43112884.55656174 
 03/05  22:00:00,22304867.47514519,21719673.1106765,21896967.892698187,24048101.681888107,47840062.26538548 
 03/05  23:00:00,24275137.009999588,23790835.13012021,24024540.75175955,26331368.802390546,51655774.82789986 
 03/05  24:00:00,25380357.665614747,24975095.676460803,25256974.114476454,27690034.310759813,54086566.705409095 
 03/06  01:00:00,26039591.789550312,25693931.234635472,26016480.569828585,28557095.591253195,55793774.662047416 
 03/06  02:00:00,26998521.487122677,26721855.45895093,27079705.611909304,29707950.539073937,57672965.071976736 
 03/06  03:00:00,27894351.320140902,27689906.070691884,28079441.540693127,30771941.279111035,59230916.56921871 
 03/06  04:00:00,28306128.43916536,28146414.537050314,28561993.04332345,31322943.55142677,60346275.493980356 
 03/06  05:00:00,28855041.788205735,28721450.35850409,29152274.22246918,31972846.970408484,61536057.51556466 
 03/06  06:00:00,29236510.542518996,29123121.833334535,29554097.009709,32366815.275870524,61548710.9689267 
 03/06  07:00:00,29177494.88313344,29079948.82787708,29512733.785964932,32309150.472841486,61111799.73385517 
 03/06  08:00:00,29234900.067197405,29140301.297009077,29559182.926763527,32305139.128628504,60478941.74749726 
 03/06  09:00:00,28553461.81803825,28377790.08767423,28684311.47013208,31039586.76468645,57537442.37697531 
 03/06  10:00:00,25086663.508455053,24523042.99879279,24073539.545486927,25511894.093884937,48705044.46965761 
 03/06  11:00:00,20317197.76265221,18892233.783807505,18157187.976475675,19292580.807692446,40539838.534922935 
 03/06  12:00:00,15016334.241020855,13561910.240518982,13143953.710370809,14602008.108524034,35527063.057684556 
 03/06  13:00:00,10793667.414086208,9678569.51881135,9609746.430365771,11369450.68665476,31534139.170846846 
 03/06  14:00:00,9400931.142629648,7736660.10337328,7163088.835986556,8360054.313682323,26798434.144009896 
 03/06  15:00:00,8834711.362477224,6608705.715290005,5548025.842805775,6048279.816004762,22829996.30471676 
 03/06  16:00:00,9464815.325986497,7501500.644466183,5638985.257871538,5846483.984503669,21149598.513883326 
 03/06  17:00:00,9600962.453936609,8353678.030723269,7701244.364563532,7109100.248135112,20878008.452238433 
 03/06  18:00:00,10411504.471591482,9260496.737888092,9037171.687695757,9835051.775292994,21758737.64510232 
 03/06  19:00:00,12642944.22888173,11583100.499643017,11480299.672205478,12936204.941927604,28990084.435445674 
 03/06  20:00:00,15489902.164112858,14549156.631277766,14533729.104033686,16188759.48957207,33958519.09960312 
 03/06  21:00:00,17768112.67364667,16924698.507270057,16960961.829785038,18719121.84733701,37408321.80597934 
 03/06  22:00:00,19006538.119183876,18248852.84502816,18340585.24703716,20212328.117870335,39872220.06049661 
 03/06  23:00:00,20040485.18867437,19357603.09059614,19502649.59655858,21495083.77113555,42231044.231345735 
 03/06  24:00:00,21181380.862337057,20566309.916573733,20750851.799797647,22826339.462921914,44253770.38226339 
 03/07  01:00:00,22346512.07188448,21797901.386120755,22012746.298579652,24145000.98160162,46017221.46238263 
 03/07  02:00:00,23371931.068538878,22888736.356579363,23133764.525691114,25327793.063434783,47771508.93773401 
 03/07  03:00:00,23487356.19147152,23051538.990899302,23331367.333315328,25607804.50871309,48801959.32699178 
 03/07  04:00:00,23837243.491209507,23444745.313098576,23764050.624452695,26164135.67817582,50662288.99858232 
 03/07  05:00:00,24371123.09130189,24026896.288448736,24380719.38454204,26884520.50615393,52489274.983624935 
 03/07  06:00:00,24575343.940063566,24260381.38732615,24636730.786386363,27209581.14498543,53442929.946861714 
 03/07  07:00:00,25116868.7782134,24837182.45341796,25233014.168565225,27861500.30512987,54584526.31441739 
 03/07  08:00:00,25979522.243960768,25748659.563147545,26161900.341186654,28844626.35281868,56329000.89559285 
 03/07  09:00:00,25603608.03910232,25326356.013108443,25661633.3637873,28061442.58626508,55538521.39319837 
 03/07  10:00:00,22271816.556298487,21598640.60697387,21108734.59204028,22509875.824346643,46212047.843910255 
 03/07  11:00:00,18250106.69309468,16850613.58605267,16200485.987303242,17313194.440215215,37056295.847403884 
 03/07  12:00:00,14589255.296204636,13207121.254108895,12784998.244251786,13967092.954686994,31209268.608985648 
 03/07  13:00:00,11895594.650463106,10701276.625174966,10466856.470977094,11707702.519466251,27362076.057402804 
 03/07  14:00:00,10960181.78249178,9469035.17972624,8969500.352021523,9875128.324026605,24014139.713138103 
 03/07  15:00:00,11234519.76029682,9773627.886184558,9266601.629736887,10068191.379327592,23284835.16155076 
 03/07  16:00:00,11968016.601316404,10699021.013056077,10317943.319353769,11312222.104573518,24797915.72533704 
 03/07  17:00:00,12692958.027222687,11518154.444146618,11268762.30792577,12273165.296518616,26153546.273848776 
 03/07  18:00:00,13917351.490196664,12858214.323034003,12751527.245190337,14068738.287677037,28589681.538178973 
 03/07  19:00:00,15839313.928556504,14931358.437721744,14968146.292121017,16600681.34388787,33152897.288728245 
 03/07  20:00:00,17310610.30317693,16487999.02195335,16585336.105642758,18344322.495351583,35908822.73975031 
 03/07  21:00:00,17935991.71647174,17166019.944322594,17296549.848871604,19119487.75254958,37195389.17796968 
 03/07  22:00:00,18818991.47342462,18093626.727464054,18262300.963253975,20219273.592487525,39816093.52348902 
 03/07  23:00:00,19844231.10565329,19173448.483083196,19376288.062145468,21435676.579788703,42118368.820610344 
 03/07  24:00:00,20405196.241921067,19808985.738256976,20051056.87297257,22171110.55196567,43261407.02948934 
 03/08  01:00:00,21249739.702600215,20730353.202778354,21016359.54658001,23245341.615785,45508182.02449102 
 03/08  02:00:00,22535832.725676663,22092391.598645724,22421609.783479802,24786408.59976422,48667143.29377887 
 03/08  03:00:00,22986495.919550996,22596044.49651757,22950864.55078014,25377585.27793891,49769524.17234649 
 03/08  04:00:00,22301147.152814582,21912798.447771393,22245658.96248938,24529817.373772528,46729298.07970353 
 03/08  05:00:00,21267595.96626529,20859943.43268508,21159780.6543304,23270048.17991502,43037139.64060898 
 03/08  06:00:00,20332958.741911832,19917825.53791281,20206142.46415346,22227443.607749306,40812762.278097086 
 03/08  07:00:00,19429250.516669914,19001687.354620583,19280949.101780828,21228857.659096066,38915378.50278386 
 03/08  08:00:00,18634703.140220482,18190174.740802877,18458595.52680389,20336625.213150732,37201428.15626478 
 03/08  09:00:00,17889791.960229874,17421875.405780345,17671150.90596769,19466286.242609523,35557033.26460068 
 03/08  10:00:00,16569434.156797597,16036609.794553172,16220494.843367632,17850225.94892074,32868009.760588948 
 03/08  11:00:00,14216219.680725189,13489285.047325656,13512799.560448673,14823483.075437108,28152194.557676625 
 03/08  12:00:00,11584186.54793198,10783427.64701083,10788908.375837633,11939562.675236903,23563518.656827908 
 03/08  13:00:00,9698670.139998546,8888882.703159148,8906044.319947021,9960548.044097401,20280269.92088895 
 03/08  14:00:00,10710424.382683726,9872409.55520678,9894385.286115112,11022095.434594002,21825684.78323568 
 03/08  15:00:00,12368138.942962741,11580052.881285526,11661493.193626095,12947322.99001142,24609539.90232832 
 03/08  16:00:00,10237363.999304485,9290677.77931172,9065858.111742191,9957321.144191334,19738753.34351576 
 03/08  17:00:00,9525676.590590179,8614480.570336558,8554772.763068615,9370333.394345066,18473008.09782189 
 03/08  18:00:00,9349966.150317004,8431191.012146365,8437842.463306716,9399682.228055876,18081359.973361276 
 03/08  19:00:00,9427080.120101018,8511223.249943258,8558149.550648712,9599775.94437212,18333475.30575271 
 03/08  20:00:00,9641234.977577478,8722163.302903013,8781623.50815149,9846399.285206791,18748626.197852455 
 03/08  21:00:00,10073790.164794693,9155754.45789035,9220794.229913423,10301504.928089794,19450841.814408388 
 03/08  22:00:00,10179489.792288981,9262647.578446425,9331893.968696874,10417906.916231353,19600637.870843172 
 03/08  23:00:00,10266102.725317959,9345208.38547771,9415901.570859933,10500873.577924455,19689319.689423207 
 03/08  24:00:00,10098375.728546571,9178295.539045557,9255710.829204675,10354092.509091668,19649060.73623286 
 03/09  01:00:00,9928581.794545196,9007453.229130218,9099794.560980698,10247543.511124104,20047281.0540375 
 03/09  02:00:00,9677373.400072616,8757283.905627714,8862525.672660764,10049473.850784622,20166902.080898628 
 03/09  03:00:00,9620219.335164543,8698169.144514741,8814113.201035568,10039725.416873334,20529699.351157453 
 03/09  04:00:00,10062013.292062659,9151757.717496019,9283431.849534232,10572548.344524954,21754200.456241433 
 03/09  05:00:00,10609753.407072697,9714853.046718054,9861348.020084368,11212738.662437761,23075946.9584924 
 03/09  06:00:00,11377719.14264497,10507123.75551032,10672957.889925566,12108294.663185988,24912680.812174015 
 03/09  07:00:00,12285291.96126766,11436097.507340727,11611370.517391505,13093061.430490527,26384910.576758243 
 03/09  08:00:00,13088455.374847317,12247542.972932009,12407421.154916791,13850556.732006866,26720082.79535001 
 03/09  09:00:00,12927535.204507994,12075755.307293257,12199580.061856225,13511831.795957936,27012818.745262157 
 03/09  10:00:00,10808836.703566693,9750910.981483262,9387559.426396174,10173161.365290303,22767390.225818135 
 03/09  11:00:00,7364664.890470632,5755703.706505179,5212273.430391908,5719493.545883596,15369295.739060424 
 03/09  12:00:00,3525325.909673574,1992854.8246434545,1692903.0608760808,2275419.798898796,9841328.1909929 
 03/09  13:00:00,785917.7208157402,54725.37916637957,47329.04787204462,413107.366587664,7097303.74477302 
 03/09  14:00:00,494269.85141123005,0.0,0.0,0.0,4875256.531420929 
 03/09  15:00:00,284898.3658042154,0.0,0.0,0.0,2104408.6867438895 
 03/09  16:00:00,806462.0506356092,0.0,0.0,0.0,271807.2662106803 
 03/09  17:00:00,825649.5238268632,0.0,0.0,0.0,81285.24631515903 
 03/09  18:00:00,1475617.5516407501,0.0,0.0,0.0,1831283.3114588633 
 03/09  19:00:00,3149809.22529764,1391700.6513950387,933402.7122568747,1392050.7688905287,7925847.947802007 
 03/09  20:00:00,5089359.605780975,3412177.592538583,3049726.7917954857,3742429.78305601,11990920.585946895 
 03/09  21:00:00,6545244.550720998,4920835.779273551,4576746.538625334,5290225.880341559,13280808.33889964 
 03/09  22:00:00,7375712.455776593,5812249.497933462,5501393.417963249,6251956.926354607,14242075.703724189 
 03/09  23:00:00,7912884.855054445,6411729.4278624095,6143763.754325061,6953519.323559448,15223246.65196841 
 03/09  24:00:00,8130815.758857735,6686364.916313394,6459141.988821107,7312820.883232495,15683366.78652786 
 03/10  01:00:00,8548133.664016878,7167134.669461153,6989200.021780012,7927647.12739128,16956723.88478934 
 03/10  02:00:00,9198612.117578922,7888134.841938006,7767129.19035259,8835691.330872856,19098604.111866057 
 03/10  03:00:00,9779683.002126236,8530767.914033048,8454947.557068342,9614608.795108967,20639563.64355778 
 03/10  04:00:00,9954776.520628383,8751030.560701836,8703800.508844828,9896929.379079344,20956661.076820828 
 03/10  05:00:00,9565286.281792412,8392601.880189933,8364755.553329356,9537467.797777897,20004187.48303372 
 03/10  06:00:00,9642973.829223474,8497497.998875441,8484768.62840602,9648876.686451456,19844346.37884387 
 03/10  07:00:00,10071853.374547035,8968831.380835751,8984814.711002385,10204554.580780862,20952187.757151183 
 03/10  08:00:00,10662840.646376755,9602410.526435066,9647101.456871025,10938208.315861935,22488797.87846107 
 03/10  09:00:00,10757466.412883244,9714811.56350492,9753254.193612939,11023085.739059208,22686192.57324281 
 03/10  10:00:00,9831995.264227854,8744258.790669825,8700984.979939634,9782580.510158235,20481045.496581387 
 03/10  11:00:00,9102752.893792236,7977755.433741301,7901992.117502058,8879455.238351079,18794159.191460066 
 03/10  12:00:00,8361784.64650771,7221723.464583164,7134053.839253089,8072572.477736376,18051561.599982757 
 03/10  13:00:00,6614156.317160183,5474276.174747237,5392339.339868357,6267236.040460009,15755665.64376142 
 03/10  14:00:00,5166072.3321036,3901997.266765152,3726578.373799764,4454133.725166827,12710944.431747088 
 03/10  15:00:00,4217830.23743566,2738821.6937728897,2404374.2573355385,2891072.2730683517,9980105.050044484 
 03/10  16:00:00,4093107.3215912823,2544125.762463949,1670881.6021793142,1813252.7571131214,7766507.568806644 
 03/10  17:00:00,4648631.557789335,3370282.484469773,2919920.5584343057,2170983.6041298406,7707404.472559148 
 03/10  18:00:00,5828532.354903943,4546913.560917897,4349693.641623212,4768133.0076599615,10791902.845392002 
 03/10  19:00:00,7292810.895431617,6042788.611173432,5910471.016973181,6651691.29856184,14435260.85212151 
 03/10  20:00:00,8960419.109896686,7763320.727833081,7685759.752247615,8599643.296008794,17895584.37527695 
 03/10  21:00:00,10938078.860027745,9790965.221457895,9750799.572049743,10812764.80265564,21647384.180458527 
 03/10  22:00:00,13196274.340896575,12108229.769049475,12076134.695554301,13229908.265739664,25359237.929014407 
 03/10  23:00:00,14681953.249666255,13647084.233379208,13611500.652775057,14796614.294398606,27475046.120368704 
 03/10  24:00:00,15006703.55508848,14015293.958793335,13998116.921475362,15221115.451087536,28026275.936722524 
 03/11  01:00:00,15286481.087633623,14339722.80764193,14340258.93285138,15602337.560366143,28634905.374030367 
