building_id,class,building_tag,footprint_area_m2,levels,height_m,height_source,year_built,layout_state,storey_count,dwelling_count,gross_area_m2,conditioned_area_m2,circulation_pct
way/289510898,residential,apartments,101.1,,9.0,assumed 9.0 m,,ruled,2,2,202.1,202.1,0.0
way/289510900,residential,apartments,268.7,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1075.6,1075.6,0.0
way/289595788,residential,apartments,91.1,,9.0,assumed 9.0 m,,ruled,2,2,182.2,182.2,0.0
way/289692616,residential,apartments,259.0,4.0,12.0,storeys x 3.0 m,,ruled,4,1,259.0,259.0,0.0
way/289692617,residential,apartments,277.8,,9.0,assumed 9.0 m,,ruled,4,1,277.8,277.8,0.0
way/289692618,residential,apartments,329.7,3.0,9.0,storeys x 3.0 m,,ruled,3,1,329.8,329.8,0.0
way/289692619,residential,apartments,72.5,3.0,9.0,storeys x 3.0 m,,ruled,3,14,199.4,199.4,0.0
way/289692620,residential,apartments,181.3,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,907.1,907.1,0.0
way/289692621,residential,apartments,114.2,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,456.9,456.9,0.0
way/289692622,residential,apartments,148.7,3.0,9.0,storeys x 3.0 m,,ruled,3,1,148.7,148.7,0.0
way/289692623,residential,apartments,491.0,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,1472.5,1472.5,0.0
way/289692624,residential,apartments,229.9,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,918.7,918.7,0.0
way/289779210,residential,apartments,82.4,,9.0,assumed 9.0 m,,ruled,3,1,82.4,82.4,0.0
way/289779214,residential,apartments,381.2,5.0,15.0,storeys x 3.0 m,,ruled,5,16,1524.8,1524.8,0.0
way/289779218,residential,apartments,335.6,4.0,12.0,storeys x 3.0 m,,ruled,4,1,335.6,335.6,0.0
way/289779221,residential,apartments,144.1,,9.0,assumed 9.0 m,,ruled,4,1,144.1,144.1,0.0
way/289979822,residential,apartments,149.2,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,447.8,447.8,0.0
way/289979823,residential,apartments,108.5,4.0,12.0,storeys x 3.0 m,,ruled,3,3,325.4,325.4,0.0
way/289979824,residential,house,175.0,2.0,6.0,storeys x 3.0 m,,ruled,2,6,349.9,349.9,0.0
way/289979825,residential,apartments,95.6,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,383.0,383.0,0.0
way/289979826,residential,apartments,101.4,3.0,9.0,storeys x 3.0 m,,ruled,3,1,101.4,101.4,0.0
way/289979828,residential,apartments,77.8,4.0,12.0,storeys x 3.0 m,,ruled,4,6,209.5,209.5,0.0
way/289979829,residential,house,368.3,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1840.8,1840.8,0.0
way/290026247,residential,house,45.0,1.0,3.0,storeys x 3.0 m,,ruled,1,1,45.0,45.0,0.0
