Time,504FA19567BBC2B7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],504FA19567BBC2B7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],504FA19567BBC2B7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],504FA19567BBC2B7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],504FA19567BBC2B7_F0_DWELLING_0::Des Latent Heat Load [W],504FA19567BBC2B7_F0_DWELLING_0::Des Latent Cool Load [W],504FA19567BBC2B7_F0_DWELLING_0::Des Latent Heat Mass Flow [kg/s],504FA19567BBC2B7_F0_DWELLING_0::Des Latent Cool Mass Flow [kg/s],504FA19567BBC2B7_F0_DWELLING_0::Des Heat Load No DOAS [W],504FA19567BBC2B7_F0_DWELLING_0::Des Sens Cool Load No DOAS [W],504FA19567BBC2B7_F0_DWELLING_0::Des Latent Heat Load No DOAS [W],504FA19567BBC2B7_F0_DWELLING_0::Des Latent Cool Load No DOAS [W],504FA19567BBC2B7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],504FA19567BBC2B7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],504FA19567BBC2B7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],504FA19567BBC2B7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],504FA19567BBC2B7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],504FA19567BBC2B7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],504FA19567BBC2B7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],504FA19567BBC2B7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],504FA19567BBC2B7_F1_DWELLING_0::Des Latent Heat Load [W],504FA19567BBC2B7_F1_DWELLING_0::Des Latent Cool Load [W],504FA19567BBC2B7_F1_DWELLING_0::Des Latent Heat Mass Flow [kg/s],504FA19567BBC2B7_F1_DWELLING_0::Des Latent Cool Mass Flow [kg/s],504FA19567BBC2B7_F1_DWELLING_0::Des Heat Load No DOAS [W],504FA19567BBC2B7_F1_DWELLING_0::Des Sens Cool Load No DOAS [W],504FA19567BBC2B7_F1_DWELLING_0::Des Latent Heat Load No DOAS [W],504FA19567BBC2B7_F1_DWELLING_0::Des Latent Cool Load No DOAS [W],504FA19567BBC2B7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],504FA19567BBC2B7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],504FA19567BBC2B7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],504FA19567BBC2B7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],504FA19567BBC2B7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],504FA19567BBC2B7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],504FA19567BBC2B7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],504FA19567BBC2B7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],504FA19567BBC2B7_F2_DWELLING_0::Des Latent Heat Load [W],504FA19567BBC2B7_F2_DWELLING_0::Des Latent Cool Load [W],504FA19567BBC2B7_F2_DWELLING_0::Des Latent Heat Mass Flow [kg/s],504FA19567BBC2B7_F2_DWELLING_0::Des Latent Cool Mass Flow [kg/s],504FA19567BBC2B7_F2_DWELLING_0::Des Heat Load No DOAS [W],504FA19567BBC2B7_F2_DWELLING_0::Des Sens Cool Load No DOAS [W],504FA19567BBC2B7_F2_DWELLING_0::Des Latent Heat Load No DOAS [W],504FA19567BBC2B7_F2_DWELLING_0::Des Latent Cool Load No DOAS [W],504FA19567BBC2B7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],504FA19567BBC2B7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],504FA19567BBC2B7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],504FA19567BBC2B7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],504FA19567BBC2B7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],504FA19567BBC2B7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],504FA19567BBC2B7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],504FA19567BBC2B7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],504FA19567BBC2B7_F3_DWELLING_0::Des Latent Heat Load [W],504FA19567BBC2B7_F3_DWELLING_0::Des Latent Cool Load [W],504FA19567BBC2B7_F3_DWELLING_0::Des Latent Heat Mass Flow [kg/s],504FA19567BBC2B7_F3_DWELLING_0::Des Latent Cool Mass Flow [kg/s],504FA19567BBC2B7_F3_DWELLING_0::Des Heat Load No DOAS [W],504FA19567BBC2B7_F3_DWELLING_0::Des Sens Cool Load No DOAS [W],504FA19567BBC2B7_F3_DWELLING_0::Des Latent Heat Load No DOAS [W],504FA19567BBC2B7_F3_DWELLING_0::Des Latent Cool Load No DOAS [W],504FA19567BBC2B7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],504FA19567BBC2B7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],504FA19567BBC2B7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],504FA19567BBC2B7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],504FA19567BBC2B7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],504FA19567BBC2B7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],504FA19567BBC2B7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],504FA19567BBC2B7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],504FA19567BBC2B7_F0_DWELLING_1::Des Latent Heat Load [W],504FA19567BBC2B7_F0_DWELLING_1::Des Latent Cool Load [W],504FA19567BBC2B7_F0_DWELLING_1::Des Latent Heat Mass Flow [kg/s],504FA19567BBC2B7_F0_DWELLING_1::Des Latent Cool Mass Flow [kg/s],504FA19567BBC2B7_F0_DWELLING_1::Des Heat Load No DOAS [W],504FA19567BBC2B7_F0_DWELLING_1::Des Sens Cool Load No DOAS [W],504FA19567BBC2B7_F0_DWELLING_1::Des Latent Heat Load No DOAS [W],504FA19567BBC2B7_F0_DWELLING_1::Des Latent Cool Load No DOAS [W],504FA19567BBC2B7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],504FA19567BBC2B7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],504FA19567BBC2B7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],504FA19567BBC2B7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
12:40:00,1.163840E+03,0.000000E+00,3.804069E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999671E+01,3.736524E+01,2.660869E+01,5.808039E+01,1.320690E+03,0.000000E+00,4.316734E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999666E+01,3.841629E+01,2.940544E+01,4.937239E+01,1.395692E+03,0.000000E+00,4.561870E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999660E+01,3.887515E+01,2.981091E+01,4.823680E+01,2.787088E+03,0.000000E+00,9.109475E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999581E+01,4.435842E+01,2.844733E+01,5.217632E+01,2.848901E+03,0.000000E+00,9.311436E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999557E+01,4.452067E+01,2.522654E+01,6.119475E+01
12:45:00,1.163533E+03,0.000000E+00,3.803063E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999670E+01,3.731066E+01,2.661148E+01,5.816427E+01,1.320185E+03,0.000000E+00,4.315082E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999665E+01,3.836420E+01,2.942311E+01,4.940066E+01,1.395131E+03,0.000000E+00,4.560035E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999659E+01,3.882440E+01,2.983789E+01,4.823868E+01,2.787297E+03,0.000000E+00,9.110153E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999580E+01,4.433263E+01,2.847542E+01,5.217464E+01,2.850233E+03,0.000000E+00,9.315780E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999555E+01,4.449848E+01,2.523901E+01,6.105633E+01
12:50:00,1.163533E+03,0.000000E+00,3.803061E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999669E+01,3.725976E+01,2.662112E+01,5.821698E+01,1.320000E+03,0.000000E+00,4.314473E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999664E+01,3.831568E+01,2.943555E+01,4.943726E+01,1.394897E+03,0.000000E+00,4.559268E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999658E+01,3.877720E+01,2.986487E+01,4.823409E+01,2.788240E+03,0.000000E+00,9.113225E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999579E+01,4.430987E+01,2.850327E+01,5.216667E+01,2.852414E+03,0.000000E+00,9.322902E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999553E+01,4.447947E+01,2.525815E+01,6.089251E+01
12:55:00,1.163837E+03,0.000000E+00,3.804054E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999668E+01,3.721215E+01,2.663591E+01,5.824463E+01,1.320129E+03,0.000000E+00,4.314893E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999663E+01,3.827033E+01,2.944479E+01,4.947664E+01,1.394986E+03,0.000000E+00,4.559558E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999657E+01,3.873315E+01,2.989192E+01,4.822312E+01,2.789927E+03,0.000000E+00,9.118732E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999577E+01,4.428962E+01,2.853100E+01,5.215242E+01,2.855479E+03,0.000000E+00,9.332910E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999552E+01,4.446305E+01,2.528325E+01,6.070606E+01
13:00:00,1.164449E+03,0.000000E+00,3.806052E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999667E+01,3.716747E+01,2.665380E+01,5.825448E+01,1.320578E+03,0.000000E+00,4.316359E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999662E+01,3.822780E+01,2.945259E+01,4.951409E+01,1.395405E+03,0.000000E+00,4.560923E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999656E+01,3.869187E+01,2.991910E+01,4.820590E+01,2.792355E+03,0.000000E+00,9.126664E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999576E+01,4.427149E+01,2.855867E+01,5.213197E+01,2.859399E+03,0.000000E+00,9.345717E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999551E+01,4.444880E+01,2.531143E+01,6.050747E+01
13:05:00,1.164911E+03,0.000000E+00,3.807562E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999666E+01,3.712541E+01,2.667344E+01,5.825154E+01,1.320866E+03,0.000000E+00,4.317297E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999661E+01,3.818777E+01,2.945984E+01,4.954731E+01,1.395668E+03,0.000000E+00,4.561782E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999655E+01,3.865306E+01,2.994645E+01,4.818257E+01,2.794779E+03,0.000000E+00,9.134580E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999575E+01,4.425512E+01,2.858631E+01,5.210548E+01,2.863371E+03,0.000000E+00,9.358693E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999549E+01,4.443631E+01,2.534014E+01,6.030600E+01
13:10:00,1.165196E+03,0.000000E+00,3.808488E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999665E+01,3.708298E+01,2.669281E+01,5.823882E+01,1.320959E+03,0.000000E+00,4.317602E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999661E+01,3.814725E+01,2.946549E+01,4.957600E+01,1.395742E+03,0.000000E+00,4.562022E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999654E+01,3.861376E+01,2.997257E+01,4.815378E+01,2.797106E+03,0.000000E+00,9.142181E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999574E+01,4.423810E+01,2.861319E+01,5.207174E+01,2.867287E+03,0.000000E+00,9.371486E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999548E+01,4.442328E+01,2.536669E+01,6.010928E+01
13:15:00,1.165303E+03,0.000000E+00,3.808839E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999665E+01,3.703839E+01,2.671116E+01,5.821681E+01,1.320866E+03,0.000000E+00,4.317294E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999660E+01,3.810451E+01,2.946925E+01,4.959915E+01,1.395632E+03,0.000000E+00,4.561661E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999654E+01,3.857227E+01,2.999714E+01,4.811864E+01,2.799336E+03,0.000000E+00,9.149462E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999573E+01,4.421916E+01,2.863925E+01,5.202903E+01,2.871110E+03,0.000000E+00,9.383974E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999547E+01,4.440854E+01,2.539120E+01,5.991569E+01
13:20:00,1.165233E+03,0.000000E+00,3.808609E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999665E+01,3.699123E+01,2.672859E+01,5.818484E+01,1.320581E+03,0.000000E+00,4.316362E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999660E+01,3.805915E+01,2.947155E+01,4.961525E+01,1.395335E+03,0.000000E+00,4.560689E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999653E+01,3.852820E+01,3.002051E+01,4.807600E+01,2.801470E+03,0.000000E+00,9.156436E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999572E+01,4.419816E+01,2.866509E+01,5.197527E+01,2.874868E+03,0.000000E+00,9.396252E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999546E+01,4.439191E+01,2.541539E+01,5.971884E+01
13:25:00,1.164987E+03,0.000000E+00,3.807802E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999664E+01,3.694169E+01,2.674544E+01,5.814236E+01,1.320108E+03,0.000000E+00,4.314815E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999659E+01,3.801138E+01,2.947307E+01,4.962285E+01,1.394854E+03,0.000000E+00,4.559114E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999653E+01,3.848178E+01,3.004296E+01,4.802552E+01,2.803502E+03,0.000000E+00,9.163073E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999571E+01,4.417544E+01,2.869216E+01,5.190665E+01,2.878527E+03,0.000000E+00,9.408207E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999545E+01,4.437368E+01,2.544083E+01,5.951341E+01
13:30:00,1.164563E+03,0.000000E+00,3.806415E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999664E+01,3.689010E+01,2.676199E+01,5.808916E+01,1.319444E+03,0.000000E+00,4.312642E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999659E+01,3.796154E+01,2.947548E+01,4.961782E+01,1.394185E+03,0.000000E+00,4.556927E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999652E+01,3.843335E+01,3.006373E+01,4.796998E+01,2.805438E+03,0.000000E+00,9.169396E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999570E+01,4.415135E+01,2.872105E+01,5.182215E+01,2.882119E+03,0.000000E+00,9.419943E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999544E+01,4.435421E+01,2.546844E+01,5.929650E+01
13:35:00,1.164003E+03,0.000000E+00,3.804584E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999663E+01,3.683671E+01,2.677845E+01,5.802519E+01,1.318647E+03,0.000000E+00,4.310035E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999658E+01,3.790993E+01,2.948094E+01,4.959454E+01,1.393393E+03,0.000000E+00,4.554336E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999652E+01,3.838320E+01,3.008110E+01,4.791462E+01,2.807362E+03,0.000000E+00,9.175679E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999569E+01,4.412621E+01,2.875122E+01,5.172404E+01,2.885731E+03,0.000000E+00,9.431744E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999543E+01,4.433377E+01,2.549812E+01,5.906882E+01
13:40:00,1.163324E+03,0.000000E+00,3.802362E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999662E+01,3.678190E+01,2.679484E+01,5.795102E+01,1.317736E+03,0.000000E+00,4.307057E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999658E+01,3.785695E+01,2.949012E+01,4.955163E+01,1.392498E+03,0.000000E+00,4.551409E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999651E+01,3.833177E+01,3.009432E+01,4.786204E+01,2.809295E+03,0.000000E+00,9.181995E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999568E+01,4.410043E+01,2.878158E+01,5.161615E+01,2.889382E+03,0.000000E+00,9.443672E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999541E+01,4.431277E+01,2.553022E+01,5.882945E+01
13:45:00,1.162530E+03,0.000000E+00,3.799767E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999662E+01,3.672596E+01,2.681114E+01,5.786725E+01,1.316717E+03,0.000000E+00,4.303727E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999657E+01,3.780295E+01,2.950206E+01,4.949230E+01,1.391504E+03,0.000000E+00,4.548160E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999650E+01,3.827939E+01,3.010435E+01,4.780996E+01,2.811231E+03,0.000000E+00,9.188320E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999567E+01,4.407429E+01,2.881152E+01,5.150085E+01,2.893045E+03,0.000000E+00,9.455639E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999540E+01,4.429149E+01,2.556439E+01,5.857993E+01
13:50:00,1.161625E+03,0.000000E+00,3.796809E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999661E+01,3.666907E+01,2.682739E+01,5.777425E+01,1.315607E+03,0.000000E+00,4.300098E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999656E+01,3.774811E+01,2.951615E+01,4.941877E+01,1.390444E+03,0.000000E+00,4.544695E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999649E+01,3.822626E+01,3.011325E+01,4.775314E+01,2.813250E+03,0.000000E+00,9.194914E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999565E+01,4.404794E+01,2.884142E+01,5.137743E+01,2.896770E+03,0.000000E+00,9.467812E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999538E+01,4.427006E+01,2.559987E+01,5.832321E+01
